Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
SIEMENS,SIEMENS INDIA LTD,897868153229,2560.3,1.53675319,8.48728814,790728,2024500898.4,2430.38657708,2396.98817905,2369.40716082,2282.88764785,135742000000,Producer Manufacturing,15426000000,55.04285967,794747000000
VBL,VARUN BEVERAGES,510383615158,795.35,1.17669508,2.2366476,1581526,1257866704.1000001,780.73381412,768.57033494,739.47785804,648.00166332,86801490000,Consumer Non-Durables,18040200000,29.52314693,
MAHLIFE,MAHINDRA LIFESPACE,65746295977,432.8,1.94323401,1.83529412,901883,390334962.4,412.54009739,404.67787237,387.03133731,318.52852276,3935500000,Finance,-861300000,-77.60988735,
AUTOAXLES,AUTOMOTIVE AXLES,29619376827,1928.35,-1.41863913,22.04746835,368849,711269969.15,1720.39349601,1663.72152235,1617.68987805,1488.43967751,14906190000,Producer Manufacturing,1346770000,21.99289918,
JKIL,J KUMAR INFAPROJEC,21859763775,288.1,-0.31141869,-1.75618073,2900546,835647302.6,285.80665663,278.35916091,254.43500369,207.1067086,35272000000,Industrial Services,5045928000,4.33215927,
FIEMIND,FIEM INDUSTRIES LTD,19231117386,1503.45,3.32634617,19.14177035,775169,1165427833.05,1321.98293513,1219.94130229,1097.57551167,1016.47461532,15722594000,Producer Manufacturing,1939609000,9.91494543,
MONTECARLO,MONTE CARLO FASHIO,15449535241,738.85,-0.93852651,7.28183534,463182,342222020.7,676.78193393,639.7090819,593.38683841,518.99792042,9043220000,Consumer Non-Durables,1817178000,8.5019383,
MARATHON,MARATHON NEXTGEN,10313148652,222.75,-0.15688032,7.60869565,614948,136979667,204.28346395,190.56150875,165.99588661,123.68265167,3060922000,Finance,744023000,13.86133043,
ORIENTBELL,ORIENT BELL LTD,9993314669,742.95,7.18459208,26.13752122,317687,236025556.65,660.80575837,629.14781702,584.29645753,473.27233478,6518212000,Producer Manufacturing,556500000,17.50015215,7127800000
HUBTOWN,HUBTOWN LTD,5320629586,76.2,4.95867769,26.89425479,116664,8889796.8,64.81925005,60.79317343,58.14437512,50.05690399,1902800000,Finance,-596200000,-19.69478294,
ZUARIIND,ZUARI INDUSTRIES LTD,4315992617,148.8,1.1900714,2.1978022,25681,3821332.8,,,,,7218274000,Process Industries,121771000,208.03635198,
IMAGICAA,IMAGICAAWORLD ENT LTD,1985340923,23.15,4.98866213,27.54820937,110216,2551500.4,19.23905924,17.37097013,15.78414583,13.15575184,720441000,Consumer Services,323128000,6.1441315,
GLOBAL,GLOBAL EDUCATION LTD,1708763377,176.2,4.97467977,25.76730906,19577,3449467.4,150.82545481,138.35336603,117.30377352,82.75634202,412733000,Commercial Services,184712490,9.21787356,
MOTOGENFIN,MOTOR & GEN FINANC,1611051125,35.8,-9.93710692,25.83479789,108202,3873631.6,31.31098605,29.83821118,29.02643791,27.26448322,62649000,Finance,-5205000,-309.51990874,
