Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
MTNL,MAHANAGAR TELEP NI,12221999760,23.2,19.89664083,22.75132275,14091927,326932706.4,19.85988108,19.77629687,20.86019824,22.19470079,11490400000,Communications,-3186000000,-3.83615812,
ADANIGREEN,ADANI GREEN ENERGY,3042768011646,2207.35,14.9062988,11.49921705,7832835,17289808337.25,1951.78969826,1926.16724709,2009.49313457,1819.10941272,50980000000,Utilities,,,3499960000000
OSIAHYPER,OSIA HYPER RETAIL,1959354162,215,13.15789474,0,1920,412800,200.26474989,199.69386086,199.92174318,172.11976482,5896431000,Retail Trade,248265000,9.90401048,
TASTYBITE,TASTY BITE EATABLE,25477813848,11219.25,12.83509587,14.29146271,19479,218539770.75,9927.06340209,9638.62387709,9853.05388761,11996.82246852,3720910000,Consumer Non-Durables,335760000,75.88102766,
PCJEWELLER,PC JEWELLER LTD,14450790744,35,12.72141707,45.22821577,13092591,458240685,28.33084902,26.34082929,24.28687576,23.84707422,16061300000,Consumer Durables,-957300000,-15.09536273,
BOROLTD,BOROSIL LTD,32838568400.999996,322.2,11.97219809,14.64152286,580443,187018734.6,287.40906787,282.65835014,293.94832584,304.03707321,8398616000,Producer Manufacturing,1436007000,21.69324969,36140900000
NAVKARCORP,NAVKAR CORPORATION,8398970146,62.4,11.42857143,19.19770774,7645510,477079824,55.33503314,53.39589477,50.95012334,45.25731512,8564174999.999999,Transportation,1906747000,4.40486868,
VMART,V-MART RETAIL LTD,50056716447,2789.15,10.7310876,11.53254024,104808,292325233.2,2565.72346468,2610.87658871,2839.32133726,3241.67018767,16661773000.000002,Retail Trade,2043286000,24.49814487,
HSCL,HIMADRI SPECIALITY,34595522003,91.2,10.47849788,51.8734388,95931404,8748944044.800001,72.74129694,68.37934162,66.39623441,60.50021454,16793112000.000002,Process Industries,1542900000,25.75035453,
ASHIANA,ASHIANA HOUSING LD,13362066518,144.15,10.16431028,17.76960784,186686,26910786.9,129.42498313,127.71395789,131.11564889,145.82760849,2038500000,Finance,-268399999.99999997,-47.24838494,
GILLANDERS,GILLANDERS ARBUTHN,1280540771,66,10,10,32597,2151402,60.95996492,61.35315662,64.37712,62.85320577,4044798000,Consumer Non-Durables,297874000,10.2653564,3168760000
RATEGAIN,RATEGAIN TRAVEL TECHN LTD,30903498774,314.1,9.95974094,22.21789883,1444647,453763622.7000001,272.81440978,270.80711442,287.91455959,,3665910000,Technology Services,,,
JAYNECOIND,JAYASWAL NECO IND,24080755363,27.25,9.87903226,22.74774775,1267769,34546705.25,23.92971663,23.12209129,22.89707418,23.0028943,59585500000,Producer Manufacturing,12996900000,1.85280762,
GOACARBON,GOA CARBON,3871352234,464.5,9.5777306,23.07896131,279350,129758075,404.49098075,398.94284042,415.49572176,405.83240802,7661165000,Process Industries,566759000,7.89692662,5378410000
PCBL,PCBL LTD,39746811400,114.95,9.21615202,9.58055291,3439441,395363742.95,106.51718694,105.60860079,106.31900963,109.15120721,44355400000,Process Industries,6307400000,6.78512722,46203100000
MIRZAINT,MIRZA INTERNATIONA,30395310104,275.9,9.18084685,19.98260491,2192213,604831566.6999999,245.44987736,236.45120537,220.3861683,162.65181521,16786705000.000002,Consumer Non-Durables,2346137000,13.19471544,
AGSTRA,AGS TRANSACT TECH LTD,8782640000,79.4,8.76712329,12.38499646,482436,38305418.40000001,73.55278239,75.24396185,84.80025754,,17718720000,Commercial Services,4109060000.000001,2.13738422,
ETHOSLTD,ETHOS LTD,14127700000,845.25,8.67888139,9.33255724,98506,83262196.5,795.39808655,791.12086072,,,5772837000,Retail Trade,,,
SUBEXLTD,SUBEX LTD,14078172960,27.2,8.58283433,8.58283433,6207018,168830889.6,25.15876939,25.30371212,27.99360681,37.65715009,3334400000,Technology Services,351400000,40.06309892,
SUDARSCHEM,SUDARSHAN CHEMICAL,29601572157,463.65,8.41809891,10.3797167,1181190,547658743.5,430.4330257,431.65743516,452.13346342,523.71020061,22008060000,Process Industries,2757230000,10.73598218,
NRL,NUPUR RECYCLERS LTD,4124120000,195.3,8.34951456,11.6,50600,9882180,185.27058787,187.27359802,191.72336978,,1590481000,Non-Energy Minerals,,,
BLUESTARCO,BLUE STAR,85724175328,959.8,8.25015508,9.06818182,201533,193431373.39999995,909.98668162,924.8197382,967.13842344,974.69280196,60455800000,Producer Manufacturing,3464700000,25.15189636,
CHEMCON,CHEMCON SPECIAL CHEM LTD,10919611642,321.8,8.22263326,10.58419244,612274,197029773.2,295.69028854,290.92660641,291.96989507,334.18392398,2568139000,Process Industries,815918000,11.07834567,7881490000
ELECON,ELECON ENGINEERING,33020448751.000004,318.45,8.13242784,21.91807044,3591328,1143658401.6,285.01045259,270.1684803,239.68642021,187.97138674,12023052000,Producer Manufacturing,2464398000,13.5574967,16530599999.999998
HFCL,HFCL LTD,79703322660,62.55,8.03108808,13.31521739,10375492,648987024.6,57.55118048,57.9113948,61.80845101,67.10625914,47271100000,Electronic Technology,6500700000,12.62878193,
CLSEL,CHAMAN LAL SETIA EXP LTD,5028501002,104.65,7.99793602,9.98423542,164789,17245168.85,97.70307659,98.02310306,101.46523427,109.25466971,9324903000,Process Industries,952313000,5.2803028,
