Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
MAHASTEEL,MAHAMAYA STEEL IND,1004141849,70.65,14.97152156,6.64150943,258204,18242112.6,66.03593267,67.06351681,70.55225989,79.41232829,2509058000,Non-Energy Minerals,174733000,8.08123737,
DELTACORP,DELTA CORP LTD,43820836081,184.2,12.38560098,-4.18725618,48376682,8910984824.4,186.8659881,200.48866288,229.96342382,245.96802449,6161300000,Consumer Services,1296500000,28.73099582,
ARIHANTSUP,ARIHANT SUPERSTRUC,4428815100,119.05,12.04705882,-6.55416013,353656,42102746.8,120.05310901,125.9428921,135.15213124,139.35449944,3309375000,Finance,696097000,10.80293996,
KIOCL,KIOCL LTD,103165748993,190.1,12.02121391,-2.01030928,590157,112188845.7,187.61710252,193.47917785,205.54928252,224.37116943,30064500000,Non-Energy Minerals,3819500000,27.01027595,116716000000
FIEMIND,FIEM INDUSTRIES LTD,13285506310,1120.75,11.14141214,10.96534653,870021,975076035.75,1038.845171,1008.90777936,982.23755773,983.96533907,15722594000,Producer Manufacturing,1939609000,6.84957964,
GTL,GTL LTD,1277249864,9,9.75609756,4.65116279,1169310,10523790,8.61160103,8.73111435,9.77534566,12.84406269,2209600000,Technology Services,414517000,161.5338475,
ASAHIINDIA,ASAHI INDIA GLASS,103896636865,464.2,8.5086489,3.84787472,341444,158498304.79999998,446.0622339,445.17717082,446.26199956,435.20117196,31733300000,Consumer Durables,7635700000,15.08964952,
PRITI,PRITI INTERNATIONAL LTD,1032544128,107.35,7.88944724,21.71201814,128755,13821849.25,94.32109245,88.43850604,81.26244021,,370781323.59,Consumer Durables,33966000,29.93355497,
CENTRUM,CENTRUM CAPITAL,7759010542,20.75,7.79220779,-7.36607143,586114,12161865.5,21.32207495,22.25345921,24.14944647,29.18281781,7036432000,Finance,-1280647000,-27.90612522,
HONDAPOWER,HONDA INDIA POWER,14389167982,1518.3,7.4788518,-1.36746029,33000,50103900,1493.82522549,1498.54783943,1448.78660026,1325.08933929,11562900000,Producer Manufacturing,986600000,14.58460164,
NGIL,NAKODA GROUP OF IND. LTD,1255414824,118.7,7.37222976,-7.265625,15750,1869525,123.22279859,131.57115908,157.12404861,171.70962141,596227000,Consumer Non-Durables,44836000,28.0001522,
VISESHINFO,VISESH INFOTECNICS,2755338734,0.75,7.14285714,-6.25,36769919,27577439.25,0.76353942,0.79216291,0.87594252,0.74730142,4897000,Technology Services,,,
ATFL,AGRO TECH FOODS,18757023262,821.25,7.01022868,-0.55098087,28785,23639681.25,803.06978224,812.81761128,832.21229182,885.45424523,9166200000,Process Industries,540600000,35.50078295,20976800000
APARINDS,APAR INDUSTRY LTD,32696706208,915.3,7.0088268,16.45038168,945076,865028062.8,824.711054,771.962675,713.64467084,664.2319359,93199900000,Electronic Technology,5460800000,5.98753044,
WABAG,VA TECH WABAG LTD,14042599213,241.55,6.99889258,2.85288482,394449,95279155.95,237.05739077,241.7931795,257.82313887,288.97280237,29793000000,Industrial Services,2369900000,5.90037521,
KPIGREEN,KPI GREEN ENERGY LTD,12150960250,720.25,6.97311748,29.54136691,804067,579129256.75,609.25376167,554.80343861,,,2299411000,Utilities,1088617000,11.16183217,
RAJESHEXPO,RAJESH EXPORTS,157329272734,564.05,6.20410469,7.14217874,1421759,801943163.9499999,542.97791295,549.86698033,588.68837912,647.18087101,2431279390000,Consumer Durables,10890780000,14.44609778,
ELECON,ELECON ENGINEERING,27460941784,259.5,5.98325505,4.63709677,2238300,580838850,244.63155592,231.20346614,207.20291579,173.05163234,12023052000,Producer Manufacturing,2464398000,11.30156768,16530599999.999998
SUNTV,SUN TV NETWORK LTD,161279120392,433.05,5.77674646,-0.90389016,4465956,1933982245.8,424.12996399,428.37832324,444.11081412,480.45729473,35848200000,Consumer Services,23144900000,6.96823578,
MRO_TEK,MRO-TEK REALTY LTD,1087443783,61.45,5.76592083,2.41666667,156825,9636896.25,60.4790166,60.72046743,60.55626981,54.72855268,1226090000,Electronic Technology,881679000,1.23337834,
HAL,HINDUSTAN AERONAUT,600794026855,1898.7,5.65355295,2.68793943,4124377,7830954609.900001,1859.0263282,1826.37160616,1719.41981671,1457.62648309,246200200000,Electronic Technology,54085600000,8.45658044,
APTUS,APTUS VALUE HSG FIN I LTD,111309652344,237.5,5.55555556,-7.83857198,258741,61450987.5,248.44363307,266.01908107,294.16622252,332.11017729,8402170000,Finance,5211006000,25.48457099,
JMCPROJECT,JMC PROJECTS IND,12257077164,77.05,5.47570157,-0.90032154,69237,5334710.85,77.25150625,77.97660282,80.54407756,89.30727095,55188200000,Industrial Services,4461500000,2.7472996,
UNIVCABLES,UNIVERSAL CABLES,4564176996,139,5.46282246,1.27504554,35889,4988571,137.40857481,139.99733089,144.8257392,154.15099404,12806656000,Producer Manufacturing,1070691000,10.14417138,
SUMMITSEC,SUMMIT SECURITIES,5933839310,573.15,5.27137478,-0.32173913,17045,9769341.75,566.91566014,576.40098393,599.63825113,633.39479091,749985000,Miscellaneous,711380000,8.34130747,
REVATHI,REVATHI EQUIPMENT,1972964503,667.4,5.03619767,-7.83677415,1069,713450.6,681.30777418,676.10347531,672.01029658,668.09597826,1810620000,Producer Manufacturing,169799000,9.63616101,
NRBBEARING,NRB BEARINGS,11659789051,125.85,5.00625782,4.875,283541,35683634.85,121.3198202,119.9955247,120.55243737,129.6549734,9442100000,Producer Manufacturing,1426000000,9.81338643,
