Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
INDHOTEL,INDIAN HOTELS,363977412415,261.7,2.02729045,11.50404772,14927385,3906496654.5,246.92509361,242.16218535,229.24783717,195.12977287,30562200000,Consumer Services,4047500000,,
CRISIL,CRISIL LTD,268890566132,3672.75,-0.31755079,10.04824115,278873,1024230810.75,3454.33744978,3349.07918671,3168.04129797,2862.27673719,23006900000,Technology Services,6546100000,32.254,
MRPL,MANGALORE REF &PET,129254158173,79.85,8.27118644,20.43740573,28382804,2266366899.3999996,67.90311753,61.44610855,53.07830344,46.87744205,320440790000,Energy Minerals,28939900000,48.6407,
AMBER,AMBER ENTERPRISES,125054276670,3915.5,5.54761841,7.44618087,462379,1810444974.5,3676.02804714,3638.64475983,3574.43626041,3325.37159939,30274458000,Consumer Durables,2912783000,47.5348,
NLCINDIA,NLC INDIA LTD,113426877840,88.95,8.7408313,9.67940814,31414869,2794352597.55,81.60890221,77.12713472,71.23559162,64.29200989,97754100000,Utilities,39437300000,11.8626,
GUJALKALI,GUJARAT ALKALIES,72915527401,1007.05,1.31287726,8.5475613,1782079,1794642656.9499998,975.49128674,937.5047014,851.37237655,682.67380705,23987754000,Process Industries,7323100000,7.64259,
GHCL,GHCL,58931555789,657.45,6.16875252,14.50840373,4901201,3222294597.4500003,603.5273068,581.75936776,533.97663697,428.84877853,29000900000,Process Industries,8265100000,4.47039,
RUPA,RUPA & CO LTD,42004873046,571.8,8.26469753,15.94849437,6383549,3650113318.2,514.37023823,497.49732815,479.66352345,448.04771417,13113122000,Consumer Non-Durables,2849385000,9.62335,
CHENNPETRO,CHENNAI PETRO CP,41553722179,307.15,9.99104745,32.13594321,7192300,2209114945,246.01802036,214.41543491,170.4125654,130.50127155,222182200000,Energy Minerals,16642000000,5.16153,
ASTEC,ASTEC LIFESCIENCES,35862545109,1950.65,6.63951454,6.47071666,157330,306895764.5,1838.80398188,1801.72997913,1719.02962286,1504.32459375,5548721000,Process Industries,1268047000,19.0418,
APCOTEXIND,APCOTEX INDUSTRIES,30653332162,622.55,5.32058873,18.96617619,997596,621053389.8,528.02030045,478.36434816,421.95587103,365.05446691,5392628000,Process Industries,1246612000,13.0672,
NBVENTURES,NAVA BHARAT VENTUR,25765878357,171.1,3.66555589,5.64989194,1020790,174657169,162.3185089,156.11366777,143.92338379,121.45525215,25433360000,Utilities,11956765000,4.23308,
GOKEX,GOKALDAS EXPORTS L,24016756994,462.7,15.76182137,25.95617259,7983319,3693881701.3,389.53952471,383.91601974,376.12491106,297.21734804,11635993000,Process Industries,1411983000,13.9502,
CANTABIL,CANTABIL RETAIL IN,19572720220,1203.4,0.13313363,3.32717984,37930,45644962,1174.28866692,1117.78474708,995.20196106,742.77480225,2516438000,Retail Trade,1015991000,14.1123,
