Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
SALSTEEL,SAL STEEL LTD,1948286579,26.6,16.15720524,39.26701571,10455772,278123535.2,20.94767742,19.7341174,18.22137342,16.57652088,4956573000,Non-Energy Minerals,245100000,13.01055316,2637450000
CAPTRUST,CAPITAL TRUST LTD.,1603418755,113.15,15.40030244,12.64310602,906137,102529401.55000003,101.55347241,100.77112262,99.65162173,92.27592055,910427000,Finance,-74400000,,1912830000
CLEDUCATE,CL EDUCATE LTD,4910357093,102.7,13.29288222,24.03381193,3523364,361849482.8,89.60093042,86.13053695,82.02844949,73.55123174,2913139000,Commercial Services,258457000,16.33763099,3226830000
TIMESGTY,TIMES GUARANTY,1068656002,129.7,9.96184824,80.89261566,268139,34777628.3,93.11358328,84.10075961,76.29866642,64.5674908,19557000,Finance,20423000,42.52058963,443112000
HINDCON,HINDCON CHEMICALS LTD,2313820000,49.05,8.51769671,31.50134401,3022283,148242981.15,40.44333333,37.77511079,33.38830755,25.41576162,855943000,Non-Energy Minerals,75626000,29.40755825,
GALLANTT,GALLANTT ISPAT LTD,27769023056,123.8,7.51194095,25.36708861,3329575,412201385,110.15013703,104.77955723,98.06939816,82.4318297,,Non-Energy Minerals,,,
VBL,VARUN BEVERAGES,1522679939941,1253.4,6.97733965,15.3347136,13090036,16407051122.400002,1134.62279371,1098.23496339,1033.14061387,869.49738345,129878360000,Consumer Non-Durables,34987030000,43.52126888,
LOKESHMACH,LOKESH MACHINES,5597214967,335.4,6.91743363,9.28641607,703356,235905602.39999995,307.99975412,299.65360363,273.70530769,205.06840021,2403024000,Technology Services,298474000,22.25769068,4647850000
NECLIFE,NECTAR LIFESCIENCE,6730071793,31.75,6.18729097,8.9193825,12845532,407845641,29.99565972,29.25608482,27.49191646,24.06083939,15245830000,Health Technology,819422000,16.27888413,12094600000
DIAMINESQ,DIAMINES & CHEMICALS LTD,5048641047,548.15,6.14833051,11.95873954,202104,110783307.6,509.51132695,506.14919413,504.27664454,,1105526000,Process Industries,390587000,12.34297364,4959440000
OIL,OIL INDIA LTD,369511096924,360.6,5.62390468,15.57692308,41442087,14944016572.2,329.52171056,322.08642858,311.8616163,279.43114166,352087800000,Energy Minerals,134868600000,4.25104433,527679000000
NINSYS,NINTEC SYSTEMS LTD,10139700000,570.7,4.9949426,33.91998437,5778,3297504.6,485.73583396,463.39516507,425.65290718,,322993000,Technology Services,,,6422600000
KEL,KUNDAN EDIFICE LIM,2470420000,252.5,4.98960499,26.88442211,195600,49389000,210.5805197,181.66885148,,,595014577,Producer Manufacturing,,,
