Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
ICICIPRULI,ICICI PRUDENTIAL L,750150803785,525.85,0.74719801,2.22589425,775141,407607894.85,513.30506726,512.13911178,514.71140228,536.38418926,638886291000,Finance,,,735979000000
SHREECEM,SHREE CEMENT LTD,716045864936,19962.1,0.54371504,2.95633068,26628,531550798.7999999,19667.66381829,19641.5063771,20678.95449911,23752.93564118,150095600000,Non-Energy Minerals,37079300000,18.86986715,
AARTIIND,AARTI IND LTD,269757381524.99997,728.85,-2.06261758,3.6328736,904935,659561874.75,715.5633207,714.71028376,748.65612921,843.35309348,69999600000,Process Industries,19288100000,15.00263797,
UNIONBANK,UNION BK OF INDIA,249810018052,36.6,0.13679891,4.57142857,4233227,154936108.20000002,35.67344383,35.67276448,36.62023723,39.15241048,817544192000,Finance,,,167075000000
DCMSHRIRAM,DCM SHRIRAM LTD,152254252264,964.75,-1.09692962,2.30104448,98216,94753886,958.90320674,958.66321262,984.42822577,983.16967892,95864100000,Producer Manufacturing,17964000000,8.45904321,176020000000
CENTURYPLY,CENTURYPLY LTD,119251351788,535.45,0.27153558,3.31886155,71817,38454412.65000001,526.11119519,525.99083543,545.00412492,551.40383093,30270244000,Producer Manufacturing,5308456000,22.41309861,
MOTILALOFS,MOTILAL OSWAL FINA,115464139806,776.05,0.07737443,1.68370021,16208,12578218.4,765.68620341,765.56275332,791.84762802,839.00130622,39294500000,Finance,17585400000,7.05639564,137969000000
BRIGADE,BRIGADE ENTERPRISE,103805962067,466.3,3.11808934,6.24287993,259685,121091115.5,449.42841292,447.72062957,451.58042388,441.67939767,29987800000,Finance,7663300000,18.04630669,154511000000
BALAMINES,BALAJI AMINES LTD,95179562001,3106.15,5.71968279,7.83183767,124195,385768299.25,2937.62628592,2925.85782038,2967.61078724,3046.52063223,23194006000,Process Industries,6301479000,15.24209555,94900700000
RHIM,RHI MAGNESITA INDIA LTD,84515021531,524,-0.01908033,0.22953328,55403,29031172,513.89437866,512.92134751,528.14199035,477.77329226,19951427000,Producer Manufacturing,3838243000,22.01919512,
ECLERX,ECLERX SERVICES,68884145473,2054.35,1.15964152,6.81658651,15452,31743816.2,1999.1921554,1994.75965926,2069.40889856,2136.85998068,21603450000,Technology Services,6654800000,9.56482321,
