Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
JINDALSTEL,JINDAL STEEL & PWR,538300521167.9999,575.95,9.00918365,5.27326285,15063600,8675880420,546.8136715,542.44038705,514.93967957,452.2149639,508596800000,Non-Energy Minerals,117504900000,5.26133737,510474000000
CCL,CCL PRODUCTS(IND),68861907891,561.65,8.44757256,9.91193738,1961108,1101456308.2,522.28049804,518.8785537,509.66349834,459.21061739,14620289000,Consumer Non-Durables,3628408000,21.02104722,74530300000
USHAMART,USHA MARTIN,51531838679,177.55,5.18364929,18.36666667,8508647,1510710274.8500001,150.89325262,144.11786215,138.52987614,126.18709031,26801100000,Producer Manufacturing,4394900000,12.47455885,40516800000
KIRLFER,KIRLOSKAR FERROUS IND LTD,45431084457,359.45,9.70548176,5.72058824,967378,347724022.09999996,331.94517205,326.41714759,308.21734681,261.5023234,37465100000,Non-Energy Minerals,6186300000,10.236213,54877100000
MBAPL,MADHYA BHARAT AGRO P. LTD,24051404306,544.85,-0.74688222,0.35917847,14034,7646424.9,532.05063178,518.26356515,490.62047135,373.73067677,2834616000,Process Industries,1065895000,24.02370712,10423200000
CENTUM,CENTUM ELECTRONICS,8054276216,752.6,19.18599859,16.33946154,464420,349522492,647.54013544,622.32762518,587.78042979,519.14196954,7455360000,Electronic Technology,724960000,14.46440661,8630090000
SANDESH,SANDESH,6045696497,964.1,19.99501998,10.56826526,81669,78737082.9,854.40289451,845.36743187,819.36366718,770.09370899,2876562000,Consumer Services,750706000,2.62186461,1460720000
WEALTH,WEALTH FRST PORT. MG. LTD,3722320000,368.25,6.0475162,10.27099535,3378,1243948.5,351.83002272,340.51460572,315.82438361,272.20754971,,Finance,,,
GOLDSTAR,GOLDSTAR POWER LTD,1469905128,144.25,4.9854516,24.08602151,6000,865500,120.99496601,105.80247965,79.58338313,46.26764441,429145000,Producer Manufacturing,23970000,62.87101076,
ASCOM,ASCOM L & I LTD,1377587463,185,4.87528939,17.87193374,4000,740000,154.54560075,132.43509155,99.43400322,,124463000,Finance,66489000.00000001,20.53938942,
