Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,292772210569,2724.8,2.19980121,5.4999516,40262,109705897.6,2628.08845663,2627.67600365,2678.44711957,2319.20009724,39535900000,Process Industries,11721100000,26.13776101,
MFSL,MAX FINANCIAL SERV,265237957352,749.9,-2.40760021,4.38474388,438254,328646674.59999996,735.10773151,734.13606596,757.93430945,854.59829278,311875800000,Finance,5671300000,47.69179154,
ESCORTS,ESCORTS,153126955745,1626.3,1.05008078,-0.67790399,182455,296726566.5,1607.38680623,1607.28104119,1649.18052253,1625.87767432,72384300000,Producer Manufacturing,9511900000,11.04043942,
POWERINDIA,HITACHI ENERGY IND,132690673566.99998,3253.1,3.76714514,5.5618652,49257,160237946.7,3129.96462141,3120.12757885,3155.94908208,2762.12890048,37705100000,Electronic Technology,2443500000,54.30352919,
EIDPARRY,E.I.D.-PARRY(INDIA,88968214787,528.8,5.32815457,7.19643219,988271,522597704.7999999,497.59099716,495.48739631,485.2366988,453.35530312,151267200000,Process Industries,20962800000,5.9210561,
SUNCLAYLTD,SUNDARAM CLAYTON,74773738049,3805.4,3.22388141,5.45071632,3105,11815767,3693.41665614,3687.29300779,3704.49560415,3681.25372017,255906500000,Producer Manufacturing,29879100000,7.4326716,
BBTC,BOMBAY BURMAH,66405409624.00001,965.95,1.55067283,-1.14113192,39821,38465094.95000001,956.18431704,956.015365,958.6590991,1042.75766895,131766276000.00002,Producer Manufacturing,21585795000,3.8301771,
MAHSCOOTER,MAHARASHTRA SCOOT,43113128378,3795,0.4393394,2.245632,7556,28675020,3718.28102822,3710.95555973,3719.79047729,3839.96587434,171900000,Consumer Durables,-30600000,-1408.92576399,
RELIGARE,RELIGARE ENTERPRIS,37890487929,120.6,0.7518797,-4.81452249,673577,81233386.2,119.93948984,119.92140954,121.7574882,127.92192986,25081603000,Finance,-6120459000,-10.70708552,
SHILPAMED,SHILPA MEDICARE,37580881561,450.05,3.57882624,6.76076385,155133,69817606.65,427.99620971,426.74132394,435.67189051,484.55797734,9001590000,Health Technology,1563321000,29.17285737,
TEGA,TEGA INDUSTRIES LTD,29278370112,440.9,-0.46280619,-1.55185888,36393,16045673.7,438.54427612,438.48877505,453.24633895,,7936430000,Distribution Services,,,
ANANDRATHI,ANAND RATHI WEALTH LTD,26080889465,645.95,3.12924084,-1.64446136,53492,34553157.40000001,634.61566325,634.01229578,624.73694194,,4256251000,Finance,,,
GOODYEAR,GOODYEAR(INDIA),20386178905,947.15,7.33794198,5.4615299,80667,76403749.05,899.01186488,896.31231396,904.08566351,946.32401947,17917100000,Consumer Durables,2059699999.9999995,7.66615473,
CIGNITITEC,CIGNITI TECHNOLOGI,12131307993,454.9,5.45960357,7.42708702,126106,57365619.4,423.26637648,421.71251224,441.35350621,493.14419529,12418000000,Technology Services,1390217000,8.72619742,
BLISSGVS,BLISS GVS PHARMA,7869154674,84.35,10.91387245,16.90921691,909270,76696924.5,75.38442804,75.18244668,77.39441454,93.14973573,7474541000,Health Technology,447463000,16.68385023,
TCPLPACK,TCPL PACKAGING LTD,7164430189,912.05,15.77176948,11.85307824,300551,274117539.55,791.1934154,780.54309054,760.64647086,634.77686043,8915808000,Commercial Services,1430952000,7.70215576,
