Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
M_M,MAHINDRA &MAHINDRA,1285336887358,1047.35,1.25682796,12.81236536,7889745,8263324425.749999,972.30534887,941.41699653,897.13889948,843.21428369,735819200000,Consumer Durables,142894100000,13.8427282,
HAL,HINDUSTAN AERONAUT,614738010605,1893.35,2.99461459,8.47656698,2049978,3881325846.3,1786.65752953,1726.2998701,1625.44613286,1404.63142822,246200200000,Electronic Technology,54085600000,8.71439368,
ABB,ABB INDIA LTD,514640690436,2456.35,1.19888763,10.92120117,351443,863267013.05,2332.11679026,2284.05878013,2222.65306703,2057.81335288,69340000000,Producer Manufacturing,6366100000,76.6764409,
SUMICHEM,SUMITOMO CHEMICAL IND LTD,231129420218,471.65,1.7583603,11.54073549,1522607,718137591.55,445.66314395,438.68129157,426.77360753,396.94409888,26277140000,Process Industries,5622850000,39.80409227,
BLUEDART,BLUE DART EXPRESS,178483893784,7666.95,2.36248331,8.86301516,55307,424036003.65,7333.43784593,7159.00341305,6879.64908462,6384.49622764,44104900000,Transportation,9997900000,17.85213833,
TIMKEN,TIMKEN INDIA,172585622254,2672.3,17.19842993,39.13518861,954459,2550600785.7000003,2146.51916023,2054.44318363,2023.80204857,1883.8297858,14033710000,Producer Manufacturing,4175000000,40.96697539,
FINEORG,FINE ORGANIC IND,149320225775,5126.35,5.29088575,19.70740706,413942,2122011571.7,4554.2102591,4460.16893924,4323.20766356,3806.64373246,11332184000,Process Industries,2532254000,58.37725354,
RATNAMANI,RATNAMANI MET &TBS,123441357011,2614.2,-0.72721059,4.21575076,20813,54409344.59999999,2548.18895148,2492.69907364,2405.98525724,2187.64838888,31387772000,Non-Energy Minerals,4943906000,24.96838674,121404000000
KEI,KEI INDUSTRIES,111329778608,1297.25,4.93003316,16.4497307,788311,1022636444.75,1218.2526337,1203.55471749,1181.6277735,1036.51792419,57265510000,Producer Manufacturing,5887450000,18.90175349,
RAYMOND,RAYMOND LTD,65465283733,1065.65,8.55149231,23.6755063,2584786,2754477200.9,936.86685319,896.23825281,846.20506182,682.27644951,61785100000,Process Industries,6990500000,11.41712091,
GHCL,GHCL,61939872111,663.2,2.38517947,11.31252098,708085,469601972.00000006,625.47974619,615.0710339,580.6142973,463.99581906,37783600000,Process Industries,10350000000,5.98452871,
VRLLOG,VRL LOGISTICS LTD,58388996872,648.25,0.34829721,10.73624872,1009884,654657303,610.78665364,589.28500665,550.01465757,454.75226653,17629224000,Transportation,3740242000,16.708252,
MIRZAINT,MIRZA INTERNATIONA,26653794613,230.05,3.86004515,28.34030683,2478216,570113590.8000001,200.01276612,196.06982757,188.18213433,139.23313056,10489300000,Consumer Non-Durables,2043762000,13.53131853,
TIMETECHNO,TIME TECHNOPLAST,23360959322,104.1,0.7256894,14.58447991,4584910,477289131,98.32341251,96.17803889,90.32942871,79.82467234,30049205000,Process Industries,4961871000,6.15839455,
HBLPOWER,HBL POWER SYSTEMS,23034899614,95,14.25135298,24.18300654,29596376,2811655720,84.42947456,81.90431332,76.39030777,63.32623981,9120386000,Producer Manufacturing,1100322000,20.36634605,
PGEL,PG ELECTROPLAST LTD,18798863154,904.75,2.08744711,30.35804337,1590426,1438937923.5,769.00634853,741.16152207,728.15960267,626.25232639,7032065000,Electronic Technology,629701000,33.02756571,
WENDT,WENDT (INDIA),13755000000,7277.55,5.52985702,17.55522352,5566,40506843.30000001,6575.69513229,6384.85402367,6027.37050051,5162.83951456,1788100000,Producer Manufacturing,416700000,33.00935925,
ICEMAKE,ICE MAKE REFRIGERAT LTD,2000691164,133.5,4.99410145,27.44630072,36472,4869012,116.059872,110.60055299,104.14753704,87.55557939,1345992000,Producer Manufacturing,108727000,19.17745513,
KOHINOOR,KOHINOOR FOODS,1621879411,44.4,4.96453901,27.22063037,7455,331002,36.64800834,30.78016924,21.80082343,13.82579599,2654487000,Process Industries,101800000,89.46345197,
OSWALSEEDS,SHREEOSWAL SEEDS A,1509260000,102,3.03030303,9.09090909,4000,408000,92.59586261,86.05743617,77.4272973,57.89384215,1612162212.6699998,Process Industries,102969000,18.40857928,
SIL,STANDARD INDS,1502080805,24,4.80349345,16.78832117,463866,11132784,20.97697058,19.17322463,16.94152911,15.32856651,4389598000,Process Industries,2033888000,0.7385268,
ZENITHSTL,ZENITH STEEL PIP IND LTD,1370160813,9.1,4.59770115,25.51724138,15750,143325,7.59442292,6.43354397,4.51911976,2.20801639,778717000,Non-Energy Minerals,101105000,34.01900809,
URAVI,URAVI T AND W LTD,1037300000,196.5,4.18875375,56.44904459,12000,2358000,149.28332045,134.89144674,126.16387258,113.91912431,277956397,Producer Manufacturing,44975000,27.32406893,
IMPEXFERRO,IMPEX FERRO TECH,1020885875,11.55,5,26.92307692,27875,321956.25,9.57277275,8.08207473,5.61357165,2.56143744,999590000,Non-Energy Minerals,-2179000,-1731.88475218,
