Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
RELIANCE,RELIANCE INDS,18389780219831,2782.1,2.34140779,9.03141105,10018531,27872555095.1,2645.35012605,2601.92276845,2522.43231513,2385.15706421,4663070000000,Energy Minerals,1024450000000,18.384,
ADANIENT,ADANI ENTERPRISES,2401930123764,2286.35,4.68875203,3.95098775,2243636,5129737168.599999,2175.77534596,2084.82752268,1927.88162599,1629.57154311,394911700000,Distribution Services,35475300000,50.9733,
COALINDIA,COAL INDIA LTD,1226382974609,206.9,3.91762933,10.87888532,43683145,9038042700.5,194.85704731,190.55333086,181.47694711,164.7923696,900177000000,Energy Minerals,225151700000,3.45514,
AUBANK,AU SMALL FINANCE B,447032066970,1435.05,1.04207006,2.29897348,1094297,1570370909.85,1386.56710514,1338.51190274,1279.2629342,1190.92780822,64025285000,Finance,,,
FINEORG,FINE ORGANIC IND,136784891200.99998,4532.9,1.55824661,5.83593084,49176,222909890.39999995,4332.58534479,4228.74851892,4079.04818174,3604.50161128,11332184000,Process Industries,2532254000,33.4813,
ANGELONE,ANGEL ONE LTD,134746506268,1908.95,17.53894465,13.38164108,7457184,14235391396.800001,1702.76265499,1639.75017015,1514.37341142,1221.66622366,12874190000,Finance,7354850000,3.321,66541700000
MRPL,MANGALORE REF &PET,119351972533,68.7,1.17820324,30.48433048,37933762,2606049449.4,57.18916616,52.21486461,47.58662467,45.21173653,320440790000,Energy Minerals,28939900000,48.6407,
BLUESTARCO,BLUE STAR,112061209328,1164.3,0.12899897,1.14233592,287280,334480104,1141.82153587,1111.12746006,1063.47891288,967.44166196,42441100000,Producer Manufacturing,3053300000,39.8306,
NLCINDIA,NLC INDIA LTD,107602997787,81.25,4.56885457,19.66126657,32208510,2616941437.5,73.35718263,70.19373893,67.18808042,62.88757341,97754100000,Utilities,39437300000,11.8626,
SWANENERGY,SWAN ENERGY LTD,80441895997,305.95,1.15721607,9.40461291,1278270,391086706.5,275.51690797,248.56380313,210.03203898,164.05792795,3204688000,Utilities,806152000,98.4795,
GUJALKALI,GUJARAT ALKALIES,69926643543,975.55,2.3823267,8.1840865,2951155,2878999260.25,918.10005076,882.6467464,806.64671561,660.47612646,23987754000,Process Industries,7323100000,7.64259,
WELCORP,WELSPUN CORP LTD,53037965927,217,6.76506765,2.50354275,2556389,554736413,201.27903007,189.16165764,175.05890097,158.02281974,63373030000,Producer Manufacturing,6623400000,4.56086,
VRLLOG,VRL LOGISTICS LTD,51297032860,619.55,9.20066978,18.99548641,4173611,2585760695.0499997,533.29372434,507.32114538,481.72261459,414.91608846,17629224000,Transportation,3740242000,9.73009,
USHAMART,USHA MARTIN,48743448504,158.3,-0.93867334,12.58890469,1403652,222198111.60000005,145.64382102,135.88186647,118.00921052,89.42785363,20854000000,Producer Manufacturing,3799700000,5.22128,
KSB,KSB LTD,48064408128,1370.95,-0.86054164,2.89327529,64154,87951926.3,1333.40676284,1296.8960289,1238.63952332,1156.11387329,14973000000,Producer Manufacturing,2094000000,18.5236,38788500000
OPTIEMUS,OPTIEMUS INFRACOM,35763065235,428.45,2.70885773,16.93504367,1174383,503164396.35,372.56186284,348.5480182,322.72657753,276.1473441,1815000000,Distribution Services,-783500000,,
