Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
VBL,VARUN BEVERAGES,568193531479,834.8,-4.56156396,0.57831325,1269007,1059367043.6,831.63283852,807.98281806,765.43929002,661.33311835,86801490000,Consumer Non-Durables,18040200000,32.72765221,
PATANJALI,PATANJALI FOODS LTD,375327648481,1043.15,0.37044164,-1.86735654,133452,139210453.8,,,,,242053751000,Process Industries,14869798000,25.24093794,
VOLTAMP,VOLTAMP TRANSFORME,46032700089,3214.35,0.91358606,3.99398234,95716,307664724.59999996,3090.79482,2906.53976994,2556.49168971,2050.09156007,11272090000,Producer Manufacturing,1388464000,33.15368644,
ASTEC,ASTEC LIFESCIENCES,39743841866,2062.8,1.64330237,9.37433722,91347,188430591.60000005,1972.10614829,1914.86257894,1841.2768557,1636.23608863,6765661000,Process Industries,1540720000,27.59613549,37132500000
BUTTERFLY,BUTTERFLY GANDHIMA,24090909935,1590.4,17.92970488,33.40043617,773498,1230171219.2,1313.87452314,1255.79445247,1260.89604841,1170.48685452,9961818000,Consumer Durables,516070000.00000006,47.49690727,25260900000
PCJEWELLER,PC JEWELLER LTD,18220563401,43.15,9.93630573,56.62431942,10577490,456418693.5,33.76558147,29.92404148,26.06870243,24.32404105,16061300000,Consumer Durables,-957300000,-19.03328466,
MONTECARLO,MONTE CARLO FASHIO,16284000865,810.35,3.16359007,9.13804714,1115967,904323858.45,756.68653627,709.63039576,637.95034001,536.26879212,9043220000,Consumer Non-Durables,1817178000,8.96114793,
TDPOWERSYS,TD POWER SYSTEMS P,16104458662,510.35,-1.64771632,6.19017894,144603,73798141.05,494.56469984,477.93081705,447.69178821,380.81433945,7974246000,Producer Manufacturing,918803000,17.52765137,
TCPLPACK,TCPL PACKAGING LTD,9457630841,1024.55,-1.84422303,23.73792271,49454,50668095.7,945.3272219,902.43102079,852.11611416,704.31901747,10857370000,Commercial Services,1550005000,9.03440882,
RAJMET,RAJNANDINI METAL LTD,8103630000,456.15,3.75298533,12.15883944,57339,26155184.85,420.76489446,413.70076913,401.73097277,298.90072662,10282518000,Non-Energy Minerals,180218000,44.9657082,
HUBTOWN,HUBTOWN LTD,6186186645,83,-2.41034685,14.48275862,830058,68894814,76.28236725,70.08745643,63.18098874,51.98144291,1902800000,Finance,-596200000,-21.1465727,
DANGEE,DANGEE DUMS LTD,4124479999.999999,409.95,2.02837232,1.46021532,45675,18724466.25,397.35212034,386.24766753,360.94284305,280.54648384,205623000,Consumer Non-Durables,41933000,98.35881048,
GRPLTD,GRP LTD,2099999499,1667.2,5.96834679,18.66192171,24582,40983110.4,1475.61431093,1415.34461381,1377.29576143,1260.09882244,3884237000,Producer Manufacturing,242088000,12.18598402,
