Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
ADANIENT,ADANI ENTERPRISES,2192966212631.0005,2014.75,0.97732114,9.92743344,2786973,5615053851.75,1889.88683606,1823.080674,1761.61642941,1555.13782367,394911700000,Distribution Services,35475300000,50.9733,
ADANIPOWER,ADANI POWER LTD,660500797729,185.1,7.93002915,40.06810443,138311563,25601470311.3,153.19252705,140.5536576,126.66425983,107.10954911,262214800000,Utilities,61964300000,11.0561,
TATAELXSI,TATA ELXSI,559447928295,8840.15,-1.74117464,16.21225466,2086042,18440924186.3,8263.64282364,7794.66919328,7228.50061142,5816.89048563,18261597000,Technology Services,7125152000,30.202,
JINDALSTEL,JINDAL STEEL & PWR,530955874146,532.85,2.50072136,2.14703345,18778369,10006053921.65,512.0483855,489.35887196,452.6824722,403.53611131,385728400000,Non-Energy Minerals,177307400000,4.16528,
LINDEINDIA,LINDE INDIA LTD,315219034066,3784.9,2.39837673,9.10637071,303522,1148800417.8,3475.41658237,3262.05037176,2968.28338035,2439.72896219,21119580000,Process Industries,5465880000,37.1009,202789000000
CUMMINSIND,CUMMINS INDIA,306874287049,1121.3,1.21863152,2.49542962,1307804,1466440625.2,1086.62338039,1051.76214973,1002.36386162,922.29378744,43442600000,Producer Manufacturing,8493100000,40.3886,
IIFLWAM,IIFL WEALTH MGMT LTD,147831551731,1668.9,0.01498217,2.74263552,625467,1043841876.3,1626.09204766,1591.15799777,1564.01767656,1477.94875598,14700170000,Finance,7270310000,13.9241,
INTELLECT,INTELLECT DESIGN A,123230915054,945.75,3.17460317,11.3170904,1230753,1163984649.75,861.32740536,809.36849647,755.28392979,684.60973503,14974590000,Finance,4513870000,26.9775,
BRIGADE,BRIGADE ENTERPRISE,121187221609,516.85,-1.80488268,-0.02901354,2362746,1221185270.1000001,510.42786571,500.47975681,491.22920145,429.73839698,19499700000,Finance,7498800000,21.1717,
KEI,KEI INDUSTRIES,107937306658,1261,5.4656463,4.73421927,1305492,1646225412,1174.27598891,1130.39781301,1094.89616542,950.81862949,41788860000,Producer Manufacturing,5583560000,10.4228,
VIPIND,VIP INDUSTRIES,105800904498,745.65,-0.24749164,12.18686527,1226074,914222078.1,700.06631945,672.984145,639.2565353,545.3967903,6183900000,Consumer Durables,1150500000,,
DELTACORP,DELTA CORP LTD,86751798415,330.05,1.64767478,5.43044242,7277335,2401884416.75,314.43735223,300.9862861,286.63673901,249.57788567,4188700000,Consumer Services,1398200000,178.256,
NIITLTD,NIIT,78988368364,621.7,5.35502457,9.87981619,1844931,1146993602.7,560.76731338,525.04986494,479.70310466,382.66220911,9494940000,Commercial Services,2943700000,3.71434,
POLYPLEX,POLYPLEX CORP,74769000380,2424.9,1.88227385,8.37784085,427820,1037420718,2270.01881804,2162.71404371,2026.40775056,1716.7382873,49034946000,Process Industries,11909300000,3.3978,
