Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
LICI,LIFE INSURA CORP OF INDIA,3542630978149,562.70001,0.47317562,2.58888058,1104965,621763816.5496501,553.70212428,553.65355542,570.80928069,633.81265431,7013208593000,Finance,,,
OIL,OIL INDIA LTD,274517188352.00003,258.29999,2.07468484,0.11627519,1516621,391743189.1337899,256.79479368,256.7818796,252.35543891,228.67544588,256525900000,Energy Minerals,155909800000,2.77596205,
GRINFRA,G R INFRAPROJECTS LTD,96945238859,1011.25,0.47692384,2.66497462,21626,21869292.5,996.76081671,996.26843557,1026.82238477,1179.99879926,84583476000,Industrial Services,23919071000,5.86929371,
PPLPHARMA,PIRAMAL PHARMA LTD,85119500000,73.949997,3.71668147,5.04260639,5338696,394796553.183912,72.06492604,71.91471307,77.32467886,,,Health Technology,,,
SOBHA,SOBHA LTD,44108064041,479.75,3.03908713,1.86856138,539791,258964732.25,466.54028463,466.16587191,491.84409036,573.66275441,27308600000,Finance,5989000000,10.14694674,71241100000
INDOCO,INDOCO REMEDIES LTD,30644598592,338.29999,1.62210879,7.37978122,98160,33207527.0184,326.54153524,325.36363198,333.60713304,356.80792648,15043935000,Health Technology,3018800000,11.00331211,
SHANTIGEAR,SHANTHI GEARS,27494963204,366,2.14903997,1.52565881,91556,33509496,360.32163109,360.18163617,357.69613633,326.62298684,3370700000,Producer Manufacturing,820800000,31.98899026,
TIPSINDLTD,TIPS INDUSTRIES,20959219090,167.10001,2.48390678,8.64760078,126694,21170568.66694,157.86150824,157.26615925,157.65249256,163.45970441,1355864000,Consumer Services,958729000,20.81452224,
TIDEWATER,TIDE WATER OIL (INDIA) LTD.,15122289840,876.95001,1.11265077,2.45939824,69940,61333883.6994,863.35717628,862.13130504,885.38555186,1002.89223668,15357100000,Energy Minerals,1467200000,9.68960594,
STERTOOLS,STERLING TOOLS,14323226865,423.29999,6.67842759,1.03830526,408027,172717825.01973,404.77871453,403.37333827,385.19484036,309.05859116,5066991000,Producer Manufacturing,924018000,16.33958848,
MANGCHEFER,MANGALORE CHEMICAL,11655965016,100.9,2.488576,11.06219287,527550,53229795,98.09391477,97.9566135,94.96819913,94.19933139,9319499000,Process Industries,2130422000,11.26696167,
