Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
MMTC,MMTC,87915000916,57.55,-1.70794025,9.61904762,6869773,395355436.15,54.05126111,53.68750035,54.19256457,45.86169266,35281800000,Distribution Services,-1451000000,,74748200000
ALLCARGO,ALLCARGO LOGISTICS,66190369127,270.65,0.59468874,0.3150519,195279,52852261.34999999,269.14061604,268.98093771,269.58217529,278.80692133,180507700000,Transportation,11086500000,6.95910965,78073500000
UTKARSHBNK,UTKARSH SMALL FIN BANK L,57317700000,51.95,0.38647343,1.8627451,4235659,220042485.05,50.99660599,50.95945038,51.09646452,,28027029000,Finance,,,58853200000
REFEX,REFEX INDUSTRIES L,13165837420,628.45,4.99540732,15.11127182,29228,18368336.6,568.52691107,562.48074887,583.39109434,522.36915646,16291496000,Energy Minerals,1837173000,7.97867126,15631400000
MANALIPETC,MANALI PETROCHEMS,11549749031,67.6,0.59524259,2.26929205,487966,32986501.6,66.79490962,66.72643118,66.81591415,69.94150343,11770900000,Process Industries,324224000,24.59796015,7720690000
SRHHYPOLTD,SREE RAYALASEEMA H,9635471129,561.9,0.13365053,6.1390213,24091,13536732.9,550.41633373,549.85806198,566.98058257,581.96911031,16469279999.999998,Process Industries,1520941000,4.25681149,7291410000
CENTENKA,CENTURY ENKA,9297425128,426.6,0.176116,0.85106383,35457,15125956.2,422.89687923,422.72826582,425.78132805,422.20728591,20678400000,Process Industries,740600000,10.00165424,7256460000
MOLDTECH,MOLD-TEK TECHNOLO,8200758368.999999,289,0.17331023,10.15818143,204953,59231417,271.58996656,270.88743377,287.50857845,276.09027394,1468756000,Industrial Services,485203000,16.38768385,9797690000
MIRZAINT,MIRZA INTERNATIONA,6603286819,48.05,0.83945012,4.79825975,778103,37387849.15,46.22164163,46.12483332,46.38403312,45.39809501,6530000000,Consumer Non-Durables,1290229000,5.4796372,6573840000
MALLCOM,MALLCOM (INDIA) LTD,6541392065,1092.65,4.83066296,5.0625,14831,16205092.15,1045.22611451,1043.234171,1052.09067618,974.17508575,3918758000,Consumer Non-Durables,607143000,11.12400384,7101430000
UFO,UFO MOVIEZ INDIA,4106213812,115.05,7.62394761,3.64864865,1492856,171753082.79999998,109.60269385,109.45838302,109.23118922,98.9793885,3873022000,Consumer Services,536500000,7.68949452,4267170000
DYNPRO,DYNEMIC PRODUCTS L,3605509024,309.35,4.24599832,10.06938659,156619,48450087.65000001,288.37371132,286.56272237,298.84135811,320.15823338,2888181000,Consumer Non-Durables,325317000,15.13895992,5269650000
RPPL,RAJSHREE POLYPACK LTD,2384826810,217.7,4.51272204,2.76138292,170266,37066908.2,209.83987581,209.47085915,203.74819353,181.70092678,2521349000,Process Industries,311136000,10.12765739,2769250000
MAHAPEXLTD,MAHA RASHTRA APEX,1956251291,149.9,7.6481149,5.48908477,76023,11395847.7,142.34040657,142.31412431,141.3753407,128.45512027,89356000,Finance,17761000,108.37522048,1936530000
ANSALAPI,ANSAL PROP & INFRA LTD,1934473861,13,4.83870968,36.84210526,1178467,15320071,11.76428955,11.63474019,10.94790629,11.83897718,,Finance,,,
DIL,DEBOCK INDUSTRIES LTD,1009780000,9.95,9.94475138,9.34065934,2935280,29206036,9.08145245,9.07718217,9.52475868,13.45322159,1464096000,Producer Manufacturing,63719000,18.42387671,946897000
