Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
BEDMUTHA,BEDMUTHA INDUSTRIE,1766770316,65.75,19.98175401,16.57801005,284212,18686939,58.11329043,57.72128853,57.15580434,59.5157027,6867793000,Non-Energy Minerals,167326000,24.57314653,
HPL,HPL ELECTRIC POWER,8326913628,155.3,19.96910004,17.47352496,5080049,788931609.7,131.46083306,121.9258446,108.32832389,92.76807354,12622087000,Electronic Technology,1568679000,8.69584448,
ALANKIT,ALANKIT LTD,2117582859,11.3,19.57671958,18.94736842,4253592,48065589.6,9.76954407,9.57070381,9.29725654,10.07423154,3116883000,Technology Services,102436000,21.88231539,
SWELECTES,SWELECT ENERGY SYS,4931144466,380.4,16.95618755,13.96045878,505947,192462238.8,334.66254441,333.40083848,333.23942079,325.97738924,3659808000,Producer Manufacturing,612706000,12.54426832,
ARTNIRMAN,ART NIRMAN LTD,1145480000,52.05,13.39868787,11.93548387,87491,4553906.55,47.5572752,47.32987969,48.81185465,62.07895813,197168000,Consumer Durables,9730000,120.12106886,
CAREERP,CAREER POINT LTD,3563087363,221.35,12.8185525,7.34723569,1401277,310172663.95,207.95990647,212.31295203,213.54316634,178.8018654,853668000,Consumer Services,151642000,24.19893804,
KSCL,KAVERI SEED COMPAN,28581647258,573.85,12.28842799,11.22201548,3079776,1767329457.6000001,521.16764567,516.51400051,515.39912557,513.86459072,10703553000,Process Industries,2517244000,9.06811785,
BBTCL,B&B TRIPLEWALL CONT LTD,4685780000,255.05,11.20557614,10.1489959,46015,11736125.75,240.28021323,239.09971743,235.57956323,,3365444000,Process Industries,384949000,15.52889604,
INFOLLION,INFOLLION RESEARCH,1376150000,203.15,10.22788931,10.10840108,254400,51681360,,,,,219846000,Commercial Services,,,
GOLDTECH,GOLDSTONE TECHNO,2530715570,80.1,9.95195909,17.70756278,327556,26237235.6,71.78299175,70.08598907,65.93044828,58.6297868,929610000,Technology Services,18610000,132.81894519,
SHAH,SHAH METACORP LTD,1033697699,3.4,9.67741935,15.25423729,2855720,9709448,,,,,398764000,Non-Energy Minerals,-84783000,,
GMRP_UI,GMR POW AND URBAN INFRA L,10786200000,19.5,9.24369748,10.79545455,3925624,76549668,18.11533224,17.91298427,17.86538798,20.465858,55246900000,Industrial Services,4129100000.000001,19.50383861,
GENUSPOWER,GENUS POWER INFRA,33389870615,140.9,8.97138438,21.67530225,11015724,1552115511.6000001,121.20117611,113.35650204,102.48925787,90.65715286,8083855000,Electronic Technology,786496000,41.39583369,
SUZLON,SUZLON ENERGY LTD,209162747240,18.3,8.92857791,30.24911032,701931216,12845341252.800001,15.41491722,14.32788977,12.21286845,9.72419227,59705300000,Producer Manufacturing,8387700000.000001,26.80935742,
63MOONS,63 MOONS TECHNOLOG,10319288218,244.55,8.78558719,17.57211538,2036939,498133432.4500001,213.12105899,197.18773575,183.36929842,176.67211831,2900682000,Technology Services,-267658000.00000003,,
INFINIUM,INFINIUM PHARMACHEM LTD,1889110000,294.55,8.48987109,1.53395031,31000,9131050,282.563783,280.12568632,253.67559621,,991193000,Health Technology,,,
GANESHHOUC,GANESH HOUSING CP,31770482277,413.95,8.40643948,9.8739217,472297,195507343.15,379.20075558,370.72930921,357.10201218,334.66197465,6163478000,Finance,2517831000,11.61196493,
FROG,FROG CELLSAT LTD,3831500000,269.85,8.28651685,5.84428319,132800,35836080,251.11356067,239.69532106,216.21255891,,1329437000,Electronic Technology,,,
MIRCELECTR,MIRC ELECTRONICS,4080932839,18.95,7.97721413,20.70063694,4175396,79123754.2,16.74098192,15.89218022,14.89062794,15.35278803,11097372000,Electronic Technology,50300000,95.27534471,3427420000
JAGRAN,JAGRAN PRAKASHAN L,17040152712,84.75,7.96178344,7.27848101,3471796,294234711,78.91710131,77.1255666,74.66167105,70.98613204,18561745000,Consumer Services,3348054000,5.57262987,
FDC,FDC LTD,51457010286,332.85,7.31904263,2.73148148,2995047,996901393.95,315.96494752,310.81363856,299.69529047,282.93727364,17837502000,Health Technology,2435173000,19.26409799,38018600000
BAJFINANCE,BAJAJ FINANCE LTD,4444628490098,7860.45,7.19282695,11.81294452,4161369,32710232956.05,7271.43891432,7158.21248159,6873.08550051,6565.4970607,414056900000,Finance,192012200000,31.88251887,
TTML,TATA TELESERVICES,138956266939,75.95,6.82138135,3.75683485,14536870,1104075276.5,73.19993729,72.34315649,69.1967675,79.40566002,11061700000,Communications,4925000000,68.39288669,306358000000
GREENLAM,GREENLAM INDUSTRIE,55870372199,469.55,6.70378609,6.71590909,341633,160413775.15,448.13308895,430.36961781,386.71166172,339.78056255,20259580000,Non-Energy Minerals,2328809000,25.58020439,
PENINLAND,PENINSULA LAND LTD,6494220741,24.8,6.66666667,0.81300813,567194,14066411.2,24.06316166,23.23823081,20.64635179,15.94569237,10389200000,Finance,1485500000,7.0752075,
TI,TILAKNAGAR INDUSTR,26968572821,154.7,6.61611946,6.87392055,1550045,239791961.49999997,146.90909428,146.61056467,140.95752049,116.91829426,11643631000,Consumer Non-Durables,1371836000,21.03859996,
SDBL,SOM DIST & BREW LTD,21188697866,292.2,6.52570567,13.98478198,1197492,349907162.4,264.25287705,253.77360401,224.6588306,157.96202844,8066768000,Consumer Non-Durables,964441000,24.3501457,
ONMOBILE,ONMOBILE GLOBAL LTD,8081459585,81.15,6.49606718,8.70729782,3218771,261203266.65,76.72800972,76.08205498,74.93172118,86.37740162,5251650000,Communications,124100000,59.23754702,
POWERMECH,POWER MECH PROJECT,49850365016,3599.2,6.25728836,12.79929798,111823,402473341.6,3355.25136946,3289.97451702,3084.9128394,2367.32484732,36011880000,Industrial Services,4035640000,13.11133427,
DCXINDIA,DCX SYSTEMS LTD,24509800000,268.55,5.978694,4.90234375,630398,169293382.9,258.28644764,248.87159978,224.40275766,,12536340000,Producer Manufacturing,836730000,28.26006,13243400000
PNB,PUNJAB NATL BANK,592833082930,57.05,5.94243662,12.85855812,177070418,10101867346.9,52.62637103,51.97461265,51.11513534,48.01096212,1008762900000,Finance,,,1038060000000
J_KBANK,JAMMU & KASHMIR BA,59563677961,65.6,5.89184656,17.98561575,30548190,2003961263.9999995,59.53591713,58.21677525,56.30678833,49.45755538,101204700000,Finance,,,-9358440000
SEAMECLTD,SEAMEC LTD,17156789175.000002,710.5,5.82364892,12.72410142,115321,81935570.5,650.70791697,648.19785044,664.01030918,780.15776582,4372400000,Industrial Services,1264200000,13.45529914,
BAJAJFINSV,BAJAJ FINSERV LTD,2453971318703,1629.5,5.80481787,7.77116402,7336655,11955079322.5,1537.39841544,1511.07847879,1460.00546564,1449.9910044,822275200000,Finance,,,
SHILPAMED,SHILPA MEDICARE,25038007713,304.5,5.61915039,18.99179832,4597475,1399931137.5,268.56169197,258.13067769,252.41980542,287.80212214,10501124000,Health Technology,1022815000,31.98236701,
