Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
DANGEE,DANGEE DUMS LTD,3472136270,11.05,-10.88709677,16.31578947,6879464,76018077.2,10.58527119,10.61820072,11.39454793,13.64320169,255344000,Consumer Non-Durables,66382000.00000001,52.30538806,
ARIHANTCAP,ARIHANT CAPITAL MKTS LTD,7667907923,66.55,-9.57880189,-7.82548093,970747,64603212.84999999,73.25569877,71.24783251,64.09937345,54.66166499,1389154000,Finance,448772000,17.08642233,
DELTACORP,DELTA CORP LTD,37487952271,128,-8.57142857,-7.07803993,29329053,3754118784,140.06612807,148.14062217,166.74910343,195.80231562,10207700000,Consumer Services,3584000000,8.61686726,31605800000
SHREYAS,SHREYAS SHIP & LO,8013401197,336.5,-8.52249807,-6.14976729,593558,199732267,368.0389932,372.05111225,364.47528029,333.40905695,4837800000,Transportation,1679300000,4.77186994,
FOCE,FOCE INDIA LTD,4354700000,816.85,-8.21910112,4.85879332,12400,10128940,828.31564782,817.85606179,794.04736517,642.49259931,577076000,Consumer Durables,107407000,42.09667899,
VIPCLOTHNG,VIP CLOTHING LTD,4677441418,52.85,-6.70785855,-1.94805559,1348325,71258976.25,54.60275186,52.59804908,49.43966615,44.77913176,1995329000,Consumer Non-Durables,148119000,31.57894273,
UTKARSHBNK,UTKARSH SMALL FIN BANK L,65217300000,55.1,-6.68924482,-3.50262359,16569856,912999065.6,55.44549777,53.78395835,51.66946515,,28042860000,Finance,,,
BAJAJHCARE,BAJAJ HEALTHCARE LTD,13737103658,468.3,-5.90717489,-0.14925373,873406,409016029.8,471.79228786,456.14296325,413.73781944,365.71604831,6732920000,Health Technology,1027474999.9999998,13.36976925,
FCONSUMER,FUTURE CONSUMER LTD,1657538741,0.8,-5.88235294,-5.88235294,3307113,2645690.4,0.82090663,0.81570708,0.81867946,1.1535334,3811508000,Finance,-463680000,,
AURDIS,AURANGABAD DISTILL,1927000000,221.5,-5.74468085,-3.27510917,19000,4208500,220.79649267,216.48311314,211.25669045,162.42168115,1187215000,Consumer Non-Durables,,,
UJJIVAN,UJJIVAN FIN SERV,68774639029,535.1,-5.52613328,-8.50645152,2427857,1299146280.7,561.03736181,548.59117863,513.89904954,394.78025908,45444400000,Finance,17178400000.000002,4.00355324,
QUICKHEAL,QUICK HEAL TECHNOL,17211041609,308.35,-5.18142973,-2.01779784,583204,179830953.4,313.77296881,289.26643322,245.25888969,192.66209674,2780900000,Technology Services,-142400000,,
LATTEYS,LATTEYS INDUSTRIES LTD,2354450000,38.9,-5.00610733,-0.25641026,312293,12148197.7,40.46656004,40.80920002,40.50308669,,524794000,Producer Manufacturing,,,
BEARDSELL,BEARDSELL LTD,1881933701,45.55,-5.00521575,12.19212375,156639,7134906.45,42.22736757,39.12384383,34.94686657,28.29858567,2320122000,Process Industries,186700000,10.07998769,
SWSOLAR,STERLING & WILSON SO LTD,59008165666,295.05,-4.99114168,-11.92537313,348269,102756768.45,321.97493638,336.24326238,347.26797218,327.00290591,20150100000,Industrial Services,-8916900000,,
GICL,GLOBE INTERNATIONA,1600000000,61,-4.98441924,4.81099476,6000,366000,59.12363791,54.42136604,48.39296508,39.85933501,1136834000,Transportation,49833000,36.02757209,
INSPIRISYS,INSPIRISYS SOLUTIO,2928479023,69.6,-4.98293515,7.57342075,37909,2638466.4,65.83881452,65.19485965,66.4595001,62.00088012,3903500000,Technology Services,142600000,20.53631853,
MUKTAARTS,MUKTA ARTS,1886315774,79.45,-4.96411256,22.23076923,22840,1814638,73.79297908,69.14040715,63.07177966,56.02669404,1540469000,Technology Services,12850900,146.78472123,
PVP,PVP VENTURES LTD,3818982053,14.55,-4.90196078,3.55871886,203768,2964824.4,14.16412974,12.95312743,11.68817827,10.30906854,1756769000,Technology Services,-1350125000,,
ANSALAPI,ANSAL PROPS & INFR,2250852455,13.6,-4.8951049,-4.8951049,9688,131756.8,13.17327958,12.03492119,10.62247058,11.89850518,,Finance,,,
VISASTEEL,VISA STEEL LTD,1932526900,16.55,-4.88505747,-0.30120482,102663,1699072.65,15.58854517,15.09267235,14.17594773,13.46492731,6552710000,Non-Energy Minerals,124260000,15.55228473,
GVKPIL,GVK POWER & INFRAS,14907744826,8.8,-4.86486486,-21.77777778,11316628,99586326.4,10.18498944,9.81381476,7.75918651,4.60831412,21203600000,Industrial Services,14498000000,1.02826216,
ANDHRAPAP,ANDHRA PAPER LTD,25617871338,612.65,-4.8236771,5.07675337,397039,243245943.35,613.620411,595.00871821,543.21640554,464.99254826,20935996000,Process Industries,7659332000,3.3446613,
VMARCIND,V MARC INDIA LTD,2632890000,110,-4.80311553,-5.98290598,96000,10560000,113.84302005,113.96982835,108.98669274,78.67338049,2472888000,Producer Manufacturing,,,
GTLINFRA,GTL INFRASTRUCTURE,12935091577,1,-4.76190476,0,13968559,13968559,1.02574869,1.02833915,0.96290726,0.95246115,14578600000,Industrial Services,1462500000,8.84450706,
HINDNATGLS,HINDUSTHAN NAT GLA,1630770493,17.2,-4.70913599,9.90415335,236971,4075901.2,16.21125759,15.33482765,13.78718291,15.05340422,24608845000,Process Industries,900904000,1.81014902,
RELCAPITAL,RELIANCE CAPITAL,2486655544,9.35,-4.59183673,-4.59183673,728493,6811409.55,10.32564406,10.24556392,9.87510384,10.8749248,223459700000,Finance,7923400000,0.31383693,
PREMIERPOL,PREMIER POLYFILM L,3141226891,142.9,-4.54241817,17.13114754,42832,6120692.8,133.80479102,123.93240669,114.35492846,100.95145077,2526900000,Non-Energy Minerals,265899999.99999997,11.81356484,
INCREDIBLE,INCREDIBLE INDUSTRIES LTD,1860729886,37.9,-4.53400744,21.66934189,68018,2577882.2,36.10950089,33.48171742,30.43007199,25.86898541,7406070000,Non-Energy Minerals,186634000,9.96994056,
CINELINE,CINELINE INDIA LTD,3836900022,116.95,-4.49162924,-8.88197048,81860,9573527,121.0423691,118.5816664,111.5570235,103.55750681,1405740000,Consumer Services,266603000,14.39181113,
IEL,INDIABULLS ENT LTD,2419710000,11.7,-4.48979592,11.42857143,202020,2363634,11.11644762,10.86875612,10.61905499,,819700000,Finance,,,
PHOENIXLTD,PHOENIX MILLS,360180401371,1924.95,-4.45001489,6.9476082,436191,839645865.45,1892.77409345,1860.66328281,1798.11874891,1583.97661059,26383451000,Finance,16883562000.000002,21.33319979,
VIRINCHI,VIRINCHI LTD,3495757539,36.9,-4.40414012,6.64740501,310441,11455272.9,36.05044941,35.66901036,35.91999763,,3113369000,Technology Services,1159145000,3.01580694,
HDIL,HOUSING DEVELOPMEN,1758554850,3.3,-4.34782609,4.76190476,375221,1238229.3,3.06070695,2.90389981,2.93226109,4.03395746,,Finance,,,
CHAVDA,CHAVDA INFRA LTD,2235070000,86.85,-4.19194916,-2.41573034,122000,10595700,,,,,1618857000,Consumer Durables,,,
HINDWAREAP,HINDWARE HME INOVATON LTD,38721947048,512.15,-4.18147802,-4.27102804,178203,91266666.45,532.49319224,541.4343846,550.48594804,489.61234009,28244750000,Producer Manufacturing,2480100000,15.61305877,
DUGLOBAL,DUDIGITAL GLOBAL LTD,3152490000,52,-4.14746544,-2.0715594,92500,4810000,54.94824599,53.84054648,51.80908392,45.90313637,372827000,Commercial Services,,,
NGLFINE,NGL FINE CHEM LTD,12269246094,1903.1,-4.12835949,-1.69938017,5665,10781061.5,1924.90965571,1951.6405021,1971.79917447,1791.51827983,2780807000,Health Technology,417990000,29.35296561,
MMP,MMP INDUSTRIES LTD,5873083976,221.75,-4.08737024,-4.004329,18579,4119893.25,230.94053202,230.70118747,221.20185698,185.23865541,5379355000,Non-Energy Minerals,397677000,14.76847788,
AGI,AGI GREENPAC LTD,68928590302,1023.45,-4.08153702,11.25061024,495292,506906597.4,953.22655947,903.61994742,806.63474412,588.42766501,22703121000,Process Industries,5053600000,13.63950259,
MGEL,MANGALAM GLOBAL ENT LTD,2342930000,15.6,-4,-2.5,169680,2647008,15.55232933,15.47535567,16.40016689,21.19626818,14234236000,Process Industries,437343000,5.35719104,
VERTOZ,VERTOZ ADVERTISING LTD,4579902236,319.5,-3.93866795,8.01217404,127521,40742959.5,311.18876271,298.20441146,277.48173152,233.80922542,828140000,Commercial Services,183486000,24.96049963,
LUMAXTECH,LUMAX AUTO TECHNOL,25439861370,359.05,-3.89454219,-2.97256865,279064,100197929.2,368.75454681,368.65703976,368.93659711,326.87079139,18474600000,Producer Manufacturing,2359669000,10.78111437,
THEINVEST,THE INVESTMENT TRU,4743593555,88,-3.82513661,7.44810482,39748,3497824,86.86088617,84.54092456,82.16897995,83.68097681,3083595000,Finance,317982000,14.91780527,
AHLADA,AHLADA ENGINEERS LTD,1518863534,113.2,-3.70055296,-7.96747967,54431,6161589.2,116.53968766,112.86006051,109.92455758,107.18961575,1581822000,Producer Manufacturing,252897000,7.2153467,1402870000
BYKE,THE BYKE HOSPITALI,1949555052,46.85,-3.69990118,-4.3877551,305842,14328697.7,47.18248179,44.89769543,41.72327747,39.94708382,1144056000,Consumer Services,353114000,5.52103585,
MOS,MOS UTILITY LTD,2022460000,101.7,-3.6475604,16.82940436,41600,4230720,95.7748352,94.50384464,94.88700395,,1061438000.0000002,Technology Services,73703000,28.31586231,
ANANDRATHI,ANAND RATHI WEALTH LTD,78331869130,1815.6,-3.63568813,-0.1320132,76523,138935158.79999998,1825.37360805,1733.64673629,1530.66700548,1111.61320057,5563234000,Finance,2841362000,27.15907376,68987700000
ADANIPOWER,ADANI POWER LTD,1318494608673,329.65,-3.58291616,-6.42917702,5565381,1834627846.65,350.43568537,355.49424588,338.23889684,285.54869333,380788500000,Utilities,78391500000,16.8193568,
DIGJAMLMTD,DIGJAM LTD,1638399963,79.9,-3.56064945,-3.73493976,9661,771913.9,88.67515703,88.07516813,86.57195267,99.02215856,332114000,Process Industries,-27200000,,
HUBTOWN,HUBTOWN LTD,4961831474,62.75,-3.53574619,3.20723854,329980,20706245,62.62260117,60.69077475,55.11669351,49.06528405,2963607000,Finance,927600000,5.34910681,
ORBTEXP,ORBIT EXPORTS LTD,4916621235,175.15,-3.49862259,-1.6011236,15334,2685750.1,174.62405025,171.57704242,171.20527398,161.07362741,1938488000,Process Industries,557974000,8.81155974,
BETA,BETA DRUGS LTD,9517652607,955.8,-3.45454545,-5.36633663,3200,3058560,994.51581215,998.8773682,960.99819115,823.9118142,2268383000,Health Technology,531278330,17.93662016,
DIGISPICE,DIGISPICE TECHNOLOGIES LTD,7375285153,30.8,-3.44827586,-6.80786405,63024,1941139.2,32.7746239,33.60591328,32.69221829,27.5422966,10153288000,Technology Services,-140990000,,
JHS,JHS SVENDGAARD LAB,1606286556,23.8,-3.44827586,10.44084039,186115,4429537,22.96244359,22.8621709,22.900888,21.54566503,962067000,Consumer Non-Durables,-102026000,,
JBCHEPHARM,J.B.CHEMICALS & PH,225196865698,1405.95,-3.4375,-4.94236165,169340,238083573,1459.51827462,1453.27239945,1399.76499256,1193.79857786,31299290000,Health Technology,7551000000,29.8234493,
FINCABLES,FINOLEX CABLES,152671702457,964.8,-3.37506259,-9.4084507,766317,739342641.6,1036.67683815,1061.49209102,1052.55851804,874.60334362,44811100000,Producer Manufacturing,5367300000,28.44478648,
LLOYDS,LLOYDS LUXURIES LI,1980000000,85.05,-3.35227273,3.7195122,12000,1020600,87.60384703,91.91933584,93.57011821,64.77912101,337450000,Retail Trade,-19305000,,
BIGBLOC,BIGBLOC CONSTRUCTI,12055174871,164.6,-3.34703464,-8.58094974,2183093,359337107.8,170.6603306,169.31649343,163.96480809,149.5201759,1138275000,Non-Energy Minerals,504348000,23.90249366,
PHANTOMFX,PHANTOM DIGITAL EF,5097160000,423.25,-3.34551047,-4.02494331,52800,22347600,436.22398457,447.37117799,459.26063976,349.94684667,578943000,Consumer Services,,,
VASCONEQ,VASCON ENGINEERS L,17789578606,79.2,-3.29670566,9.31677471,2952479,233836336.8,74.121991,68.61658473,60.60689398,45.09052537,9979414000,Industrial Services,962400000,18.48459955,
DEEPENR,DEEP ENE RESOURCES LTD,5665600098,166.05,-3.29062318,2.53164557,2270,376933.5,163.03453025,158.34090254,148.39513435,128.56645358,334529000,Industrial Services,30928000,183.18675951,
APOLSINHOT,APOLLO SINDOORI HO,4284678904.999999,1593.5,-3.28943376,0.63786788,1074,1711419,1596.92409075,1577.50868651,1534.62807835,1363.49570788,3670034000,Consumer Services,193584000,22.13343512,
MARSHALL,MARSHALL MACHINES LTD,1445760805,56.55,-3.25064323,2.81818182,143975,8141786.25,57.08562487,55.36269307,52.54351545,45.02647632,344917389,Producer Manufacturing,7531000,191.97461227,
VIPIND,VIP INDUSTRIES,97482272448,665.7,-3.24127907,0.22583408,664347,442255797.9,671.92056569,670.23508561,662.80116422,643.69352621,20816800000,Consumer Durables,2894200000,33.68194059,
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,314549972767,2772.35,-3.10364375,-1.37495553,111808,309970908.8,2861.02537776,2908.17937373,2939.06367265,3019.65054381,56248178000,Process Industries,18764700000,16.76285647,
GTPL,GTPL HATHWAY LTD,20142130359,173.45,-3.10055866,-3.53170189,134709,23365276.05,176.9016508,174.93353827,163.3411032,141.49149274,26639210000,Communications,4461530000,4.51462399,
PAKKA,PAKKA LTD,10264000720,253.7,-3.09396116,13.30951824,399771,101421902.69999997,244.87812757,233.4288379,198.75763878,,4083082000,Process Industries,853480000,12.02605886,
