Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
REVATHI,REVATHI EQUIPMENT,4303227885,1687.1,19.99715495,16.50036253,104612,176490905.2,1445.94734703,1405.11155982,1332.89252257,1109.11668923,1810620000,Producer Manufacturing,314832000,12.53744183,
SKYGOLD,SKY GOLD LTD,3656142325,409.70001,19.81283755,9.10785885,857468,351304648.17468,359.02016044,348.83857229,329.27872151,,7857000000,Consumer Durables,,,
MANAKCOAT,MANAKSIA COATED ME,1048544799.9999998,19,19.49685535,17.64705882,1230957,23388183,16.45926545,16.1322667,16.09344345,17.8980967,6477448000,Non-Energy Minerals,358499000,7.5300316,
ONWARDTEC,ONWARD TECHNO,8892017686,457.29999,15.62578761,14.21078957,560371,256257652.69629,398.69772662,376.78548021,344.77073946,308.17814184,4409283000,Technology Services,266997000,33.30381123,
HINDWAREAP,HINDWARE HME INOVATON LTD,29677669880,457.39999,11.506577,12.68785169,1915096,875964891.24904,413.6973693,401.03970702,388.35900409,377.99732523,22686486000,Producer Manufacturing,2255100000,17.54838804,
SALZERELEC,SALZER ELECTRONICS,4568665624,316.79999,11.04100985,-4.2611091,1963430,622014604.3657,309.1113383,309.46782709,297.76859374,264.81228097,8022411000,Producer Manufacturing,851378000,8.07709457,
VIKASLIFE,VIKAS LIFECARE LTD,3951567047,3.05,10.90909091,-1.61290323,20153869,61469300.45,2.98557584,3.05120141,3.28061868,4.06964302,3009218000,Distribution Services,126143000,31.9139631,
KINGFA,KINGFA SCIENCE & T,22433418687,2042.3,9.94885599,16.37700154,319505,652525061.5,1828.28347262,1749.52250427,1609.84918941,1359.5354966,10477130000,Process Industries,1082791000,20.85372217,
MBLINFRA,MBL INFRASTRUCTURE,2277365489,23.950001,9.86239495,31.95592837,739674,17715193.039674,20.06237291,19.34704154,18.78014595,19.84429934,1643897000,Industrial Services,-589500000,,
TAJGVK,TAJ GVK HOTELS,13973028794,243.35001,9.34621883,0.66184488,1193007,290318265.38007,232.10046838,227.86247671,216.18607494,194.69291408,3835800000,Consumer Services,1189600000,11.74598924,
TWL,TITAGARH WAGONS,38788858618,352.39999,8.7151013,7.63591631,3360323,1184177791.59677,335.60959774,330.60534405,303.55515317,225.03155847,19307919000,Producer Manufacturing,1711416000,23.67393645,
AVONMORE,AVONMORE CAP&MGT SERV LTD,1522629872,70.349998,8.64864556,5.15694768,72826,5123308.954348,65.80240668,65.48221549,65.60898286,,840001000,Finance,1412200000,1.40031856,
OPTIEMUS,OPTIEMUS INFRACOM,18652473520,235.85001,8.56156962,35.58494395,1091895,257523446.66895,194.01685478,186.12850753,197.58377089,239.94223333,4716322000,Distribution Services,87562000,222.96013705,
NCC,NCC LTD,68058567804.00001,117.75,8.52534562,3.28947368,28512295,3357322736.25,112.84091313,113.56808712,109.71870281,92.01966658,111379600000,Consumer Durables,12641000000,6.68309214,
TBZ,TRIBHOVANDAS BHIMJ,4753221838,77.650002,8.2229993,10.77033096,1337495,103856489.42499,72.12247297,70.8834849,69.58249118,71.46854325,18438395000,Consumer Durables,1022053000,9.85874102,
DONEAR,DONEAR INDUSTRIES,4563000000,94.849998,8.09116581,-5.62189254,502561,47667909.844878,94.45549117,96.09461895,94.30109016,81.44437185,8256639999.999999,Process Industries,754947000,6.0441329,
TPLPLASTEH,TPL PLASTECH LTD.,3226983959,44.400002,7.76699253,27.58621264,605944,26903914.811888,38.92436076,36.56492709,34.03609187,32.50433515,2286841000,Process Industries,285210000,12.51782882,
CHEMBOND,CHEMBOND CHEMICALS LTD,4552245476,363.45001,7.52958876,12.17592901,416658,151434354.26658002,330.76330833,313.76447876,289.57324232,248.73845194,4404441000,Process Industries,334424000,12.4257723,
HARDWYN,HARDWYN INDIA LTD,9867350000,414.89999,7.52882707,9.61690621,182236,75609714.57764,380.62368561,368.19253069,342.41940114,281.56227829,,Distribution Services,,,
STARCEMENT,STAR CEMENT LTD,50300252026,133.8,7.25450902,4.73581213,4556267,609628524.6,126.81966438,124.42163381,119.41595879,110.13087248,27048468000,Producer Manufacturing,4684021000,10.73869055,
HIRECT,HIND RECTIFIERS LTD,3767275085,236.3,7.11694891,9.39814815,36806,8697257.8,221.3271053,218.35312423,213.72970089,209.6169112,3720203000,Producer Manufacturing,90540000,53.18891192,
