Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
NYKAA,FSN E COMMERCE VENTURES,733478785023,1539.45,-0.60048426,2.89753359,307516,473405506.2,1483.77367738,1480.83108709,1625.87203987,,24408960000,Retail Trade,,,
PFC,POWER FINANCE CORP,307305552466,116,-0.38643195,3.15695865,2903814,336842424,113.98931099,113.91570875,116.77612239,121.85975738,723535700000,Finance,292575400000,10.0943,
TTML,TATA TELESERVICES,283366769132,152,4.97237569,21.45425489,404138,61428976,129.96931578,128.26530536,139.96260241,104.13460191,10436600000,Communications,4716300000,45.3383,
CGPOWER,CG POWER AND INDUS,236099374769,178.5,2.14592275,5.9347181,2768496,494176536,171.69310618,171.13402807,171.74339376,138.76800564,29639500000,Producer Manufacturing,320000000,,
FORTIS,FORTIS HLTH (INDIA,197383812274,266.95,2.00611387,5.22270398,1521621,406196725.95,259.25328441,258.77614501,263.36030314,254.3724826,39796279000,Health Services,10438100000,42.3701,
AJANTPHARM,AJANTA PHARMA,165232534977,1953.8,0.8464953,5.86546016,44569,87078912.2,1868.74096647,1863.77443957,1954.00657542,2033.95731919,28470200000,Health Technology,9841200000,15.5844,192079000000
SAPPHIRE,SAPPHIRE FOODS INDIA LTD,87116819172,1323.95,-3.31897181,6.0474989,63689,84321051.55,1293.92581746,1293.03826268,1285.60164192,,10196190000,Consumer Services,,,
BORORENEW,BOROSIL RENEWABLES LTD,77346305555,601.6,1.32210526,0.17483973,392038,235850060.8,595.91495251,595.89872278,599.64819317,484.14202113,5022723000,Process Industries,2890336000,13.7016,
PRIVISCL,PRIVI SPECIALITY CHE LTD,74242570808,1904.1,0.20260492,1.20654832,16749,31891770.9,1885.85093971,1885.81111359,1897.42267142,1658.18599536,12695777000,Process Industries,2188458000,18.6568,
GREAVESCOT,GREAVES COTTON LTD,43282906566,182.8,-2.2459893,12.11284882,2797749,511428517.2000001,176.70586258,176.31237774,178.39577788,158.6793893,14986100000,Producer Manufacturing,281300000,29.588,
SUDARSCHEM,SUDARSHAN CHEMICAL,39154930427,553.3,-2.06212939,1.62549362,75037,41517972.1,551.16744843,551.16320367,561.46413591,587.16504305,18498360000,Process Industries,2768960000,15.4856,
RATEGAIN,RATEGAIN TRAVEL TECHN LTD,37462008696,349.95,0.14308199,19.47763742,735260,257304237,324.3803778,322.33195182,349.017099,,2507930000,Technology Services,,,
TEGA,TEGA INDUSTRIES LTD,31180984380,475.1,1.00988625,0.72079712,92490,43941999,465.09860029,464.56689227,500.8348083,,7936430000,Distribution Services,,,
SAGCEM,SAGAR CEMENTS,28581875000,251.4,3.32922318,10.99337748,137033,34450096.20000001,230.60366518,229.23856268,239.13861341,238.96568542,13536900000,Non-Energy Minerals,3184400000,5.82649,
SCHNEIDER,SCHNEIDER ELECTR,27891485980,115.15,-1.07388316,6.86774942,1197367,137876810.05,110.97232148,110.93770101,111.18401816,110.76581585,12945860000,Distribution Services,642590000,39.192,
DCAL,DISHMAN CARBOGEN,27844678862,185.2,4.16197975,7.54936121,656259,121539166.8,175.56452608,175.34435664,184.66113199,193.31962912,19221600000,Health Technology,3952300000,10.1098,
VALIANTORG,VALIANT ORGANICS LTD,27339488890,1020.25,1.04486481,18.48905406,273948,279495447,939.6034968,932.65705971,992.96265044,1203.42009062,7548077000,Process Industries,2055972000.0000005,18.1819,
MOL,MEGHMANI ORGANICS LTD,26842867145,104.45,-0.99526066,11.17615753,1333912,139327108.4,98.122326,97.67222883,101.18279667,,16152423000,Process Industries,,,
SPANDANA,SPANDANA SPHOORTY FIN LTD,24204596214,372.2,-0.79957356,-0.83921673,179897,66957663.4,368.8601219,368.50814375,384.42298018,489.50054249,14686260000,Finance,8073660000,6.52538,58599600000
BEPL,BHANSALI ENG POLYM,21741932583,137.8,5.15070584,4.35441121,2616275,360522695,132.72177039,132.63229419,139.8471831,155.45276533,12919475000,Process Industries,5815632000,4.80764,
POKARNA,POKARNA LTD,21712100619,737.15,5.63915162,10.73306294,116034,85534463.1,674.40885137,668.33294479,674.44908086,561.90133681,2950118000,Producer Manufacturing,1535342000,12.0172,
KIRLOSENG,KIRLOSKAR OIL ENGI,20549630543,143.05,0.59774965,4.95231108,191281,27362747.05,138.8659467,138.84510083,150.4903071,177.14789068,32766400000,Producer Manufacturing,4058200000,6.30357,
APOLLOPIPE,APOLLO PIPES LTD,20037722446,507.3,-0.13779528,7.61561307,84506,42869893.80000001,486.03815553,484.19152248,502.72717035,481.82431716,5180683000,Finance,920616000,17.0997,
HBLPOWER,HBL POWER SYSTEMS,18197848647,64.15,-2.28484387,-0.31080031,1375019,88207468.85000001,63.91740075,63.91517453,64.3980805,55.8637328,9120386000,Producer Manufacturing,1100322000,13.4987,
DOLATALGO,DOLAT ALGOTECH LTD,13895199463,85.05,7.86303107,6.57894737,733636,62395741.8,79.82035439,79.72661472,81.93658522,83.09981113,2839647125.47,Finance,2502576000,6.24443,
BODALCHEM,BODAL CHEMICALS,13172903613,106.85,-0.4193849,2.8887819,739635,79029999.75,104.70038942,104.68518842,107.61084814,108.42777138,12219250000,Process Industries,2119570000.0000005,16.0036,
SIRCA,SIRCA PAINT INDIA LTD,12671794333,458.7,-0.80017301,-0.69279065,74861,34338740.7,453.97363171,453.79959172,469.13730714,431.03427905,1431019000,Process Industries,376520000,32.7525,
LUMAXTECH,LUMAX AUTO TECHNOL,12050281495,178,0.59338796,3.97196262,220799,39302222,172.28272691,172.1553257,172.68325494,158.12004595,11079285000,Producer Manufacturing,1486733000,10.8806,
CLNINDIA,CLARIANT CHEMICALS,11321622190,483.55,-1.5373651,3.13533113,54548,26376685.4,479.06386959,478.76982121,484.65379851,498.065862,7242350000,Process Industries,721400000,10.2212,
ESTER,ESTER INDUSTRIES,10957939645,135.55,2.84522003,6.18879749,238258,32295871.9,129.13216674,128.54507744,129.86424152,130.51381776,9860023000,Process Industries,2350940000,4.99174,
SUVEN,SUVEN LIFE SCIENCE,10456255789,82.9,0.97442144,2.03076923,432142,35824571.80000001,81.41873761,81.3001977,84.13212995,87.22906453,134783000,Health Technology,-1242548000,,
