Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
RPGLIFE,RPG LIFE SCIENCES,8296796682,601.05,19.99401078,14.0512334,263863,158594856.14999998,529.27326758,529.56120886,554.33277138,553.78768383,3837900000,Health Technology,855100000,9.08603,
NECCLTD,NORTH EASTERN CARR,1001436857,23.85,19.84924623,20.75949367,1083361,25838159.85,20.3895338,20.26591361,20.60388893,18.31298232,2305864000,Transportation,150088000,,
5PAISA,5PAISA CAPITAL LTD,9188499564,373.25,19.36360729,21.38211382,210074,78410120.5,324.63359399,331.34255487,358.59434497,392.52809411,1931930000,Finance,249455000,7.67887,
GOCLCORP,GOCL CORPORATION L,11845405749,285.05,19.29273907,11.41293727,164972,47025268.6,254.14690647,261.2644905,281.92169956,283.54230226,4155837999.999999,Process Industries,127138000,208.562,
PITTIENG,PITTI ENGINEERING,8208022585.000001,294.95,15.12490242,20.68330606,637931,188157748.45,255.844496,250.71693946,247.56295516,196.85047772,5109919000,Producer Manufacturing,1239856000,7.15689,
AGARIND,AGARWAL INDUSTRIAL,6360031842,543.75,12.81120332,15.55626395,198322,107837587.5,485.94726602,488.67306695,485.2526269,387.05532913,9039023000,Distribution Services,1044073000.0000002,3.72465,
KEI,KEI INDUSTRIES,90510912704,1131.55,12.67612646,10.81676623,388635,439759934.25,1042.11952974,1038.96989912,1054.34135213,928.64827102,41788860000,Producer Manufacturing,5583560000,10.4228,
CONTROLPR,CONTROL PRINT LTD,5747946492,394.35,11.74553698,9.7245409,723353,285254255.55,360.69444475,359.62557382,360.25535989,340.65637082,2036388000,Electronic Technology,573114000,7.84869,
HCC,HINDUSTAN CONSTRUC,22695422974,16.7,11.70568562,8.44155844,38173039,637489751.3,15.544994,15.6677164,15.55200558,12.93656273,82484200000,Industrial Services,9866600000,11.8247,
INEOSSTYRO,INEOS STYROLUTION,17026400198,1073.45,11.04272266,13.22715047,92937,99763222.65,998.44322632,1035.3077773,1146.25537047,1252.65064703,16314840000,Process Industries,5611296000,3.62273,
ACRYSIL,ACRYSIL LTD,19364467648,804.65,10.78755335,10.63522618,284927,229266510.55,732.90056987,726.72597785,745.64672142,663.62581193,3015393000,Consumer Durables,954403000,15.5143,
SPIC,SOUTHERN PETROCHEM,11668591919,63.15,10.20942408,15.34246575,5249983,331536426.45,57.12319693,56.04952555,54.93165205,49.80466191,3269361000,Process Industries,2032693000,,
OMINFRAL,OM INFRA LTD,4006238037,45.9,10.07194245,11.00362757,2299467,105545535.3,42.51661803,42.87853492,42.7428994,35.63261689,2344656000,Consumer Durables,454416000,8.73492,
SEAMECLTD,SEAMEC LTD,28235734144,1211.5,10.04132794,12.55632462,66177,80173435.5,1105.70401762,1099.8295436,1101.23179703,951.45909846,2567950000,Industrial Services,1008900000,15.6151,31459200000
TALBROAUTO,TALBROS AUTO,5412323982,482.2,9.99087591,9.64074579,126077,60794329.4,448.93917283,456.24003291,463.95183792,371.19002546,4441972000,Producer Manufacturing,764320000,6.07266,
JAGSNPHARM,JAGSONPAL PHARMACE,6460426949,270.35,9.98779496,10.48222313,376430,101767850.50000001,246.40171881,232.88408213,206.70206117,164.44496528,1879456000,Health Technology,302820000,8.00956,
THEJO,THEJO ENGINEERING,10902836957,1120.65,9.52404222,12.065,14550,16305457.5,1033.50094091,1045.776404,1090.52977814,969.49695181,3266574000,Distribution Services,620024000,8.05645,
CENTENKA,CENTURY ENKA,12286585278,609.1,8.75814659,14.32057057,369126,224834646.6,551.08057161,539.28289662,520.87591508,444.0436614,12208200000,Process Industries,2628800000,1.79996,
TIRUMALCHM,THIRUMALAI CHEM,22924698308,243.65,8.69953156,17.53497347,2211155,538747915.75,220.95348777,221.87149589,230.54996281,212.4485415,10843100000,Process Industries,4183200000,3.26386,
EIHOTEL,EIH LTD,80546910453,139.25,8.45015576,11.44457783,1721558,239726951.5,128.81137558,129.70921124,131.55651304,124.07224319,4970800000,Consumer Services,-498300000,,
EMKAY,EMKAY GLOBAL FIN,2658680874,116.3,8.38769804,12.36714976,386766,44980885.8,106.25869396,106.84352217,109.57404698,104.89874315,1520470000,Finance,685463000,-5.44956,
NXTDIGITAL,NXTDIGITAL LTD,14036014759,451.3,8.05698551,14.9077021,239481,108077775.3,405.73672301,402.38534288,402.18439135,427.73773908,9632451000,Consumer Services,1700248000,11.2701,
MMFL,M.M. FORGINGS,19562497076,872.65,7.94779812,9.23828003,116969,102072997.85,815.58232258,797.84516094,772.22766073,721.21686951,7825853000,Producer Manufacturing,2111001000.0000005,12.7424,
SHEMAROO,SHEMAROO ENTERTAIN,3530972749,140.75,7.85440613,14.19878296,328460,46230745,125.47609308,121.26849472,120.81177779,121.26269396,3111139000,Consumer Services,382400000,29.5265,
SUPRIYA,SUPRIYA LIFESCIENCE LTD,34768567749,465.7,7.67630058,8.87200468,1255153,584524752.1,437.4303845,434.65489886,458.63296411,,,Health Technology,,,
IIFLSEC,IIFL SECURITIES,26648474289,94.45,7.63532764,9.69802555,1170096,110515567.2,86.54904202,86.33530916,88.86374625,86.67484321,8892820000,Finance,4460818000,0.350199,
SOLARINDS,SOLAR INDUSTRIES I,217583328278,2586.85,7.52779798,6.93881769,159443,412455124.55,2412.52155251,2372.11238294,2359.38440933,2128.30592149,24545100000,Process Industries,6489900000,24.0607,
MOTILALOFS,MOTILAL OSWAL FINA,122326589220,892.25,7.27382026,7.93564386,438399,391161507.75,847.40592888,859.57737679,885.07859756,862.57346249,28938300000,Finance,19638700000,5.52002,
DEEPINDS,DEEP INDUSTRIES LTD,5628799805,189.3,7.25212465,5.87248322,315498,59723771.40000001,181.17502412,182.75339121,179.90370599,138.38739422,1937055000,Industrial Services,1118062000,,
KDDL,KDDL LTD,10574947686,900.8,7.14880457,6.36438777,17858,16086486.4,845.66192314,859.79093825,879.18729534,671.45944859,5463102000,Producer Manufacturing,1035700000,8.35443,
SHREYAS,SHREYAS SHIP & LO,7131805793,348.35,7.11869619,6.48020786,632314,220266581.9,324.75994941,314.32264205,295.65091373,257.01049712,5599800000,Transportation,1744100000,5.3812,
SHYAMMETL,SHYAM METALICS AND ENGY L,82569621974,347.4,7.04051764,11.168,1290025,448154685,320.2576289,319.68252563,326.0723162,,62790200000,Producer Manufacturing,25633900000,,
CONFIPET,CONFIDENCE PETRO IND LTD.,19213407658,72.4,6.62739323,5.92538405,2495464,180671593.60000005,67.89149442,68.29246233,71.05584886,69.18676012,8631001000,Energy Minerals,1993800000,11.2308,
SHAREINDIA,SHARE IND. SECURITIES LTD,33706119919.999996,1125.6,6.52533952,2.39708892,39439,44392538.4,1085.19444957,1099.68495729,1098.07562037,822.44624328,4536992000,Finance,2259861000,5.19608,
ICIL,INDO COUNT INDUSTR,31741865641,170.8,6.48379052,0.38201587,1039847,177605867.60000002,167.16791244,175.8420307,201.33625385,215.5027451,23490498000,Process Industries,5689800000,13.6985,
SPENCERS,SPENCERS RETAIL,7183521035,84.75,6.46984925,3.7966932,1500171,127139492.25,80.85395124,82.40100553,89.73831146,97.21278913,24280704000,Retail Trade,418908000,188.381,
KANSAINER,KANSAI NEROLAC PAI,242136632051,475.85,6.07445386,5.3581313,433703,206377572.55,455.45486732,464.96429353,503.45667974,557.51579937,50742500000,Process Industries,7788900000,36.9323,
LGBBROSLTD,LG BALAKRISHNA & B,17378840731,585.25,5.98515031,3.94281147,102772,60147313,566.05475286,580.12229409,600.6549748,522.3456433,16011437000,Producer Manufacturing,3723025000,3.60774,
KIRLOSENG,KIRLOSKAR OIL ENGI,19710869707,144.45,5.97945708,10.18306636,953235,137694795.75,135.16388897,137.24513468,151.38741194,178.17335537,32766400000,Producer Manufacturing,4058200000,6.30357,
CINELINE,CINELINE INDIA LTD,2820173353,98.65,5.84763948,11.53193895,219702,21673602.3,91.28275262,92.93446353,95.5808562,86.06554569,285714000,Finance,124331000,26.3481,
TNPETRO,TAMILNADU PETRO PR,9006143616,105.85,5.74425574,7.79022403,890902,94301976.69999997,99.60045786,99.34408343,102.13214117,102.20050536,11452159000,Process Industries,2813000000,1.09808,
SASTASUNDR,SASTASUNDAR VENTUR,11451779709,380.15,5.71468298,-1.477258,130419,49578782.84999999,376.90915718,389.23746782,417.10062537,368.50305605,5457715000,Retail Trade,-383924000,,
JINDALSAW,JINDAL SAW LTD,28154351231,93.05,5.67859171,6.7087156,7925281,737447397.05,89.09864109,90.20983536,95.13921725,101.1140762,106170326000,Producer Manufacturing,14795200000,5.56827,
GRAVITA,GRAVITA INDIA LTD,23041402617,352.35,5.66801619,1.51253241,273782,96467087.7,347.4831666,349.28488787,334.72847614,244.92080002,14067282000,Non-Energy Minerals,1833791000,7.23428,
KSCL,KAVERI SEED COMPAN,30505143074,551.35,5.57204404,5.27974031,531148,292848449.8,520.73628653,516.93278839,522.51375215,554.80051824,10332025000,Process Industries,1976197000,8.19647,
ITI,ITI LIMITED,90878451740,102.65,5.55269923,5.06653019,1537672,157842030.8,97.8108013,99.65804693,105.91341406,114.77750238,23621828000,Communications,906000000,166.623,
