Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
JAIBALAJI,JAI BALAJI IND,7017976341,58.55,19.97951066,23.7843578,3079757,180319772.35,49.1220884,46.37601661,44.31295895,45.43656395,46411064000,Non-Energy Minerals,2113882999.9999995,16.74017642,33420000000
ASTRON,ASTRON PAPER & BOA,1597274929,40.2,16.86045832,16.86045832,2167056,87115651.2,35.19842468,34.74266206,34.90201862,39.21039849,5009562000,Process Industries,-7396000,,2306900000
NITCO,NITCO LTD,1882704686,29.6,13.19311663,10.44776532,1128477,33402919.20000001,26.45888465,25.46133463,24.37834829,24.36085867,4105555000.000001,Producer Manufacturing,-396805000,,9669370000
NELCAST,NELCAST LTD,9104676283,118.4,12.86939943,4.77876106,2970072,351656524.8,107.11141801,102.07149287,93.4340698,80.3106079,9208995000,Non-Energy Minerals,735114000,15.68000512,9286310000
GENUSPAPER,GENUS PAPER AND BO,4641123130,20.05,11.08033856,23.76542446,7374569,147860108.45000002,17.60120875,17.28835987,17.13678832,16.19479407,5823546000,Process Industries,479618000,14.96534144,6560540000
SPIC,SOUTHERN PETROCHEM,14865745575,80.9,10.82191781,21.9291672,15893770,1285805993,70.99075971,67.70482565,63.09014146,58.35346747,3789046000,Process Industries,2631312000,5.66592733,11100700000
PARSVNATH,PARSVNATH DEVELOPE,4116814005.999999,10.45,10,21.51162791,2465976,25769449.2,9.05343934,8.45878663,7.94259874,9.89034114,9052530000,Finance,-486190000,,39708200000
FACT,FERTILIZERS & CHEM,172185868866,292.7,9.99623788,60.82417582,8926271,2612719521.7,223.02075576,191.82079969,157.6623844,129.71145168,27190174000,Process Industries,8263200000.000001,20.94868439,71286400000
MADRASFERT,MADRAS FERTILIZERS,13629169996,93.05,9.98818227,43.15384615,7847689,730227461.4499999,74.35051743,66.0882534,57.75006055,48.5958189,2919000000,Process Industries,2375800000,9.68405169,17360800000
DONEAR,DONEAR INDUSTRIES,4552600159,96.1,9.70319885,10.45977011,2368912,227652443.2,84.25278242,78.50072146,69.68845645,60.01742643,5692729000,Process Industries,689098000,11.85945854,6529130000
CHEMPLASTS,CHEMPLAST SANMAR LTD,69331047920,480.65,9.63732002,-0.90712093,1522126,731609861.9,458.87162669,442.81610664,424.39992027,468.16186425,58909460000,Process Industries,9112700000,7.08716933,61389400000
GRAVITA,GRAVITA INDIA LTD,29020086084,459.8,9.33301889,-0.10862264,1396251,641996209.8000001,426.60242374,407.29925421,378.09793565,322.46687166,22083500000,Non-Energy Minerals,1980200000,16.13311084,24519600000
MURUDCERA,MURUDESHWAR CERAMI,2368390498,44.8,9.13520363,10.07370737,957681,42904108.8,41.54975773,41.30764606,39.40923212,32.0554959,1217579000,Producer Manufacturing,289154000,11.22794946,2551390000
