Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
GHCL,GHCL LTD.,40614670987,445.5,7.47889023,6.70658683,49605,22099027.5,424.50284305,423.92799066,419.93634756,372.58198267,29000900000,Process Industries,8265100000,4.47039,
CUPID,CUPID LTD(INDIA),2850330623,228.4,7.12945591,7.0039822,132080,30167072,216.78165723,216.50558458,218.00967391,222.9924005,1402452000,Consumer Non-Durables,233842000,6.33472,
GHCL,GHCL,40614670987,443.95,7.01458358,7.38993711,551032,244630656.4,424.02465266,423.5267677,419.53639462,372.2506647,29000900000,Process Industries,8265100000,4.47039,
SELAN,SELAN EXPLORATION,2268599972,159.4,5.45815415,5.94882021,588761,93848503.4,152.28675479,151.97359107,149.68866312,143.94686768,488198000,Energy Minerals,237400000,2.24515,
AVTNPL,AVT NATURAL PROD,13865458354,91.65,5.28431936,-0.38043478,221288,20281045.2,90.29870737,90.2657031,87.40664962,76.80300689,4851279000,Process Industries,1021736000,9.91913,
JETAIRWAYS,JET AIRWAYS INDIA,9218427690,90.2,4.94473531,15.78947368,169702,15307120.4,82.90291417,82.86386765,84.85502989,87.79885847,386400000,Transportation,,,
RENUKA,SHREE RENUKA SUGAR,70985129784,35.65,4.39238653,8.35866261,14900028,531185998.2,34.01825436,34.00952069,33.12912418,27.98300623,55553550000,Process Industries,3190000000,11.9004,
RENUKA,SHREE RENUKA SUGARS LTD.,70985129784,35.6,4.24596754,8.04248534,2544400,90580640,34.0098134,34.00470786,33.12726741,27.98681485,55553550000,Process Industries,3190000000,11.9004,
CHENNPETRO,CHENNAI PETROLEUM CORPORATION,16089876383,113.75,3.92873458,12.959285,185563,21107791.25,107.41152225,106.89003446,107.76896154,111.41240591,222182200000,Energy Minerals,16642000000,5.16153,
CHENNPETRO,CHENNAI PETRO CP,16089876383,113.55,3.55677155,13.15396114,2484138,282073869.9,107.26080197,106.74017381,107.6649757,111.36153659,222182200000,Energy Minerals,16642000000,5.16153,
AVADHSUGAR,AVADH SUGAR & ENERGY LIMITED,11769829852,616.85,1.75684425,13.97819449,31356,19341948.6,581.3324111,580.15506815,561.23471302,458.49635451,26518605000,Process Industries,3249298000,8.49158,
AVADHSUGAR,AVADH SUGAR ENERGY,11769829852,616.9,1.73991919,14.64411819,377116,232642860.4,580.96733623,579.8455928,561.26989977,458.61055668,26518605000,Process Industries,3249298000,8.49158,
HCG,HEALTHCARE GLOBAL,34224748595.999996,249.05,1.48736756,9.13672217,161943,40331904.15,239.288101,238.87064628,240.97080232,228.67455692,10091850000,Health Services,2109100000,24.4232,
MASTEK,MASTEK LTD.,79701952361,2788.85,1.41272727,-0.46930764,3866,10781694.1,2728.71152397,2723.78850294,2772.33354628,2539.65382014,17218600000,Technology Services,4513500000,7.27615,
PETRONET,PETRONET LNG LTD.,321750026184,220.85,1.28410915,2.48259861,124005,27386504.25,214.37579822,213.76355058,215.95478095,224.58895227,260229000000,Industrial Services,51711600000,6.6442,
PETRONET,PETRONET LNG,321750026184,220.85,1.21448213,2.57779842,1920567,424157221.95,214.33464948,213.74296606,215.95193462,224.58701282,260229000000,Industrial Services,51711600000,6.6442,
ITC,ITC LTD.,2778161087736,226.9,0.9341637,5.16801854,1461346,331579407.40000004,221.22472556,221.15341261,222.09196168,219.74936099,492208400000,Consumer Non-Durables,199301300000,14.6842,
THEINVEST,THE INVESTMENT TRU,5718749691,110.55,0.82079343,15.7591623,156848,17339546.4,106.98078621,106.79827725,107.75238012,109.34156537,3039165000,Finance,242078000,6.17646,
JYOTHYLAB,JYOTHY LABS LTD,51501008698,139.35,0.10775862,1.7524644,154733,21562043.55,137.62664514,137.5751355,139.92722439,148.92446427,19226608000,Consumer Non-Durables,2618800000,14.7393,
JYOTHYLAB,JYOTHY LABS LIMITED,51501008698,139.4,-0.03585515,1.9005848,77200,10761680,137.74847331,137.68906539,140.0392944,149.0103347,19226608000,Consumer Non-Durables,2618800000,14.7393,
GSFC,GUJARAT STATE FER,50606647461,129.45,-0.42307692,3.18852132,1676255,216991209.74999997,126.12958775,126.12890415,125.64739703,116.81792289,54864750000,Process Industries,10470200000,,
ORIENTHOT,ORIENTAL HOTELS,9599706039,55.3,-1.51380232,16.78986272,385436,21314610.8,52.69832781,52.59455464,50.71443599,41.57862176,1158802000,Consumer Services,176600000,,
