Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
HCL_INSYS,HCL INFOSYSTEMS,5583399601,20.4,20,23.26284733,21766953,444045841.2,16.97583317,16.11678672,15.00777856,14.87151598,314100000,Technology Services,-734600000,,
SAKAR,SAKAR HEALTHCARE L,5151272015,324.65,19.99630826,23.41760591,288290,93593348.5,270.59303537,263.27128416,255.29600711,234.2156378,1333590000,Health Technology,331422000,18.79323646,
POCL,PONDY OXIDES & CHEM LTD,4861483412,499.65,19.99279827,19.30516044,640021,319786492.65,432.67227524,419.53972931,401.96922491,,14761809000,Non-Energy Minerals,770245000,8.30963708,
QUICKHEAL,QUICK HEAL TECHNOL,8438742554,191.2,19.98744148,18.83157979,1125929,215277624.8,164.9017707,163.09906593,159.38789843,162.91390361,2780900000,Technology Services,-142400000,,
OPTIEMUS,OPTIEMUS INFRACOM,19193374050,267.45,19.98654643,26.45390071,3843528,1027951563.6,223.27086621,220.88103887,218.62494533,233.41634995,11738810000,Distribution Services,247761000,81.48066504,
RHL,ROBUST HOTELS LTD,1699080000,117.9,19.81707074,21.54639175,401376,47322230.40000001,101.70934022,99.96213212,98.57215317,,1063424000,Consumer Services,279510000,6.95415191,
ARIHANTCAP,ARIHANT CAPITAL MKTS LTD,5223339015,58.95,17.66467536,15.58823529,1802666,106267160.7,50.93195643,47.68402375,43.62662155,48.49072745,1389154000,Finance,448772000,11.63918207,
ELGIRUBCO,ELGI RUBBER CO LTD,2169667391,50.65,16.83968244,18.34112426,2553773,129348602.45,43.67502764,42.34443977,40.81747336,37.34170351,3944958000,Producer Manufacturing,167610000,27.82462497,
DIGISPICE,DIGISPICE TECHNOLOGIES LTD,5900227946,29.2,16.33466135,38.71734626,2497496,72926883.2,23.13572579,22.09439876,21.20511936,22.86645811,10153288000,Technology Services,-140990000,,
SYNCOMF,SYNCOM FORMU (I) LTD,7529400215,9.25,15.625,25.85034014,23553316,217868173,8.00278701,7.7692366,7.46684587,,2242542000,Health Technology,196365000,38.96951705,
COMPUSOFT,COMPUCOM SOFTWARE,1562722517,22.55,15.05102041,16.2371134,1500580,33838079,20.33380334,20.17535979,19.84147184,19.77981632,546227000,Technology Services,113542000,8.4598432,
THOMASCOOK,THOMAS COOK,39841231505,96.65,14.04129794,15.61005061,10151670,981158905.5,85.75746202,83.19534046,77.96700772,71.43149395,50476660000,Finance,2131810000,16.45267238,21265600000
JISLDVREQS,JAIN IRRIGATION,27868968719,27.65,12.85714286,8.85826772,876664,24239759.6,24.59817039,23.40724079,21.84022003,20.00357542,57475800000,Producer Manufacturing,7482100000,8.96562044,
COMPINFO,COMPUAGE INFOCOM L,1030932106,13.5,12.5,11.57024793,3320402,44825427,12.48392698,12.81620813,13.40395227,16.66237027,37394428000,Technology Services,-484572000,,
SMLISUZU,SML ISUZU LTD,15874671712,1228.05,12.13532393,16.10570105,1264290,1552611334.5,1103.65424466,1086.27663211,1058.17281082,898.39308137,18215900000,Consumer Durables,816400000,22.61314516,
UDAICEMENT,UDAIPUR CEMENT WORKS LTD,15812766838,31.35,11.5658363,23.42519685,10444874,327446799.90000004,26.93574952,26.26748467,25.31858354,24.36868744,10309700000,Non-Energy Minerals,1212300000,13.04360871,
RADIANTCMS,RADIANT CASH MGMT SER LTD,10604631667,109.9,10.67471972,12.37218469,8331892,915674930.8,100.12854043,97.68059155,95.55759602,,3549060000,Commercial Services,923520000,9.91442705,
PUNJABCHEM,PUNJAB CHEM&CROP,10938481215,983.7,10.2864498,16.81510787,665853,654999596.1,900.06151299,888.49317918,872.75313202,957.3306147,9899000000,Process Industries,1225700000,9.58838314,10966500000
ZOMATO,ZOMATO LTD,739697472523,95.4,10.22529947,11.44860073,405688378,38702671261.20001,85.99854637,82.94638799,77.04763097,68.56117418,70794000000,Transportation,-12103000000,,
RTNINDIA,RATTANINDIA ENT LTD,59133494082,47,10.07025503,14.35523671,17564130,825514110,42.44987808,41.55651646,40.56088252,41.46261091,41237900000,Commercial Services,-2744732000,,
LSIL,LLOYDS STEELS INDU,54558881267,55.65,9.9802415,57.64872968,38334637,2133322549.05,44.27780343,38.95238011,32.10668365,22.88851677,3126098000,Industrial Services,522474000.00000006,105.26873159,18178500000
SARVESHWAR,SARVESHWAR FOODS LTD,3769574760,135.55,9.97971602,35.61781298,1073652,145533528.60000002,108.84331992,97.34017156,85.18693618,74.32876263,6893240000,Process Industries,,,
INFINIUM,INFINIUM PHARMACHEM LTD,2715730000,429.25,9.97950576,29.7219743,35000,15023750,352.3805449,326.40763619,291.72843527,,991193000,Health Technology,,,
HPIL,HINDPRAKASH INDUSTRY LTD,1019999188,107.6,9.57230477,6.79900744,20245,2178362,102.44125487,100.79684309,97.54581732,,1007854000,Process Industries,,,
BAIDFIN,BAID FINSERV LTD,4734293040,43.1,9.25221523,13.72031062,1788772,77096073.2,39.84949863,39.3841643,38.76566584,,557347000,Finance,197616000,31.69337017,
PALREDTEC,PALRED TECHNOLOGIE,1908892092,170.9,9.23617769,17.94341739,538565,92040758.5,152.4065786,149.50700444,145.03804459,146.25849878,1480201000,Distribution Services,23716000,86.45003761,
ORIENTCEM,ORIENT CEMENT LTD,29460128192,157.15,9.16985064,7.34290351,3069559,482381196.85,146.34074715,144.02058323,138.75821928,130.30818454,29375456000,Non-Energy Minerals,3615302000,8.1487323,
RELIGARE,RELIGARE ENTERPRIS,56895004583,190.95,8.40193633,13.62689676,6099397,1164679857.1499999,175.93332677,173.69377985,170.87907464,162.51191427,48628974000,Finance,-435611000,,53423600000
SIRCA,SIRCA PAINT INDIA LTD,20021653877,395.7,8.24784867,7.84955323,732273,289760426.09999996,372.37383676,364.9657024,350.56249336,321.17090021,2676794000,Process Industries,617091000,31.05159025,16793900000.000002
POLICYBZR,PB FINTECH LTD,324601404538,781,8.24670825,10.46676096,3141608,2453595848,741.98428045,730.82307836,694.21272264,616.73990332,25578471000,Technology Services,-6616010000,,
NBCC,NBCC (INDIA) LTD,78948001099,47.45,8.20981109,10.34883721,51105374,2424949996.3,44.29691493,43.16507068,41.79514844,39.03575184,87544419000,Commercial Services,1778996000,17.73317371,
LICHSGFIN,LIC HOUSING FINAN,216669807727,426.65,8.1906908,7.19849246,29716995,12678755916.75,407.37331845,401.01340435,390.15244658,379.68707143,199707400000,Finance,51076700000,4.2420479,
SOFTTECH,SOFTTECH ENGINEERS LTD,1424381694,151.25,8.19027182,-1.62601626,112039,16945898.75,146.61572298,147.43046711,148.0510059,147.39091106,654048000,Technology Services,193834000,9.29880565,
GREENCHEF,GREENCHEF APPLIANC,2246900000,104.2,7.92335242,-4.84018265,329600,34344320,104.73553784,,,,3357847000,Consumer Durables,,,
HBLPOWER,HBL POWER SYSTEMS,54288631923,211.4,7.88466446,19.0650521,10053301,2125267831.4,188.84852732,178.14225983,157.68636827,121.33648048,13686784000,Producer Manufacturing,1514369000,35.45301569,
PFS,PTC INDIA FINANCIA,14502757434,24.3,7.76053693,9.70654628,8682623,210987738.9,22.338321,21.45751397,19.83562438,17.23851542,7921029000,Finance,3123289000,4.64342475,
NAUKRI,INFO EDGE,585765993351,4886.7,7.69111631,6.92997812,1138664,5564294708.7,4639.23408555,4589.88543423,4415.48658405,4106.86131505,23456910000,Technology Services,5683750000,98.86063485,457065000000
NRAIL,NR AGARWAL IND,4962769719,310.75,7.67497894,6.42123288,105533,32794379.75,291.98630573,290.27083216,285.02917462,278.7293998,17660673000,Process Industries,1849110000,3.30055525,
AURUMPP.E1,AURUM PROPTECH LTD,3664600342,73.2,7.64705882,4.64618033,101221,7409377.2,68.72600647,67.99983506,65.51480757,59.03726279,1268700000,Technology Services,-100600000,,
