Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
NHPC,NHPC LTD,297835259596,29.6,0,8.42490842,14502551,429275509.6,28.41260298,28.29514105,28.83765568,28.6840117,84336700000,Utilities,52152600000,11.4045,
TRIDENT,TRIDENT LTD,273398023914.00003,56.5,4.92107707,6.10328638,8011124,452628506,53.80014819,53.52236378,53.778128,42.48305047,43066300000,Process Industries,14183200000,14.7897,
3MINDIA,3M INDIA LTD,239805748861,21522,1.11464781,10.2073108,3534,76058748,20423.58817133,20401.36965955,21454.4820111,23478.73189132,26048314000,Producer Manufacturing,3379226000,121.657,
GMRINFRA,GMR INFRASTRUCTURE,238118047183,40.9,3.5443038,10.2425876,14368197,587659257.3,38.58166294,38.34511283,39.25901654,37.21303205,60518400000,Transportation,26405200000,40.7924,
GICRE,GENERAL INSURANCE,211405202942,124.95,3.69294606,7.29927007,1519638,189878768.1,118.34256555,118.03561311,122.8927052,141.87540638,488242746000,Finance,,,246581000000
BANKINDIA,BK OF INDIA,208255970337,52.1,2.66009852,11.08742004,6394097,333132453.7,48.7712795,48.45786071,49.94405335,56.19685237,482897947000,Finance,,,-586519000000
GILLETTE,GILLETTE INDIA LTD,166499048421,5174.95,1.42386767,6.45745261,3121,16151018.95,5002.56656999,4985.27823165,5057.88455455,5380.03378405,20094200000,Consumer Non-Durables,4320500000,39.3964,170770000000
GSPL,GUJARAT STATE PETR,159164029439,283.25,0.38986355,9.38405098,566859,160562811.75,270.01117584,269.87486339,279.31052737,293.14405945,115353602000,Utilities,33913203000,5.26306,
CARBORUNIV,CARBORUNDUM UNVRSL,154581331294,808.9,-0.46145327,3.30119405,293943,237770492.7,792.4290108,790.8099033,817.67296163,788.61871942,26317080000,Process Industries,5841600000,19.2718,
JBCHEPHARM,J.B.CHEMICALS & PH,127917322954,1609.8,-2.76343209,2.62327479,70806,113983498.8,1593.37402199,1592.20796195,1620.49475056,1601.46023339,20032462000,Health Technology,5424268000,17.2428,
IIFL,IIFL FINANCE LTD,114923513802,304.35,0.52848885,6.3231441,579368,176330650.8,293.55217717,292.89119329,298.19298207,287.02954663,58401970000,Miscellaneous,15546597000,9.4172,386048000000
ASAHIINDIA,ASAHI INDIA GLASS,108235793694,468.15,5.16679771,7.01794491,606590,283975108.5,437.31309613,437.1799946,458.47529223,429.07008001,24212100000,Process Industries,7024200000,20.4953,
SUZLON,SUZLON ENERGY LTD,95861417578,10.85,4.83091787,16.04278075,5534021,60044127.85,9.85953928,9.76833419,9.80174293,8.38579461,33457199999.999996,Utilities,7474600000,20.0899,
SONATSOFTW,SONATA SOFTWARE,81519492006,786.2,1.51065203,6.18584549,150895,118633649,765.65496452,764.69949672,778.90604979,767.83153162,42280800000,Technology Services,4587900000,12.3083,
HLEGLAS,HLE GLASCOAT LTD,76858733041,5793.05,2.89060974,2.82668891,14827,85893552.35000002,5666.48271444,5662.94851232,5748.824145,5059.57543631,4844893000,Producer Manufacturing,984866000,31.6989,
MAHINDCIE,MAHINDRA CIE AUTO,73341204670,194,0.25839793,14.28571429,619963,120272822,180.35565404,180.04551554,191.31614377,211.60222625,83867000000,Producer Manufacturing,10173410000,9.55856,96169600000
