Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
RUCHI,RUCHI SOYA INDUSTRIES LTD,396717025866,1072.8,-1.96472631,7.81909548,221482,237605889.6,1053.39271997,1052.40847362,1035.95130255,962.52842231,242053751000,Process Industries,14869798000,26.67938232,
LINDEINDIA,LINDE INDIA LTD,275037358745,3257.15,0.9061619,9.59086168,105649,344114640.35,3057.39957112,3036.80929863,3097.28630749,2795.87766424,21119580000,Process Industries,5462010000,48.59027331,
M_MFIN,MAHINDRA &MAH FIN,222123397143,178.35,-1.05409154,4.42037471,1407095,250955393.25,176.26847213,176.09894599,174.12666251,168.03841169,114210800000,Finance,43467700000,16.41806668,
APLLTD,ALEMBIC PHARMACEUT,145112727482,739.05,0.11514495,1.65749656,564716,417353359.7999999,732.28901099,731.75630176,737.41690144,773.03939407,53057900000,Health Technology,9089200000,16.67798348,
KPITTECH,KPIT TECHNOLOGIES,141554143832,524.45,1.57853961,11.63260962,1344232,704982472.4000001,499.48435688,499.35477116,514.93203775,485.9763118,24323860000,Technology Services,4385460000,30.55055201,
AFFLE,AFFLE (INDIA) LTD,137381851227,1043.05,1.56774916,8.7983728,244387,254907860.35,1012.36554829,1010.6172403,1054.11361636,1094.83543375,10816560000,Technology Services,2131230000,62.32759544,
TTKPRESTIG,TTK PRESTIGE,114973395332,807,-2.68314742,1.50943396,50003,40352421,805.27475854,805.27159001,815.22433332,855.77911922,27224500000,Consumer Durables,4259000000,26.99539688,
BASF,BASF INDIA,113352105231,2676.45,1.75068431,6.99380372,19016,50895373.2,2555.11900688,2545.27658612,2594.52432795,2738.92397466,130997300000,Process Industries,9114000000,12.43714124,133459000000
CUB,CITY UNION BANK,101286158143,136.95,-0.03649635,9.56,2911436,398721160.2,132.07512644,131.93223422,131.83966134,139.51720133,48638629000,Finance,,,
EASEMYTRIP,EASY TRIP PLANNERS LTD,84938657049,398,1.72523962,8.15217391,692356,275557688,383.64533943,382.8108828,379.62681993,313.6526123,2353740000,Consumer Services,1069000000,79.45618059,
AKZOINDIA,AKZO NOBEL INDIA,81002553791,1799.95,1.28010353,4.34492754,44564,80212971.8,1775.52636866,1775.18915034,1801.8050394,1943.47297501,31486000000,Process Industries,4325600000,18.7263163,
MGL,MAHANAGAR GAS LTD,75416828156,762.4,-0.26164312,6.48044693,333316,254120118.4,748.17304757,747.32011644,758.78142327,853.65077028,35601900000,Utilities,9243200000,8.1591687,
MAPMYINDIA,C.E. INFO SYSTEMS LTD,72021762260,1374.25,0.74777318,6.94552529,54029,74249353.25,1320.29641561,1317.68233643,1357.08083005,,2004407000,Industrial Services,,,
GRANULES,GRANULES INDIA,68300791147,276.75,0.54495913,12.36297199,1314134,363686584.5,260.78767536,260.01194817,267.78862301,296.39216278,37649210000,Health Technology,7190395000,10.46881502,
TEJASNET,TEJAS NETWORKS LTD,66771815891.00001,457.95,3.92601838,6.59916201,1019235,466758668.25,440.39054691,439.66799487,440.46407239,408.68814105,5505900000,Technology Services,-804600000,-73.03730536,41249700000
SAPPHIRE,SAPPHIRE FOODS INDIA LTD,66068353562.00001,1064.75,2.23235718,12.09074639,105827,112679298.25,1017.22068143,1013.78277694,1073.26349709,,17215720000,Consumer Services,,,
VRLLOG,VRL LOGISTICS LTD,56509853371,632.6,1.30514853,11.96460177,229499,145181067.4,604.52399424,604.06322052,583.65397513,483.68773456,23936525000,Transportation,4041687000,13.98174905,
CERA,CERA SANITARYWARE,53253200712,4166.2,1.74988704,2.26313206,8077,33650397.4,4092.82123751,4089.83097758,4164.88713904,4394.95638161,14441671000,Consumer Durables,2287341000,21.17159869,59875100000
KRBL,KRBL LTD,52303633413,223.1,0.20211094,7.25961538,229630,51230453,217.15883409,216.94904692,220.55293377,232.17171743,42105600000,Process Industries,6620400000,7.49900813,
SHOPERSTOP,SHOPPERS STOP,52138533314,483,2.27633669,15.28822055,81834,39525822,454.9455377,454.3086775,453.92498623,387.17863916,25187500000,Retail Trade,2692600000,19.36363861,
SOBHA,SOBHA LTD,50590781753,555.85,4.00411638,5.34445181,474319,263650216.15,532.78804623,532.19088204,567.71845413,660.98210228,27309000000,Finance,8892000000,8.57566147,
RAINBOW,RAINBOW CHILDRENS,47335311930,465.05,-0.33219031,8.15116279,24690,11482084.5,455.66422825,455.17036862,,,9245950000,Health Services,,,
TEGA,TEGA INDUSTRIES LTD,29888267919,460.55,1.99313476,-2.00021279,48483,22328845.65,455.47358378,455.20851094,455.97312658,,9517560000,Distribution Services,,,
MOLDTKPAC,MOLD-TEK PACKAGING,23969227856,734.7,1.03830021,1.33793103,35217,25873929.9,714.31338102,713.66718472,720.09870686,684.98499001,6314697000,Producer Manufacturing,1206652000,19.86424243,
VIDHIING,VIDHI SPECIALTY FO,19985491323,412.7,3.64138624,13.73845942,38908,16057331.6,386.22199011,384.11716446,393.91686378,369.47055423,5370546000,Consumer Non-Durables,846064000,23.62172522,
GOLDIAM,GOLDIAM INTERNATL,15359971934,139.65,-0.39229672,9.40070505,85072,11880304.8,134.71276821,134.54126661,139.82896196,146.61147447,6877432000,Consumer Durables,1300463000,10.31281162,
SANDHAR,SANDHAR TECHNOLOGI,14806914207,248,0.77204388,7.84953251,81307,20164136,237.56181962,236.51588583,236.93309381,243.46147408,23237023000,Consumer Durables,2060284000,10.12617106,
WHEELS,WHEELS INDIA LTD,14620421937,632.05,4.04115226,13.47396768,38148,24111443.4,588.92367321,586.76377182,591.37781925,622.12243941,39664900000,Producer Manufacturing,2542200000,9.24660606,21196500000
NEULANDLAB,NEULAND LABORITIE,14228346173,1179,6.22100095,10.70422535,53323,62867817,1081.35145431,1072.22382357,1109.3488608,1334.09023173,9510766000,Health Technology,1398237000,10.1759188,
JETAIRWAYS,JET AIRWAYS INDIA,12535470885,114.45,3.01530153,13.9940239,244817,28019305.65,105.41503884,105.00212586,102.29091723,93.97186713,386400000,Transportation,,,
CIGNITITEC,CIGNITI TECHNOLOGI,12302427615,459.15,4.66149989,5.22516329,97453,44745544.95,443.7584264,443.13225244,445.32670484,484.19100347,12418000000,Technology Services,1390217000,8.84928584,
TTKHLTCARE,TTK HEALTHCARE,10782150383,784.7,3.14143007,7.61108064,64386,50523694.2,739.38772576,735.02140206,743.03226324,720.61791649,5992399000,Health Technology,463834000,23.24570942,
SHALPAINTS,SHALIMAR PAINTS,10731435730,160,7.92580101,31.14754098,1485709,237713440,135.97360506,133.74454944,134.31675593,123.93040552,3581000000,Process Industries,-273500000,-39.23742497,
ORIENTBELL,ORIENT BELL LTD,8367586781,660.9,13.9679255,14.29312581,474358,313503202.2,592.00483285,586.64386554,561.64614067,463.4274425,6543100000,Producer Manufacturing,556500000,15.03609484,
DHANVARSHA,DHANVARSHA FINVEST,8231675676.000001,107.3,18.04180418,48.71794872,4465299,479126582.7,80.58347818,78.60781859,,,759820000,Finance,140192000,58.71715701,
