Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
HAL,HINDUSTAN AERONAUT,630922374360,1898.6,0.56943083,3.28020454,1718133,3262047313.7999997,1846.62746747,1782.07531363,1665.36619811,1423.87603625,246200200000,Electronic Technology,54085600000,9.01362977,
OIL,OIL INDIA LTD,302061075679,286.3,2.65328075,20.06710002,30348752,8688847697.6,253.2103494,243.59556877,236.21378777,213.72223591,300112000000,Energy Minerals,105036700000,2.875767,
MRPL,MANGALORE REF &PET,158610187317,108.15,19.50276243,33.27171904,49321987,5334172894.05,88.26533334,83.25487528,71.9424543,54.58860368,697270700000,Energy Minerals,48995200000,3.23725972,
CHENNPETRO,CHENNAI PETRO CP,47822892700,369.45,15.05761445,31.36,18387025,6793086386.25,311.81405732,297.72134205,252.84491245,167.69969834,433753800000,Energy Minerals,27238900000,1.7556837,
ELECON,ELECON ENGINEERING,28128531242,261.75,4.44932163,33.13835198,3877732,1014996351,223.31884355,208.76640314,191.33764547,166.71139115,12035538000,Producer Manufacturing,2464398000,11.41395637,
TIMETECHNO,TIME TECHNOPLAST,23406187981,107.7,4.25943853,4.20899855,12100363,1303209095.1000001,101.37858817,98.6147552,92.26071199,80.7452997,30049205000,Process Industries,4961871000,6.16750979,
HINDMOTORS,HINDUSTAN MOTORS,3985392743,20,4.98687664,26.98412698,9159611,183192220,16.52657223,14.65614512,13.02845376,11.39280977,0,Consumer Durables,-66300000,-60.11150442,
KOHINOOR,KOHINOOR FOODS,1966644606,53.85,4.97076023,27.30496454,12751,686641.35,44.43755773,37.27396576,26.01264669,15.25177395,2654487000,Process Industries,101800000,92.85014348,
SIL,STANDARD INDS,1817292593,29.1,4.86486486,27.07423581,566340,16480494,24.5481254,21.85008822,18.45701542,15.79175227,4389598000,Process Industries,2033888000,0.89350672,
ZENITHSTL,ZENITH STEEL PIP IND LTD,1663258477,11,4.76190476,26.43678161,26087,286957,9.1333863,7.71671157,5.37200492,2.52407752,778717000,Non-Energy Minerals,101105000,36.91795141,
OSWALSEEDS,SHREEOSWAL SEEDS A,1554990000,103,0.98039216,4.04040404,4000,412000,94.48752395,87.67101368,78.43014839,58.34265964,1612162212.6699998,Process Industries,102969000,18.85269353,
IMPEXFERRO,IMPEX FERRO TECH,1238956292,13.95,4.88721805,26.81818182,16399,228766.05,11.5553898,9.73397176,6.71223086,2.97153427,999590000,Non-Energy Minerals,-2179000,-1831.96296099,
URAVI,URAVI T AND W LTD,1133000000,220,6.7961165,16.64898639,1200,264000,182.63136845,159.33107209,138.34470798,117.6207192,277956397,Producer Manufacturing,44975000,29.45191773,
GLOBAL,GLOBAL EDUCATION LTD,1078602728,116.5,9.95752714,23.54188759,143531,16721361.5,101.14266871,96.75053953,88.39434825,70.26236491,412733000,Commercial Services,184712490,5.80629782,
