Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
MARICO,MARICO LTD,655623130623,507.1,-0.08866122,5.24021999,1105361,560528563.1,501.05463451,500.52057886,503.2084775,503.18915999,80000000000,Consumer Non-Durables,16540000000,33.7984,
RUCHI,RUCHI SOYA INDUSTRIES LTD,237706076087,963.75,19.99626471,20.66483035,339728,327412860,837.04146412,831.24773961,847.40956617,893.88668076,163181316000,Process Industries,13305043000,20.9108,
THERMAX,THERMAX,226265907446,1961.75,3.03308824,11.0089407,82102,161063598.5,1868.04356381,1860.48362759,1851.41850968,1617.7680767,47373900000,Producer Manufacturing,4258100000.000001,41.822,
APTUS,APTUS VALUE HSG FIN I LTD,184431146375,368.7,-0.45896328,6.54529692,148626,54798406.2,350.83924771,349.80444606,350.24150149,,6552350000,Finance,5214596000,,191726000000
BSOFT,BIRLASOFT (INDIA),126737507123,452.25,-0.22062879,4.90605428,1536037,694672733.25,442.3336602,441.40422989,457.02322595,420.67389044,35557200000,Technology Services,6179660000,11.6288,
VGUARD,V-GUARD INDUSTRIES,92743112030,215.5,0.11614402,5.14759697,264445,56987897.5,208.83533374,208.21801286,214.33649972,229.20601283,27212399000,Producer Manufacturing,3375786000,33.4428,
VMART,V-MART RETAIL LTD,71606577732,3836.2,5.31343939,11.69277354,15444,59246272.8,3581.88716186,3557.85257234,3624.25515183,3491.88181342,10754606000,Retail Trade,1875627000,38.6894,
EASEMYTRIP,EASY TRIP PLANNERS LTD,62286175249,285.3,-0.67885117,7.599472,646965,184579114.5,282.30301967,282.17542806,280.76109205,238.09597085,1067099999.9999998,Consumer Services,1098840000,43.6742,
JINDWORLD,JINDAL WORLDWIDE,62101170638,312.25,0.51504909,10.27723821,84318,26328295.5,303.07513376,302.38632639,286.85562139,186.85158438,16961735000,Process Industries,1738526000,8.94629,
MTARTECH,MTAR TECHNOLOGIES LTD,62034407279,2013.55,-0.26746576,7.03824788,61521,123875609.55,1950.8525004,1948.87711254,2015.89032355,1661.88144023,2437700000,Electronic Technology,967790000,31.9406,
GUJALKALI,GUJARAT ALKALIES,52114517603,730.05,2.80946346,17.7405048,526354,384264737.7,676.51353745,676.22761654,679.23913071,601.59203706,23987754000,Process Industries,7323100000,7.64259,
ESABINDIA,ESAB INDIA,48348704400,3380.65,7.17591859,20.58461593,25590,86510833.5,3005.78719661,2974.32954569,3005.76814714,2598.23275443,6808400000,Producer Manufacturing,1153800000,31.737,
TINPLATE,TINPLATE CO INDIA,38690389921,367.4,-0.66243072,13.95781638,539834,198335011.6,345.40472275,343.54309974,336.00678899,285.62369038,22639056000,Non-Energy Minerals,3473703000,8.67244,27003700000
MOIL,MOIL LTD,35966011616,174.45,-1.35708227,0.98408104,283374,49434594.3,172.67632295,172.61258755,172.60263457,169.59873035,11721442000,Non-Energy Minerals,4833845000,5.29646,
TARSONS,TARSONS PRODUCTS LTD,35884976030,670,-0.71132187,7.54414125,114534,76737780,642.85543829,640.88507759,646.67735958,,2289110000,Process Industries,,,
TATASTLLP,TATA STEEL LONG PRO LTD,33270269425,731.7,-0.65847532,4.34224599,42836,31343101.20000001,719.30316752,718.174603,735.05156203,785.47578223,47363200000,Non-Energy Minerals,15110300000,3.95127,
RELINFRA,RELIANCE INFRASTRU,32189975206,117.25,-4.28571429,17.72088353,4129646,484200993.5,111.3484507,111.17109783,108.34499815,89.03897224,167008500000,Utilities,1728900000,,
MASFIN,MAS FINANCIAL SERV,31843373371,581.8,-0.15445341,5.95519942,157382,91564847.6,580.27788918,580.23153238,598.27995866,700.93679977,6276956000,Finance,2498496000,13.4863,
INDIAGLYCO,INDIA GLYCOL,27513937880,897.65,1.00708901,11.50239116,372523,334395270.95,836.35502542,830.87685995,851.21501004,770.54191449,22915327000,Process Industries,2623100000,8.48846,
FILATEX,FILATEX INDIA,27223304337,127.4,5.33278214,20.75829384,1030877,131333729.80000003,116.8317911,116.53110698,115.18935472,101.57584019,22266734000,Process Industries,5741900000,5.86086,
RAJRATAN,RAJRATAN GLOBAL WIRE LTD,25263142772,2609.5,4.99738462,15.35231191,13886,36235517,2400.43079161,2391.90593401,2389.61727545,2009.02594727,5465400000,Producer Manufacturing,1664400000,10.0636,
IOLCP,IOL CHEMICALS&PHAR,25102474455,413.4,-3.41121495,27.770051,980801,405463133.4,381.57457136,381.13414132,408.81885669,504.07014577,19512200000,Process Industries,3243300000,4.88593,
KIRIINDUS,KIRI INDUSTRIES LTD,25048881713,494,2.42587601,10.89909081,157879,77992226,476.09469868,475.19760022,480.48179783,492.0484066,9570286000,Process Industries,1455016000,17.4481,
DAAWAT,L.T. FOODS LTD,21669484360,70.7,4.43131462,8.02139037,1714639,121224977.30000003,67.35376665,67.25475675,69.11109845,69.14591485,46433180000,Process Industries,5461515000,6.23994,
SAFARI,SAFARI IND (INDIA) LTD,20373325493,929.05,3.15327819,8.13594832,13269,12327564.45,878.76234274,876.88343411,884.750813,817.54264375,3279755000,Consumer Durables,516736000,,
VIDHIING,VIDHI SPECIALTY FO,19191366133,398.3,3.62950436,16.27499635,33605,13384871.5,369.99143391,369.78129049,374.30343461,327.57631454,2597218000,Process Industries,822156000,23.0203,
ASTRAMICRO,ASTRA MICROWAVE PR,18634500583,219.45,1.85657925,18.14266487,488973,107305124.85,207.22928112,206.02662467,213.75821086,199.65662019,6409122000,Electronic Technology,1119387000,13.1973,
KABRAEXTRU,KABRA EXTRUSIONTEC,15482195925,489.95,1.29212322,17.19889965,122272,59907166.4,455.85650624,453.55409892,443.34348848,327.37654567,2751309000,Producer Manufacturing,520756000,13.0116,
KIRLOSIND,KIRLOSKAR IND LTD,14581257566,1571,5.39733655,19.62232544,40586,63760606,1432.57540308,1432.36266687,1462.97703588,1454.98069142,20533500000,Industrial Services,7491900000,4.19445,
KOPRAN,KOPRAN LTD,14571655549,298.15,-0.79853602,13.58095238,189789,56585590.34999999,282.06474189,281.63134829,284.25818093,243.35808308,4822561000,Health Technology,797759000,6.91197,
AMBIKCO,AMBIKA COTTON MILL,13924057959,2592.75,6.62951615,12.49349184,79143,205198013.25,2439.19373824,2423.86287533,2314.1706955,1864.02834238,6152451000,Process Industries,2491900000,4.51087,
CENTENKA,CENTURY ENKA,11713007348,549.35,1.99591534,6.24697805,89962,49420624.7,528.10211359,526.03981711,513.8424399,440.03994988,12208200000,Process Industries,2628800000,1.79996,
SPIC,SOUTHERN PETROCHEM,11658410057,58.3,1.56794425,13.5345667,3299874,192382654.2,55.22410851,54.94883455,54.4056811,49.52495397,3269361000,Process Industries,2032693000,,
DCMSRIND,DCM SHRIRAM IND LTD,8934096607,105.25,2.33349538,15.8503027,1023119,107683274.75,98.0008268,97.45742369,97.85160723,,18799605000,Process Industries,1479900000,8.04084,
EMAMIPAP,EMAMI PAPER MILLS LTD,8872184774,164.75,12.38062756,27.12191358,1070096,176298316,141.30435746,140.86645412,144.69580246,145.16891375,11845500000,Process Industries,2852600000,12.8064,
SHREEPUSHK,SHREE PUSHKAR CHEM,7012199131,246.4,7.99912338,14.55137146,242286,59699270.4,225.45005224,223.67444852,223.12461363,204.99490745,3519144000,Process Industries,745180000,11.5773,
BGRENERGY,BGR ENERGY SYSTEMS,6700200741,102,9.97304582,41.66666667,257200,26234400,84.35956644,83.09765097,82.97076936,70.57162261,11397200000,Industrial Services,91800000,,
NAHARINDUS,NAHAR IND ENTERPRI,6272042707,172.75,9.37005381,19.38493435,379297,65523556.75,156.51575291,155.94788901,150.27057487,119.37321532,13968888000,Process Industries,2941697000,13.3483,
ZUARI,ZUARI AGRO CHEMICA,5623155312,134.25,0.44893378,12.81512605,161482,21678958.5,127.35977052,127.03128236,125.23300399,118.68022854,24037450000,Process Industries,,9.79318,
KSOLVES,KSOLVES INDIA LTD,3992510000,353.5,4.97401633,12.204412,41600,14705600,328.93721606,328.30592324,334.69711168,286.88378215,282153941,Technology Services,180529210,,
UFO,UFO MOVIEZ INDIA,3797413443,98.3,-1.74912544,5.24625268,186312,18314469.6,96.66906421,96.61712561,97.4489158,96.58591201,826535000,Consumer Services,-539500000,,
MOLDTECH,MOLD-TEK TECHNOLO,2441569507,86,-0.69284065,28.64622289,837033,71984838,75.62410725,74.85806287,76.87963444,73.9041148,829204620,Industrial Services,185383000,7.08637,
STARPAPER,STAR PAPER MILLS,2056400086,139.05,5.38082607,13.23289902,300733,41816923.65000001,128.44758542,127.98817958,129.88170308,133.68068015,2333747000,Process Industries,333495000,3.4345,
