Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
TRENT,TRENT LTD,506427422956,1425.5,0.09479339,0.17920517,439690,626778095,1415.79644069,1415.21757224,1382.71227,1226.76907956,44866000000,Retail Trade,9086260000,60.31232025,
SYNGENE,SYNGENE INTERNATIO,236705868196,579.70001,-1.62070259,5.10380211,1085742,629404648.2574201,563.95036691,563.23396915,567.83894216,575.30350495,26042000000,Commercial Services,8360000000,28.20010385,225221000000
DEVYANI,DEVYANI INTERNATIONAL LTD,234140512724,193.64999,-0.41142196,-0.43702314,1240925,240305113.84075,191.85171867,191.75351649,188.2058653,170.40039472,20840100000,Consumer Services,5787450000,42.50171193,
KPRMILL,KPR MILL LTD,194304169836,570.54999,0.37824946,1.71137888,94802,54089280.15198,561.35901663,560.98219593,567.01971997,560.64927778,47144900000,Consumer Non-Durables,13611700000,14.79501237,
UCOBANK,UCO BANK,144786647370,12.15,0,3.84615385,3395278,41252627.70000001,11.8869505,11.88682478,11.85515823,12.02476365,183953113000,Finance,,,22005500000
BAJAJELEC,BAJAJ ELECTRICALS,133652321470,1173.4,0.8595496,1.59307359,58487,68628645.80000001,1162.99588779,1162.29647422,1155.62851466,1113.97798444,48023556000,Consumer Durables,3243700000,40.96292119,
UTIAMC,UTI ASSET MNGMT CO LTD,96206621771,790.70001,3.848173,8.82940209,221773,175355913.31773,750.85058101,750.21038106,754.59299641,791.19424064,12032500000,Finance,6144400000,15.21358013,
SHYAMMETL,SHYAM METALICS AND ENGY L,76485945997,304.35001,1.45000333,6.93956406,182815,55639747.07815,293.86191528,292.77964484,294.93125332,316.15565888,103643200000,Producer Manufacturing,25187100000,2.85227938,
VMART,V-MART RETAIL LTD,57578401112,2994.2,2.75576042,8.06655358,29822,89293032.39999999,2849.90803953,2847.18806993,2863.74843638,3058.31791671,16661773000.000002,Retail Trade,2950012000,22.05678794,
MTARTECH,MTAR TECHNOLOGIES LTD,49096923612,1634.95,2.28986142,1.61911865,108381,177197515.95000002,1602.80403462,1600.24871362,1568.01314143,1551.26618436,3220060000,Electronic Technology,1049089999.9999998,46.48143974,
ELECON,ELECON ENGINEERING,40442479270,372.85001,3.62702067,11.66517555,277282,103384596.47282,348.64676982,347.76749231,344.15647213,269.56278117,12023052000,Producer Manufacturing,2524637000,16.17384926,
ADVENZYMES,ADVANCED ENZYME TE,31645647194,284.04999,0.42424605,4.12390044,77754,22086022.92246,276.7674277,276.43745147,276.7391249,294.35362821,5289040000,Consumer Non-Durables,1695950000,16.95515033,
J_KBANK,JAMMU & KASHMIR BA,29421284034,31.5,2.60585985,9.56521739,4033059,127041358.5,29.83048387,29.73929515,29.88991779,31.13215902,88015885000,Finance,,,-20805300000
EMUDHRA,EMUDHRA LTD,25092457572,333.60001,3.57031967,7.99612198,540715,180382529.40715,317.11621785,316.37090926,314.17523526,,1826370000,Technology Services,,,
TIPSINDLTD,TIPS INDUSTRIES,20561809480,1608.25,1.48928786,2.40043297,15542,24995421.5,1568.95908107,1567.80370813,1594.30232616,1635.00048248,1355864000,Consumer Services,958844000,20.80435241,
TDPOWERSYS,TD POWER SYSTEMS P,19112102459,620.54999,1.30601586,-0.7120016,42575,26419915.82425,611.98848401,611.36829653,594.81114028,485.14148035,7974246000,Producer Manufacturing,1042203000,17.47099218,
ACCELYA,ACCELYA SOLUTIONS,17965247313,1217.35,0.9997511,14.28370259,188898,229954980.3,1127.45228283,1118.30705005,1092.01157391,1039.39546536,3683981000,Technology Services,1590748000,10.7181108,
ANDHRAPAP,ANDHRA PAPER LTD,17900494619,463.70001,3.0215507,8.08858042,107517,49855633.97517,444.97984885,443.50072987,432.92077343,354.74003059,13753862000,Process Industries,2209279000,7.01299094,9404860000
TNPL,TAMIL NADU NEWSPRI,16254110257,239.10001,1.44251591,2.61803004,203197,48584404.73197,236.61875646,236.42429072,234.54933977,199.59198047,40136618000,Process Industries,4635300000,8.30736074,
BHAGCHEM,BHAGIRADHA CHEM & INDS L,14500561685,1429.05,2.10052513,5.86339729,9482,13550252.1,1370.15773379,1367.28980146,1311.26874233,1064.17405928,4345895000,Process Industries,728298000,20.97754997,
MONARCH,MONARCH NETWORTH CAP LTD,11486769074,371.89999,0.49993246,6.88316692,34641,12882987.55359,357.78134932,356.61454146,343.15827797,,1449502000,Finance,704079000,9.41358012,
NELCAST,NELCAST LTD,7034047327,83.800003,3.20197795,8.83117273,543076,45509770.429228,78.94158971,78.80556303,77.21136753,73.18547949,9208995000,Non-Energy Minerals,591639000,15.6203535,
