Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
SWANENERGY,SWAN ENERGY LTD,73843971192,245.6,-12.06587583,-14.87001733,4870015,1196075684,271.08849022,273.21278308,279.82576513,252.27070992,4539202000,Utilities,172485000,658.91106005,
BROOKS,BROOKS LAB LTD,1947816704,71.05,-10.0063297,-23.18918919,204267,14513170.35,86.12943728,90.68602708,97.03360787,101.70514083,906956000,Health Technology,-302876000,,
OBCL,ORISSA BENGAL CARRIER LTD,1571300199,67.8,-9.6,33.72780801,229389,15552574.2,67.48198205,65.94179308,71.55300528,96.47569988,3031972000,Transportation,166116000,10.00936213,
NAHARPOLY,NAHAR POLY FILMS,6330178767,239.95,-7.60493232,8.91965502,61129,14667903.55,236.08609832,230.74971014,238.77395066,290.81115879,4885520000,Process Industries,1198828000,6.28480713,
BCG,BRIGHTCOM GROUP,42255285140,19.4,-7.17703349,-9.97679397,49630702,962835618.8,21.25799423,22.48303089,25.32475468,36.70039066,50195877000,Technology Services,21648127000,1.40043636,
ISFT,INTRASOFT TECHNOLO,1706664875,107.35,-7.17682663,-9.02542373,151151,16226059.85,117.80473235,121.4772622,128.22652784,144.22895512,4216600999.999999,Retail Trade,142800000,17.11697391,2707260000
FCONSUMER,FUTURE CONSUMER LTD,1397924244,0.65,-7.14285714,-13.33333333,7431851,4830703.15,0.74573992,0.85086076,1.07479939,2.07276647,14687886000,Finance,-3138683000,,
GTLINFRA,GTL INFRASTRUCTURE,9121925753,0.7,-6.66666667,-22.22222222,23682578,16577804.6,0.80131254,0.84889827,0.9629945,1.21997315,14627300000,Industrial Services,3132100000,16.2286727,58875600000
SOUTHWEST,SOUTH WEST PINNACL,2984161699,99.95,-6.54511454,-12.28609039,80766,8072561.7,106.65103381,109.16573885,114.40672422,138.2276159,1177325000,Energy Minerals,218836000,16.21746284,
SPARC,SUN PHARMA ADV,58154270885,169.35,-5.47027103,-12.61609907,1710566,289684352.09999996,184.17834415,188.67971576,197.85518424,220.2615911,1372489000,Health Technology,-1911600000,,
MFL,MEGHMANI FINECHEM LTD,40064737576,912.45,-5.44559585,-12.01060752,99581,90862683.45,992.71041683,1014.44353101,1072.7063782,1176.95785246,15509237000,Process Industries,7093892000,6.94321306,
OLECTRA,OLECTRA GREENTECH,54846347630,632.65,-5.39813084,17.1791029,2327532,1472513119.8,611.49101437,560.25713051,519.95746145,545.10372182,5932573000,Consumer Durables,1233395000,44.17910291,
AUTOIND,AUTOLINE INDUSTRIE,2594167616,64,-5.32544099,-9.85915493,44781,2865984,68.82686532,69.93986625,73.27964732,76.38850459,5684332000,Producer Manufacturing,515900000,10.2990262,
VITAL,VITAL CHEMTECH LTD,2126889999.9999995,78.6,-5.30120482,-17.26315789,105600,8300160,88.77922912,93.85851541,107.00796767,,576145692,Process Industries,,,
SIMPLEXINF,SIMPLEX INFRASTRUC,2579998340,43.2,-5.26315374,-16.92307692,236040,10196928,45.61198669,46.05631519,49.43430774,55.32024949,20467800000,Industrial Services,105900000,553.82340264,
SEAMECLTD,SEAMEC LTD,20615860011,771.8,-5.21338655,30.57012792,127145,98130511,709.67913148,691.52743572,743.6962769,901.04162437,3496156000,Industrial Services,1160300000,18.66936138,
TV18BRDCST,TV18 BROADCAST LTD,51705100578,28.65,-5.13245347,-11.1627907,8358218,239462945.7,31.00913575,31.69491076,33.25652142,38.1143076,55261800000,Consumer Services,3710000000,21.86274948,
NETWORK18,NETWORK 18 MEDIA,56064097181,50.95,-5.1210446,-13.49745625,965973,49216324.35,56.2639409,57.77881634,60.32082666,65.99413054,58801900000,Consumer Services,3459200000,35.94576699,
MODISONLTD,MODISON LTD,1961278002,58.4,-5.11778887,-11.11110705,36632,2139308.8,61.40565043,61.85039008,63.44680316,66.4962641,3389073000,Industrial Services,222584000,9.19385042,
GULFPETRO,GP PETROLEUMS LTD,1797190478,34,-5.02793031,-1.44927536,311160,10579440,35.55082108,35.94286186,38.34639582,45.35210561,7175419000,Energy Minerals,488377000,3.98313901,2901240000
PALASHSECU,PALASH SECURITIES,1010313236,94.9,-5.00500691,-10.51390853,2444,231935.6,104.44842768,107.51255118,112.45166169,105.47034032,539878000,Consumer Non-Durables,-118147000,,
PCJEWELLER,PC JEWELLER LTD,14529909443,29.5,-4.99194541,-14.3686527,176365,5202767.5,31.39534623,32.75645792,44.5898408,56.24588371,16061300000,Consumer Durables,781800000,63.80533313,
SRPL,SHREE RAM PROTEINS LTD.,1098845988,48.75,-4.97075838,-17.23260043,134608,6562140,53.05161484,53.72334316,57.89610258,70.52169814,2877970000,Process Industries,,,
SUULD,SUUMAYA LIFESTYLE LTD,1036240000,15.3,-4.9689441,-23.5,110820,1695546,18.4539208,21.24979846,27.09812672,49.79207007,128162400000,Consumer Non-Durables,4669400000,2.36181094,
ZEELEARN,ZEE LEARN LTD,1310892820,3.85,-4.9382716,-4.9382716,924410,3558978.5,4.00949717,4.22323572,5.10001324,7.10327293,2478827000,Consumer Services,522109000.00000006,13.19111301,
ARSHIYA,ARSHIYA LTD,1902295879,6.75,-4.92957746,-13.46153846,1879358,12685666.5,7.15079725,6.96305799,7.38426825,12.68193477,1501412000,Commercial Services,610119000,20.69150752,14525000000
POLYMED,POLY MEDICURE LTD,96615953972,954.95,-4.92807009,-2.05641026,218576,208729151.2,967.35245597,952.0784979,927.84013207,889.71684752,9188600000,Health Technology,2180905000,43.38782935,80954000000
PARACABLES,PARAMOUNT COMMUNIC,6310979195,30.95,-4.91551167,-14.62068966,410279,12698135.05,34.26615486,34.95709938,34.48603493,25.46670555,5778373000,Producer Manufacturing,434288000,18.42287421,
FOCE,FOCE INDIA LTD,3366380000,630,-4.83383686,-10.61293857,600,378000,671.90603546,677.63427647,658.6354707,,1870593000,Consumer Durables,149471000,22.75116912,
EQUIPPP,EQUIPPP SOC IMP TECH LTD,3783595023,34.7,-4.80110001,-12.15189873,4286,148724.2,36.60249552,37.93813403,41.3786154,50.69264838,0,Technology Services,-69000,,
MARINE,MARINE ELECTRICAL (I) LTD,4906610000,39.1,-4.75030219,4.26666667,599813,23452688.3,38.69268054,38.13209511,37.09712531,34.7587242,3757127000,Distribution Services,382925000,14.02873147,
ARTEMISMED,ARTEMIS MEDICARE,9498662455,67.15,-4.61647998,3.78671269,116946,7852923.9,66.17860148,66.40777172,68.2214057,62.9957682,5527451000,Health Services,853496000,13.36682592,
NAHARCAP,NAHAR CAPITAL AND,4596823153,262.65,-4.61231507,5.46075085,14611,3837579.15,263.58804443,263.41909706,277.18163768,330.04324329,402781000,Finance,218151000,21.01682849,
SPTL,SINTEX PLASTICS TE,1380448383,2.1,-4.54545455,-12.5,1825463,3833472.3,2.28316415,2.40722825,2.64736922,3.70586058,9351300000,Producer Manufacturing,-3046600000,,
AURUMPP.E1,AURUM PROPTECH LTD,7855270508,53.6,-4.54141035,-2.98642534,9861,528549.6,56.41819481,57.18810995,58.40908611,55.06865521,157900000,Technology Services,-209900000,,
PHOENIXLTD,PHOENIX MILLS,230803005733,1232.7,-4.52697208,-10.41098877,192128,236836185.6,1310.53014567,1327.89306081,1356.31026716,1315.41378686,14834764000,Finance,13293192000,20.97112031,
MAHINDCIE,MAHINDRA CIE AUTO,140821578369,354.6,-4.51057211,-14.55421687,2897025,1027285065.0000002,386.61144351,393.16803717,380.48581537,314.66720369,87530000000,Producer Manufacturing,12106590000,11.63181196,
BASML,BANNARI AMMAN SPIN,2528833054,37.25,-4.48717949,-11.30952381,197834,7369316.5,40.55706377,41.99952125,45.33235153,53.5296716,15602395000,Process Industries,686826000,12.70279234,
MEP,MEP INFRASTRUCTURE,2692987995,14.05,-4.42176871,-16.36904264,600322,8434524.1,15.39686409,15.6394267,16.15541678,17.41768525,9673714000,Transportation,400121000,17.41829345,
DCI,DC INFOTECH AND COMUN LTD,1471199982,117.85,-4.42011354,4.19982317,5719,673984.15,117.30763739,118.03151725,122.17561286,,2320030204,Electronic Technology,,,
JYOTISTRUC,JYOTI STRUCTURES,4321133669,6.5,-4.41176471,-7.80141844,492112,3198728,6.97963153,7.3481839,8.82389105,12.93575568,43887000,Utilities,-241292000,,
OPTIEMUS,OPTIEMUS INFRACOM,19953209355,222.05,-4.3712317,-11.49860149,193529,42973114.45000001,240.00959114,250.49196323,265.31231557,270.23079444,4716322000,Distribution Services,87562000,237.8151636,
KILITCH,KILITCH DRUGS(INDI,2309299667,142.7,-4.35656836,6.29422719,117334,16743561.8,137.77166587,139.15847248,145.11802836,159.04482724,1142023000,Health Technology,163999000,11.92550971,
IL_FSTRANS,IL&FS TRANSP NTWK,1151360077,3.3,-4.34782609,-12,122508,404276.4,3.53830704,3.67317214,3.92508173,4.21515166,,Industrial Services,,,
