Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
KALYANKJIL,KALYAN JEWELLERS IND LTD,336775873810,333.7,1.98654945,2.2835249,2134358,712235264.6,323.86109849,322.85098179,307.04686561,221.25625663,140471300000,Retail Trade,12203230000,30.37240418,268306000000
AJANTPHARM,AJANTA PHARMA,239132723148,1968.2,3.65221055,4.46921444,225334,443502378.8,1914.97649123,1912.59285572,1870.57361748,1637.88803002,37277900000,Health Technology,9495900000,24.71666963,222563000000
SKFINDIA,SKF INDIA,231980241740,4697.3,-0.05213043,4.38444444,70480,331065704,4635.2120259,4634.53175385,4747.15961837,4773.33339339,43049200000,Producer Manufacturing,6754100000,33.01263555,243468000000
SHOPERSTOP,SHOPPERS STOP,72413646507,689.6,4.44528588,-2.32294618,52319,36079182.4,684.25622366,683.91179374,683.12328214,693.80859684,40221300000,Retail Trade,7003000000,13.90107761,102815000000
ARVINDFASN,ARVIND FASHIONS LTD,53112244014,412.15,3.0890471,1.77799477,160554,66172331.09999999,406.31115388,406.11324736,388.23759625,342.89943689,44175300000,Retail Trade,4969800000,13.31650047,56321700000
HCG,HEALTHCARE GLOBAL,50711587287,367.7,0.90560101,1.01648352,48546,17850364.2,364.52348436,364.4670899,362.98242866,335.65006085,16914140000,Health Services,3073200000,19.22516832,58210600000
MUKANDLTD,MUKAND,25207249947,195.75,12.08131189,13.94062864,3140623,614776952.25,176.07930434,174.33289189,171.27112347,154.01539309,55597300000,Non-Energy Minerals,-1570800000,,39313300000
DOLLAR,DOLLAR INDUSTRIES,24421962339,440.1,2.2062215,3.55294118,149017,65582381.7,433.6553658,433.62429187,431.50555431,416.19906223,13938293000,Consumer Non-Durables,995582000,26.82275829,25862000000
GTPL,GTPL HATHWAY LTD,20035289103,191.7,7.81777278,11.81102362,567147,108722079.9,178.13689611,176.78838044,173.71740701,153.83766726,26639210000,Communications,4391460000,4.9698868,21015300000
GFLLIMITED,GFL LTD,10647760386,99.95,3.20082815,-3.42995169,195379,19528131.05,98.87120376,98.86146184,96.28800196,80.12689656,26036000,Consumer Services,,,9539660000
KAMOPAINTS,KAMDHENU VENTURES LTD,10109700000,177.05,9.62848297,10.03729708,2670436,472800693.8,163.3399841,162.59312167,162.22981002,139.24023975,2595036000,Process Industries,89674000,114.03953208,10112800000
DYCL,DYNAMIC CABLES LTD,9068667544,451.3,9.99269096,8.62919464,136103,61423283.9,423.29414395,421.29851275,427.3686405,368.27821513,6683804000,Producer Manufacturing,675519000,14.60592751,10752600000
CREATIVE,CREATIVE PERIPHERALS AND,8922060000,740.35,4.55444442,-5.63981406,21965,16261787.75,736.12428197,735.9584391,691.3183618,574.38515786,13762223000,Distribution Services,353649000,26.8330944,7983680000
POCL,PONDY OXIDES & CHEM LTD,5146290538,470.6,6.29023151,6.68782347,148720,69987632,444.87758196,442.1760163,442.3409273,,14761809000,Non-Energy Minerals,698720000,10.28597512,7416020000
MAHESHWARI,MAHESHWARI LOGISTI,2421050927,85.5,4.52322355,2.21159349,433099,37029964.5,83.13296875,83.11696692,82.49681505,78.43185235,11487680000,Transportation,500829000,8.30183142,4200710000
