Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
TATAMTRDVR,TATA MOTORS LTD.,1464294536938,217.35,2.57197275,2.09018798,2693356,585400926.6,213.31103193,213.05802106,214.97375606,214.30033724,2776744600000,Consumer Durables,263451599999.99997,9.37370408,1721950000000
RATNAMANI,RATNAMANI MET &TBS,138929357175,1998.35,0.87072838,3.87514295,13718,27413365.3,1966.83706255,1965.50331298,1959.98615066,1821.51978654,31387772000,Non-Energy Minerals,5740732000,24.08910086,131820000000
RITES,RITES LTD,83889393061,345.5,-0.98868316,2.67459138,268577,92793353.5,339.44028553,338.94925721,344.91569361,316.81473817,26337000000,Commercial Services,7757200000,6.81235408,47317800000
CHALET,CHALET HOTELS LTD,69933979827,357.1,4.41520468,6.56520124,1819092,649597753.2,342.27954134,342.02876884,346.15030504,326.82924448,5078070000,Consumer Services,2588190000,37.03883402,98692900000
AMBER,AMBER ENTERPRISES,66103728533.99999,2043.05,4.01435699,10.12262498,309090,631486324.5,1924.62790026,1916.90606556,1962.66986605,2325.44687145,42058014000,Producer Manufacturing,3348257000,22.43479355,88616900000
CMSINFO,CMS INFO SYSTEMS LTD,47917373284,311.7,0.32185065,2.53289474,312275,97336117.5,308.54893195,308.36895753,309.98699332,286.21285342,15896710000,Finance,4792650000,9.95056874,42702000000
NIITLTD,NIIT,41709841732,320.25,3.20657761,2.34899656,781137,250159124.25,312.85436667,312.63929648,314.2803857,348.77172929,13774810000,Commercial Services,2804960000,11.06516019,32495700000
SHAREINDIA,SHARE IND. SECURITIES LTD,40242183611,1264.55,0.26959521,4.76368005,103181,130477533.55,1231.8657264,1229.08951133,1240.77804795,1187.92927987,8665587000,Finance,3495364000,9.58490378,33655900000
IIFLSEC,IIFL SECURITIES,20379538658,68.6,2.69460617,7.1875,636411,43657794.6,65.76355051,65.47284336,66.29457948,71.87668705,12904590000,Finance,4218566000,-0.9985522,-4231180000.000001
TNPL,TAMIL NADU NEWSPRI,17025808044.000002,244.25,-0.75173097,2.64761505,78227,19106944.75,243.16321117,243.13530229,245.03590885,223.55241473,40136618000,Process Industries,6442300000,5.8888453,36826900000
INDSWFTLAB,IND SWIFT LABS,3879052492,68.35,4.43086804,3.63912526,151439,10350855.65,66.69061517,66.58589718,65.23916115,63.68304394,10387336000,Health Technology,2008486000,6.29436177,12045400000
SELAN,SELAN EXPLORATION,3521079863,275.95,19.1236831,18.94396552,1171219,323197883.05,238.81767562,238.19317201,249.59826059,235.06847365,773091000,Energy Minerals,450600000,3.1752771,2203700000
