Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
RADICO,RADICO KHAITAN,122525371651,920.35,0.28876539,0.04348062,532957,490506974.95,909.61179383,908.77052321,941.25315801,927.84218772,24181381000,Consumer Non-Durables,4239237000,,
LUXIND,LUX INDUSTRIES LTD,73221535507,2411.35,-1.17012992,-1.38636131,59159,142653054.65,2395.72248562,2394.15706142,2593.67125737,3023.78226647,19428900000,Retail Trade,4899900000,13.7045,
BBOX,BLACK BOX LTD,26565286418,815.85,1.48019155,3.15463396,14228,11607913.8,784.98606809,784.42095877,809.06577801,,46410200000,Distribution Services,2730900000,11.3542,
INOXWIND,INOX WIND LTD,24288947724,115.9,5.98994056,2.11453744,1485627,172184169.3,112.15235922,112.04866111,114.31248596,110.03268724,7107264000,Producer Manufacturing,-1225900000,,
ALEMBICLTD,ALEMBIC LTD,22237306072,84.3,-2.59965338,6.30517024,455326,38383981.8,81.32682147,81.0189174,85.70086611,98.88622929,734739000,Health Technology,144500000,231.622,
NAHARSPING,NAHAR SPINNING,19864768894,560.9,1.7874966,6.88899476,72147,40467252.3,533.96542893,532.29490766,537.07483568,454.34584074,20871705000,Process Industries,7482872000,8.34721,
MAYURUNIQ,MAYUR UNIQUOTERS L,17978146498,403.35,0.06201935,-0.93331696,145095,58524068.25,391.04201849,390.24594058,415.49952077,449.07307319,5109034000,Process Industries,1480171000,13.9066,
TVSSRICHAK,TVS SRICHAKRA LTD,13713010416,1731.15,-3.26879557,2.27151888,6021,10423254.15,1723.58438776,1723.02324043,1804.28863317,1964.77205981,19392100000,Consumer Durables,2093000000,6.6168,
ARSHIYA,ARSHIYA LTD,8891153730,32.7,-3.68188513,5.48387097,1587934,51925441.80000001,32.08841177,32.04781225,33.41498959,32.30600454,2280841000,Commercial Services,813859000,29.1454,
ADORWELD,ADOR WELDING,8805687058,668.05,2.79273734,4.0576324,201449,134578004.45,645.43658261,643.58174538,657.80948805,637.78581049,4476800000,Producer Manufacturing,321800000,18.452,
SPTL,SINTEX PLASTICS TE,4860195894,7.8,4.69798658,25.80645161,3524124,27488167.2,6.80874298,6.77787885,7.6161541,7.63216026,8583700000.000001,Producer Manufacturing,857800000,50.9749,
