Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
PGHH,PROCTER&GAMBLE IND,501849466550,15318.75,-0.72775346,3.83974024,23315,357156656.25,15248.27230526,15245.43555654,15230.10164945,14350.60178631,35741400000,Consumer Non-Durables,8090000000,47.6176,491039000000
ALKEM,ALKEM LAB LTD,403376442898,3414.9,1.19421561,4.22083867,99979,341418287.1,3338.67658264,3338.56439042,3403.11032877,3409.47986407,88227200000,Health Technology,20067900000,16.946,
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,309914308195,2924.85,2.91520056,13.90489914,155786,455650682.1,2725.25290189,2705.82710586,2654.84536603,2063.53778089,26400587000,Process Industries,10458600000,12.8834,
MRF,MRF LTD,288854291852,68370.45,0.41925534,3.45388751,7593,519136826.85,67325.02311745,67285.88024547,69156.13870584,74415.83101375,161624900000,Consumer Durables,21956400000,10.4234,
MINDAIND,MINDA INDUSTRIES,286791459122,1016.25,1.17477226,9.06310367,603467,613273338.75,979.43024024,978.87936156,1001.61261638,863.75021427,63737400000,Producer Manufacturing,9114800000,22.2777,
CRISIL,CRISIL LTD,203278583827,2838.2,1.93219365,3.76572097,10196,28938287.2,2779.60218782,2775.07533555,2812.88872288,2712.94199747,23006900000,Technology Services,6159600000,,
NAVINFLUOR,NAVIN FLUORINE INT,195318697079,3954.3,0.14942762,8.08971258,186039,735654017.7,3825.44683223,3823.65423409,3868.10679392,3656.83414608,11758034000,Process Industries,3447957000,41.5657,
INDIANB,INDIAN BANK,185446181437,151.25,1.71486214,3.56042451,1362779,206120323.75,147.6867072,147.35167114,147.97086488,141.06539497,456489600000,Finance,,,
SANOFI,SANOFI INDIA LTD,168995292041,7425.6,1.08083091,3.39109307,15563,115564612.80000003,7279.45604151,7266.89980125,7373.28791917,7744.508538,29566000000,Health Technology,7625000000,,
CYIENT,CYIENT LTD,98691096143,899.65,0.49148283,0.40176329,260718,234554948.7,886.31471522,885.50508269,919.19922267,921.18364884,41324000000,Commercial Services,7909000000,10.196,
