Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
ACCURACY,ACCURACY SHIPPING LTD,3584080000,269.45,13.76398564,10.90759416,524674,141373409.29999998,242.62275824,237.7972963,232.77024235,189.4735212,3746570000,Transportation,538050000,8.10149614,
LUMAXIND,LUMAX INDUSTRIES,8419035544,1004.4,11.16768124,11.89839572,208836,209754878.4,919.29358281,923.10581902,958.70078473,1158.14178855,14259807000,Producer Manufacturing,1271525000,9.87355777,
HINDMOTORS,HINDUSTAN MOTORS,2247260775,11.85,9.72222222,7.239819,2786172,33016138.2,10.95027188,11.06843485,11.40108946,10.90084262,0,Consumer Durables,-66300000,-33.89533597,
MINDAIND,MINDA INDUSTRIES,238521607742,889.85,6.52421141,3.63964594,2484338,2210688169.3,864.26526469,875.62739759,912.69767627,881.59501209,63737400000,Producer Manufacturing,9114800000,27.06825248,
BLISSGVS,BLISS GVS PHARMA,7350765048,75.6,6.47887324,3.49075975,350338,26485552.8,72.80142954,74.02454013,77.15379934,93.41092076,7474541000,Health Technology,447463000,15.52534187,
CONCOR,CONTAINER CORP,357777627164,623.7,6.27928772,0.3943662,9239957,5762961180.900001,608.4057889,618.68630221,629.72873599,630.29189898,64077000000,Transportation,15271200000,22.03107334,
BAYERCROP,BAYER CROPSCIENCE,212915403419,4974.3,5.08825487,6.03583343,134115,667128244.5,4722.0309449,4691.83303816,4696.19580415,4888.02804215,42590000000,Process Industries,6931000000,29.43433897,
STEELXIND,STEEL EXCHANGE IND,11644331299,138.65,4.99810678,-7.90435071,536385,74369780.25,149.49293355,167.68945801,194.352861,164.84961976,10994538000,Non-Energy Minerals,1060624000,10.97875524,
JETAIRWAYS,JET AIRWAYS INDIA,14182632918,131.4,4.99400719,19.72665148,116786,15345680.4,114.04510582,105.82909041,96.62618948,90.49010835,386400000,Transportation,,,
TRF,TRF LTD,1440559566,136.7,4.99231951,8.10597074,7572,1035092.4,127.08608036,127.35969427,129.85350137,128.09648923,1136797000,Producer Manufacturing,-195883000,-19.73878063,
KOHINOOR,KOHINOOR FOODS,1275260668,34.9,4.96240602,27.14025501,8156,284644.4,28.83315876,24.28012077,17.64775913,12.4612959,2654487000,Process Industries,101800000,86.05855273,
DEEPAKFERT,DEEPAK FERTILISERS,68424442158.00001,595.9,4.95816821,4.47054698,1728600,1030072740,577.7320691,588.25060431,588.14007673,491.16309066,58084900000,Process Industries,11274500000,7.66992258,
