Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
SIEMENS,SIEMENS INDIA LTD,817171272236,2372.3,3.3862111,3.12106064,252381,598723446.3000001,2310.99500191,2309.17710442,2327.06037713,2245.96678407,135742000000,Producer Manufacturing,15156000000,46.1571,
BALKRISIND,BALKRISHNA INDS,406333371113,2113.15,0.50893006,11.92235375,159199,336411366.85,2062.72669337,2059.15277372,2073.32225108,2133.58012909,56887200000,Producer Manufacturing,20561400000,19.0797,
VINATIORGA,VINATI ORGANICS,210302336608,2106.9,2.93377629,17.25845948,125864,265182861.60000005,2004.47442116,1999.04449542,1989.38959042,1909.11265182,9429330000,Process Industries,3944176000,40.7022,
GRINDWELL,GRINDWELL NORTON,194573791442,1783.85,1.00217988,8.0891932,25448,45395414.8,1732.71200835,1730.52904123,1746.31943121,1614.9288326,20127600000,Process Industries,4013700000,,
PHOENIXLTD,PHOENIX MILLS,182830957859,1094.4,7.17328502,7.29937742,169211,185184518.4,1051.01860448,1049.82837003,1035.86246669,968.11934792,10732928000,Industrial Services,6662750000,34.6154,
ZFCVINDIA,ZF COM VE CTR SYS IND LTD,146260943538,7980.95,3.64264426,2.90298873,10172,81182223.39999998,7735.74741849,7732.1600162,7719.66123034,7576.67056723,18514199000,Producer Manufacturing,2469637000,55.6616,
KEI,KEI INDUSTRIES,109924124972,1237.15,1.44315526,7.62037319,88027,108902603.05000003,1192.95195799,1188.70455267,1170.68610817,1022.21170959,41788860000,Producer Manufacturing,5583560000,10.4228,
ELGIEQUIP,ELGI EQUIPMENT LTD,105102876903,337.75,1.70129479,31.16504854,546070,184435142.5,316.19904869,315.01774936,316.50295791,284.00884289,19237680000,Producer Manufacturing,2664600000,31.5758,
SWANENERGY,SWAN ENERGY LTD,72867483154,290.95,5.53137468,8.70539884,313924,91336187.8,283.97824038,283.92499946,256.54577117,188.21696474,3204688000,Utilities,806152000,98.4795,
RAYMOND,RAYMOND LTD,56154948086,879.6,4.02081362,13.87144799,445911,392223315.6,833.39923253,830.11086124,809.80219515,660.88269378,34282192000.000004,Process Industries,5815900000,,
KRBL,KRBL LTD,55434319702,241.65,2.7205101,4.70103986,562245,135866504.25,232.20416405,231.70770928,228.78579454,236.95912137,39914300000,Process Industries,7086100000,5.26719,
VSTIND,VST INDUSTRIES,49498302609,3202.75,0.04998204,1.48291323,5391,17266025.25,3176.66619945,3175.92716387,3149.00757463,3211.37619735,11781700000,Consumer Non-Durables,4116399999.999999,,
MHRIL,MAHINDRA HOLIDAYS,48484578297,243.9,0.99378882,4.5659164,165941,40473009.9,240.03442939,239.89328865,234.73882485,214.66492925,20132997000,Consumer Services,3151159000,,
ASTEC,ASTEC LIFESCIENCES,35167812736,1831.65,2.11573842,9.94297719,12275,22483503.75,1798.87733149,1796.68019979,1750.49485768,1540.16349589,6765661000,Process Industries,1540720000,,
AUTOAXLES,AUTOMOTIVE AXLES,24429848183,1645.8,1.42667858,16.7606683,13821,22746601.8,1553.75410412,1551.67753096,1554.40476597,1434.05948056,9055740000,Producer Manufacturing,1173840000,22.3806,
OMAXE,OMAXE LTD,16771979254.000002,103.6,12.54752852,19.76878613,3295757,341440425.2,92.54335782,92.51845185,91.76944431,86.52726332,4757000000,Finance,-492500000,,
WHEELS,WHEELS INDIA LTD,13810650440,626.15,8.97145841,10.50030883,122653,76799175.95,591.68035374,591.55324274,597.14128751,632.27819024,24133700000,Producer Manufacturing,2553900000,12.4351,
TWL,TITAGARH WAGONS,12423435713,106.95,3.08433735,4.49438202,449080,48029106,104.1838836,103.97809521,102.67409242,93.5446126,15205111000,Producer Manufacturing,1385068000,15.0637,
SESHAPAPER,SESHASAYEE PAPER&B,12203685465,202.15,4.65959099,11.68508287,97676,19745203.4,195.99858639,195.8257064,187.94566039,173.13618608,7776900000,Process Industries,1208000000,7.1515,
TTKHLTCARE,TTK HEALTHCARE,11190517350,849.2,6.68341709,13.94069502,53556,45479755.2,777.94475252,772.39333861,768.49638114,717.3526999,6365279000,Health Technology,564159000,13.7607,
FOSECOIND,FOSECO(INDIA),9329977925,1633.4,12.04939119,15.88506563,28220,46094548,1468.86066966,1453.86343287,1433.48048638,1418.72644133,3380111000,Process Industries,435653000,,
ARIHANTCAP,ARIHANT CAPITAL MKTS LTD,8833970972,88.6,4.91415038,9.92555831,277297,24568514.2,83.13437065,82.95325422,80.29382032,52.94950214,1700100000,Finance,731890000,,
ORIENTBELL,ORIENT BELL LTD,8197288705.000001,571.35,0.48364404,37.54212807,157381,89919634.35000002,497.41471894,490.39086815,494.07068569,421.03519678,5004917000,Producer Manufacturing,486600000,8.70784,
PPL,PRAKASH PIPES LTD,4214413908.000001,180.35,2.29722065,4.12817552,188305,33960806.75,178.61425591,178.46778772,173.26210937,158.58421043,4761500000,Producer Manufacturing,714400000,4.19067,
