Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
M_M,MAHINDRA &MAHINDRA,1240581952788,1034.35,3.60594982,9.24116808,13301109,13758002094.15,955.62875973,930.26615406,891.00783415,841.16266845,735819200000,Consumer Durables,142894100000,13.52952468,
HAL,HINDUSTAN AERONAUT,609254047241,1838.3,0.90015917,3.00619169,936909,1722319814.7,1762.94809165,1708.7156459,1614.51128114,1399.71968378,246200200000,Electronic Technology,54085600000,8.61299953,
SCHAEFFLER,SCHAEFFLER INDIA L,360537833980,2300.6,-0.69924033,9.30254656,343047,789213928.1999999,2172.07431223,2136.21423284,2054.44403088,1739.49803429,55480500000,Producer Manufacturing,10671400000,32.51570871,
PHOENIXLTD,PHOENIX MILLS,202719028999,1166.9,2.72459175,3.39358497,508088,592887887.2,1110.3532431,1088.21219455,1057.38257109,978.58934103,10732928000,Finance,6662750000,37.67590755,
AIAENG,AIA ENGINEERING,198247270290,2277.75,8.37655231,21.00887212,443059,1009177637.25,2009.21481523,1933.73381119,1855.63177214,1849.17373563,28254804000,Producer Manufacturing,6642475000,26.99355937,
TIMKEN,TIMKEN INDIA,162502547189,2280.15,5.72157181,14.92401905,271869,619902100.35,2029.67897361,1989.40562401,1997.33274443,1875.90546204,14033710000,Producer Manufacturing,4175000000,38.55186759,
CREDITACC,CREDITACCESS GRAME,158859194087,1071.5,5.06962149,14.18980125,793599,850341328.5,994.69290689,979.18530156,925.21134872,768.1873195,26759800000,Finance,10982000000,24.71646277,
FINEORG,FINE ORGANIC IND,138118600199,4868.75,8.00962797,8.80374542,536716,2613136025,4427.06809446,4390.04461706,4290.42634371,3793.38035289,11332184000,Process Industries,2532254000,53.95367455,
EIDPARRY,E.I.D.-PARRY(INDIA,98999421212,555.65,-0.43006899,15.71220325,1752633,973850526.45,517.14108074,506.60805004,490.74145091,455.40453352,235279300000,Process Industries,24131300000,5.00694622,
RAYMOND,RAYMOND LTD,64430062919,981.7,1.54116674,7.17833943,2016548,1979645171.6,908.24837612,878.40543731,837.24812557,678.423449,61785100000,Process Industries,6990500000,11.26903125,
VRLLOG,VRL LOGISTICS LTD,55520591046,646,4.86161838,6.65345881,824415,532572090,602.46146555,583.07816525,546.00505176,452.80756569,17629224000,Transportation,3740242000,15.94134819,
VOLTAMP,VOLTAMP TRANSFORME,31366472793,2277.5,4.93457427,16.16934455,138791,316096502.5,2045.66174569,1973.2511717,1937.70057563,1801.83035316,6923099000,Producer Manufacturing,1051184000,29.46857809,
JKIL,J KUMAR INFAPROJEC,18681812588,244.2,-1.21359223,5.37216828,1143342,279204116.4,234.29219455,228.3275116,211.56883226,187.18154613,25708441000,Industrial Services,4497780000,4.34599994,
SHANTIGEAR,SHANTHI GEARS,17713691250,253.95,9.8399654,12.69136898,1736603,441010331.85,231.47119357,224.87076815,210.70117285,179.67168685,3370700000,Producer Manufacturing,600500000,29.49823689,
PGEL,PG ELECTROPLAST LTD,16522496387,886.25,13.86265819,22.20766685,832103,737451283.75,738.84109264,723.94168228,720.95183135,623.45335479,7032065000,Electronic Technology,629701000,29.41256944,
KOHINOOR,KOHINOOR FOODS,1545882804,42.3,4.96277916,27.21804511,18599,786737.7,34.92534353,29.34650284,20.87840806,13.51851756,2654487000,Process Industries,101800000,88.71692342,
SIL,STANDARD INDS,1431318945,22.9,4.80549199,16.83673469,16520,378308,20.30518626,18.66514301,16.65342826,15.24141642,4389598000,Process Industries,2033888000,0.70373538,
ZENITHSTL,ZENITH STEEL PIP IND LTD,1306134634,8.7,4.81927711,25.17985612,17062,148439.4,7.25985023,6.15286439,4.33214506,2.13875022,778717000,Non-Energy Minerals,101105000,33.38574387,
