Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
ADANIGREEN,ADANI GREEN ENERGY,3037159609888,2110.45,8.50084829,9.30160292,1897852,4005321753.4,1942.7893978,1915.16647588,1845.14075617,1481.27451733,31140000000,Utilities,,84.6018,
ATGL,ADANI TOTAL GAS LTD,2476112258515,2369.8,5.34785508,10.6762563,274459,650412938.2,2114.62562132,1979.36033164,1844.60348084,1525.23976077,16956000000,Utilities,8465299999.999999,149.17,
ADANIENT,ADANI ENTERPRISES,2248286712280,2065.85,1.08629168,8.17667696,1333874,2755583602.9,1944.7539977,1865.20753586,1784.17356671,1565.0319882,394911700000,Distribution Services,35475300000,50.9733,
POWERGRID,POWER GRID CORP,1569128159181,227.4,1.0442124,7.11257654,7429620,1689495588,217.07491075,213.61154318,209.78129839,194.3617251,393109000000,Utilities,365219000000,7.10874,
VEDL,VEDANTA LTD,1508066678896,421.45,3.8565796,1.94726657,11313240,4767964998,405.40696392,395.97855537,376.64541102,324.44587348,877180000000,Non-Energy Minerals,402310000000,4.89867,
ADANIPOWER,ADANI POWER LTD,784501361908,211.95,4.1779307,39.21182266,168386464,35689511044.8,171.35202224,152.77294874,132.90191767,109.1018107,262214800000,Utilities,61964300000,11.0561,
BAJAJHLDNG,BAJAJ HLDG & INVES,600990540497,5828.45,7.95725016,16.01445092,331276,1930825602.2,5220.90452287,5142.54990288,5130.62375195,4719.06991006,4581000000,Finance,3743300000,119.524,
JINDALSTEL,JINDAL STEEL & PWR,541309793618,547.45,3.12706037,5.3193536,7805529,4273136851.05,521.28197707,498.46655958,459.34402759,406.22229014,385728400000,Non-Energy Minerals,177307400000,4.16528,
HAL,HINDUSTAN AERONAUT,510024552994,1560.95,2.40438234,11.5083759,1275206,1990532805.7,1459.57865202,1427.48902638,1389.41173896,1279.0863576,224073100000,Electronic Technology,56354100000,4.63378,
LINDEINDIA,LINDE INDIA LTD,328510568111,3862.95,0.14647551,12.29505814,126709,489470531.5499999,3602.68630721,3370.57025897,3036.86455064,2467.85519992,21119580000,Process Industries,5465880000,37.1009,202789000000
CUMMINSIND,CUMMINS INDIA,315204127113,1128.25,-0.74337996,1.69911664,713901,805458803.25,1101.64127117,1066.36561463,1012.36206526,926.45527032,43442600000,Producer Manufacturing,8493100000,40.3886,
ZFCVINDIA,ZF COM VE CTR SYS IND LTD,142885658152,7685.4,0.90858959,0.90858959,1074,8254119.6,,,,,18514199000,Producer Manufacturing,2469637000,55.6616,
CREDITACC,CREDITACCESS GRAME,136164838040,889.6,1.36159061,5.01711722,152023,135239660.8,841.78234395,803.65183919,739.05797906,672.82953198,24660700000,Finance,10841200000,9.70065,
GNFC,GUJARAT NARMADA VA,134064233648,880.8,2.0921472,7.46050143,2346926,2067172420.8,818.46238382,760.29449379,651.28956103,483.45223561,40841500000,Process Industries,10953100000,,
TV18BRDCST,TV18 BROADCAST LTD,128748441451,79.95,6.45805593,9.82142857,41023798,3279852650.1,73.58940845,70.5476622,64.4660384,50.42044006,44976200000,Consumer Services,10631000000,8.26236,
DELTACORP,DELTA CORP LTD,89010119716,333.65,0.1951952,4.31452243,2612905,871795753.25,320.69194654,306.85566731,290.22726273,251.2362355,4188700000,Consumer Services,1398200000,178.256,
POLYPLEX,POLYPLEX CORP,77647687767,2463.75,-0.37001092,8.6094029,163577,403012833.75,2335.423341,2218.11217637,2060.38127993,1731.62037116,49034946000,Process Industries,11909300000,3.3978,
EASEMYTRIP,EASY TRIP PLANNERS LTD,75051962355,379.15,9.64430307,8.23579789,7018509,2661067687.35,344.9932595,328.51605636,306.0223449,251.07868015,1067099999.9999998,Consumer Services,1098840000,43.6742,
GUJALKALI,GUJARAT ALKALIES,69478675594,946.15,-0.03697834,5.49701734,982245,929351106.75,865.15162745,808.38286162,745.57214638,630.75937454,23987754000,Process Industries,7323100000,7.64259,
GSFC,GUJARAT STATE FER,69374941983,190.55,9.48003447,23.81416504,17383603,3312445551.65,162.85223852,152.538659,140.03535811,122.5535281,54864750000,Process Industries,10470200000,,
GMDCLTD,GUJARAT MINERAL DE,61230900970,199.5,3.77113134,4.01459854,5980523,1193114338.5,186.1062002,175.17034079,149.97307964,101.74176502,13255903000,Distribution Services,2904108000,100.836,
GAEL,GUJARAT AMBUJA EXP,60441322670,267,1.11721265,-0.24285447,952898,254423766,257.46579212,244.79929274,220.00116473,183.96496208,47053000000,Process Industries,6624400000,5.27027,
RAYMOND,RAYMOND LTD,56454529907,856.15,1.05045736,17.30492567,741410,634758171.5,801.11832818,770.46957505,732.46700858,592.90348335,34282192000.000004,Process Industries,5815900000,,
JKPAPER,JK PAPER LTD,54894827424,329.05,1.46469319,6.67855406,2594341,853667906.0500001,309.05186055,292.15445435,262.53218777,223.54515149,27311700000,Process Industries,8897200000,8.60669,
RCF,RASHTRIYA CHEM & F,52189694397,101.25,7.02959831,24.7689464,38928040,3941464050,89.31966332,84.72459866,80.37148618,76.61927964,38238500000,Process Industries,8492100000,,
SWANENERGY,SWAN ENERGY LTD,46750786113,202.2,5.50482651,13.24558947,416540,84224388,188.80924247,182.55524891,172.24959479,150.94571932,3204688000,Utilities,806152000,98.4795,
DHAMPURSUG,DHAMPUR SUGAR MILL,35686651489,560.85,4.18911388,3.82265827,1490595,836000205.75,533.4993345,506.90969049,449.05492397,351.54693585,39944200000,Process Industries,4626519000,7.40542,
INDIAGLYCO,INDIA GLYCOL,33710882895.000004,1128.65,3.6695141,19.06846714,400040,451505146.00000006,995.79799183,941.2163287,897.54032136,794.04363072,22915327000,Process Industries,2623100000,8.48846,
COSMOFILMS,COSMO FILMS LTD,32383776764,2033.35,14.06973156,19.72855208,670519,1363399808.6499999,1772.57021258,1717.9715658,1657.72503831,1403.90065904,22518900000,Process Industries,5366500000,4.43207,
HSCL,HIMADRI SPECIALITY,32281275409,82.6,7.13359274,31.94888179,27745271,2291759384.6,71.26628914,66.49079038,60.812467,53.78967309,16793112000.000002,Process Industries,1542900000,16.3474,
TIIL,TECHNOCRAFT INDUST,24752781762,1129.8,11.61274389,16.43221518,84367,95317836.6,1023.44507085,985.24897252,920.32202527,781.33454036,12945437000,Producer Manufacturing,3561576000,5.37637,
VIDHIING,VIDHI SPECIALTY FO,22969705055,478.7,4.15578764,17.08450532,899454,430568629.8,424.68643792,407.21822339,391.38918188,338.54870827,2597218000,Process Industries,822156000,23.0203,
WSTCSTPAPR,WEST COAST PAPER M,22618448125,340.8,-0.6703585,7.91640279,380600,129708480,324.23597096,305.86920741,279.12212516,252.55732085,22424455000,Process Industries,5651440000,8.81272,
FCL,FINEOTEX CHEMICAL,20842852441,191.1,1.48698885,18.84328358,2389982,456725560.2,175.62041837,169.45324825,161.13174209,130.64443677,2174356000,Process Industries,625380000,17.3404,
CANTABIL,CANTABIL RETAIL IN,16414960413,1008.2,0.55353314,10.3667214,50179,50590467.80000001,924.09158587,881.25788431,832.86687352,664.43783348,2516438000,Retail Trade,1015991000,14.1123,
ANDHRAPAP,ANDHRA PAPER LTD,12875549998,330.9,1.69022741,19.26473238,256600,84908940,297.87705887,278.51948582,252.34292033,235.39871719,8851318000,Process Industries,1987448000,11.3254,
RUSHIL,RUSHIL DECOR LTD,11491300180,564.5,-2.22568633,7.19711356,96702,54588279,525.09858383,488.42911403,434.71487119,340.2430484,3354438484,Producer Manufacturing,532423000,20.2083,
SATIA,SATIA INDUSTRIES LTD,10775000000,120.45,11.89038551,17.799511,2329093,280539251.85,107.32445853,104.75708448,100.74369456,95.55018731,5874207000,Process Industries,1713989000,8.44608,
VADILALIND,VADILAL INDUSTRIES,10289378604,1506.5,5.173136,6.61712668,59117,89059760.5,1419.39627515,1373.44576079,1243.21976475,1065.08912595,4633133000,Consumer Non-Durables,869153000,18.9274,
TAJGVK,TAJ GVK HOTELS,10013428740,166.4,4.35873315,9.87124464,1031680,171671552,152.4516762,146.35761181,140.11150123,136.20199792,930624000,Consumer Services,437600000,,
NDL,NANDAN DENIM LTD,9412810708,66.2,1.22324159,10.33333333,240702,15934472.4,62.17112723,58.7932796,52.92255864,37.07003803,10882670000,Process Industries,1785203000,8.15283,
JAGSNPHARM,JAGSONPAL PHARMACE,9037000404,340.4,-1.30472601,22.29207832,314948,107208299.19999997,303.56683031,281.11763371,240.68167328,178.64712059,1879456000,Health Technology,302820000,8.00956,
