Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
ABBOTINDIA,ABBOTT INDIA LTD,483909273339,23314,2.27165552,3.38779278,13291,309866374,22658.92413693,22642.42057941,22783.31137125,22174.18031188,53484400000,Health Technology,12949100000,37.37010861,
3MINDIA,3M INDIA LTD,351446530554,31450.75,0.51663359,5.24277205,1258,39565043.5,30592.04925187,30515.85056354,30311.87138772,27407.12171373,39593677000,Producer Manufacturing,6608376000,53.18198156,
GRINDWELL,GRINDWELL NORTON,232373602562,2123.3501,1.14081171,1.45007645,21371,45378114.98710001,2118.07998893,2117.98542697,2133.79437915,2078.19158716,25413424000,Process Industries,5059300000,45.92999082,
NIACL,THE NEW INDIA ASSU,228248000000,141.14999,2.0607303,3.17981725,559632,78992051.20368001,138.8270999,138.72334519,135.9312621,123.20346042,409732336000,Finance,,,193235000000
RELAXO,RELAXO FOOTWEARS,225849543610,907.59998,0.02203659,1.2663855,58829,53393199.22341999,905.97595519,905.94537281,909.6610894,908.55948168,27800200000,Consumer Non-Durables,3893000000,57.97129299,224064000000
JYOTHYLAB,JYOTHY LABS LTD,133168203136,369.29999,1.96023738,2.05885859,690990,255182600.0901,362.83431332,362.26669288,349.90499167,277.11150875,24976555000,Consumer Non-Durables,3734600000,35.65795618,
RAYMOND,RAYMOND LTD,124506201740,1887.7,0.81444097,7.28311216,286289,540427745.3000001,1795.15609198,1790.88205799,1821.97020586,1655.61232335,81754517000,Process Industries,11677800000,10.66178576,
GRANULES,GRANULES INDIA,85277433282,350.75,-0.31263606,7.4931078,744222,261035866.5,341.15059857,340.92074832,333.71396406,315.19545345,45119170000,Health Technology,8391403000,10.1624762,
BALRAMCHIN,BALRAMPUR CHINI MI,85027224853,430.04999,2.01636821,3.75150543,1661552,714550420.98448,419.35594913,419.0466583,415.94497302,399.6163566,46658617000,Process Industries,6308044000,13.47917435,
RTNINDIA,RATTANINDIA ENT LTD,78512915254,59.599998,5.02202291,14.06698182,8127433,484394990.545134,55.30436769,55.25611728,54.65536498,48.22848429,40626000000,Commercial Services,-648951000,,
SUNTECK,SUNTECK REALTY LTD,65783591346.99999,450.04999,0.16692633,7.00189712,134369,60472767.10631,440.42200284,440.41668798,422.86567188,376.32181153,3891207000,Finance,326450000,218.60403843,68914500000
RSYSTEMS,R SYSTEMS INTERNAT,59808304624,505.04999,-0.17788714,-2.7628089,41105,20760079.83895,499.81385153,499.27504718,490.58099433,397.75397919,15158310000,Technology Services,2185060000,26.03279755,46508000000
MAITHANALL,MAITHAN ALLOYS LTD,30581684625,1073.45,2.34054724,3.71497585,28405,30491347.25,1044.08234407,1042.48084369,1045.54540623,1017.39057418,28747100000,Non-Energy Minerals,2821700000,10.83803545,
MOLDTKPAC,MOLD-TEK PACKAGING,29861558114,916.34998,1.90158243,-0.82792424,55545,50898659.6391,897.79703357,896.67180921,917.42080935,940.86440615,7299247000,Producer Manufacturing,1331347000,22.42958306,
KESORAMIND,KESORAM INDUSTRIES,27932760525,95.050003,4.96962987,24.08616904,407788,38760250.623364,85.19606612,84.68583728,84.82293355,73.8744145,37780500000,Consumer Durables,3616200000,12.85345405,45799300000
FOSECOIND,FOSECO(INDIA),21608263965,3523.5,4.11003735,9.56327057,10153,35774095.5,3393.78473695,3389.76450841,3360.17749809,2866.62763244,4061272000,Process Industries,667791000,29.22393378,14207400000
SJS,SJS ENTERPRISES LTD,21416154270,700.45001,1.5439287,4.23363244,77846,54527231.47846,682.92235793,682.36662174,672.2430885,579.0126046,4326930000,Producer Manufacturing,1093510000,19.58478136,
DPSCLTD,DPSC LTD,16213596665,17.9,7.50750751,18.54304636,2297821,41130995.9,15.99545037,15.9244698,15.59027688,13.80081494,6203505000,Utilities,219385000,73.90476407,
INDRAMEDCO,INDRAPRASTHS MEDIC,15676082405,178.35001,4.9735259,9.82144149,236364,42155521.76364,168.99370686,168.0053322,162.33909656,124.39889703,10986700000,Health Services,1686000000,8.09589704,13324200000
HERANBA,HERANBA INDUSTRIES LTD,14684943378,365.54999,-0.63876055,2.97182817,48793,17836280.66207,363.2569645,363.10255421,363.94272943,387.19557258,13112500000,Process Industries,845080000,17.88557696,14862700000
SPCENET,SPACENET ENTERPRIS,13312000000,25.799999,2.78884064,9.55414053,2354826,60754508.445174,25.0350657,24.98670079,23.80738105,20.38881753,1445373000,Commercial Services,50260000,264.86271389,
VERANDA,VERANDA LEARNING SOL LTD,12991839621,199.45,6.40170712,8.39673913,376186,75030297.7,186.22837313,186.20657549,188.9399489,201.84221665,1613567000,Commercial Services,-543933000,,
SNOWMAN,SNOWMAN LOGISTICS,8439614470,53.450001,5.63241722,9.52869282,4325853,231216847.175853,50.27123659,50.22668269,50.27077276,44.85070343,4176477000,Commercial Services,927026000,9.10396739,
DHANBANK,DHANLAXMI BANK LTD,7453735791,29.299999,-0.67796949,0,1642233,48117425.257767,28.97610684,28.9620486,27.54401433,21.7670629,11850644000,Finance,,,
SAKAR,SAKAR HEALTHCARE L,7395608949,371.75,7.31813243,9.57995578,90683,33711405.25,347.51325748,345.85248372,336.35775054,284.02888337,1333590000,Health Technology,342112000,21.61750815,
ZIMLAB,ZIM LABORATORIES LTD,6051745578,122.95,-0.96657269,6.45021645,412853,50760276.35,118.85231876,118.43387757,119.06075008,105.47981408,3942525000,Health Technology,426956000,15.2338662,6319030000
URJA,URJA GLOBAL LTD,5096897580,10.2,5.15463918,7.36842105,35855683,365727966.6,9.67140563,9.67104511,9.74783438,9.76407822,395800000,Electronic Technology,15133000,346.5061508,5596250000
