Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
ITI,ITI LIMITED,82990186184,104.2,17.21034871,18.27468785,19936551,2077388614.2,91.71142936,91.13616667,93.21885987,104.87170599,18607300000,Communications,1086600000,76.37602262,103333000000
JISLJALEQS,JAIN IRRIGATION,23348475361,41.45,10.53333333,15.13888889,42539868,1763277528.6000001,36.30806924,36.501534,37.88730231,37.92583089,71194700000,Producer Manufacturing,7701400000,11.41938808,
TBZ,TRIBHOVANDAS BHIMJ,3736914368,61.8,10.25869759,4.92359932,357678,22104500.4,57.57489645,58.59325697,62.06732196,70.07834947,18438395000,Retail Trade,762634000,4.90001019,
LYKALABS,LYKA LABORATORIES,3000974012,114.85,9.95691719,-9.56692913,87617,10062812.45,116.84462615,121.81014797,134.15512386,134.51907411,1933571000,Health Technology,1007241000,4.10113966,
SADBHAV,SADBHAV ENGINEERIN,2290470256,14.6,9.77443609,-26.81704261,1079252,15757079.2,16.96250034,19.84432127,24.65887497,37.142755,19077010000,Industrial Services,-3475125000,-17.37366116,
SPANDANA,SPANDANA SPHOORTY FIN LTD,21011646447,332.95,8.59425962,-2.07352941,525089,174828382.54999998,327.99107881,346.11079173,373.31515847,442.9301658,14686260000,Finance,8073660000,6.18339718,58599600000
MHLXMIRU,MAHALAXMI RUBTECH LTD,1216552591,121.3,7.67865069,1.8899622,6370,772681,117.5038076,120.85336681,125.19731135,,1973193000,Process Industries,177159000,6.86700981,
SEQUENT,SEQUENT SCIENTIFIC,22399129259,96.9,7.4875208,-4.01188707,6181224,598960605.6,96.76168293,102.54903025,114.94333276,153.9385252,14128160000,Health Technology,1094000000,20.474524,
BLKASHYAP,B.L. KASHYAP & SON,3922655956,18.6,7.20461095,-11.84834123,160810,2991066,19.30683137,20.33094547,22.01585844,23.7925932,11575116000,Industrial Services,903605800,4.34111418,
ORIENTELEC,ORIENT ELECTRIC LTD,54033036560,270.9,6.96939783,1.06323447,193399,52391789.09999999,264.00531853,270.62963064,288.88091499,315.84892533,24483700000,Consumer Durables,2313200000,23.35856673,
MATRIMONY,MATRIMONY COM LTD,17654914370,822.9,6.66925919,6.18064516,635070,522599103,793.13846264,790.13775469,773.41035875,819.14324431,4344956000,Technology Services,869784000,20.29804454,
ALLCARGO,ALLCARGO LOGISTICS,65453282595,283.5,6.31914495,-7.04918033,596130,169002855,288.12588296,300.22921839,317.19685689,305.21950691,200720700000,Transportation,15148900000,5.58191569,
JISLDVREQS,JAIN IRRIGATION,23348475361,21.7,6.11246944,14.21052632,1026729,22280019.3,19.42167275,19.47379143,20.15768876,21.18673887,71194700000,Producer Manufacturing,7701400000,11.41938808,
STERTOOLS,STERLING TOOLS,8114453727,238.45,6.02489996,-1.97327852,265161,63227640.45,225.80705628,212.97727124,187.5760704,178.46366457,5095832000,Producer Manufacturing,649149000,13.72200331,
SEPC,SEPC LTD,7461342489,8.15,5.84415584,-2.97619048,406465,3312689.75,8.06911365,8.2744634,8.40420097,,5799237000,Industrial Services,-695496000,-23.18455964,
CRISIL,CRISIL LTD,221298176317,3204.85,5.73747505,-2.88333333,134503,431061939.55,3227.25919166,3323.46398314,3340.29560484,3031.22627763,23006900000,Technology Services,6546100000,32.87170626,
HCC,HINDUSTAN CONSTRUC,17414954908,12.15,5.65217391,-0.81632653,15772106,191631087.9,11.97295222,12.55148349,13.78728537,13.74036295,106697300000,Industrial Services,12709300000,1.37025288,
OAL,ORIENTAL AROMATICS LTD,17499859467,551,5.5757808,-5.26134801,29850,16447350,541.99061166,549.22168392,585.01063688,674.71357696,8687919000,Process Industries,925274000,18.91316461,
SSWL,STEEL STRIPS WHEEL,23102014732,776.35,5.42504074,4.34811828,146925,114065223.75,746.14510122,753.02991651,774.87290892,759.2708898,35599534000,Producer Manufacturing,4810978000,4.80193731,
IOB,INDIAN OVERSEAS BK,299603239144,16.7,5.36277603,0.60240964,4986647,83277004.89999999,16.42805892,16.74836651,17.33016918,18.61243465,216328900000,Finance,,,
RAMKY,RAMKY INFRASTRUCTU,9102969756,138.85,5.34901366,-10.33257992,115575,16047588.75,144.75802157,153.95075313,167.56747578,170.64814678,14586550000,Industrial Services,2052130000,13.81274079,
BLUEDART,BLUE DART EXPRESS,161792474059,7172.45,5.24968084,4.96780331,26896,192910215.2,6924.4456249,7017.35452104,6953.76585978,6481.73897826,44104900000,Transportation,9997900000,16.18264576,
TCI,TRANSPORT CORP OF,49791448936,676.8,5.03608287,-7.45248188,50067,33885345.6,686.17986971,701.46853359,697.24810207,624.70177681,32566800000,Transportation,4087400000,12.18169226,
INNOVANA,INNOVANA THINKLABS,2944312500,301.60001,4.99565187,-5.23173291,5000,1508000.05,336.12767764,363.32477716,371.62657402,274.87902146,575830950,Technology Services,256379599.99999997,9.60713748,
ASAL,AUTOMOTIVE STAMPIN,5591406934,367.9,4.99429224,-11.34939759,26958,9917848.2,391.73612726,412.21714002,445.16715332,373.79363807,6076371000,Producer Manufacturing,158693000,40.13152397,10099900000
KOHINOOR,KOHINOOR FOODS,3353119720,91.8,4.97427101,27.5,17254,1583917.2,75.67096083,63.35458373,43.19331688,21.28970977,985700000,Process Industries,500000,6706.23944,
GMRP_UI,GMR POW AND URBAN INFRA L,11589000000,20.05,4.97382199,-14.68085106,452586,9074349.3,20.95303865,22.09554799,26.09821655,,41018100000,Industrial Services,,,
ICEMAKE,ICE MAKE REFRIGERAT LTD,1742638960,116.25,4.96613995,-2.22876367,26130,3037612.5,116.17625645,117.47803018,112.19355572,92.54032915,2060952000.0000005,Producer Manufacturing,144785000,12.03604628,
KNAGRI,KN AGRI RESOURCES,2467600000,140.64999,4.9626791,-10.41401911,27200,3825679.728,148.20365674,157.25360667,186.5780006,,18810170000,Process Industries,,,
BPL,BPL,3062633748,64.65,4.9512987,4.35835351,45660,2951919,61.18824288,62.30213846,64.66634046,64.18397934,382075000,Consumer Durables,634000,7439.15890852,
WEBELSOLAR,WEBSOL ENERGY SYST,2671095222,76.45,4.94166095,-6.19631902,54260,4148177,78.68914631,84.25380283,93.92370595,93.72130575,2132199999.9999995,Producer Manufacturing,264200000,11.47348684,
VIPCLOTHNG,VIP CLOTHING LTD,1767565648,22.45,4.90654206,-9.10931174,110267,2475494.15,22.94856774,23.72165709,24.71329004,23.02912886,1817531000,Process Industries,52357000,33.75987257,
