Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
ADANIPOWER,ADANI POWER LTD,1266425932647,340.25,3.70313929,3.78221748,39394054,13403826873.5,310.93677062,293.29188903,248.60679971,160.16421686,277111800000,Utilities,98141600000,12.90406854,
M_M,MAHINDRA &MAHINDRA,1185011227187,998.35,4.77514824,5.99320522,11690785,11671495204.75,938.13515078,919.30995976,885.1571335,839.22108723,735819200000,Consumer Durables,142894100000,13.14063021,
BLUEDART,BLUE DART EXPRESS,175907037847,7472.4,0.93609434,7.39447247,16736,125058086.4,7208.06270811,7065.06538825,6821.29044943,6360.36711681,44104900000,Transportation,9997900000,17.59439861,
EIDPARRY,E.I.D.-PARRY(INDIA,93899558313,558.05,5.53139183,13.54018311,1789655,998716972.7499998,508.58354313,501.44573952,488.09212237,454.3970414,235279300000,Process Industries,24131300000,4.79560812,
RAYMOND,RAYMOND LTD,61660597039,966.8,4.50197265,7.70944742,1852776,1791263836.8,891.92579303,867.53232545,831.3521307,675.37544346,61785100000,Process Industries,6990500000,10.8728556,
PARADEEP,PARADEEP PHOSPHATES LTD,35797171004,42.1,-4.10022779,-4.10022779,15425974,649433505.4,,,,,51647340000,Process Industries,,,
MBAPL,MADHYA BHARAT AGRO P. LTD,15075121171,676.4,-1.70747657,4.96585971,46471,31432984.4,640.20408215,593.07681137,496.25564635,306.77807998,1311025000,Process Industries,795013000,19.86138236,
WENDT,WENDT (INDIA),12218000000,6817.95,11.94217318,6.75732807,7596,51789148.2,6313.84458034,6227.16876576,5938.79757261,5123.95183273,1788100000,Producer Manufacturing,416700000,29.32085433,
ACCURACY,ACCURACY SHIPPING LTD,4236760000,291.7,3.66027008,22.53728208,340184,99231672.8,258.43139802,247.77970579,237.60235839,192.00417381,3746570000,Transportation,538050000,9.31454326,
KOHINOOR,KOHINOOR FOODS,1473593293,40.3,4.94791667,27.12933754,20624,831147.2,33.28653098,27.98297682,20.00405737,13.22925643,2654487000,Process Industries,101800000,88.00681034,
ZENITHSTL,ZENITH STEEL PIP IND LTD,1244953995,8.3,4.40251572,24.81203008,20176,167460.8,6.93981695,5.88474485,4.15386526,2.07280801,778717000,Non-Energy Minerals,101105000,32.78062405,
