Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
BGRENERGY,BGR ENERGY SYSTEMS,4542570261,75.35,19.98407643,20.8500401,1322842,99676144.69999997,65.10025105,65.15116833,68.96263686,72.10247205,12207000000,Industrial Services,647900000,31.20245449,
XCHANGING,XCHANGING SOLUTION,6661941738,71.75,19.98327759,20.38590604,1316088,94429314,62.04515625,62.30948137,67.62333131,83.48617379,1742700000,Technology Services,533700000.00000006,12.482559,
ITI,ITI LIMITED,92206540414,114.3,16.63265306,13.84462151,32364760,3699292068,101.49961899,99.18713575,96.9360734,104.49602865,18607300000,Communications,1086600000,84.85785056,103333000000
CTE,CAMBRIDGE TECH ENT,1016886602,59.7,14.14913958,13.49809886,425965,25430110.5,53.69397469,54.21147883,57.43821187,61.11992327,1122430000,Technology Services,168772000,6.02520917,
VAKRANGEE,VAKRANGEE LTD,27917818971,29.8,13.30798479,9.35779817,19788566,589699266.8000001,27.21001146,26.9500072,28.3362836,34.04668538,7786923000,Retail Trade,1306772000,21.36395559,
MANAKSTEEL,MANAKSIA STEELS LTD,2460803527,41.25,10.88709677,10,313327,12924738.75,37.77675496,37.62941134,39.42215753,38.48229384,6109250000,Non-Energy Minerals,,,
TAKE,TAKE SOLUTIONS,3365498631,25.1,10.57268722,12.30425056,2025935,50850968.5,22.84935841,22.76562238,24.23679905,34.95576289,6551926000,Technology Services,72724000,51.07527956,
OSWALAGRO,OSWAL AGRO MILLS,4503577001,37.15,10.56547619,22.20394737,952770,35395405.5,32.6959461,32.18419974,31.65470768,28.04002429,236776000,Finance,38984000,115.52372771,
SMARTLINK,SMARTLINK HOLDINGS,1227922532,135.4,9.99187652,27.2556391,40773,5520664.2,120.04087105,116.22245021,116.57087142,122.35275247,760770000,Electronic Technology,61819000,20.50792688,
PREMIERPOL,PREMIER POLYFILM L,1818329505,94.9,9.77443609,7.84090909,201693,19140665.7,86.41047906,86.22864041,88.65927262,82.59854758,2138800000.0000005,Consumer Durables,200900000,9.05091839,
POKARNA,POKARNA LTD,14695895863,516.65,8.77987157,12.81799323,388332,200631727.8,463.85104187,458.85298739,497.80412918,550.37928922,6501908000,Producer Manufacturing,1739308000,8.44927745,
ADSL,ALLIED DIGITAL SER,6645597682,132.35,8.35038887,8.12908497,793676,105043018.6,124.16227711,123.89633886,126.19519095,115.53960586,4846800000,Technology Services,700600000,9.60562044,6471230000
LYKALABS,LYKA LABORATORIES,3395461519,128.25,8.2278481,12.25382932,154107,19764222.75,119.61190862,119.45649615,127.2609387,132.33596264,1933571000,Health Technology,1007241000,4.49279122,
MTNL,MAHANAGAR TELEP NI,14647500000,25.05,7.97413793,32.18997361,31210514,781823375.7,20.80353907,20.27855431,21.02450419,22.22311173,11490400000,Communications,-3186000000,-4.59745763,
SUPRIYA,SUPRIYA LIFESCIENCE LTD,28040205536,374.7,7.68788619,5.84745763,1219710,457025337,350.35796927,347.09054174,360.91649208,,5300490000,Health Technology,,,
MACPOWER,MACPOWER CNC MACHINES LTD,2084370000,223.9,7.46340293,11.03396975,33654,7535130.6,205.85795944,204.09322098,207.45630185,200.26994306,1904788000,Producer Manufacturing,208644000,9.99007879,
PRESSMN,PRESSMAN ADVERTISI,1063772788,49.1,7.43982495,21.2345679,553343,27169141.3,42.20986246,39.99345704,38.81243087,36.34212377,140796000,Commercial Services,31152000,26.8365687,736211000
BAJAJHCARE,BAJAJ HEALTHCARE LTD,8817688837,343.95,7.33343735,22.83928571,211913,72887476.35,300.76388043,295.61853203,306.66454885,,6798898000,Health Technology,1185010000,7.44102483,
AHLUCONT,AHLUWALIA CONT LTD,27773044479,444.95,7.24270909,7.47584541,339770,151180661.5,423.78975294,419.96752664,426.11286179,411.73860903,26924691000,Industrial Services,2565621000,10.82507684,
PCJEWELLER,PC JEWELLER LTD,16289136505,37.5,7.14285714,50,11443603,429135112.5,29.99796738,27.40360746,24.80503749,23.98292423,16061300000,Consumer Durables,-957300000,-17.0157072,
