Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),
ASAHISONG,ASAHI SONGWON COLO,2953294155,259,5.75745202,-0.80428954,286099,74099641,258.4760432,266.3107172,279.8808076,2806550000,Process Industries,420873000,9.91507,,24-Feb-22
FMGOETZE,FED MOGUL GOETZE,13977572579,265,5.36779324,16.66299802,2348271,622291815,246.1975143,241.2920653,239.0973726,11036151000,Producer Manufacturing,1774113000,10.8122,,24-Feb-22
GRWRHITECH,GARWARE HI-TECH FILMS LIM,15841008081,712,4.65201734,-0.3010572,234279,166806648,714.3951772,,,9738989000,Process Industries,2347200000,7.38612,,24-Feb-22
DHANUKA,DHANUKA AGRITECH,31778061115,705,3.44827586,-2.53680791,234657,165433185,713.0026096,728.7826777,744.3087574,13874687000,Process Industries,2629197000,,,24-Feb-22
