Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),
SHREEPUSHK,SHREE PUSHKAR CHEM,6424765923,228.5,9.61861358,-4.87094088,282197,64482014.5,223.2701417,225.6015399,223.8790691,3519144000,Process Industries,745180000,11.5773,,16-Feb-22
INDORAMA,INDO RAMA SYNTHETC,18499866929,77.55,9.53389831,-4.84662577,1704015,132146363.3,76.9014989,77.18697558,71.04658742,20411400000,Process Industries,2748800000,17.5212,,16-Feb-22
CEREBRAINT,CEREBRA INTEGRATED,9452545258,84.95,9.47164948,2.41109102,4107999,348974515.1,81.79467793,83.01445318,81.8733595,699355000,Electronic Technology,334407000,74.3566,,16-Feb-22
RUSHIL,RUSHIL DECOR LTD,7677449780,417.45,9.25150484,9.42332896,183488,76597065.6,380.5368561,372.6519857,361.6956547,3354438484,Producer Manufacturing,532423000,20.2083,,16-Feb-22
SHOPERSTOP,SHOPPERS STOP,35987249554,357.6,8.79221174,1.76437109,940489,336318866.4,347.7728207,350.6139707,346.2317253,17489600000,Retail Trade,2878200000,89.0661,,16-Feb-22
SHREYAS,SHREYAS SHIP & LO,6851847273,338.6,8.78714859,25.36097742,393850,133357610,297.3002661,282.1916604,271.7098367,5599800000,Transportation,1744100000,5.3812,,16-Feb-22
INDOCO,INDOCO REMEDIES LTD,31999209898,374.7,8.2322357,1.5722418,684074,256322527.8,372.8444249,385.7993222,405.5598859,12189402000,Health Technology,3015100000,14.365,,16-Feb-22
STYLAMIND,STYLAM INDUSTRIES LTD,15004118187,957.3,8.17560314,0.05748628,15431,14772096.3,944.8119618,976.5099157,1018.322175,4758458000,Producer Manufacturing,1064748000,12.7078,18560500000,16-Feb-22
SOLARA,SOLARA ACTIVE PHAR,22196819363,669.1,8.02389409,-30.95655763,373447,249873387.7,768.6194585,858.476374,987.0535874,15968000000,Health Technology,1655500000,14.0904,,16-Feb-22
EVEREADY,EVEREADY INDUSTRIE,21617191718,318.2,7.37303864,9.14079918,1629129,518388847.8,295.6768766,294.5957322,303.1710255,12400723000,Producer Manufacturing,1972211000,,,16-Feb-22
SURYAROSNI,SURYA ROSHNI,24114059496,476.4,7.34565119,-1.37666908,743651,354275336.4,468.261658,485.8286897,530.2826945,55430900000,Producer Manufacturing,4106800000,7.18621,,16-Feb-22
ZUARIGLOB,ZUARI GLOBAL LTD,4810594392,176.2,7.27549467,-1.15007013,871924,153633008.8,167.5433195,161.9693535,153.0509518,8020469000,Process Industries,255885000,76.5285,,16-Feb-22
OMAXAUTO,OMAX AUTOS LTD,1060855293,53.15,6.9416499,3.40466926,271625,14436868.75,52.14190183,52.74084081,51.86024084,1599212000,Producer Manufacturing,-203926000,,,16-Feb-22
MEDPLUS,MEDPLUS HEALTH SERV LTD,1.26899E+11,1132.65,6.8336163,-4.67915001,135666,153662094.9,1127.654695,1128.920801,,30692690000,Retail Trade,,,,16-Feb-22
HARRMALAYA,HARRISONS MALAYALA,2800607600,161.9,6.72379697,-4.56822871,83976,13595714.4,163.5599996,167.336248,168.5294783,4480364000,Process Industries,434969000,6.77108,,16-Feb-22
SHALPAINTS,SHALIMAR PAINTS,6912423576,135.7,6.51491366,-2.72401434,456961,62009607.7,133.5216478,132.7562628,124.6480232,3255612000,Process Industries,-288200000,180.716,,16-Feb-22
UNICHEMLAB,UNICHEM LABS,17362057507,262.3,6.47452811,2.58114978,148230,38880729,256.7223618,260.6350973,259.8416539,12048666000,Health Technology,295059000,30.5946,,16-Feb-22
CENTRUM,CENTRUM CAPITAL,12418577608,31.7,6.37583893,0.3164557,1329752,42153138.4,31.4986156,32.12124429,33.34781549,4994809000,Finance,171459000,11.5141,,16-Feb-22
DLINKINDIA,D-LINK (INDIA)LTD,5229864289,156.15,6.36920981,3.996004,670999,104776493.9,154.8140154,158.7648376,158.7230863,7261726000,Electronic Technology,543704000,6.25709,,16-Feb-22
DCMSRIND,DCM SHRIRAM IND LTD,8625274767,105.45,6.35400908,-2.17996289,639393,67423991.85,103.7110663,102.0722827,,18799605000,Process Industries,1479900000,8.04084,,16-Feb-22
GOLDIAM,GOLDIAM INTERNATL,17743246919,865.25,6.26995824,-4.43978132,129786,112297336.5,874.1343972,895.5872894,896.4488921,4060028000,Consumer Durables,1234661000,6.56004,,16-Feb-22
AARTISURF,AARTI SURFACTANTS LTD,6158974413,860.65,6.23997037,-4.21790663,37775,32511053.75,883.0540006,924.9843718,1004.499689,4636033000,Process Industries,398446000,19.5691,,16-Feb-22
JAGSNPHARM,JAGSONPAL PHARMACE,4342318492,176.1,6.18028339,9.9937539,708644,124792208.4,166.7916189,166.8439977,166.568131,1879456000,Health Technology,302820000,8.00956,,16-Feb-22
BURGERKING,BURGER KING INDIA LTD,50645136616,139.9,6.14567527,2.04230489,3032338,424224086.2,135.7143036,136.7484785,141.3441793,4944540000,Consumer Services,1046880000,279.859,,16-Feb-22
RAMCOSYS,RAMCO SYSTEMS,10225507035,352.6,6.09297427,-11.89405297,539419,190199139.4,374.3871862,393.1517326,417.0873001,6263060000,Technology Services,987374000,10.0253,15200200000,16-Feb-22
MENONBE,MENON BEARINGS LTD,4794222249,90.8,6.01284297,-1.94384449,157305,14283294,90.43718097,91.50213707,88.99345164,1489891000,Producer Manufacturing,392019000,9.09712,,16-Feb-22
KESORAMIND,KESORAM INDUSTRIES,13879838143,60.95,6,-4.83996877,943679,57517235.05,61.75428253,63.21762755,63.96462135,26527700000,Consumer Durables,5293700000,7.81187,,16-Feb-22
BHARATRAS,BHARAT RASAYAN LTD,50549598092,12598.75,5.99878005,-2.49513395,12794,161188407.5,12520.70238,12465.89741,11996.65763,10796258000,Process Industries,2338700000,16.5704,,16-Feb-22
TANLA,TANLA PLATFORMS L,2.17139E+11,1692.1,5.95159826,4.98526446,432068,731102262.8,1636.756924,1688.105844,1683.607206,23414655000,Technology Services,6500948000,24.8386,,16-Feb-22
BGRENERGY,BGR ENERGY SYSTEMS,5707979291,83.65,5.88607595,-8.02638813,426703,35693705.95,87.04124612,89.51941706,85.42652488,11397200000,Industrial Services,91800000,,,16-Feb-22
SANGAMIND,SANGAM INDIA,14817606797,363.45,5.86950189,0.87427144,42010,15268534.5,358.026987,362.6227304,343.2487054,13463400000,Process Industries,2730600000,7.93593,,16-Feb-22
STOVEKRAFT,STOVE KRAFT LTD,20537544429,662,5.83533173,-8.50034554,247568,163890016,716.4588466,789.3094577,877.927503,8560130000,Consumer Durables,1045360000,12.4762,,16-Feb-22
MMTC,MMTC,72600002289,51.2,5.78512397,-5.09731233,9692193,496240281.6,51.19169681,51.05483392,48.67374864,3.00015E+11,Distribution Services,,,,16-Feb-22
BLUESTARCO,BLUE STAR,1.0085E+11,1107.05,5.75563622,7.55890211,272914,302129443.7,1030.39003,1008.100467,992.0515145,42441100000,Producer Manufacturing,3053300000,39.8306,,16-Feb-22
NDTV,NEW DELHI TELEVISI,10202578114,165.85,5.70427024,41.26916525,1094226,181477382.1,144.5374528,133.0548823,119.4651591,3576290000,Consumer Services,678900000,5.41788,,16-Feb-22
ALLCARGO,ALLCARGO LOGISTICS,82934516693,357.35,5.66232998,0.39331367,1277284,456437437.4,350.0968012,351.2716006,350.090542,1.04981E+11,Transportation,12731900000,7.78504,,16-Feb-22
KBCGLOBAL,KBC GLOBAL LTD,9870749531,16.85,5.64263323,3.37423313,12171787,205094611,16.32535959,16.33313974,16.66789781,1208871000,Finance,419280000,22.2343,,16-Feb-22
ELECTCAST,ELECTROSTEEL CAST,17383132344,42.35,5.61097257,4.56790123,2904552,123007777.2,41.10058888,40.55661738,38.71941527,34474179000,Non-Energy Minerals,6379203000,8.32521,43253200000,16-Feb-22
FCL,FINEOTEX CHEMICAL,18195965862,173.8,5.58930741,2.20523375,2670268,464092578.4,165.9485471,162.3469229,150.5923819,2174356000,Process Industries,625380000,17.3404,,16-Feb-22
ZUARI,ZUARI AGRO CHEMICA,5768255306,144.65,5.58394161,-1.8323719,438341,63406025.65,137.2020657,132.0965768,124.9039751,24037450000,Process Industries,,9.79318,,16-Feb-22
WELENT,WELSPUN ENTERPRISE,12777956383,90.5,5.5393586,-0.33039648,299457,27100858.5,90.45377108,92.55645617,94.9897378,15295100000,Industrial Services,1437700000,19.855,,16-Feb-22
OMAXE,OMAXE LTD,18189458464,104.65,5.44080605,5.28169014,972599,101782485.4,99.53593906,95.61121704,88.11537102,4757000000,Finance,-492500000,,,16-Feb-22
GANGAFORGE,GANGA FORGING LTD,1902061220,18.9,5.29247911,-12.09302326,984974,18616008.6,19.85767597,20.1741362,21.24031317,229810118,Producer Manufacturing,,32.1578,,16-Feb-22
MARKSANS,MARKSANS PHARMA LTD,20568012932,52.8,5.17928287,-6.46589903,1374288,72562406.4,54.06248869,55.74736059,58.26539426,13695954717,Health Technology,2906110000,5.6451,,16-Feb-22
FLFL,FUTURE LIFESTYLE F,9604483591,50.2,5.13089005,0.0997009,232453,11669140.6,49.50225911,50.36857468,51.87243,22767200000,Consumer Non-Durables,1581600000,149.348,,16-Feb-22
BALAJITELE,BALAJI TELEFILMS,7665687642,79.55,5.01650165,5.43406229,2372372,188722192.6,75.10648338,71.41755434,67.02198434,2937044000,Consumer Services,-1315762000,,,16-Feb-22
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,1.49529E+11,1068.9,5,-2.51709986,229141,244928814.9,1084.21068,1132.51898,1204.878324,7734100000,Technology Services,2411900000,38.0744,,16-Feb-22
MFL,MEGHMANI FINECHEM LTD,34073204625,862.05,5,2.90062668,77677,66961457.85,850.9070146,851.3533559,822.4292208,8285029000,Process Industries,,,,16-Feb-22
SAREGAMA,SAREGAMA INDIA LTD,80124579377,4380.1,4.99934077,10.91387911,16626,72823542.6,4293.011345,4484.698857,4661.204193,4328111000,Consumer Services,1700500000,20.2758,91375800000,16-Feb-22
VISHNU,VISHNU CHEMICALS L,13960715598,1240.3,4.9989418,0.21816419,10484,13003305.2,1187.163058,1142.067846,1027.675178,6736994000,Process Industries,1300574000,8.71316,,16-Feb-22
OLECTRA,OLECTRA GREENTECH,60809509967,777.8,4.99460043,-2.13274615,169320,131697096,782.9110249,794.2559297,782.8726772,2813761000,Producer Manufacturing,700918000,81.4437,,16-Feb-22
ARIHANTCAP,ARIHANT CAPITAL MKTS LTD,6759003513,341.9,4.99001996,10.95245822,37013,12654744.7,313.4274104,294.6962089,251.0203515,1151793679,Finance,682433000,2.05895,,16-Feb-22
EKC,EVEREST KANTO CYLI,25039143051,233.65,4.98764323,-3.5699546,322352,75317544.8,238.4438177,240.4672627,223.1855234,9491299000,Producer Manufacturing,3381700000,6.49422,,16-Feb-22
SRPL,SHREE RAM PROTEINS LTD.,1850688039,90.7,4.97685185,27.47716093,333580,30255706,75.4461516,66.4452893,54.60357118,1525585000,Distribution Services,140168000,17.916,,16-Feb-22
MHLXMIRU,MAHALAXMI RUBTECH LTD,1667383253,164.6,4.9744898,39.96598639,162325,26718695,126.5746533,,,1368845449,Process Industries,183487000,3.2976,882230000,16-Feb-22
SPMLINFRA,SPML INFRA LTD,1892986821,53.85,4.97076023,-14.31980907,195434,10524120.9,54.59924395,51.73713684,41.44917068,6564096000,Industrial Services,-409917000,,,16-Feb-22
ALICON,ALICON CASTALLOY L,12581735698,821.05,4.93992843,1.9241512,50988,41863697.4,799.5363348,805.2948829,813.0965979,8473291000,Producer Manufacturing,1231251000,11.1526,,16-Feb-22
RCOM,RELIANCE COMM LTD,8351909483,3.2,4.91803279,-7.24637681,5570723,17826313.6,3.34314288,3.46810365,3.51498888,7600000000,Communications,-230000000,,,16-Feb-22
FINCABLES,FINOLEX CABLES,70428568977,483,4.89738299,-3.4,316895,153060285,482.6687979,492.9093425,509.6185169,27681100000,Producer Manufacturing,4435500000,11.6635,,16-Feb-22
ITI,ITI LIMITED,1.03294E+11,115.95,4.88466757,0.86994345,483190,56025880.5,114.1651605,115.1527789,116.2775223,23621828000,Communications,906000000,166.623,,16-Feb-22
DCW,DCW,10715296284,42.95,4.88400488,-2.05245154,354620,15230929,43.47148658,44.05873106,44.06456112,14642617000,Process Industries,2958645000,5.6612,,16-Feb-22
BIGBLOC,BIGBLOC CONSTRUCTI,5776290273,85.25,4.85854859,6.2967581,145963,12443345.75,82.55351405,79.19856156,68.37307522,1027780483,Non-Energy Minerals,224237000,18.1059,,16-Feb-22
BALAMINES,BALAJI AMINES LTD,94022847848,3047.8,4.85790959,-2.32818984,140929,429523406.2,3104.717398,3211.739139,3321.028746,13083867676,Process Industries,5620059000,15.6938,,16-Feb-22
MAHLIFE,MAHINDRA LIFESPACE,47673336580,324.05,4.85358356,20.93674193,815976,264417022.8,295.7507912,281.0366645,266.9101236,1662492000,Consumer Durables,-875400000,,38700500000,16-Feb-22
HGS,HINDUJA GLOBAL SOL,52446619972,2630.5,4.76114618,2.36603495,73277,192755148.5,2567.705088,2639.107015,2798.06567,55889183000,Technology Services,7127151000,5.34665,,16-Feb-22
GREENPOWER,ORIENT GREEN POWER,8708397967,12.15,4.74137931,-14.13427562,25154379,305625704.9,13.83954893,15.69241576,15.75048905,2547500000,Utilities,2199000000,9.01709,,16-Feb-22
SUVENPHAR,SUVEN PHARMACEUTICALS LTD,1.32997E+11,547.9,4.74096731,1.3784809,406869,222923525.1,534.6807672,532.8217473,523.3641708,9954638000,Producer Manufacturing,5160954000,28.4758,,16-Feb-22
JPASSOCIAT,JAIPRAKASH ASSOCIA,23515026649,10,4.71204188,-3.84615385,11185284,111852840,10.15608125,10.38365139,10.37124647,49130400000,Producer Manufacturing,7903400000,,,16-Feb-22
RELCAPITAL,RELIANCE CAPITAL,3500018262,14.45,4.71014493,-4.30463576,1909212,27588113.4,14.69870779,14.97701316,15.45670951,1.7709E+11,Finance,-13180000000,27.3711,,16-Feb-22
KPIGLOBAL,KPI GLOBAL INFRA LTD,7739902448,448.3,4.68184472,-2.55407021,66763,29929852.9,451.5569889,447.0083823,393.5569172,1022916000,Utilities,,5.20395,,16-Feb-22
JINDALPHOT,JINDAL PHOTO LTD,3423716480,350,4.68072379,11.44722178,57435,20102250,329.2307074,326.6517132,312.034224,1671000,Consumer Durables,-3900000,,,16-Feb-22
ESTER,ESTER INDUSTRIES,11283176075,141.7,4.65288035,8.37476099,480080,68027336,134.7044642,133.9629118,133.1951802,9860023000,Process Industries,2350940000,4.99174,,16-Feb-22
LUMAXTECH,LUMAX AUTO TECHNOL,12162741283,186.9,4.64725644,-5.79637097,195881,36610158.9,185.6696723,186.0563723,176.813443,11079285000,Producer Manufacturing,1486733000,10.8806,,16-Feb-22
SUZLON,SUZLON ENERGY LTD,88508177197,10.15,4.63917526,-4.24528302,58922897,598067404.6,10.50716129,10.7586708,10.10703343,33457200000,Utilities,7474600000,20.0899,,16-Feb-22
JPINFRATEC,JAYPEE INFRATECH L,4500144461,3.4,4.61538462,-9.33333333,3377546,11483656.4,3.58477382,3.69717822,3.46064862,8041802000,Industrial Services,2873800000,35.8347,,16-Feb-22
PASUPTAC,PASUPATI ACRYLON LTD,3663371000,42.75,4.52322738,0,284477,12161391.75,42.94641961,44.07077124,42.79758237,5031461000,Process Industries,988200000,0.469226,,16-Feb-22
SCI,SHIPPING CP INDIA,54708092448,122.7,4.51448041,-2.58038904,1934353,237345113.1,123.3340031,126.1015131,130.6522396,36947800000,Transportation,14364900000,6.69955,,16-Feb-22
VADILALIND,VADILAL INDUSTRIES,7753871582,1125.3,4.49923388,16.87785625,54907,61786847.1,1027.934419,986.6740015,964.2498123,4633133000,Consumer Non-Durables,869153000,18.9274,,16-Feb-22
RUCHI,RUCHI SOYA INDUSTRIES LTD,2.50054E+11,882.9,4.49139002,8.56440209,55265,48793468.5,840.7643053,844.0942554,869.1948703,1.63181E+11,Process Industries,13305043000,20.9108,,16-Feb-22
LODHA,MACROTECH DEVELOPERS LTD,5.9389E+11,1286.85,4.46058933,-0.71750955,157052,202102366.2,1276.674314,1276.944379,1263.738964,54485747000,Finance,20618464000,,,16-Feb-22
MEP,MEP INFRASTRUCTURE,4540289612,25.8,4.4534413,-5.83941606,835916,21566632.8,26.08920706,25.9418282,24.62889791,11231906000,Transportation,4873571000,4.31025,17977900000,16-Feb-22
RANASUG,RANA SUGARS LTD,4338291065,29.5,4.42477876,-10.47040971,2532471,74707894.5,29.87829984,29.56122935,28.34624852,12220737000,Process Industries,2044233000,2.19394,,16-Feb-22
MOTILALOFS,MOTILAL OSWAL FINA,1.31745E+11,935.8,4.41865655,-0.48915355,783056,732783804.8,915.7249644,916.9741244,920.3199757,28938300000,Finance,19638700000,5.52002,,16-Feb-22
ANUP,THE ANUP ENGINEERI,8349078021,883.95,4.4179316,-3.21362094,27140,23990403,894.2543763,924.5916015,967.4070578,2762488000,Producer Manufacturing,816830000,8.22191,,16-Feb-22
EXCELINDUS,EXCEL INDUSTRIES,15784389795,1308,4.34782609,33.12977099,418450,547332600,1087.233888,1016.549405,962.919198,7465678000,Process Industries,2023006000,8.03819,,16-Feb-22
GULFOILLUB,GULF OIL LUBRICANT,24890902160,514.75,4.33769129,8.11804243,229755,118266386.3,487.7544707,478.7716892,484.0263285,16513295000,Energy Minerals,2745022000,12.526,,16-Feb-22
HEG,HEG LTD,51326236137,1386.4,4.30726404,-8.94821528,467634,648327777.6,1448.207693,1525.5279,1666.104386,12408147000,Electronic Technology,4066300000,,,16-Feb-22
DYNPRO,DYNEMIC PRODUCTS L,6243675080,574.25,4.285844,4.1439971,33013,18957715.25,556.5300364,567.7690276,585.2671691,2019349000,Process Industries,439472000,18.2926,7442630000,16-Feb-22
NEULANDLAB,NEULAND LABORITIE,14474679403,1171.7,4.27160274,-7.74378961,38094,44634739.8,1226.041121,1320.379457,1460.549029,9242652000,Health Technology,1264692000,20.6212,,16-Feb-22
NAZARA,NAZARA TECHNOLOGIES LTD,61877574140,1977.4,4.2657527,0.27383367,157247,310940217.8,2008.485628,2102.841759,2220.392402,4542070000,Technology Services,826260000,83.8381,,16-Feb-22
TVTODAY,TV TODAY NETWORK,23094737578,404.15,4.25641687,-1.08908468,213606,86328864.9,394.1905739,396.4427323,396.0361675,7829800000,Consumer Services,2472200000,5.55614,,16-Feb-22
ICIL,INDO COUNT INDUSTR,38581762593,203.6,4.22318915,-0.94867429,370118,75356024.8,211.7402726,224.2511432,239.202814,23490498000,Process Industries,5689800000,13.6985,,16-Feb-22
BASF,BASF INDIA,1.17341E+11,2825.15,4.18372239,-4.49605328,36209,102295856.4,2895.843669,2968.715289,3006.426518,95583400000,Process Industries,9156100000,12.8763,,16-Feb-22
FINEORG,FINE ORGANIC IND,1.16002E+11,3932,4.17963834,0.13114838,37712,148283584,3867.922747,3850.180251,3766.283878,11332184000,Process Industries,2532254000,33.4813,,16-Feb-22
UNITECH,UNITECH LTD,6275123101,2.5,4.16666667,-10.71428571,9366742,23416855,2.72536837,2.92753528,2.95288737,,Consumer Durables,,,,16-Feb-22
SPTL,SINTEX PLASTICS TE,5375478416,8.8,4.14201183,-13.30049261,4929946,43383524.8,9.23833571,9.67151505,10.27010679,8583700000,Producer Manufacturing,857800000,50.9749,,16-Feb-22
YAARI,YAARI DIGI INT SER LTD,6182118404,78.1,4.13333333,-1.6372796,180753,14116809.3,78.74978533,80.83494951,,1684600000,Distribution Services,-710100000,134.193,,16-Feb-22
JBCHEPHARM,J.B.CHEMICALS & PH,1.25135E+11,1685.4,4.11737452,-4.38260574,183212,308785504.8,1707.757976,1723.47952,1713.547355,20032462000,Health Technology,5424268000,17.2428,,16-Feb-22
SHANKARA,SHANKARA BUILDING,14917182631,680.75,4.09817264,12.37206999,400498,272639013.5,613.367933,579.0024677,552.276115,20383670000,Retail Trade,809017000,14.2998,,16-Feb-22
VENKEYS,VENKY'S (INDIA),29621439850,2190.2,4.09201084,-2.35181346,91848,201165489.6,2249.332992,2366.602603,2509.997535,31166307000,Process Industries,2693500000,5.40207,,16-Feb-22
TRIL,TRANSFORM & RECTIF,5050692091,39.8,4.05228758,-6.13207547,1150442,45787591.6,39.39702621,38.26175707,35.45237507,7389269000,Producer Manufacturing,773100000,6.7444,,16-Feb-22
SPIC,SOUTHERN PETROCHEM,10599480080,54.05,4.04234841,3.05052431,1894079,102374969.9,52.88571062,53.672193,53.45851168,3269361000,Process Industries,2032693000,,,16-Feb-22
VISESHINFO,VISESH INFOTECNICS,3510225994,1.3,4,-10.34482759,82684868,107490328.4,1.3826515,1.36069309,1.06089683,4147818,Technology Services,,,,16-Feb-22
ONMOBILE,ONMOBILE GLOBAL LTD,14016481285,138.3,3.98496241,-8.04521277,1950499,269754011.7,142.4122467,141.8570947,131.3686857,5512920000,Communications,515390000,10.6517,9453750000,16-Feb-22
AKSHOPTFBR,AKSH OPTIFIBRE,2041859524,13.05,3.98406375,-4.3956044,1067366,13929126.3,13.26912655,13.34861008,12.57368506,2698337000,Electronic Technology,446645000,11.8937,,16-Feb-22
TRITURBINE,TRIVENI TURBINE LTD,59973166718,193.15,3.98384926,-5.71149622,937245,181028871.8,198.0925417,198.7624121,193.0327034,6955990000,Producer Manufacturing,1454400000,20.0223,,16-Feb-22
CLEAN,CLEAN SCIENCE & TECH LTD,2.09968E+11,2052.45,3.92941236,-6.27226231,292567,600479139.2,2127.931222,2217.119112,2284.196076,,Process Industries,,,,16-Feb-22
DEEPAKFERT,DEEPAK FERTILISERS,67495874979,582.2,3.9178938,3.4838251,851071,495493536.2,570.6610566,553.7792909,498.2358406,58084900000,Process Industries,11274500000,4.49622,,16-Feb-22
RESPONIND,RESPONSIVE INDUSTR,52808683227,206.55,3.89839034,-0.50578035,335156,69226471.8,200.2006579,194.9514311,173.5169954,7557120000,Producer Manufacturing,1173594000,32.7274,,16-Feb-22
MCLEODRUSS,MCLEOD RUSSEL INDI,2585279423,25.65,3.84615385,-5,760027,19494692.55,26.53884264,27.44318175,27.9637072,14050384000,Consumer Non-Durables,796600000,14.9866,,16-Feb-22
PRECWIRE,PRECISION WIRES IN,11050570863,100,3.84215992,-3.66088632,104812,10481200,102.8384357,102.1116555,90.92211365,17185974000,Producer Manufacturing,1207795000,5.17675,,16-Feb-22
GAYAPROJ,GAYATRI PROJECTS,4389809299,24.4,3.82978723,-8.09792844,786073,19180181.2,25.73496731,26.76997561,29.41702072,39005189000,Industrial Services,-499064000,5.38287,,16-Feb-22
FRETAIL,FUTURE RETAIL LTD,24945066650,47.7,3.80848749,-0.83160083,2029471,96805766.7,47.33028226,48.16329148,49.3096598,63039400000,Retail Trade,-13586700000,,,16-Feb-22
INVENTURE,INVENTURE GROWTH &,3360000000,4.1,3.79746835,1.2345679,13505437,55372291.7,4.19646311,4.44980079,4.25227587,406179864,Finance,230200000,8.40121,,16-Feb-22
SHYAMCENT,SHYAM CENTURY FERR,4443459778,20.75,3.75,7.79220779,1485554,30825245.5,19.7840847,19.29375268,17.58787381,1276156000,Non-Energy Minerals,332060000,4.32695,,16-Feb-22
SADBHAV,SADBHAV ENGINEERIN,6219441528,37.6,3.72413793,-1.57068063,438863,16501248.8,37.34508426,37.97341993,39.68056829,22432780000,Industrial Services,4936282000,13.9076,,16-Feb-22
CGCL,CAPRI GLOBAL CAPIT,1.01224E+11,597.25,3.68923611,3.08077321,72066,43041418.5,578.1944457,566.1542509,544.7875196,7362050000,Finance,3289080000,17.1463,1.33134E+11,16-Feb-22
MAITHANALL,MAITHAN ALLOYS LTD,33035789819,1175.85,3.65848283,15.89867429,618191,726899887.3,1076.716676,1047.988956,1029.429379,15910400000,Producer Manufacturing,8677900000,2.82811,,16-Feb-22
AGSTRA,AGS TRANSACT TECH LTD,14802300000,127.6,3.65556458,-14.81975968,1581184,201759078.4,143.5504884,,,,Commercial Services,,,,16-Feb-22
WALCHANNAG,WALCHANDNAGAR IND,2032948838,55.45,3.64485981,-0.180018,299593,16612431.85,55.78076933,56.05986321,55.02209932,3256400000,Producer Manufacturing,130500000,27.4371,,16-Feb-22
LOKESHMACH,LOKESH MACHINES,1335993943,77.1,3.62903226,-5.04926108,218826,16871484.6,77.36430062,77.34390111,72.53292216,1502145000,Producer Manufacturing,277328000,5.38345,,16-Feb-22
TIMETECHNO,TIME TECHNOPLAST,16949697756,77.7,3.6,-2.3255814,1917563,148994645.1,78.02922855,79.3368062,78.63735289,30049205000,Process Industries,4961871000,5.6892,,16-Feb-22
NEWGEN,NEWGEN SOFTWARE,37615182752,559.4,3.56382486,-0.08930166,113667,63585319.8,558.3765568,569.6423762,580.9238256,6726244000,Technology Services,1936069000,8.51902,,16-Feb-22
PRICOLLTD,PRICOL LTD,14637967993,124.45,3.53577371,-4.85474006,1341774,166983774.3,125.4814363,126.0258752,122.6945273,14117105000,Producer Manufacturing,1849917000,5.07599,,16-Feb-22
PSB,PUNJAB & SIND BANK,64640053329,16.5,3.44827586,-1.78571429,3224535,53204827.5,16.5354284,16.68001452,16.76751403,78492547000,Finance,,,-2078310000,16-Feb-22
NAHARCAP,NAHAR CAPITAL AND,8229904535,503.65,3.44013144,-4.81904942,50417,25392522.05,499.4565797,478.3897324,425.410531,451701000,Finance,416212000,4.41244,,16-Feb-22
SJS,SJS ENTERPRISES LTD,11356382302,386.05,3.42933691,-3.91986063,156385,60372429.25,387.3836283,393.5614634,405.1325996,2512340000,Producer Manufacturing,,,,16-Feb-22
JKPAPER,JK PAPER LTD,37980004952,231.65,3.41517857,-4.74917763,1048657,242921394.1,229.7530954,227.0392248,221.8144985,27311700000,Process Industries,8897200000,8.60669,,16-Feb-22
