Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
TATAMTRDVR,TATA MOTORS LTD.,1485416755918,211.15,4.37469105,5.36427146,3311201,699160091.15,200.87979124,200.07020671,203.24126158,204.86711113,2776744600000,Consumer Durables,261357200000,9.02532456,1631450000000
COLPAL,COLGATE-PALM (IND),427221422386,1570,0.05416945,4.8484039,301994,474130580,1530.86135933,1526.9654345,1536.20395023,1538.11101666,50997819000,Consumer Non-Durables,15659500000,26.85301775,412549000000
ASTRAL,ASTRAL LTD,342006322755,1700.75,-0.03232822,2.45481928,205178,348956483.5,1685.01193287,1684.60207297,1751.12171818,1913.27500196,43940000000,Producer Manufacturing,7553000000,44.59808325,
AUROPHARMA,AUROBINDO PHARMA,318633402784,546.55,0.46875,6.53996101,705302,385482808.1,531.11479833,530.21677499,553.33147678,649.99686165,234554900000,Health Technology,43867700000,6.87152969,
MANYAVAR,VEDANT FASHIONS LTD,246165310812,1031.35,1.6008275,6.46743058,127906,131915853.1,997.5204468,995.50772435,990.4330185,,10408410000,Retail Trade,,,
CRISIL,CRISIL LTD,245340816557,3435.35,2.0921559,6.73097835,29136,100092357.6,3310.89845772,3306.78917227,3320.28869907,3056.81791841,23006900000,Technology Services,6546100000,36.54452522,
ATUL,ATUL LTD,238163931771,8200.85,1.81762876,1.74751861,27221,223235337.85000005,8073.29340505,8070.45993979,8309.44579184,8756.31449877,50808900000,Process Industries,9114400000,25.64342488,
BATAINDIA,BATA INDIA,229987186997,1784.5,0.03924207,5.96793349,126244,225282418,1732.00243721,1728.46940004,1766.50171,1812.89941884,23877190000,Consumer Non-Durables,4463360000,51.52781469,
IDFCFIRSTB,IDFC FIRST BANK,211759888053,34.3,0.73421439,8.5443038,18811048,645218946.4,32.94876938,32.87980653,34.69463474,41.2828619,187520000000,Finance,,,
LICHSGFIN,LIC HOUSING FINAN,190706844752,351.45,1.37006057,8.00553165,1350907,474776265.15,336.16863069,334.66996968,344.50546106,371.05658532,199717200000,Finance,48306700000,46.33391113,
APLLTD,ALEMBIC PHARMACEUT,143265029302,744.15,1.88253012,1.79890561,60548,45056794.2,732.31443799,731.66819403,736.07806684,770.58808981,53057900000,Health Technology,9089200000,16.47469847,
EXIDEIND,EXIDE INDUSTRIES,120487500000,144.75,2.08039492,3.87513455,1770442,256271479.5,141.05923101,140.92623589,143.90471792,157.62815952,127892200000,Producer Manufacturing,13441700000,8.96370995,
UTIAMC,UTI ASSET MNGMT CO LTD,84638293380,680.1,1.83424422,4.72744071,60122,40888972.20000001,656.23321615,655.63974217,702.22558195,828.99391911,13272700000,Finance,6970000000,12.14322717,
SONATSOFTW,SONATA SOFTWARE,71534615021,686.75,0.95553105,1.11904587,50885,34945273.75,673.2406408,672.30339343,687.00763447,732.12076119,55533700000,Technology Services,4638100000,13.79547983,69425500000
GAEL,GUJARAT AMBUJA EXP,65062435112,305.75,7.46924429,11.10101744,1080218,330276653.5,282.64929953,281.97794024,285.94744439,239.21405425,46703100000,Consumer Non-Durables,6871100000,9.46899843,
ORIENTELEC,ORIENT ELECTRIC LTD,59146708431,276.95,-0.44931704,6.15178229,60364,16717809.8,271.6997287,271.36534556,282.59272054,311.17539129,24448800000,Consumer Durables,2313200000,25.21049128,67685899999.99999
VSTIND,VST INDUSTRIES,48648996994,3240.25,2.91572043,4.62544398,6110,19797927.5,3105.34269793,3094.39866532,3115.01804322,3184.35525467,11781700000,Consumer Non-Durables,4116399999.999999,11.81833568,
INGERRAND,INGERSOLL RAND,47400933133,1539.7,2.42133972,7.09466509,11789,18151523.3,1465.46077844,1457.93286745,1479.17821356,1353.92692256,9099200000,Producer Manufacturing,1519600000,31.19303312,
UFLEX,UFLEX LTD,41499942355,590.8,2.58725473,1.16438356,88794,52459495.2,578.93890627,577.94544814,584.73398887,555.45892352,131271400000,Process Industries,21703400000,1.91214014,
CEATLTD,CEAT LTD,41426963033,1122.1,9.53194397,20.78579117,550770,618019017,983.83830397,969.71455997,991.30237439,1090.94828305,91970900000,Consumer Durables,7080800000,8.98033598,59852400000
SANSERA,SANSERA ENGINEERING LTD,36813383577,694,-0.72240898,3.31224414,44981,31216814,679.98206775,678.84206515,684.38994763,,19890320000,Producer Manufacturing,3335910000,13.15624629,
ENGINERSIN,ENGINEERS INDIA,33722541504,61.05,1.75,6.35888502,522150,31877257.5,59.09320308,58.99520609,60.29092644,65.97372146,29127796000,Industrial Services,3441084000,9.79997626,
BOROLTD,BOROSIL LTD,32647496849,290.55,1.60867284,6.81985294,151059,43890192.45000001,277.8839162,277.52197344,293.00112266,304.01638582,8398616000,Producer Manufacturing,1436007000,21.56019215,36140900000
AMIORG,AMI ORGANICS LTD,31980809156,993.2,13.20453639,13.9448173,606600,602475120,897.5661218,894.76384641,917.88464556,1005.78594249,5201350000,Health Technology,1051756000.0000002,30.40706129,
UJJIVANSFB,UJJIVAN SMALL FINANC BANK,28085105896,16.35,0.61538462,10.84745763,1478551,24174308.85,15.45220642,15.38071557,15.89608809,19.01928435,31260800000,Finance,,,
CARTRADE,CARTRADE TECH LTD,28059331570,649.9,7.9926886,13.55932203,356321,231573017.9,599.7569042,599.6022476,608.84572336,843.58398923,3127235000,Technology Services,-1345333000,-20.85679276,
VENKEYS,VENKY'S (INDIA),27782339221,2012.15,1.99462693,4.85682274,31965,64318374.75,1941.10073106,1934.14377616,1987.18131897,2232.18551003,44002900000,Process Industries,2443600000,11.36943003,
DAAWAT,L.T. FOODS LTD,25139799817,78.2,-0.44557607,1.82291667,521166,40755181.20000001,76.45996685,76.29586347,77.72063461,74.99494713,54273717000,Process Industries,5775853000,6.831482,
PTC,PTC INDIA LTD,23710264441,81.75,1.80572852,9.21843687,854391,69846464.25,77.88964536,77.59255421,80.91744585,90.27192525,178770800000,Utilities,17468300000,6.46608797,
JAYNECOIND,JAYASWAL NECO IND,22284410119,27.4,19.38997821,22.5950783,2247508,61581719.2,22.83451497,22.46521401,22.63448144,22.94171946,59585500000,Producer Manufacturing,12996900000,1.71459426,
BUTTERFLY,BUTTERFLY GANDHIMA,21345503723,1341.2,12.49790304,15.73043403,112417,150773680.4,1178.04526625,1175.9232043,1236.51951617,1160.40001729,9961818000,Consumer Durables,516070000.00000006,42.17707428,25260900000
BEPL,BHANSALI ENG POLYM,18465296501,114.15,2.74527453,5.40166205,143134,16338746.1,109.46921299,109.03314554,113.71673312,135.63736259,13939425000,Process Industries,4631982000,3.53600111,18966800000
GATI,GATI LTD,17363222675,142.25,0.81502481,4.17429513,307887,43796925.75,137.30536665,137.23284311,142.56118831,150.79823539,14899400000,Transportation,336500000,62.68179101,
KRSNAA,KRSNAA DIAGNOSTICS LTD,17108560377.000002,546.2,0.22937884,-2.09715003,27059,14779625.8,536.58933217,536.22427513,544.47618034,645.88368871,4554500000,Health Services,1314750000,11.47721649,
DIAMONDYD,PRATAAP SNACKS LTD,16250608770,697.95,1.52738381,8.38574423,37520,26187084,670.57762046,669.06781005,674.36063976,703.28319489,13966193000,Consumer Non-Durables,583093000,27.86966877,
DYNAMATECH,DYNAMATIC TECHNOLO,12108351537,1949.15,2.33638726,7.09321172,8184,15951843.6,1854.46408515,1851.97516663,1920.0229,2009.57106256,12533700000,Producer Manufacturing,1692300000,7.15496752,
CHEMCON,CHEMCON SPECIAL CHEM LTD,10492864221,304.3,6.64096723,5.29411765,147820,44981626,288.2299372,286.65854135,290.48304751,334.67982659,2568139000,Process Industries,815918000,10.55531833,7881490000
ORIENTHOT,ORIENTAL HOTELS,9939044758,57.45,3.14183124,3.88788427,283792,16303850.4,55.86480901,55.74687715,56.70184255,51.26344303,2193985000,Consumer Services,234200000,51.44758223,13424200000
AJMERA,AJMERA REALTY & IN,9385749365,286.15,9.30099312,20.94251902,1065929,305015583.34999996,247.36962865,246.82000483,269.53741296,299.11133595,4826800000,Finance,1161700000,16.030429,
IGARASHI,IGARASHI MOTORS IN,9149796857,288,-0.53531342,-0.3287766,115760,33338880,283.52231229,283.17042903,300.35838877,376.71982197,5564046000,Producer Manufacturing,464032000,19.71802991,
TAJGVK,TAJ GVK HOTELS,8803289673,140.75,0.39229672,4.22065902,73594,10358355.5,136.76152678,136.40165987,140.78399516,141.39369525,2270800000,Consumer Services,516799999.99999994,17.03422924,
TCPLPACK,TCPL PACKAGING LTD,7452445423,870.5,6.67892157,-1.30385488,17437,15178908.5,837.97400487,836.30083007,818.86303819,689.09275518,10857370000,Commercial Services,1550005000,7.74074498,
KELLTONTEC,KELLTON TECH SOLU,6841552098,71.7,1.34275618,-2.04918033,183748,13174731.6,70.82388632,70.75707258,73.85701356,74.37270851,8426712000,Technology Services,1047306000,6.53252449,
ZUARI,ZUARI AGRO CHEMICA,6262436879,149.65,0.46995636,3.3851468,142052,21258081.8,145.56358004,145.48759827,149.5265141,139.2131416,35898000000,Process Industries,,,
ARIHANTSUP,ARIHANT SUPERSTRUC,5252014944,141.7,12.19319082,8.16793893,279117,39550878.9,128.69555361,127.64059021,131.90958383,137.7807296,3309375000,Finance,696097000,11.98553354,
BIRLACABLE,BIRLA CABLE LTD,3482999954,119.1,1.83839248,9.71902349,97931,11663582.1,112.97476554,112.46201322,118.50600896,114.17475783,5354473000,Producer Manufacturing,434592000,8.01441341,5477610000
VISESHINFO,VISESH INFOTECNICS,2944060380,0.85,6.25,21.42857143,29923042,25434585.7,0.76340997,0.7608969,0.81917842,0.74638905,4897000,Technology Services,,,
APOLLO,APOLLO MICRO SYSTE,2690999934,129.3,-0.03865481,5.98360656,87571,11322930.3,123.09811345,122.47776087,124.13059073,125.41197901,2431911000,Electronic Technology,456467770,5.89526821,
INDOTECH,INDO TECH TRANFORM,1953548947,196.65,9.55431755,8.67642995,61643,12122095.95,181.90862693,181.06085014,189.33366342,195.57302369,2800700000,Producer Manufacturing,168900000,11.56630519,
TEXMOPIPES,TEXMO PIPES & PROD,1871399436,67.85,5.68535826,12.05615194,387289,26277558.65,62.9375469,62.83449072,66.49875007,66.67577732,5644153000,Producer Manufacturing,353852000,5.28865016,
