Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
BPL,BPL,3038945248,74.2,19.96766758,14.24172968,2408751,178729324.20000002,64.99293128,65.10945123,67.00873448,67.62500242,382075000,Electronic Technology,41219000,113.06034227,4937010000
GENCON,GENERIC ENG CONS PROJ LTD,1820418013,51.7,19.95360185,50.72886737,1893397,97888624.9,38.2688408,35.61943584,33.5236391,33.46048039,2603248000,Industrial Services,343178000,6.61699472,1893880000
RPPINFRA,R.P.P.INFRA PROJEC,1638432434,51,15.77752817,19.29824561,4868684,248302884,43.66666552,41.95562116,40.00398818,41.2360924,8016800000,Industrial Services,147800000,17.51510442,2315790000
SKYGOLD,SKY GOLD LTD,2925558467,306.35,12.2778042,22.5645129,1778582,544868595.7,,,,,7857000000,Consumer Durables,268029000,14.76421009,
TRIL,TRANSFORM & RECTIF,8490731148.999999,70.95,10.77282854,24.58296533,5943627,421700335.65,61.45700992,59.50781476,57.44472261,46.4069127,11529648000,Producer Manufacturing,898300000,11.8382847,10057700000
OMAXE,OMAXE LTD,12290915946,74.45,10.62406639,1.01764319,1463952,108991226.4,71.53165477,72.99690111,77.77426349,86.27288739,6178000000,Finance,-941900000,,25469800000
GOACARBON,GOA CARBON,5079748476,606.7,9.99909546,8.32961536,393485,238727349.50000003,562.95291534,556.20624478,542.07580228,476.49696814,7661165000,Process Industries,1265099000,4.72228614,4796880000
PONNIERODE,PONNI SUGARS ERODE,4161204610,528.9,9.25428405,6.9781575,713148,377183977.2,480.42900819,447.46443289,383.70223848,297.45798766,2883500000,Process Industries,355100000,10.45481445,1679840000
COMPUSOFT,COMPUCOM SOFTWARE,1578547616,21.7,9.04522613,5.33980583,809650,17569405,20.35045591,20.49280069,21.12425406,21.88583734,296526000,Technology Services,34085000,32.9998127,1322610000
SALZERELEC,SALZER ELECTRONICS,4771646098,324.35,8.69638434,22.21176045,1773615,575272025.25,286.04008115,271.7764811,260.60503696,230.15767822,8022411000,Producer Manufacturing,786347000,9.00320227,6262920000
STERTOOLS,STERLING TOOLS,10564100135,318.9,8.52475384,20.33962264,2090565,666681178.5,279.82555374,272.68446518,263.56848134,233.70525373,5066991000,Producer Manufacturing,800678000,14.16168189,8350740000
GREAVESCOT,GREAVES COTTON LTD,30728383540,142.8,7.53012048,3.74138058,6176155,881954934.0000001,136.44363492,137.17363438,141.96752615,152.92372091,17094200000,Producer Manufacturing,1355900000,16.34669484,26301700000
TFCILTD,TOURISM FIN CORP,7921144868,94,7.06149976,10.71848974,5820149,547094006,86.32849119,84.54670155,81.26785809,70.23208005,2484104000,Finance,1061201000,15.2692222,14319400000
ATALREAL,ATAL REALTECH LTD,1087950000,87.6,7.02504843,22.51748252,364800,31956480,78.0807571,76.24261675,71.76773187,58.33279612,404308000,Consumer Durables,,,
STYLAMIND,STYLAM INDUSTRIES LTD,18492877162,1166.25,6.97087824,2.27123252,111125,129599531.25,1118.73621784,1120.25972455,1114.84875743,1073.74358555,6593468000,Non-Energy Minerals,1197224000,16.04646679,19004200000
INDOAMIN,INDO AMINES LTD,7143988974,108.25,6.91358025,14.42917789,494277,53505485.25,100.6498712,99.1490532,104.25463716,,7796214000,Process Industries,638557000,14.67642352,10485200000
MARKSANS,MARKSANS PHARMA LTD,25479777214,66.3,6.42054745,12.18274491,15354846,1018026289.8,60.92364469,60.24673156,58.03995653,54.29903213,14815480000,Health Technology,2745710000,8.49451224,16680800000
RML,RANE(MADRAS)LTD,6821652637,445.45,6.21125671,6.8609786,143828,64068182.6,416.91868871,405.2645124,390.74358224,371.22699066,17336400000,Producer Manufacturing,1016800000,12.6368535,12220500000
QUICKHEAL,QUICK HEAL TECHNOL,9160486698,183.4,6.13425926,5.61474838,364965,66934581,174.70861511,175.53887486,180.13078219,190.07856445,3419000000,Technology Services,847800000,6.88203196,8236850000
PRAKASH,PRAKASH INDUSTRIES,10341976730,61.25,6.06060606,5.42169038,3962832,242723460,57.69051908,56.34618619,54.99625646,56.68490102,39287200000,Non-Energy Minerals,3986000000,3.57999918,13603900000
BHAGYANGR,BHAGYANAGAR INDIA,1478169063,49.2,6.03447819,5.92034218,234208,11523033.6,46.42206567,46.18484029,46.25126274,45.54071963,15736346000,Producer Manufacturing,258011000.00000003,12.079586,3068670000
COOLCAPS,COOL CAPS INDUSTRI,4578340000,435.3,5.91240876,20.91666667,14250,6203025,375.24051532,332.99501532,272.26085037,,528977000,Producer Manufacturing,,,
