Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
TITAN,TITAN COMPANY LTD,2399908028519,2708.15,0.19052904,6.66207168,1876792,5082634254.8,2574.16373354,2530.5114209,2487.58203111,2209.3180098,216200000000,Consumer Durables,33640000000,55.8592,
SUNPHARMA,SUN PHARMACEUTICAL,2185140506714,912.6,0.10969724,2.28075091,3844374,3508375712.4,885.82376237,872.01726364,853.23805457,781.89169558,334981400000,Health Technology,101236300000,16.4002,
VEDL,VEDANTA LTD,1405657846343,398.85,5.39040824,6.13358169,26545785,10587786347.25,378.35423967,373.29890516,360.74652138,315.56488583,877180000000,Non-Energy Minerals,402310000000,4.89867,
TRENT,TRENT LTD,448589631015,1279,1.34305297,9.58786736,1507974,1928698746,1181.85085941,1142.80463412,1105.9478401,1010.36774287,25880000000,Retail Trade,5630200000,156.659,
CUMMINSIND,CUMMINS INDIA,284130012512,1057,3.29326688,2.48703156,1729295,1827864815,1012.22906317,990.72169021,965.92885604,907.69067322,43442600000,Producer Manufacturing,8493100000,40.3886,
LINDEINDIA,LINDE INDIA LTD,273915879509,3335,3.87628288,14.06388946,419065,1397581775,3026.44000251,2894.8085661,2750.52046824,2348.2557473,21119580000,Process Industries,5465880000,37.1009,202789000000
TIMKEN,TIMKEN INDIA,165383428403,2215.45,0.75952246,10.11730205,242698,537685284.0999999,2074.51596062,2033.99028486,1995.08984265,1785.19818905,14033710000,Producer Manufacturing,4175000000,37.2997,
ANGELONE,ANGEL ONE LTD,134823566436,1647.2,1.73867391,27.91799332,2780481,4580008303.2,1425.71081821,1373.42120667,1328.7291488,1122.83110769,12874190000,Finance,7354850000,3.321,66541700000
GNFC,GUJARAT NARMADA VA,118017244874,762.1,0.3687607,4.36152003,8124327,6191549606.7,691.71708426,641.11949302,566.21306718,447.88737264,40841500000,Process Industries,10953100000,,
BALRAMCHIN,BALRAMPUR CHINI MI,97745356293,497,3.68206947,-1.00587591,15593963,7750199611,469.08801081,450.66636101,424.52119371,360.07997839,46725100000,Process Industries,6281450000,9.92262,
SUPPETRO,SUPREME PETROCHEM,78446148441,873,4.28861546,11.77976953,547533,477996309,792.97960138,753.85416303,720.91796373,667.13995104,31808532000,Process Industries,9139672000,4.96474,
DELTACORP,DELTA CORP LTD,76280059150,309.75,8.5509024,7.83289817,22509128,6972202398,282.50703177,276.69939481,274.16632645,243.78362546,4188700000,Consumer Services,1398200000,178.256,
GREENPANEL,GREENPANEL INDUSTRIES LTD,68683597024.99999,573.85,2.01777778,4.99496844,606402,347983787.7,527.18317847,506.74939845,479.46657643,371.39845365,10023397000,Non-Energy Minerals,3883208000,12.5288,
POLYPLEX,POLYPLEX CORP,67724534595.00001,2293.95,6.4082939,17.96816744,840499,1928062681.05,2041.09953626,1975.43504349,1919.91233806,1667.68150586,49034946000,Process Industries,11909300000,3.3978,
NIITLTD,NIIT,63212116392,519,9.66719493,7.87778009,4106460,2131252740,470.61930827,456.29709319,441.86682387,366.26100064,9494940000,Commercial Services,2943700000,3.71434,
GSFC,GUJARAT STATE FER,58476578857,148.4,1.08991826,3.19888734,10317538,1531122639.2,139.37378654,134.6394194,129.81229345,118.63762496,54864750000,Process Industries,10470200000,,
JKPAPER,JK PAPER LTD,50947754883,316.15,5.06812895,14.03065825,4258299,1346261228.85,276.10078401,257.01448536,238.30648278,214.30112857,27311700000,Process Industries,8897200000,8.60669,
KENNAMET,KENNAMETAL INDIA L,46390572121,2188.6,3.40412464,6.0085733,43975,96243685,2080.68675857,2027.42291442,1936.08366105,1603.0474088,8528000000,Producer Manufacturing,1634000000,19.126,39386000000
SHOPERSTOP,SHOPPERS STOP,44155967297,410.9,1.69533474,11.71832518,1364586,560708387.4,375.77739653,363.20593705,352.61853682,309.34720132,17489600000,Retail Trade,2878200000,89.0661,
MAITHANALL,MAITHAN ALLOYS LTD,40306399753,1432,3.28536911,7.79074144,432432,619242624,1296.84086762,1219.84993636,1128.80573001,1002.95614384,15910400000,Producer Manufacturing,8677900000,2.82811,
SARDAEN,SARDA ENERGY & MIN,39059343395,1115,2.7839233,0.77729573,328451,366222865,1032.74621895,973.01246855,898.18080854,754.95035566,21988100000,Non-Energy Minerals,11747700000,5.95526,
USHAMART,USHA MARTIN,34146318586,114.6,2.13903743,6.65425779,1573123,180279895.8,102.28258667,96.85059531,92.527856,78.73400992,20854000000,Producer Manufacturing,3799700000,5.22128,
TIIL,TECHNOCRAFT INDUST,25930612592,1035.2,-2.07633732,-1.80231455,24773,25645009.6,964.54801987,914.88407333,869.77681512,756.0429472,12945437000,Producer Manufacturing,3561576000,5.37637,
AUTOAXLES,AUTOMOTIVE AXLES,23554222596,1675.65,7.35840595,15.91380742,70451,118051218.15,1518.89434338,1499.81692945,1483.33375622,1357.11865235,9055740000,Producer Manufacturing,1173840000,22.3806,
WSTCSTPAPR,WEST COAST PAPER M,20230778617,325.45,5.94075521,18.47469967,1753029,570523288.05,283.39343039,267.38653872,255.64736593,244.81498002,22424455000,Process Industries,5651440000,8.81272,
GENESYS,GENESYS INTL,17835996881,597.85,4.99648753,16.50589496,70432,42107771.20000001,542.79681584,511.68814927,445.82275002,296.15223535,795588000,Technology Services,244277000,,
SHANKARA,SHANKARA BUILDING,17101579137,825.5,10.35358599,13.40064565,1393623,1150435786.5,736.0774037,704.25447542,643.12199655,554.5244216,20383670000,Retail Trade,809017000,14.2998,
GANECOS,GANESHA ECOSPHERE,15966021646,726.7,-0.84595443,-0.07562736,145891,106018989.7,701.89098912,681.76845135,643.54065832,556.93594334,7479370000,Process Industries,1141917000,15.8224,
XPROINDIA,XPRO INDIA LTD.,15790497758,1403,4.99925161,18.30178338,30137,42282211,1208.41633255,1132.85959375,1055.38057137,722.6770228,3732564000,Process Industries,649130000,5.18792,
NDTV,NEW DELHI TELEVISI,13297198963,227.25,9.99515973,39.50276243,682903,155189706.75,187.32031604,172.48803176,149.04389084,105.67906531,3576290000,Consumer Services,678900000,5.41788,
NAHARPOLY,NAHAR POLY FILMS,13181621758,568.85,5.85225158,20.54460691,148939,84723950.15,501.7254223,469.04428507,410.34027118,286.35286917,3034307000,Process Industries,881286000,4.99336,
SPIC,SOUTHERN PETROCHEM,12870070297,71,12.43072051,21.7838765,14329523,1017396133,59.64625203,57.47338026,55.56178334,50.0155608,3269361000,Process Industries,2032693000,,
TTKHLTCARE,TTK HEALTHCARE,11420135260,868,7.57218986,7.55219627,355935,308951580,796.52412951,765.11551559,730.35693351,683.48995092,6365279000,Health Technology,564159000,13.7607,
