Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
DHARAMSI,DHARAMSI MORARJI CHEM LTD,9489644076,449,18.01813642,19.22464153,681327,305915823,386.74221971,375.5075398,360.73465111,,1966520000,Process Industries,398780000,24.0755,
JASH,JASH ENGINEERING LTD,6537952466,640.95,16.48341663,16.54695881,177214,113585313.30000003,560.19210061,542.05844853,516.6367739,470.10792277,2984360000,Producer Manufacturing,501459000,8.03028,
SAKUMA,SAKUMA EXPORTS LTD,3354199936,16.25,13.63636364,13.63636364,10244973,166480811.25,13.96625973,13.23228864,12.71884533,11.57051731,13284098000,Distribution Services,222753000,5.64965,
MOLDTECH,MOLD-TEK TECHNOLO,2434508866,96.2,10.82949309,13.04347826,851838,81946815.60000002,86.83169998,84.23396869,81.34007603,75.85784708,829204620,Industrial Services,185383000,7.08637,
AUTOIND,AUTOLINE INDUSTRIE,2357512506,68.3,9.98389694,12.89256198,275347,18806200.1,60.39681548,58.45233416,58.54454114,55.98084805,2846947721,Producer Manufacturing,365400000,43.341,
VIPCLOTHNG,VIP CLOTHING LTD,2250755363,29.8,8.75912409,17.78656126,1724912,51402377.6,26.86093758,26.06738769,25.16941702,21.55574245,1427675000,Process Industries,26520000,75.888,
SIYSIL,SIYARAM SILK,27866604921,642.95,8.25896616,31.64414414,688545,442700007.75000006,528.49658167,491.38412819,466.00246733,411.65640165,10892457000,Process Industries,2955600000,16.5742,
OPTIEMUS,OPTIEMUS INFRACOM,28099858783,351.65,7.70290965,6.99832649,818066,287672908.9,326.26797357,317.75473706,306.96009601,270.16044465,1815000000,Distribution Services,-783500000,,
MONARCH,MONARCH NETWORTH CAP LTD,8628660495,297.7,7.47292419,35.53380378,339677,101121842.9,242.51873195,221.08883432,193.57260425,,1024290855,Finance,744743000,-2.74404,
INDTERRAIN,INDIAN TERRAIN FAS,2331952978,60.7,7.33863837,6.96035242,974813,59171149.1,54.66034229,52.59419525,52.528214,50.07493606,2131699999.9999995,Retail Trade,284100000,,
SURYODAY,SURYODAY SMALL FIN BK LTD,15032079994,151.7,6.71825536,36.9133574,1225661,185932773.7,121.63265845,115.59834066,120.07485384,161.93506591,8756166000,Finance,,,35524300000
HITECH,HI TECH PIPES LTD,6265956907,559.9,6.54614653,4.57601793,130161,72877143.89999998,532.37903646,528.27667915,535.69401757,520.91924154,13388283000,Non-Energy Minerals,899705000,11.1672,
INOXWIND,INOX WIND LTD,24288947724,115.9,5.98994056,2.11453744,1485627,172184169.3,112.15235922,112.04866111,114.31248596,110.03268724,7107264000,Producer Manufacturing,-1225900000,,
SHIVATEX,SHIVA TEXYARN LTD,2943184081,240.45,5.90178375,4.31670282,187682,45128136.9,227.33124506,224.2189998,226.25785457,211.81614986,3402797000,Process Industries,591549000,6.86914,
RGL,RENAISSANCE GLOBAL,14973283647,826.6,5.81157194,4.99174393,173565,143468829,803.12582244,810.49338953,840.60421985,782.58182793,20312391000,Consumer Durables,1727952000,8.3884,22923600000
SPLIL,SPL INDUSTRIES LTD,1900950339,69.35,5.39513678,5.55555556,581729,40342906.15,64.805244,61.8538686,58.21364556,51.09104082,1020430000,Consumer Non-Durables,174922000,1.11439,
UFO,UFO MOVIEZ INDIA,4203546558,116.25,5.20361991,3.24156306,1872846,217718347.5,109.6495503,106.26183377,102.22740677,98.15796685,826535000,Consumer Services,-539500000,,
HEXATRADEX,HEXA TRADEX LTD,10405339843,198.95,5.09772847,19.88550768,140241,27900946.95,176.17440425,167.51727971,154.92946666,139.43315962,3825000,Distribution Services,-25010000,,
GOKULAGRO,GOKUL AGRO RES LTD,12146842047,89.25,5,16.28664495,141995,12673053.75,80.31375156,76.57162742,72.76592116,58.75698315,83865894000,Process Industries,1843640000,1.85893,
ARIHANTSUP,ARIHANT SUPERSTRUC,6062866979,154.6,4.99151104,12.76440554,247885,38323021,140.15884534,138.26708908,147.12236536,140.33908847,2629125000,Finance,734868000,9.30929,10176600000
AXISCADES,AXISCADES TECHNOLO,5336400002,147.25,4.99108734,2.75645499,253135,37274128.75,133.91959498,123.76156602,111.94191483,94.03883728,5173861000,Technology Services,617628000,2.17032,
SPMLINFRA,SPML INFRA LTD,2607982181,69.6,4.97737557,4.5045045,417499,29057930.4,64.80446791,61.70314254,54.86377387,33.79692695,6564096000,Industrial Services,-409917000,,
KHAICHEM,KHAITAN CHEM & FERT LTD,13893703531,151,4.97045534,15.00380807,1136286,171579186,136.0629126,129.88853418,116.47378066,81.30239932,4871528000,Process Industries,914657000,4.69992,6838390000
GODHA,GODHA CABCON INSULAT LTD,4663680000,24.3,4.96760259,27.55905512,2550757,61983395.1,30.13414479,55.51364763,85.48379268,74.153777,323964000,Producer Manufacturing,18976000,,
HUBTOWN,HUBTOWN LTD,3429496758,49.8,4.95258166,-0.69790628,292509,14566948.2,47.57664722,47.94549811,50.8086862,43.23072871,1954243000,Finance,80300000,,
SHYAMCENT,SHYAM CENTURY FERR,6976231766,32.95,4.93630573,26.97495183,333239,10980225.05,27.99284978,25.29778349,21.90629645,16.03612577,1276156000,Non-Energy Minerals,332060000,4.32695,
SIMPLEXINF,SIMPLEX INFRASTRUC,3794283232,70.2,4.93273543,27.28921124,316380,22209876,58.66194639,52.55057722,47.03516371,43.27858046,22000300000,Industrial Services,707000000,214.093,
ISMTLTD,ISMT LTD,8218726817.999999,58.55,4.92831541,12.70452358,297578,17423191.9,54.09489886,53.33358236,52.38904031,41.30580497,12488200000,Non-Energy Minerals,874700000,125.403,
DEVIT,DEV INFO TECHNOLOGY LTD,1497711632,149.2,4.92264416,9.22401171,74283,11083023.6,138.89770584,134.73336738,,,846376623,Technology Services,39098570,15.0407,
SATIA,SATIA INDUSTRIES LTD,13310000610,139.15,4.82109228,11.72219992,1449415,201686097.25,123.43733971,115.94040334,106.78706341,97.48883859,5874207000,Process Industries,1713989000,8.44608,
KANANIIND,KANANI INDUSTRIES,2547550451,27.2,4.81695568,26.80652681,459396,12495571.2,23.98605447,22.95791926,20.7577112,14.28007084,3115760000,Consumer Durables,12245000,60.6489,
WEBELSOLAR,WEBSOL ENERGY SYST,4327247395,123.05,4.72340426,12.99357208,866920,106674506,110.42840811,106.78758159,107.80379114,91.60154327,1535963000,Producer Manufacturing,300100000,8.98728,6103520000
ANSALAPI,ANSAL PROPS & INFR,2655376384,17.75,4.71976401,21.57534247,1095546,19445941.5,15.67631997,15.1540984,14.77337625,12.36158351,8407504999.999999,Finance,,,3158120000
KKCL,KEWEL KIRAN CLOTHI,13234008072,224.35,4.71411902,8.93420733,256559,57559011.65,212.29301087,209.13350832,210.62883036,207.09224917,3024859000,Consumer Non-Durables,779000000,40.7629,11642400000
SPTL,SINTEX PLASTICS TE,4860195894,7.8,4.69798658,25.80645161,3524124,27488167.2,6.80874298,6.77787885,7.6161541,7.63216026,8583700000.000001,Producer Manufacturing,857800000,50.9749,
BSL,BSL,1306076092,131.65,4.65023847,13.68739206,154312,20315174.8,119.26573593,115.71965499,111.46245518,91.42825067,3214249000,Process Industries,392300000,6.73701,
PRIVISCL,PRIVI SPECIALITY CHE LTD,80512139276,2147.05,4.63206628,6.65126791,61203,131405901.15,2031.36329094,1976.87286186,1934.22958184,1699.09766263,12695777000,Process Industries,2188458000,18.6568,
RSWM,RSWM LTD,10738006827,476.25,4.58987592,10.05199307,332110,158167387.5,440.64823302,434.89096549,439.18068546,392.16328085,23226093000,Process Industries,4124300000,7.8079,
GENUSPOWER,GENUS POWER INFRA,20292005986,82.5,4.56273764,2.54816656,4194899,346079167.5,76.35199095,72.99173203,70.54039938,65.7169037,5910005000,Utilities,799395000,11.3065,
BAGFILMS,B.A.G. FILMS&MEDIA,1747616727,9.2,4.54545455,44.88188976,3249322,29893762.4,7.40070323,6.76885351,6.04792794,4.5364153,999664275,Consumer Services,223505000,67.3756,
INFOBEAN,INFOBEANS TECHNO. LTD.,17740296998,776.8,4.52802261,3.97537144,86575,67251460,740.67650413,721.43200634,654.81056495,483.3864228,1803400000,Technology Services,510345000,9.1058,
KOVAI,KOVAI MEDICAL CENTER & HO,18658197798,1777.9,4.37360573,5.31023249,9149,16266007.1,1688.64507289,1655.9842931,1648.77910176,,6881371000,Health Services,2607328000,8.50915,
PANAMAPET,PANAMA PETROCHEM L,18901226919,325.1,4.31573881,18.455092,1006559,327232330.90000004,294.8327965,281.59252862,270.9690382,250.96626206,14469621000,Process Industries,3061060000,4.56208,
ANUP,THE ANUP ENGINEERI,8833748320,929.8,4.25519987,5.67710405,44938,41783352.4,877.25942769,860.19738835,872.8142356,895.4242497,2762488000,Producer Manufacturing,816830000,8.22191,
SHALPAINTS,SHALIMAR PAINTS,10052595959,145.1,4.08895265,8.08193669,592759,86009330.89999998,134.47195245,131.75788189,129.48382646,114.89049937,3255612000,Process Industries,-288200000,180.716,
GOODLUCK,GOODLUCK INDIA LTD,8067139186,319,4.04435747,6.17407222,37787,12054053,302.97997536,300.48104085,307.01408418,272.99622625,15484237000,Non-Energy Minerals,1584071000,7.2222,
GOCLCORP,GOCL CORPORATION L,14512419239,303.9,3.98631309,3.40251786,61074,18560388.6,290.05123469,284.38645238,285.40760125,284.38326792,4155837999.999999,Process Industries,127138000,208.562,
TCNSBRANDS,TCNS CLOTHING CO L,50340635122,849.9,3.94423042,9.45267225,557468,473792053.2,802.39814731,784.31578947,759.96367166,700.04041588,6354820000,Consumer Non-Durables,928030000,356.433,
FRETAIL,FUTURE RETAIL LTD,15916037298,30.45,3.92491468,-7.58725341,4129910,125755759.5,31.92082683,34.69519942,40.21179575,51.26430397,63039400000,Retail Trade,-13586700000,,
OLECTRA,OLECTRA GREENTECH,56590563233,715.55,3.78562622,-0.72835738,234012,167447286.6,689.28598466,678.77786791,692.7257637,589.15390304,2813761000,Producer Manufacturing,700918000,81.4437,
