Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
SOBHA,SOBHA LTD,49262939773,452.55,-12.84545017,-15.88289963,4930006,2231074215.3,525.33990872,543.77984612,565.94274337,612.70772325,27308600000,Finance,5989000000,11.00767069,71241100000
FOCE,FOCE INDIA LTD,2837940000,481,-12.70417423,-23.65079365,600,288600,605.74260629,638.3639458,644.43215244,,1870593000,Consumer Durables,149471000,19.21576761,
ASTRON,ASTRON PAPER & BOA,1134599982,22.25,-9.91903199,-10.64257028,179694,3998191.5,24.25233757,25.08818422,27.59677545,34.25904627,5009562000,Process Industries,-149262000,,
FCSSOFT,FCS SOFTWARE SOLUT,3897781020,2.05,-8.88888889,-6.81818182,10201582,20913243.1,2.17811082,2.26525433,2.42954782,2.75603129,346169000,Commercial Services,62852000,64.19445714,
GOKUL,GOKUL REFOILS & SO,2965890192,28,-6.51085454,-12.36307004,805877,22564556,30.86324589,31.88698818,33.76310884,34.41640843,30477508000,Process Industries,478853000,9.80450199,
BLBLIMITED,BLB,1175723309,20.6,-6.36363636,-12.52653556,2693572,55487583.2,22.4375616,23.11040798,24.14558665,22.52800869,3552542000,Finance,59800000,18.27296503,
SOFTTECH,SOFTTECH ENGINEERS LTD,1694024035,156.85,-6.16212421,-6.07784431,5084,797425.4,161.34953311,164.01594989,165.13372873,146.44626081,574567000,Technology Services,188073000,11.06211968,
MANORG,MANGALAM ORGANICS LTD,3166701959,349.95,-5.88947409,-8.60537761,37484,13117525.8,371.50516506,389.64770218,426.93413585,568.20217902,4906487241,Process Industries,-44415000,,
BLKASHYAP,B.L. KASHYAP & SON,7067544163,29.75,-5.10366826,4.9382716,1810528,53863208,29.63668503,29.40555717,29.72540849,28.08280942,11575116000,Industrial Services,795050000,13.04671551,
ZEELEARN,ZEE LEARN LTD,1291327274,3.75,-5.06329114,-5.06329114,990229,3713358.75,3.93952474,4.09980002,4.88535379,6.9479727,2478827000,Consumer Services,522109000.00000006,13.15363894,
KOHINOOR,KOHINOOR FOODS,1680823148,42.6,-5.01671817,-12.25540499,123488,5260588.8,47.27092016,49.97999524,54.39737867,54.51642686,984998000,Process Industries,95000000,91.16866472,
SPECTRUM,SPECTRUM ELECTRICA,4461850000,280.35,-4.99830888,-9.73921733,13000,3644550,295.40270573,271.18292173,207.40222861,,2513012000,Electronic Technology,,,
KSHITIJPOL,KSHITIJ POLYLINE LTD,1185260000,21.15,-4.94382022,-13.84928366,906999,19183028.85,23.02713205,24.02775769,27.35032075,,390370590,Process Industries,,,
GOLDSTAR,GOLDSTAR POWER LTD,2175973184,10.75,-4.86725664,-4.86725664,18000,193500,11.2818413,10.38415179,8.04567479,4.13760106,429145000,Producer Manufacturing,38589000,60.21859038,
EMKAYTOOLS,EMKAY TAPS AND CUT,3094680000,276,-4.82758621,4.1509434,600,165600,285.38463012,286.56804706,285.64438885,248.16759671,707795427.11,Producer Manufacturing,,,
MEDPLUS,MEDPLUS HEALTH SERV LTD,90946717890,724.55,-4.7396767,6.62203085,106214,76957353.69999999,718.88592966,698.09177032,672.16900189,729.02910904,37792790000,Retail Trade,2363080000,41.38437035,
MEDICO,MEDICO REMEDIES LTD,6763196095,77.6,-4.72682276,4.58221024,670185,52006355.99999999,77.23850475,73.93368307,68.37767487,42.83990718,1210300000,Health Technology,,,
IITL,INDUSTRIAL INV TRU,2029279518,85.4,-4.63428572,-2.12034384,13726,1172200.4,88.62867156,89.69201011,90.21469687,86.61868842,88727300,Finance,115613000,-5.47076438,
INDOTHAI,INDO THAI SECURITI,2618500061,255,-4.49438202,-6.67886551,4976,1268880,275.3437895,290.4787082,310.97386613,277.54264515,176222000,Finance,16118000,118.84713122,
DUCON,DUCON INFRATECHNOL,1736402230,6.4,-4.47761194,-15.78947368,1198989,7673529.6,7.28136561,7.78562489,8.92019679,12.3319359,3843602000,Distribution Services,208041000,12.2656074,
SPTL,SINTEX PLASTICS TE,1514040181,2.25,-4.25531915,7.14285714,1410507,3173640.75,2.29619785,2.36597084,2.58459574,3.63730976,9351300000,Producer Manufacturing,-3046600000,,
SUNFLAG,SUNFLAG IRON & STE,27465443370,145.85,-4.17214192,3.43971631,1078071,157236655.35,145.38954783,142.47264978,134.28150226,108.31682683,26976300000,Non-Energy Minerals,4272700000,7.64496533,
SVPGLOB,SVP GLOBAL VENTURES LTD,1830455034,13.9,-4.13793103,-19.88472622,6290555,87438714.5,15.80079712,17.74726837,22.71853709,36.39076903,17153391000,Distribution Services,1460802000,20.37823677,
SAREGAMA,SAREGAMA INDIA LTD,66455868084,330.4,-4.07896925,2.88027722,371657,122795472.8,327.40044625,329.00203157,339.31538939,369.03217686,5806276000,Consumer Services,2219900000,26.07543947,65554800000
DBOL,DHAMPUR BIO ORGANICS LTD,8879340000,129.2,-3.94052045,-11.04991394,456758,59013133.59999999,139.53728069,144.8769176,156.47931768,,15310000000,Process Industries,,,
SECURKLOUD,SECUREKLOUD TECH LTD,1405250150,40.25,-3.93795208,-3.36134918,69440,2794960,42.38985703,42.77288,46.41755839,62.92209886,3794018000,Technology Services,-706446000,,
FRETAIL,FUTURE RETAIL LTD,1377401486,2.45,-3.92156863,-3.92156863,452860,1109507,2.62322893,2.79597217,3.37772888,15.30284816,,Retail Trade,,,
KNAGRI,KN AGRI RESOURCES,2096540000,116.85,-3.86672151,14.39060206,41600,4860960,113.81521282,116.25725792,124.69212938,150.5011516,18810170000,Process Industries,,,
