Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
MHLXMIRU,MAHALAXMI RUBTECH LTD,2527094522,276.8,16.57190988,6.01301777,765951,212015236.8,254.18074696,248.30670106,235.89054213,183.30484907,1941886000,Process Industries,194574000,14.10818774,
TVTODAY,TV TODAY NETWORK,14714281378,286,15.78947368,13.40206186,2216717,633981062,256.15578971,253.60625468,253.41304591,278.84703733,9301000000,Consumer Services,2080300000.0000005,6.7687744,15790600000
NOIDATOLL,NOIDA TOLL BRIDGE,1273573983,7.75,15.67164179,-0.64102564,403542,3127450.5,7.51685855,7.65175692,7.80256585,7.7530049,161368000,Commercial Services,12519000,138.23603986,1860910000
IITL,INDUSTRIAL INV TRU,1914287047,95.15,13.47644874,-1.09147301,186133,17710554.95,93.49382708,93.57564655,89.88387417,85.04978538,88727300,Finance,80150000,-9.32606304,-1115010000
NDRAUTO,NDR AUTO COMPONENTS LTD,3567201266,676.25,12.45531263,8.55606215,167537,113296896.25,606.92763216,594.27721272,572.71643515,487.90926018,2325489000,Producer Manufacturing,213415000,15.8548287,2441460000
ISMTLTD,ISMT LTD,19096862043,70.4,10.77891598,12.64,3089730,217516992.00000003,62.83872569,60.07343107,56.571905,52.66162435,21581600000,Non-Energy Minerals,1485100000,13.71689586,
KTKBANK,KARNATAKA BANK,43016882145,152.05,9.98191682,6.36586219,6315617,960289564.85,144.15925263,145.85107402,142.81979132,108.28731038,72751616000,Finance,,,33823300000.000004
MRO_TEK,MRO-TEK REALTY LTD,1137892219,66.7,9.79423868,-14.26735549,231628,15449587.6,64.65287121,63.87519378,63.15103488,61.57253512,1226090000,Electronic Technology,42395000,43.41156313,
MAHLIFE,MAHINDRA LIFESPACE,54127968526,380.05,8.80332404,8.58571429,1106525,420534826.25,357.42360483,358.70285229,369.73567275,381.80811105,3935536000,Finance,-1458000000,,74775500000
SATINDLTD,SAT INDUSTRIES LTD,8390906586.999999,80.2,7.94077626,-4.12432985,348558,27954351.6,77.96396239,76.15161845,71.07804768,,3390496000,Producer Manufacturing,650594000,14.56101284,5673650000
ADANIPORTS,ADANI PORT SPECIAL,997984179199,498.85,7.87111887,-28.63376252,89660561,44727170854.85,599.92754019,674.98945717,760.28600363,792.8934343,159340300000,Transportation,110789700000,12.61351623,2133830000000
PGEL,PG ELECTROPLAST LTD,21892210572,1100.1,7.56820182,-9.08264463,87425,96176242.49999999,1095.10688522,1109.32431459,1095.81068855,961.23545976,10977179000,Electronic Technology,1063590999.9999998,24.43729457,26024500000
AAVAS,AAVAS FINANCIERS L,147040899919,1998.65,7.37348233,5.08149317,582861,1164935137.65,1875.85672671,1862.25607877,1887.33936871,2082.26511472,13471383000,Finance,5423730000,40.49217751,250172000000
AVG,AVG LOGISTICS LTD,1336500000,117,7.33944954,-4.87804878,7200,842400,114.0482827,116.04246147,114.27615049,89.72764722,,Transportation,,,
TITAN,TITAN COMPANY LTD,2046302744160,2463.1,6.71547564,3.99848438,3693435,9097299748.5,2378.85122747,2407.05946483,2476.62336875,2455.33159361,287560000000,Consumer Durables,46790000000,45.03318538,2374860000000
BANKBARODA,BK OF BARODA,796906887472,163.6,6.19928595,-4.10317092,72552401,11869572803.6,165.17023206,170.59672228,171.52039971,143.72907197,877759527000,Finance,,,907132000000
MANINFRA,MAN INFRACONSTRUCT,27453965705,78.95,6.04432932,5.47762473,3337050,263460097.5,75.1932182,75.19157507,76.7398918,82.40306155,9597480000,Finance,2606512000,10.47840705,33010800000.000004
AMBUJACEM,AMBUJA CEMENTS LTD,699840654396,373.6,5.97078729,-18.33879781,58291521,21777712245.600002,408.8010483,448.8383703,493.04084135,465.73942238,287890000000,Non-Energy Minerals,40019100000,17.2105958,
MONARCH,MONARCH NETWORTH CAP LTD,6577840298,224.5,5.79641847,-34.5003647,418752,94009824,275.3888155,302.45995605,329.3695058,305.5410577,1449502000,Finance,695325000,2.58289907,6672770000
GANESHHOUC,GANESH HOUSING CP,27134159420,343.5,5.77367206,-2.24814747,105290,36167115,344.66594594,351.77685404,353.85913892,321.62063016,3818426000,Finance,2028705000,14.16928948,
63MOONS,63 MOONS TECHNOLOG,7872518326,180.6,5.73770492,6.86390533,340061,61415016.6,169.30322705,167.29199735,164.20465936,170.72165523,1602643000,Technology Services,-1361679000,,-8631360000
KIRLFER,KIRLOSKAR FERROUS IND LTD,51723131609,394.25,5.62625586,8.56395728,392058,154568866.5,370.39598353,362.19562383,343.13749384,284.69518955,37465100000,Non-Energy Minerals,6186300000,11.25330676,54877100000
RAJESHEXPO,RAJESH EXPORTS,263386660884,946.85,5.39878901,10.89184543,1042415,987010642.75,870.66411161,841.10056089,788.08855733,696.81064464,2431279366000,Consumer Durables,11815360000,21.35942374,160381000000
LIKHITHA,LIKHITHA INFRASTRUC LTD,8653357908,231.65,5.36729109,-2.66806723,348701,80776586.65,226.91171489,227.57309881,222.58217688,191.04347671,2572227870,Industrial Services,731667000,10.89392566,6747780000
ONWARDTEC,ONWARD TECHNO,6332139001,300.45,5.32865907,-11.46309381,26105,7843247.25,307.30890883,310.16821777,306.90581389,289.5764837,3072687000,Technology Services,189675000,32.59075788,
BAJFINANCE,BAJAJ FINANCE LTD,3461398813065,6014.25,5.18744773,3.42648323,1486869,8942401883.25,5892.11569677,5979.34310803,6263.39053043,6605.0794428,316403100000,Finance,180196600000,27.08784801,
BAJAJFINSV,BAJAJ FINSERV LTD,2025981663284,1337.45,5.15370705,1.69949053,3271657,4375677654.650001,1325.50140321,1365.23558535,1461.14563783,1524.53510925,644466300000,Finance,,,
SAGCEM,SAGAR CEMENTS,27102211300,219.25,5.00478927,-0.85914089,129294,28347709.5,219.1883061,223.60695556,225.24739394,217.67767705,15964200000,Non-Energy Minerals,1754100000,22.4212481,
HOMESFY,HOMESFY REALTY LIM,1568390000,521.85,5,10.33935701,11400,5949090,487.14579197,437.96343308,,,303058000,Technology Services,,,
USASEEDS,UPSURGE SEEDS OF A,5528870000,868.4,4.99969899,27.61204996,22800,19799520,716.94345956,613.70250031,469.73885736,,,Process Industries,,,
