Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
SUNDRMFAST,SUNDRAM FASTNERS,164173294629,770.6,-1.32530892,5.56887458,32965,25402829,759.02007006,758.08507524,786.45650053,809.76476851,49020600000,Producer Manufacturing,8013900000,21.37487299,
SANOFI,SANOFI INDIA LTD,159521910254,6857.4,-1.29544866,5.1595243,3574,24508347.6,6765.70288857,6763.24307967,6941.76802018,7445.09440045,29455000000,Health Technology,7676000000,18.79428221,
IRB,IRB INFRASTRUCTURE,135032049145,227.85,2.12909009,-0.52390308,1657084,377566589.4,224.98680553,224.75604826,229.06662338,215.84775449,58037000000,Industrial Services,27974955000,4.82689067,
CGCL,CAPRI GLOBAL CAPIT,122608227724,702.6,1.8408465,10.21176471,116507,81857818.2,665.3152326,662.62715421,654.99288203,575.57096263,9817870000,Finance,3828910000,42.62237235,
BASF,BASF INDIA,116079100596,2697.7,0.78266555,11.05530741,23219,62637896.3,2566.89470519,2560.56645904,2651.35927896,2777.74312484,130997300000,Process Industries,9114000000,12.73635073,133459000000
HINDCOPPER,HINDUSTAN COPPER,102891353673,106.95,0.42253521,9.18836141,3841624,410861686.8,102.57669333,102.47620999,107.82220592,117.07342646,17859294000,Non-Energy Minerals,4092000000,26.31479806,
ITI,ITI LIMITED,86024135571,93.45,1.46579805,-1.16340561,931569,87055123.05,91.73691571,91.61820792,94.9488463,106.85263952,23621828000,Communications,906000000,107.05920041,
POLYPLEX,POLYPLEX CORP,82263951084,2587.6,-1.19515827,14.85895643,170167,440324129.2,2432.78378222,2417.03782113,2381.89865456,1988.59832265,49034946000,Process Industries,11909300000,8.30053413,
GRANULES,GRANULES INDIA,67556773797.99999,269.2,-1.19287943,0.71081182,645492,173766446.4,267.71240318,267.58153295,277.70598877,303.82268491,37649210000,Health Technology,7190395000,10.36534124,
SUNTECK,SUNTECK REALTY LTD,66305236118,455.45,0.68531005,4.37722012,552007,251411588.15,444.21959891,443.04190375,451.67983409,443.31158803,6307074000,Finance,1412906000,50.92623651,
PNCINFRA,PNC INFRATECH LTD,64558084231,256.75,2.02662428,6.75675676,357366,91753720.5,249.08187927,248.31052151,252.08392891,270.13501529,55810012000,Industrial Services,14740193000,6.53245777,
FINCABLES,FINOLEX CABLES,61443382381,396.1,-1.11097241,9.25389601,466323,184710540.3,375.20885192,373.44144418,387.87134615,436.7132101,27681100000,Producer Manufacturing,4435500000,12.45024966,
SHOPERSTOP,SHOPPERS STOP,51749808838,483.1,1.96285352,4.68039003,295434,142724165.4,472.93925614,472.71205061,458.24547651,374.80184264,25187500000,Retail Trade,2692600000,19.2192709,
OLECTRA,OLECTRA GREENTECH,49909189461,638.5,4.99917777,12.19469338,808658,516328133,594.7515604,594.22360342,622.97436327,595.16719905,5932573000,Consumer Durables,846374000,57.40849962,
UFLEX,UFLEX LTD,45063577466,616.6,-1.1700593,3.40432668,115333,71114327.8,602.4572516,601.00194418,600.85601912,550.15581469,87962890000,Process Industries,20301000000,3.92806647,
GREAVESCOT,GREAVES COTTON LTD,38201014709,165.45,0.33353548,9.67848856,3810905,630514232.25,157.34929168,156.9529352,164.58054576,162.39896719,17097000000,Producer Manufacturing,272000000,140.44490702,
ARVINDFASN,ARVIND FASHIONS LTD,35711702591,273.4,1.4471243,15.2613828,216891,59297999.4,255.94496105,254.58342955,263.87470126,263.44069737,22000300000,Distribution Services,1788500000,25.48034811,
ADVENZYMES,ADVANCED ENZYME TE,32187413488,297.25,3.40928857,3.58947552,587408,174607028,287.27522573,286.7308734,292.49767444,322.08846528,5293830000,Process Industries,2014210000,14.54508392,
IRBINVIT,IRB INVIT FUND,31614000000,54.33,-0.16538037,0.85390756,396999,21568955.67,54.02839073,54.01676323,54.22862514,54.75495058,13915662000,Finance,11497849000,3.46959592,38714500000
ASHOKA,ASHOKA BUILDCON LTD,22963159072,85.6,4.58155162,19.054242,4567457,390974319.2,79.13860604,78.5235591,82.25901696,91.4442029,49883161000,Industrial Services,16828475999.999998,5.35461221,
EKC,EVEREST KANTO CYLI,22323717544,207.1,4.09650666,26.43467643,618633,128118894.3,183.23327104,180.74176996,190.53480321,176.35234754,9491299000,Producer Manufacturing,3381700000,6.83029764,
VSTTILLERS,VST TILLERS TRACT,22080474388,2591.4,1.25227108,3.22863346,7519,19484736.6,2545.6117504,2543.20049123,2565.63214411,2562.77321536,8538600000,Producer Manufacturing,1241800000,17.78102302,
KOLTEPATIL,KOLTE-PATIL DEVELO,20293177414,259.4,-3.19089382,8.96870405,134193,34809664.2,253.15200661,252.94255709,263.54279702,276.2095638,6917400000,Finance,1846500000,13.08225151,
LGBBROSLTD,LG BALAKRISHNA & B,18381828806,594.55,1.35526764,7.32918133,62629,37236071.95,578.67610246,578.05748047,584.25043785,547.0072555,21020881000,Producer Manufacturing,3884767000,4.25786921,
SHANKARA,SHANKARA BUILDING,17391765870,765,0.7705987,13.56888361,512104,391759560,720.82760022,719.42207125,720.33531272,630.38217116,24184000000,Retail Trade,845679000,20.56544607,
CONFIPET,CONFIDENCE PETRO IND LTD.,16501092838,55.5,-4.47504303,4.61828464,791127,43907548.5,54.9090595,54.87881072,58.41529454,64.90661404,8631001000,Retail Trade,1993800000,9.01489259,
COFFEEDAY,COFFEE DAY ENTERPR,10499210856,49.1,-1.30653266,17.04410012,3438359,168823426.9,45.58259329,45.56297071,48.65351428,50.73854826,8534200000.000001,Consumer Services,-485500000,-65.58684007,
BHAGCHEM,BHAGIRADHA CHEM & INDS L,9489800720,926.55,1.93069307,1.80190079,14710,13629550.5,901.47674846,899.11492162,925.68166755,,3175317200,Process Industries,625734000,16.26049363,
SMLISUZU,SML ISUZU LTD,8867501276,613.65,-0.10581149,4.83471427,23331,14317068.15,603.2162766,602.76629355,606.20290573,597.99327342,9241700000,Consumer Durables,-404700000,-21.91129547,
MEDICAMEQ,MEDICAMEN BIOTECH LTD,8644465483,705.1,-0.38146369,11.87623959,19516,13760731.6,669.45232962,668.76861995,682.92436804,,1127160827,Health Technology,229148000,38.65689198,
