Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
MANAKSIA,MANAKSIA LTD,5635928299,103.1,19.95346131,25.19732848,2560267,263963527.7,86.57211557,83.22221459,78.83810734,70.54385405,8610365000,Producer Manufacturing,1602727000,-2.78819,
EQUIPPP,EQUIPPP SOC IMP TECH LTD,8732165675,101.25,18.97767333,63.04347826,546700,55353375,74.33727979,71.08276129,74.22640743,,2093698,Technology Services,-12866000,,
GRAUWEIL,GRAUER & WEIL IND LTD,13851720949,69,12.65306122,8.74704492,3710910,256052790,62.65975792,61.15117972,59.63525764,,6032452000,Process Industries,1284200000,6.25205,
CYBERTECH,CYBERTECH SYSTEMS,4560009578,180.65,11.44355336,5.33527697,562590,101631883.5,170.48713251,172.56137652,176.56437907,170.01313393,1177969000,Technology Services,251148000,12.525,
GODREJAGRO,GODREJ AGROVET LTD,98717232384,570.15,11.05375925,14.39606742,8585726,4895151678.9,515.85462621,505.07944367,499.70416584,533.84581397,62496900000,Process Industries,6084000000,20.5972,
JMFINANCIL,JM FINANCIAL,65161996430,75.65,10.92375367,5.95238095,18721680,1416295092,70.62584795,69.853526,69.44087161,76.49605347,32017200000,Finance,17140400000.000002,6.3921,
INFOBEAN,INFOBEANS TECHNO. LTD.,17973546148,819.5,10.20710059,12.46054618,298784,244853488,749.49639352,738.02325986,685.08219383,508.41272874,1803400000,Technology Services,510345000,9.1058,
VERANDA,VERANDA LEARNING SOL LTD,12786538034,245.95,9.99552773,39.98292544,775205,190661669.75,188.3953719,,,,25400000,Commercial Services,,,
DPWIRES,D P WIRES LTD,4905510000,393,9.99160369,12.01368106,73007,28691751,359.94197894,351.35986138,334.28381786,265.74275487,4667222000,Producer Manufacturing,433785000,4.4091,
AGROPHOS,AGRO PHOS INDIA LTD,1051212812,57,9.93249759,66.66666667,672596,38337972,42.18319955,36.35246324,29.91505423,22.63942155,412400000,Process Industries,60200000,,
SUMEETINDS,SUMEET INDUSTRIES,1210543116,12.85,9.82905983,31.12244898,2120737,27251470.45,10.70003895,10.05421106,9.78763372,8.8194764,5738664000,Process Industries,551341000,25.1516,
TTKPRESTIG,TTK PRESTIGE,108125859673,853.2,9.72927786,6.45040549,1771945,1511823474,809.71321869,815.99415923,839.71759334,878.31087804,21869300000,Consumer Durables,4242899999.999999,28.8125,
DPABHUSHAN,D. P. ABHUSHAN LTD,8779560000,446.7,9.45846606,11.96891841,99618,44499360.6,404.98247508,396.78016136,385.98592119,309.4381662,12152294000,Retail Trade,721491000,8.11685,
BLS,BLS INTERNATIONAL,34438565849,368.5,9.29853181,11.63283853,3803963,1401760365.5,334.94055308,313.38119607,275.70461417,218.22515758,4783692000,Technology Services,819884000,15.9531,
LAMBODHARA,LAMBODHARA TEXTILE,1081345859,113.45,8.98174832,0.26513478,316172,35869713.4,108.34980576,105.21590715,100.85342631,90.60341096,1169649000,Process Industries,296149000,3.09026,
TEMBO,TEMBO GLOBAL IND LTD,1885130000,200.2,8.6272382,-6.62313433,126753,25375950.6,200.03226983,206.23997701,223.99265717,237.91441093,1050615370,Producer Manufacturing,,,
SHOPERSTOP,SHOPPERS STOP,54629663521,540.85,8.54992474,9.21849758,3332401,1802329080.85,494.46203243,475.64153663,432.86794348,346.73097576,17489600000,Retail Trade,2878200000,89.0661,
INDOBORAX,INDO BORAX & CHEMICAL LTD,4601705826,156.15,8.39986116,0.77444337,98217,15336584.55,154.0175203,156.68607143,,,1441319000,Process Industries,511245000,3.98045,
CREDITACC,CREDITACCESS GRAME,150525571791,1044.35,7.90411737,2.52294704,797997,833388166.9499999,988.39816889,948.87055783,851.8583162,717.21945099,24660700000,Finance,10841200000,9.70065,
IVP,IVP LTD,1609348070,168.65,7.69476373,4.78409444,89773,15140216.45,160.24956804,159.78725693,154.23154266,133.51157076,2896400000,Process Industries,299900000,13.4804,
TINPLATE,TINPLATE CO INDIA,40563939913,417.85,7.69329897,-1.01859529,1363387,569691257.95,409.30007968,407.1536928,386.48232736,316.78068064,42495079000,Non-Energy Minerals,3473703000,,
CUPID,CUPID LTD(INDIA),3806665204,307.75,7.47337175,1.51740063,514591,158365380.25,287.10198155,272.51782322,251.09621368,232.5359734,1402452000,Consumer Non-Durables,233842000,6.33472,
BARBEQUE,BARBEQUE NATION HOSP. LTD,45799976499,1263.3,7.32308215,7.26840452,413431,522287382.2999999,1205.91294566,1211.2204555,1249.02664956,1170.10254442,5070820000,Consumer Services,1347030000,,
CRISIL,CRISIL LTD,243492136943,3588.7,7.32079309,10.27055263,402087,1442969616.8999999,3343.87940029,3276.12000371,3125.52220575,2845.78636547,23006900000,Technology Services,6546100000,32.254,
MANAKSTEEL,MANAKSIA STEELS LTD,3581435932,58.55,7.23443223,27.55991285,6443965,377294150.75,49.45293956,47.60186437,44.91374489,37.44207982,5041885000,Non-Energy Minerals,456233000,4.88463,2184590000
DATAMATICS,DATAMATICS GLOBAL,17098254479,311.6,7.11584737,4.5111521,1106695,344846162,301.41108282,301.46047693,298.0132809,275.82659362,11490530000,Technology Services,1836440000,,
KIOCL,KIOCL LTD,131122299529.99998,230.05,7.02488951,0.10879025,457933,105347486.65,223.50880573,224.35790728,228.76505062,233.99408989,23623545000,Non-Energy Minerals,4014400000,20.9964,
BETA,BETA DRUGS LTD,6792142997,754.3,6.76574664,15.95695619,17400,13124820,677.34415977,642.40104406,604.44597624,504.24434853,1152526938.14,Health Technology,341141180,4.90521,
AYMSYNTEX,AYM SYNTEX LTD,6314341526,134.3,6.67196187,-2.18499636,91147,12241042.1,129.29998652,126.18603126,121.18765996,104.50163077,9474100000,Process Industries,1604000000,,
TRIVENI,TRIVENI ENGINEERIN,76164944988,334.9,6.26685705,-5.42219712,1211279,405657337.1,335.09704352,331.30716874,310.56845099,240.30638268,44883851000,Process Industries,6239900000,7.9515,
CHENNPETRO,CHENNAI PETRO CP,35656832411,254.15,6.22779519,11.05527638,7020390,1784232118.5,222.02938843,196.80168087,160.16130054,127.21310249,222182200000,Energy Minerals,16642000000,5.16153,
COROMANDEL,COROMANDEL INTL,248694166464,899.15,6.07562083,7.17563621,3652768,3284386347.2,848.2975158,835.50465628,814.56779133,796.84454754,108375700000,Process Industries,20320900000,,
DELPHIFX,DELPHI WORLD MONEY LTD,5989030336,568.35,5.99589705,-2.52958326,4854,2758770.9,561.11740983,558.65101531,546.04252014,,11294604000,Finance,150037000,8.36732,
AMIORG,AMI ORGANICS LTD,38754457520,1127.45,5.97828641,7.76620149,827117,932533061.65,1062.90683125,1033.62668306,994.77834144,,3362090000,Health Technology,,,
RSWM,RSWM LTD,11565818790,520.9,5.87398374,2.58985721,271040,141184736,497.04157546,479.90081142,461.33334725,403.04908899,23226093000,Process Industries,4124300000,7.8079,
MRPL,MANGALORE REF &PET,114357068756,69,5.82822086,0.43668122,29222933,2016382377,63.35897804,58.00978912,51.0972375,46.27265313,320440790000,Energy Minerals,28939900000,48.6407,
ZODIACLOTH,ZODIAC CLOTH CO,2877057429,123.5,5.8269066,4.57239627,180206,22255441,116.86391725,113.52300089,110.1231363,110.76403393,959898000,Retail Trade,-178400000,,
SHEMAROO,SHEMAROO ENTERTAIN,3695425381,143.4,5.75221239,9.80091884,125966,18063524.4,135.73963183,134.74711339,130.86984716,124.80834532,3111139000,Consumer Services,382400000,29.5265,
PERSISTENT,PERSISTENT SYSTEMS,311577087478,4308.65,5.68317002,7.39808318,1286395,5542625816.75,4188.54914409,4289.26288272,4334.55829569,3865.38510005,41878880000,Technology Services,8929010000,18.6798,362481000000
VAIBHAVGBL,VAIBHAV GLOBAL LTD,73829909939,475,5.52038209,-0.46102263,836937,397545075,469.90375706,461.28088052,454.09602473,541.30765386,25400702000,Consumer Durables,3212978000,32.9349,
YAARI,YAARI DIGI INT SER LTD,3436796919,44.2,5.48926014,-15.3256705,785531,34720470.20000001,49.3303376,53.115423,60.88580739,80.84227744,1684600000,Distribution Services,-710100000,134.193,
HONDAPOWER,HONDA INDIA POWER,13559207964,1407.65,5.43404988,9.39576452,105349,148294519.85000002,1325.35183447,1295.56151935,1276.8283918,1252.1469352,9259000000,Producer Manufacturing,964000000,12.8026,
SSWL,STEEL STRIPS WHEEL,26774923648,904.6,5.35755882,5.90645671,209254,189291168.4,868.60792889,857.79379979,831.45548408,755.97593816,17417123000,Producer Manufacturing,4558194000,10.0464,
FINEORG,FINE ORGANIC IND,137321440798,4716.05,5.15630574,4.04045975,77950,367616097.5,4451.12438684,4338.71691336,4155.67675758,3648.11679686,11332184000,Process Industries,2532254000,33.4813,
CAMLINFINE,CAMLIN FINE SCIENC,20305914075,135.8,5.10835913,3.58504958,997397,135446512.60000002,133.15431732,135.44325265,138.79286751,147.68267646,11808762000,Process Industries,1798028000,12.3406,
SHYAMCENT,SHYAM CENTURY FERR,6043105467,28.35,5,-12.5,433365,12285897.75,29.65732259,28.66879329,24.93786773,17.4928419,1276156000,Non-Energy Minerals,332060000,4.32695,
JPOLYINVST,JINDAL POLY INV &,2717859000,274.15,4.99808502,5.46258896,9890,2711343.5,264.20807636,268.02697595,277.11269232,223.84449616,10516000,Finance,,,
XPROINDIA,XPRO INDIA LTD.,14820610759,1313.05,4.99780097,-5.61406031,8130,10675096.5,1342.22002058,1355.34576484,1277.27648086,880.62944834,3732564000,Process Industries,649130000,5.18792,
JETAIRWAYS,JET AIRWAYS INDIA,9559219834,88.35,4.99108734,0.62642369,45307,4002873.45,86.9030209,87.16666592,86.95545993,87.84870408,386400000,Transportation,,,
RITCO,RITCO LOGISTICS LTD,3301895594,140.95,4.99068901,9.60342146,87729,12365402.55,130.34227273,,,,4697831696,Transportation,426087000,4.96306,
JITFINFRA,JITF INFRALOGISTIC,3861981651,155.7,4.98988537,27.57066776,5859,912246.3,135.02795132,128.46191492,128.26240458,119.8523783,9223260000,Transportation,1156247000,27.6863,
SEJALLTD,SEJAL GLASS LTD,2778510167,288.35,4.98816676,-9.1954023,6171,1779407.85,321.18529779,339.62716476,286.53546148,,100198672,Process Industries,-17447000,,
BCG,BRIGHTCOM GROUP,92380470858,80,4.98687664,-12.94885745,2047015,163761200,85.57348332,87.71167968,86.98896392,67.34176705,28557982114,Technology Services,13494483000,0.338349,
RAJRATAN,RAJRATAN GLOBAL WIRE LTD,36803899073,763.35,4.98555907,27.225,122011,93137096.85000002,662.09598783,618.28746966,561.71555315,449.09292349,8928600000,Producer Manufacturing,1815700000,,
DEEPENR,DEEP ENE RESOURCES LTD,3337600098,107.65,4.97318381,27.47187685,42669,4593317.85,89.5537344,77.74891066,62.08837424,49.55435532,23844000,Industrial Services,9552000,94.24,
DCM,D.C.M,1784658852,100.35,4.96861925,6.64187035,1016776,102033471.6,94.51684684,93.05594147,96.05494009,86.29131433,474000000,Finance,20300000,,
PVP,PVP VENTURES LTD,1487469954,6.35,4.95867769,-5.2238806,61151,388308.85,6.3368727,6.19734591,6.0024685,5.53983427,178395000,Technology Services,75787000,76.7084,
GOKULAGRO,GOKUL AGRO RES LTD,16074177396,118.55,4.95794599,27.47311828,88083,10442239.65,102.04559867,93.21354828,82.18409154,62.73536245,83865894000,Process Industries,1843640000,1.85893,
ZODIAC,ZODIAC ENERGY LTD,1728940960,124,4.95133305,4.46503791,43856,5438144,115.75994078,109.87743463,99.97607476,63.00150982,1003685000,Producer Manufacturing,,4.78668,
DUCON,DUCON INFRATECHNOL,6524676837,26.55,4.94071146,-4.15162455,264129,7012624.95,27.10533769,26.68912187,25.19960999,18.65940727,3419538000,Distribution Services,127718000,13.1171,
MEGASOFT,MEGASOFT LTD,3478257613,49.25,4.89882854,-6.27973359,86774,4273619.5,50.98076342,51.84434647,52.40970885,41.16558267,594022000,Technology Services,-56720000,15.8211,
JYOTISTRUC,JYOTI STRUCTURES,12500196370,20.35,4.89690722,0.49382716,185397,3772828.95,19.96930103,20.04764577,20.14655685,17.05788028,0,Utilities,-2594518000,,
SDBL,SOM DIST & BREW LTD,4703112311,70.75,4.89251297,7.93287567,788423,55780927.25,66.18493998,64.13894862,57.16238319,46.6941223,2875720633,Consumer Non-Durables,132305000,,
DEVIT,DEV INFO TECHNOLOGY LTD,2274998159,216.1,4.87745693,21.43860635,349431,75512039.1,184.66261307,167.53694815,,,846376623,Technology Services,39098570,15.0407,
MEP,MEP INFRASTRUCTURE,4916353864,28.05,4.85981308,15.19507187,258763,7258302.15,24.45045823,22.93056166,22.20968965,21.9656501,11231906000,Transportation,5352207000,4.31025,
GINNIFILA,GINNI FILAMENTS,4316763284,52.9,4.85629336,-2.75735294,1484870,78549623,51.49877775,50.15852075,48.30294495,40.95836058,7738776000,Process Industries,1173584000,3.45843,
BLBLIMITED,BLB,1424718724,28.15,4.84171322,1.44144144,61921,1743076.15,28.15200832,27.27514833,24.99032809,18.09967738,5374484000,Finance,121600000,1.41616,
SIL,STANDARD INDS,1029263062,16.4,4.79233227,-0.30395137,107910,1769724,15.95941195,15.35098725,14.50945851,14.62763367,117341000,Process Industries,-127609000,,
INDHOTEL,INDIAN HOTELS,335001268057,247,4.77200424,1.14660115,21806354,5386169438,240.7843991,238.37984415,226.75686151,193.83721506,15617600000,Consumer Services,3170800000,,
VISASTEEL,VISA STEEL LTD,2304211105,20.9,4.76190476,-14.5194274,87621,1831278.9,21.54328265,20.59522359,18.6043005,14.90701213,9660280000,Non-Energy Minerals,111320000,177.659,
KEI,KEI INDUSTRIES,107603909937,1251.6,4.74955015,3.54070152,178836,223831137.6,1215.35823942,1206.16924007,1162.07269847,996.54424074,41788860000,Producer Manufacturing,5583560000,10.4228,
