Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
ALKEM,ALKEM LAB LTD,372146070099,3140.95,0.87192498,-0.25722043,68916,216461710.2,3085.85208591,3081.62185593,3178.29653409,3335.00288895,106341900000,Health Technology,20529200000,18.20545224,
SUNDARMFIN,SUNDARAM FINANCE L,214380456458,1911.05,-1.30658197,17.49823235,27346,52259573.3,1823.22317616,1820.00551737,1886.46603424,2106.73327904,51264900000,Finance,19267400000,27.58969329,
MSUMI,MOTHERSON SUMI WRNG IND L,206371000000,65.25,-0.38167939,-0.53353659,4170043,272095305.75,64.29525613,64.29165468,,,56349800000,Producer Manufacturing,,,
EXIDEIND,EXIDE INDUSTRIES,124525000000,148.25,1.16001365,1.22908843,1457374,216055695.5,146.28051462,146.23045885,149.30079512,161.93381385,127892200000,Producer Manufacturing,13441700000,9.26408118,
SJVN,SJVN LTD,110034257812,28.45,1.42602496,3.26678766,2195042,62448944.9,27.85262055,27.82101959,28.09281947,28.26607109,24170000000,Utilities,17264200000,6.37355092,
SONATSOFTW,SONATA SOFTWARE,73690380707,701.4,-0.01425517,2.37174341,87979,61708470.6,686.31840197,685.54820555,711.2050621,747.43840396,55533700000,Technology Services,4638100000,15.88805345,
MAHINDCIE,MAHINDRA CIE AUTO,73606589112,199,2.55088895,2.12984347,907508,180594092,193.00010159,192.65908167,194.43209527,206.68388447,83867000000,Producer Manufacturing,10274230000,7.85396464,
HGS,HINDUJA GLOBAL SOL,40386635235,967.2,-0.08780538,0.72901479,39731,38427823.20000001,951.92890362,951.08967496,1010.24932792,1161.94898293,55889183000,Commercial Services,7127151000,6.02541229,
MAHSEAMLES,MAHARASHTRA SEAML,39241681860,583.2,-0.45233422,5.28025995,58330,34018056,567.05340155,565.81722173,564.35798099,499.11623623,23083440000,Non-Energy Minerals,5856900000,7.95393158,
HGINFRA,H.G. INFRA ENGINEE,36665266054,581,3.1696706,2.01035906,439839,255546459,565.7308799,565.42445829,574.32400949,563.08819553,37514310000,Industrial Services,6977510000,5.254778,
DOLLAR,DOLLAR INDUSTRIES,30311931921,533.6,-0.15904201,14.07803314,56621,30212965.6,511.07362816,509.38586101,525.46387875,481.72742557,13503214000,Consumer Non-Durables,2197869000,13.79150983,
TIRUMALCHM,THIRUMALAI CHEM,26661864503,257,-1.43815916,4.76966979,258137,66341209,253.12714775,252.73812865,255.79365359,234.06691779,19981900000,Process Industries,4396000000,6.06502832,
KIRIINDUS,KIRI INDUSTRIES LTD,25756418355,488.7,-1.33252574,12.77258567,131210,64122327,467.51617348,466.93463032,477.43041802,489.94661505,9570286000,Process Industries,1455016000,17.75353904,
PANAMAPET,PANAMA PETROCHEM L,17313269846,305.75,6.90559441,5.83246798,655642,200462541.5,284.37544437,282.70942508,284.51123773,264.43097864,14469621000,Process Industries,3061060000,5.67181396,
PRICOLLTD,PRICOL LTD,14668438368,123.15,2.32654757,5.84443489,1904180,234499767,117.16631743,116.77273978,120.01941461,112.81507149,15446929000,Producer Manufacturing,1805801000,8.12295395,
MANGCHEFER,MANGALORE CHEMICAL,13131479201,114.35,3.20397112,35.80760095,5037975,576092441.25,96.78521947,95.39728994,94.59343407,83.10080854,28955830000,Process Industries,1917906000,6.84677935,
NDTV,NEW DELHI TELEVISI,11511345045,206.5,15.68627451,21.1143695,2981063,615589509.5,176.45667338,174.39863401,177.88012978,140.82813486,3964000000,Consumer Services,983900000,10.9872396,
EVERESTIND,EVEREST INDUSTRIES,9552651969,635.65,4.40174099,11.68409031,231567,147195563.54999998,591.7912601,587.58554996,601.90219066,546.0486291,12175116000,Producer Manufacturing,890700000,10.38234194,
BROOKS,BROOKS LAB LTD,2068860521,89.65,8.14234017,5.65704184,114011,10221086.15,84.64789365,84.53360322,86.41904676,93.51778366,771017000,Health Technology,-152761000,-15.38681025,
CTE,CAMBRIDGE TECH ENT,1299573185,65.3,-1.80451128,17.13004484,239768,15656850.4,61.04687831,60.64488693,62.91408501,62.9129821,1094700830,Technology Services,218281000,4.78661993,
