Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
ABBOTINDIA,ABBOTT INDIA LTD,466302110077,22105.15,0.76513059,2.21562009,16249,359186582.35,21657.45309383,21320.32515818,20533.37285041,19167.70185163,49176000000,Health Technology,11765800000,38.22660678,389783000000
PFC,POWER FINANCE CORP,408024685987,156.9,1.55339806,14.52554745,11386886,1786602413.4,147.55269734,143.34082564,134.45953244,121.69066825,747796800000,Finance,280919700000,26.1236869,7206650000000
RECLTD,REC LTD,321779979562,123.85,1.3502455,9.60176991,9768498,1209828477.3,118.43514718,115.35582787,109.90738229,102.462756,385476800000,Finance,254474200000,14.59921823,3640870000000
APOLLOTYRE,APOLLO TYRES,203708630402,338.25,5.68661477,5.703125,11847213,4007319797.25,325.46027223,321.27204891,307.97052659,262.56069384,206398520000,Consumer Durables,27711350000,9.63416508,240365000000
SUNDRMFAST,SUNDRAM FASTNERS,202668814980,1004.6,4.40114315,4.64583333,1016162,1020836345.2,965.25874527,954.5614463,936.07037028,873.71595048,48785200000,Producer Manufacturing,8127400000,25.75960516,197350000000
RHIM,RHI MAGNESITA INDIA LTD,139929957746,877.2,0.96685199,6.19854722,305704,268163548.8,845.25413173,822.07074589,768.14326163,630.75452197,19859650000,Producer Manufacturing,4604430000,30.25796673,107299000000
APARINDS,APAR INDUSTRY LTD,67813902359.99999,1842.2,3.79176292,4.67045455,265342,488813032.4,1766.28579808,1715.74711357,1605.31001242,1237.51683847,93159700000,Electronic Technology,7525900000,9.10790767,50449900000
TECHNOE,TECHNO ELECTRIC &,37796000671,362.6,5.6372906,13.56091806,641666,232668091.60000005,336.13895348,327.39361652,312.83426076,290.42072763,10703373000,Industrial Services,2003733000,13.57962746,18547800000
ANANDRATHI,ANAND RATHI WEALTH LTD,29877967622,733.9,2.49284411,5.92480641,200797,147364918.29999998,705.00618846,698.97510734,694.58488328,659.69809665,4256251000,Finance,2128641999.9999995,13.24617461,25852000000
SHRIPISTON,SHRIRAM PISTONS &,29808976861,1379.2,3.52411334,25.49590537,6388,8810329.6,1222.60638441,1153.56214195,1036.6022872,867.54718265,20578810000,Producer Manufacturing,3658900000,7.36392819,14094100000
BSHSL,BOMBAY SUPER HYBRID SEEDS,27094700000,271.1,4.99612297,19.42731278,67099,18190538.9,235.13504184,212.58247037,171.92481842,98.63558007,1935051830,Process Industries,,,
PSPPROJECT,PSP PROJECTS LTD,26632799561,750.3,1.28923388,7.89473374,462463,346985988.9,711.13201143,693.16781549,663.45013214,601.05446408,17480633000,Industrial Services,2516944000,10.26500453,22299400000
TVSSRICHAK,TVS SRICHAKRA LTD,24888856680,3552.05,9.47406067,17.75401956,213234,757417829.7,3216.6927158,3157.6348904,2994.62233674,2448.14133811,25282000000,Consumer Durables,1887800000,16.76578911,25965500000
