Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
BERGEPAINT,BERGER PAINTS IND,679732163875,710.3,1.51493497,3.15132152,520442,369669952.6,693.93657404,692.40056593,706.09792193,741.46054433,67725800000,Process Industries,13202000000,63.2812,
LODHA,MACROTECH DEVELOPERS LTD,541839150870,1180.5,4.82152371,9.56933358,523105,617525452.5,1109.09397536,1108.77149579,1150.90754459,1032.41833567,54485747000,Finance,20618464000,,
UBL,UNITED BREWERIES L,393646402266,1500.75,0.75190494,3.56428128,374364,561826773,1456.55193453,1455.96229908,1492.15032356,1488.82060045,42430900000,Consumer Non-Durables,6974500000,76.1039,
ABBOTINDIA,ABBOTT INDIA LTD,376100940097,17512.4,-1.07581548,9.30323277,13903,243474897.2,17085.37693024,17040.91437225,17189.57065733,17741.37452199,43097100000,Health Technology,9994300000,31.5508,
PFC,POWER FINANCE CORP,296877216357,116.2,3.19715808,1.08742932,3918364,455313896.8,114.04462677,113.99359477,116.12232268,121.33653321,723535700000,Finance,292575400000,10.0943,
IGL,INDRAPRASTHA GAS,260925273010,380.5,1.96971727,3.45296357,1615648,614754064,374.15705156,374.1033723,389.66263146,453.58873665,49408000000,Industrial Services,18724100000,21.839,
SUPREMEIND,SUPREME INDUSTRIES,259547669203,2039.35,-0.38345057,1.80715373,82578,168405444.29999998,2016.72388327,2014.95081692,2050.99884453,2106.72957812,63130300000,Producer Manufacturing,13604200000,20.0549,
METROPOLIS,METROPOLIS HEALTHC,104222244786,2091,2.71398747,4.86985305,157778,329913798,2024.14535853,2022.65247981,2218.3545674,2562.83902441,9979870000,Health Services,3643359000,37.4711,
BIRLACORPN,BIRLA CORP,90823945183,1208,2.18237185,20.47471826,322966,390142928,1108.37904182,1105.84067638,1175.60537176,1237.33136002,66113200000,Non-Energy Minerals,12253300000,9.06442,
ECLERX,ECLERX SERVICES,80258278860,2363,-0.34581646,2.73019737,53669,126819847,2341.37706501,2341.26892133,2359.03601496,2146.51012125,15644910000,Technology Services,6360210000,7.00101,
TATAINVEST,TATA INVESTMENT,68586985772.99999,1417.5,4.49686694,5.85072621,128282,181839735,1362.41114914,1358.85228496,1379.35980856,1334.65237176,1250177000,Finance,2094087000,35.2941,
JKLAKSHMI,JK LAKSHMI CEMENT,55487314981,465.95,-1.87427609,12.22302505,240291,111963591.45,446.21892886,444.22945392,476.79369162,535.02826106,47274400000,Non-Energy Minerals,9391000000,6.28938,
SCI,SHIPPING CP INDIA,53636756854,118.2,2.47074122,3.59333918,1079476,127594063.2,115.93375704,115.76983481,119.3816019,119.6040559,36947800000,Transportation,14364900000,6.69955,
VARROC,VARROC ENGINEERING,52887014013,369.55,6.88358641,15.52047515,622507,230047461.85,339.40213782,338.19552637,348.29985245,344.30042253,112819150000,Distribution Services,1395190000,20.2833,
TEJASNET,TEJAS NETWORKS LTD,48611558550,448.05,4.99121265,16.66449681,66333,29720500.65,406.48397598,402.64245373,411.50619782,374.52061145,5266000000,Technology Services,376300000,20.7045,39765800000
NESCO,NESCO LTD,38953787684,590.3,6.84162896,11.86280083,700041,413234202.2999999,546.31805091,543.01337618,552.97319657,574.1941787,2910977000,Producer Manufacturing,2044938000,18.7542,
MANINFRA,MAN INFRACONSTRUCT,38684290206,110.6,5.88798468,6.0911271,926539,102475213.4,105.47393616,105.18418885,105.58810533,83.40894075,4179383000,Industrial Services,2317068000,13.8934,
VAKRANGEE,VAKRANGEE LTD,36817616516,37.7,8.64553314,21.61290323,13447228,506960495.6,32.93471744,32.69122314,34.28528437,38.4565558,3142914000,Retail Trade,1262299000,163.448,
SANSERA,SANSERA ENGINEERING LTD,35300778388,708.9,5.49107143,25.88120394,155280,110077992,628.55215786,623.99712693,657.17957949,,15389190000,Producer Manufacturing,,,
HEMIPROP,HEMISPHERE PROP IND LTD,32589749565,120.15,5.07214692,1.69276344,1097287,131839033.05000003,117.05247488,116.81604552,120.37851891,127.92213869,3650000,Finance,-113727000,,
RELINFRA,RELIANCE INFRASTRU,29612672499,122.65,9.21638468,12.31684982,3760774,461258931.1,113.36556293,112.60278776,110.28322703,91.98225115,167008500000,Utilities,1728900000,,
GRSE,GARDEN REACH SHIPB,25928846341,230.8,1.80855757,1.36144049,113808,26266886.4,228.18634601,228.17443411,229.28814351,220.00609497,11408353000,Producer Manufacturing,1464340000,-10.9834,
VALIANTORG,VALIANT ORGANICS LTD,24982566449,1002.3,8.83917906,4.76638445,206384,206858683.2,932.723418,930.52345518,977.09438489,1184.80118637,7548077000,Process Industries,2055972000.0000005,18.1819,
INOXWIND,INOX WIND LTD,24555250595,113.75,2.66245487,0.30864198,357900,40711125,112.09803019,111.9626434,115.01648687,109.87988065,7107264000,Producer Manufacturing,-1225900000,,
KOLTEPATIL,KOLTE-PATIL DEVELO,21459845568,295.5,4.67587673,4.69441984,548791,162167740.5,285.72916167,285.07201883,289.54002058,283.09476002,6917400000,Finance,1846500000,33.9025,
UNICHEMLAB,UNICHEM LABS,18330136521,269.8,3.80915737,10.30253475,84050,22676690,254.13252536,252.69968116,254.12728011,263.97330187,12048666000,Health Technology,295059000,30.5946,
INDORAMA,INDO RAMA SYNTHETC,17142079299,75.2,13.93939394,11.32494449,961259,72286676.8,68.51309521,68.28661675,68.5532543,58.91545329,20411400000,Process Industries,2748800000,17.5212,
ZENTEC,ZEN TECHNOLOGIES,16279672937,202,-1.46341463,-1.00465572,211841,42791882,200.06708518,200.0201922,202.96813697,178.53924531,546396000,Electronic Technology,18164000,69.1757,
ADFFOODS,ADF FOODS LTD,15495583758,781.25,0.38548024,10.15156856,22962,17939062.5,733.81709618,732.07660226,759.46205437,802.50617335,3693242000,Consumer Non-Durables,696297000,25.5526,
JSWISPL,JSW ISPAT SPE PRO LTD,15166385390,35.05,8.68217054,2.33576642,3623160,126991757.99999999,33.36041829,33.28912789,33.78561753,34.1260576,41766500000,Non-Energy Minerals,5596000000,14.2539,
KSL,KALYANI STEELS,12927852593,306.1,3.27260459,-3.20948617,38328,11732200.8,304.04721704,303.94020153,309.12372636,332.21351173,11792430000,Producer Manufacturing,3455220000,3.54804,
JKIL,J KUMAR INFAPROJEC,12556690233,171.5,2.7561414,2.05296043,153488,26323192,167.05278112,166.96408448,167.90391628,172.28057797,25708441000,Industrial Services,4497780000,4.54648,
DCW,DCW,10636987373,42.8,4.77356181,4.64547677,662422,28351661.6,41.66893481,41.55267845,41.95618579,40.18216503,14642617000,Process Industries,2958645000,5.6612,
LINCOLN,LINCOLN PHARMA LTD,6220999756,324.15,4.36252415,0.32497679,49353,15997774.95,318.21183737,318.15932176,325.09099068,327.69562008,4152125000,Health Technology,932789000,4.47151,
ADSL,ALLIED DIGITAL SER,6195692045,120.25,4.97599302,0.37562604,90875,10927718.75,117.1578,116.98515841,119.01644617,100.44804096,3580800000,Technology Services,535700000.00000006,5.44988,
TALBROAUTO,TALBROS AUTO,5616644379,471.2,3.56043956,-0.71639275,50096,23605235.2,466.40259241,466.15106329,467.25063408,381.07450701,4441972000,Producer Manufacturing,764320000,6.07266,
DELPHIFX,DELPHI WORLD MONEY LTD,5275175945,562.3,19.99573197,10.42812255,18695,10512198.5,512.84136207,511.44859232,518.78289631,,11294604000,Finance,150037000,8.36732,
V2RETAIL,V2 RETAIL LTD,5048355136,160.15,9.31740614,14.2296719,78019,12494742.85,146.59776075,145.92525353,149.01885783,144.9599398,5386474000,Retail Trade,606270000,16.343,
MANAKSIA,MANAKSIA LTD,4856073004,77.9,5.55555556,6.63928816,402258,31335898.2,74.6814142,74.36402461,73.61565696,68.0978261,8610365000,Producer Manufacturing,1602727000,-2.78819,
VARDHACRLC,VARDHMAN ACRYLICS,4319550972,56.65,5.39534884,11.84600197,529704,30007731.6,51.97701337,51.88125323,53.37086099,53.79882129,2801762000,Consumer Non-Durables,590700000,0.282579,
NATHBIOGEN,NATH BIO-GENES (IN,4054503454,225.9,5.88235294,-3.27552987,67669,15286427.1,221.77505359,221.69510365,230.55771658,276.86876953,2705716017,Process Industries,902984780,9.3649,
20MICRONS,20 MICRONS LTD,2611201210,81.2,9.95260664,3.11111111,337836,27432283.2,76.12618665,75.73668519,75.88270169,66.3286616,4834798000,Process Industries,734301000,3.62097,
EMKAY,EMKAY GLOBAL FIN,2567511909,114.1,9.18660287,5.74606117,104640,11939424,108.17240357,107.83444639,109.20006599,105.23877676,1520470000,Finance,685463000,-5.44956,
