Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
DSSL,DYNACONS SYS SOLUT,10143039877,689.40002,-13.8249975,-1.51428286,403527,278191521.87054,711.51010532,706.19304547,680.55474723,535.26143418,8044686000,Technology Services,663652000,15.28367258,
THANGAMAYL,THANGAMAYIL JEWELL,39155685898,1287.5,-9.99965048,-6.63524293,183159,235817212.5,1386.55700732,1376.3669139,1292.83289389,946.9534496,31525500000,Consumer Durables,2333200000,16.78196721,
SOTL,SAVITA OIL TECHNOL,25128363843,331.29999,-8.90844628,-8.73278512,367007,121589415.42992999,354.66820631,348.69072232,334.64932225,304.82152631,35934360000,Process Industries,2556297000,9.82998605,
JINDALSTEL,JINDAL STEEL & PWR,646888915566,585.04999,-7.69170097,-9.99230923,12209864,7143380811.101359,641.28563558,657.96389052,665.54048827,608.8315806,524317900000,Non-Energy Minerals,89170700000,7.25450081,
EMIL,ELECTRONICS MART IND LTD,72794462095,175.85001,-7.56898292,10.59749057,1096569,192831669.61569,168.41290554,160.8794986,146.49998072,110.26753973,54457100000,Retail Trade,,,
NEWJAISA,NEWJAISA TECHNOLOG,5244300000,141.5,-7.39528796,24.12280702,225000,31837500,127.18597579,,,,445298000,Retail Trade,,,
NATCOPHARM,NATCO PHARMA LTD,143278949525,741.54999,-7.34678472,-9.01227117,1624981,1205004644.30019,799.77362292,819.82735149,829.3049081,736.56377488,26993000000,Health Technology,11193000000,12.80076383,
CARERATING,CARE RATINGS LTD,27106778507,851.84998,-6.43124327,-5.76359637,295262,251518928.79476,906.8055683,909.30641745,871.12671579,740.85091869,2789930000,Commercial Services,1050271000,25.80931827,
DCMSHRIRAM,DCM SHRIRAM LTD,144800212646,866.95001,-6.42741392,-10.99075873,273556,237159376.93556,958.99834647,986.53933849,986.14043405,930.72102052,115050700000,Producer Manufacturing,11805600000,12.13456433,168136000000
FCONSUMER,FUTURE CONSUMER LTD,1577657431,0.75,-6.25,-6.25,1575081,1181310.75,0.78987542,0.79757469,0.80846345,1.11573623,3811508000,Consumer Non-Durables,-463680000,,
CTE,CAMBRIDGE TECH ENT,1449946837,69.449997,-6.02165748,16.04009912,1070103,74318650.139691,65.57044631,64.16073965,61.96867056,60.36506899,1819920700,Technology Services,107007000,13.55001857,
GENSOL,GENSOL ENGINEERING LTD,32330200000,816.79999,-5.86608498,-3.55414208,223036,182175802.56964,844.982295,810.30878429,716.95271089,,3926500000,Industrial Services,571500000,56.57077865,
ALLETEC,ALL E TECHNOLOGIES,4191310000.000001,194.45,-5.72121212,8.81365417,95200,18511640,194.93265902,188.18983903,169.54461688,127.35868912,876843000,Technology Services,127774000,32.80252634,
PROPEQUITY,P. E. ANALYTICS PR,2507320000,224.64999,-5.66869644,4.004625,102600,23049088.974,228.42918519,224.46453771,211.31685172,179.09165095,290538000,Technology Services,,,
STARHEALTH,STAR HEALTH & AL INS CO L,338761342660,548.04999,-5.50862241,-6.18795265,1370162,750917270.3983799,579.63548907,587.04521852,599.56600642,604.69381845,121000196000,Finance,,,
PRUDENT,PRUDENT CORP ADV SER LTD,49681805260,1133.5,-5.48259329,-12.14540381,48223,54660770.5,1239.53309423,1243.15047675,1200.5830464,1017.47518335,6187745000,Finance,1963210000,25.06484699,45671400000
NIITLTD,NIIT,17264495628,120.95,-5.39694955,10.05459509,2477090,299604035.5,118.75598689,118.22377508,110.9815612,93.34988591,3412500000,Commercial Services,1252650000,13.78237786,
SYSTANGO,SYSTANGO TECHNOLOG,3631990000,248.14999,-5.30433144,10.14202841,80000,19851999.2,238.3993642,237.56917214,241.74247113,,523400999.99999994,Technology Services,154712000,20.35681137,
AARON,AARON INDUSTRIES LTD,3082274094,278.70001,-5.30070694,0.57740886,35949,10018986.65949,283.28693696,278.00451853,266.57409156,228.24764012,558497000,Producer Manufacturing,101484000,30.37202016,
GTLINFRA,GTL INFRASTRUCTURE,11782459979,0.9,-5.26315789,-5.26315789,12090467,10881420.3,0.93424288,0.96045323,0.95103724,0.95024998,14578600000,Industrial Services,1462500000,8.05638289,
IPSL,INTEGRATED PERSONN,1261140000,173,-5.17950123,35.15625,3000,519000,156.57379184,145.74460218,127.07287499,,1975357000,Commercial Services,82847000,17.70931959,
FIDEL,FIDEL SOFTECH LTD,1753200000,112.4,-5.14767932,-16.74074074,10000,1124000,122.66989821,121.52435051,112.76884146,89.34838321,333710000,Technology Services,,,
BIGBLOC,BIGBLOC CONSTRUCTI,11350835758,152.25,-5.08104146,-3.51711027,177384,27006714,159.2997343,162.02323903,162.11213011,150.50437878,1138275000,Non-Energy Minerals,514125000,24.16612839,12870400000
CELEBRITY,CELEBRITY FASHIONS,1073514687.0000002,18.85,-5.03778338,7.10227273,460596,8682234.6,18.96588518,18.68933871,17.82428461,16.23333348,3556900000,Consumer Non-Durables,212800000,5.04471188,
GOLDSTAR,GOLDSTAR POWER LTD,4308619441,17,-5.02793296,-18.07228916,697500,11857500,18.93055335,17.55528947,13.51910992,7.43742072,499830000,Producer Manufacturing,66245000.00000001,67.55627505,
MICEL,MIC ELECTRONICS LTD,8375100893.000001,35.950001,-5.0198074,-15.1121542,853151,30670779.303151,39.04855967,37.46315444,33.01947836,23.20518389,229081000,Health Technology,43200000,193.86807623,
CSLFINANCE,CSL FINANCE LTD,7479534322,312.20001,-5.01977472,-3.93845846,84114,26260391.64114001,327.61466432,331.09506921,328.82385109,293.78691915,1150823000,Finance,684072000,10.93384077,
MAXESTATES,MAX ESTATES LTD,39571839557,255.45,-5.00185589,-14.27852349,10717,2737657.65,,,,,1073420000.0000002,Finance,316727000,148.83986385,
JAICORPLTD,JAI CORP LTD,53945252003,287,-4.99834806,-1.93063051,1255688,360382456,296.58674544,282.67545432,250.7445447,194.43894763,5943263000,Process Industries,417500000,129.21018444,
PLAZACABLE,PLAZA WIRES LTD,4599290000,157,-4.9924357,32.71344041,2787864,437694648,130.18061575,,,,,Producer Manufacturing,,,
QUICKTOUCH,QUICKTOUCH TECH,1487480000,232.3,-4.98977505,0.12931034,500,116150,240.06795276,230.13217089,207.55330927,,878629049,Technology Services,,,
MURUDCERA,MURUDESHWAR CERAMI,3952125509,65.349998,-4.94545745,8.01652562,242171,15825874.365658,62.76473942,58.72542426,51.954277,42.77456341,1704823000,Producer Manufacturing,319090000,12.3856138,
GICL,GLOBE INTERNATIONA,1303290000,47.25,-4.92957938,-18.46419468,15000,708750,54.23111435,53.43569896,49.08972519,40.47078534,1136834000,Transportation,49833000,30.07348544,
