Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
ONGC,OIL & NATURAL GAS,2077633049095,186.95,13.13161876,16.37099284,132524831,24775517155.449997,168.46518775,166.66677657,162.13867428,142.07261283,3038516500000,Energy Minerals,764956900000,4.72772,
ONGC,OIL AND NATURAL GAS CORPORATIO,2077633049095,187.05,13.26067897,16.46948216,7911066,1479764895.3000002,168.44070609,166.64455221,162.11365321,142.04974927,3038516500000,Energy Minerals,764956900000,4.72772,
HINDALCO,HINDALCO INDUSTRIES LTD.,1311000696464,619.8,6.2392833,8.03555677,1303438,807870872.4,571.92688541,550.7294191,519.50370042,450.49501524,1317740000000,Non-Energy Minerals,270830000000,6.69422,
HINDALCO,HINDALCO INDS,1311000696464,619.75,6.1579308,8.01742919,20957175,12988209206.25,572.00543218,550.78853441,519.58056025,450.56708069,1317740000000,Non-Energy Minerals,270830000000,6.69422,
GNFC,GUJARAT NARMADA VA,93554334993,608.2,1.56980628,9.98191682,3845105,2338592861,569.80048363,548.85612476,509.64543541,424.81752174,40841500000,Process Industries,10953100000,,
GMDCLTD,GUJARAT MINERAL DEVELOPMENT CO,51484198059,167.3,3.3353986,26.1689196,2625337,439218880.1,146.65578665,137.72682739,118.1079779,86.17939706,13255903000,Distribution Services,2904108000,100.836,
GMDCLTD,GUJARAT MINERAL DE,51484198059,167.6,3.55267223,26.3475311,21075186,3532201173.6,146.72151527,137.79518793,118.16476268,86.2090583,13255903000,Distribution Services,2904108000,100.836,
EXCELINDUS,EXCEL INDUSTRIES,19265842348,1632.05,6.21867882,23.73388931,554853,905547838.65,1380.07425278,1257.49426584,1103.92099812,1009.98564756,7465678000,Process Industries,2023006000,8.03819,
EXCELINDUS,EXCEL INDUSTRIES LTD.,19265842348,1645.75,7.53021888,24.57893342,39039,64248434.25,1381.80194953,1258.31052178,1104.25877247,1010.24401585,7465678000,Process Industries,2023006000,8.03819,
SEIL,SHANTI EDUCATIONAL INITIATIVES,9054640608,590.5,4.99644008,16.46942801,19292,11391926,518.32070148,458.33262726,334.30044598,194.5117812,30196469,Commercial Services,-13753000,,
SELMCL,SEL MANUFACTURING COMPANY LTD.,6812494682,215.85,4.98540345,21.46876759,33,7123.05,177.8535346,149.5736062,190.44202174,870.09543301,1903845000,Process Industries,-980091000,,
SELMC,SEL MANUFACTURING CO LTD,6812494682,358.55,4.99267936,21.52177597,53,19003.15,295.35818188,247.01800773,164.74352217,,1903845000,Process Industries,-980091000,,
FELDVR,FUTURE ENTERPRISES,5678272676,22.15,9.92555831,73.7254902,1770042,39206430.3,16.18712248,14.74532264,13.78767052,13.08802866,14221400000,Process Industries,2477900000,42.4118,
FELDVR,FUTURE ENTERPRISES LIMITED,5678272676,22.47,9.98531571,74.05112316,938782,21094431.54,16.36856492,14.8602749,13.85201193,13.16108742,14221400000,Process Industries,2477900000,42.4118,
GODHA,GODHA CABCON INSULAT LTD,3604360000,165.4,1.690747,5.856,63251,10461715.4,151.44000927,136.78620564,110.71658121,71.09058832,323964000,Producer Manufacturing,18976000,,
PREMEXPLN,PREMIER EXPLOSIVES,3592860672,338.55,0.71396698,11.54859967,46033,15584472.15,308.09521906,291.26006949,272.02376952,232.43946151,1522030000,Process Industries,241726000,33.1766,
PREMEXPLQ,PREMIER EXPLOSIVES LTD.,3592860672,337,2.09027258,11.01960504,8402,2831474,306.69354329,290.31457485,271.51562873,232.26779119,1522030000,Process Industries,241726000,33.1766,
ULTRACAB,ULTRACAB (INDIA) LIMITED,2872853342,227,1.22630992,14.21383648,53466,12136782,211.03233788,205.77164117,191.65250904,158.22134956,703660584,Producer Manufacturing,79024710,28.5795,2125900000
CRESSAN,CRESSANDA SOLUTIONS LTD.,2540943763,8.77,4.77897252,18.19407008,2155887,18907128.99,7.86098287,7.49263174,6.7773941,4.18291117,933000,Technology Services,17500,598.353,
KANANIIND,KANANI INDUSTRIES,2364522517,21.75,-3.97350993,2.11267606,271380,5902515,20.98956772,19.53017934,17.11743121,11.87974877,3115760000,Consumer Durables,12245000,60.6489,
BLSINFOTE,BLS INFOTECH LTD.,1960872821,4.7,4.91071429,21.13402062,416588,1957963.6,3.88590026,3.26387943,2.22117411,0.93691738,120000,Technology Services,-1189000,,
BALFC,BAID LEASING AND FINANCE CO.LT,1691762304,147.45,4.64869444,8.18048423,30886,4554140.7,135.36161103,132.77090091,125.27221559,84.61822202,539820742,Finance,115054000,5.22719,
SHAHALLOYS,SHAH ALLOYS LTD.,1502633222,79.5,4.74308024,21.09672137,45588,3624246,68.8928837,64.05884327,57.12269396,36.9893705,5016574000,Non-Energy Minerals,1167800000,11.2524,
SHAHALLOYS,SHAH ALLOYS,1502633222,79.3,4.41079658,20.70015221,352439,27948412.7,68.87164456,64.01030363,57.05522693,36.7885932,5016574000,Non-Energy Minerals,1167800000,11.2524,
MSRINDIA,MSR INDIA LTD.,1182143972,19.7,4.78723962,20.93308036,45318,892764.6,16.62109982,15.27733037,14.32008501,13.38583636,294006155,Distribution Services,-370784000,,
AIML,ALLIANCE INTEGRATED METALIKS L,1025964373.9999998,92.6,4.8104155,21.28356572,13308,1232320.8,81.58482598,74.83043773,58.02766597,47.91979921,731318000,Producer Manufacturing,122376000,354.084,
