Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
JSWENERGY,JSW ENERGY LTD,380757732349,228.75,-1.37960767,5.22079117,553800,126681750,222.91329367,222.83521991,242.50987075,267.69384852,81185700000,Utilities,35510700000,12.52972857,557224000000
IDBI,IDBI BANK LTD,360205478516,35.25,5.2238806,10.67503925,11547922,407064250.5,32.90174504,32.82467657,35.0847406,40.6838769,232215366000,Finance,,,640855000000
SANOFI,SANOFI INDIA LTD,151537404518,6621,0.67818259,1.93210684,20695,137021595,6522.63713166,6518.73031897,6640.34458217,7205.39035013,29455000000,Health Technology,7676000000,17.75409126,
METROBRAND,METRO BRANDS LTD,150089312994,577.4,4.21442108,-1.46757679,91754,52978759.6,575.02914987,574.79727519,568.52717984,,13429300000,Retail Trade,,,
ISEC,ICICI SEC. LTD,144118230835,446,0.37132891,3.79334419,255265,113848190,438.42739425,438.23453612,465.43299203,578.63577886,34384800000,Finance,19083500000,13.32660313,
NH,NARAYANA HRUDAYALA,128982320165,666.9,5.84874216,3.39534884,567652,378567118.8,642.3010776,641.21243567,649.82273131,622.11011903,37013170000,Health Services,6526280000,20.40824791,
GRINFRA,G R INFRAPROJECTS LTD,114262238300,1224.95,3.44987754,6.6704402,52972,64888051.40000001,1182.67822714,1181.78003859,1262.7266301,1535.0976849,84583476000,Industrial Services,17354433000,6.58403754,
INDIGRID,INDIA GRID TRUST,98024900000,141.21,0.79229122,0.93638313,98633,13927965.93,140.09952696,140.03674756,141.50618584,142.01131387,22221830000,Finance,,,221075000000
BLUESTARCO,BLUE STAR,94016804659,991.9,1.68640115,11.8894529,187524,186005055.6,941.79241296,938.17460936,966.66106487,974.24285454,60200400000,Producer Manufacturing,3464700000,27.54538767,102660000000
RELIGARE,RELIGARE ENTERPRIS,39726593961,129.05,3.65461847,3.24,827083,106735061.15,124.12995387,123.67253325,123.93476183,127.21602182,33724409000,Finance,-5880041000,-11.7311318,70763600000
HEIDELBERG,HEIDELBERGCEMENT I,39521328256,176.95,1.37496419,3.63103953,69271,12257503.45,174.04188034,173.99914404,179.21844699,203.00743494,22969600000,Non-Energy Minerals,4345500000,9.0947712,
SURYAROSNI,SURYA ROSHNI,20218376374,373,0.47138047,-2.25366876,66291,24726543,370.2208506,370.15010553,384.3559765,449.4552375,77308200000,Non-Energy Minerals,4428800000,4.5652042,
CAMLINFINE,CAMLIN FINE SCIENC,17368401939,112.45,1.76470588,3.44986201,214709,24144027.05,109.95192768,109.75653988,113.45130048,132.18251591,14090327000,Process Industries,1528084000,14.77295485,23720500000
VALIANTORG,VALIANT ORGANICS LTD,16740125450,621,0.86080884,15.67476949,239728,148871088,567.99965886,566.4153513,633.39116824,927.80952417,11532711000,Process Industries,2042181000,9.90928495,
AVADHSUGAR,AVADH SUGAR ENERGY,10978101614,554.05,0.77300837,2.84945239,61756,34215911.8,549.42298597,548.98779003,579.84238075,561.55697586,27243189000,Process Industries,3028111000,7.62845603,26683100000
RAMASTEEL,RAMA STEEL TUBES,6216299229,386.85,4.90847458,-0.29639175,177221,68557943.85000001,379.10630047,378.52010438,371.84937706,319.08320233,7681678000,Non-Energy Minerals,425532000,14.60830027,
DYNPRO,DYNEMIC PRODUCTS L,4894571160,444.05,5.73877843,5.90269497,36881,16377008.05,419.01863061,418.90635714,452.00301225,518.66160726,2519261000,Consumer Non-Durables,426996000,15.4669017,
VENUSREM,VENUS REMEDIES LTD,2980838365,223.85,0.76524871,11.72947342,80844,18096929.4,210.23875236,208.85571512,224.69607156,296.32263464,5986500000,Health Technology,621130000,4.79905715,
MUTHOOTCAP,MUTHOOT CAPITAL SE,2946575375,185.25,3.46271991,7.42244129,292841,54248795.25,176.47602171,176.46960985,195.52080955,279.40154238,3979600000,Finance,962800000,3.06042311,
VETO,VETO SWITCHGEARS A,1635284536,97.9,13.90343223,17.31575794,805192,78828296.80000001,86.01931931,85.12294041,88.13184001,98.58342049,2678320000,Producer Manufacturing,339360000,6.09140304,
BALPHARMA,BAL PHARMA,1553344151,100.75,1.15461847,6.67019587,155371,15653628.25,95.59852738,95.43251179,98.54938829,102.28343581,2812145000,Health Technology,234757000,10.79609618,
