Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
SOLARINDS,SOLAR INDUSTRIES I,246404409607,2815.55,3.315353,6.06705594,59962,168826009.10000002,2720.55329063,2718.18243306,2728.10360176,2503.32785086,38413300000,Process Industries,7472600000,34.16489704,262599000000
GMRINFRA,GMR INFRASTRUCTURE,212767072266,35.25,-0.14164306,1.58501441,6208053,218833868.25,34.93353141,34.9038024,35.46636091,36.46444729,46007200000,Transportation,23158400000,19.79534736,
SFL,SHEELA FOAM LTD,131608709292.00002,2845.7,5.55071308,8.37252699,60961,173476717.7,2697.14310947,2693.12958693,2830.09524794,2955.65051906,29818100000,Process Industries,3149400000,42.8794403,
NUVOCO,NUVOCO VISTAS CORP LTD,103896724312,307.6,5.61373391,8.30985915,1130227,347657825.20000005,293.22505379,292.41970055,301.96223168,408.21667228,91265400000,Non-Energy Minerals,14967000000,10.44315657,193304000000
CENTURYTEX,CENTURY TEXT & IND,87541488190,813.7,3.80812655,1.7125,310436,252601773.2,796.83195382,795.22262836,793.7733194,789.33935165,40952400000,Process Industries,4558800000,21.94261389,107806000000
FACT,FERTILIZERS & CHEM,67004309798.99999,105.55,1.98067633,6.61616162,535866,56560656.3,101.61820886,101.55462438,107.67915148,117.03245293,44248000000,Process Industries,5962300000,11.23799705,
SYMPHONY,SYMPHONY LTD,63573424416,917.8,1.14613181,7.37642586,25881,23753581.8,889.75498438,888.92750337,929.08274134,999.84165041,10390000000,Producer Manufacturing,1610000000,38.6170338,
JUSTDIAL,JUST DIAL LTD,49838398236,591.15,-0.06761897,3.49264706,249121,147267879.15,580.90733648,580.7821921,616.68622429,732.32403753,6469500000,Technology Services,234100000,212.89362766,
SCI,SHIPPING CP INDIA,47325178830,102.6,0.93457944,0.78585462,603880,61958088,101.09538616,100.94470353,105.55169033,115.00088467,49949300000,Transportation,15401300000,3.07280417,
HIKAL,HIKAL LTD,31996544815,260.15,0.17327686,4.47791165,353817,92045492.55,253.11693516,253.04765951,282.5553216,372.5784307,19427200000,Health Technology,3405600000,9.39527391,
HATHWAY,HATHWAY CABLE & DA,29560746370,17.25,2.98507463,3.29341317,4098188,70693743,16.71260062,16.70502166,17.18285513,19.84472976,17930200000,Consumer Services,3708500000,5.53362448,
ASHOKA,ASHOKA BUILDCON LTD,21124421219,75.65,0.46480744,0.73235686,352045,26632204.25000001,75.44698838,75.44040691,77.28955562,86.91432718,59458022000,Industrial Services,17358782000,2.99729095,
EXCELINDUS,EXCEL INDUSTRIES,16099913859,1315.85,2.7165216,14.64105245,75224,98983500.4,1228.4231475,1220.02218845,1247.19473766,1201.91550128,11780198000,Process Industries,2305104000,6.98446311,
RAMCOIND,RAMCO INDUSTRIES,15521353755,185.8,3.8569033,6.7816092,163788,30431810.4,178.68799207,178.60484736,186.03408936,220.85091431,14567234000,Non-Energy Minerals,2223100000,7.5941468,18986400000
ORISSAMINE,ORISSA MINERALS DE,15484199707,2713.3,4.99980651,13.52719665,11151,30256008.3,2499.6830378,2477.93861359,2579.89695045,2707.11030698,826787000,Non-Energy Minerals,248057000,62.42194216,
GANECOS,GANESHA ECOSPHERE,13259176393,619.9,2.14203328,6.09276057,31533,19547306.7,602.59210717,601.87292898,618.48453606,608.22691391,10214436000,Process Industries,1139120000,11.63984163,
NAHARSPING,NAHAR SPINNING,11795157168,335.9,2.97363581,13.80653905,73996,24855256.4,322.42010362,322.21790028,357.32317612,418.44981109,35938596000,Process Industries,8044418000,1.46625364,
TARC,ANANT RAJ GLOBAL LTD,10756200000,36.6,0.41152263,3.53606789,314663,11516665.8,36.33192917,36.31867665,37.15072363,39.36687097,3006848000,Finance,-1343630000,-16.57901803,
NURECA,NURECA LTD,10010674584,1060.4,6.42846389,2.25650916,341323,361938909.2000001,1018.8741859,1016.75022918,1063.4720815,1285.56628172,2555480000,Health Technology,555090000,18.03432702,12492400000
RSWM,RSWM LTD,8950497323,383.4,0.92129508,5.17075847,188755,72368667,374.118717,373.68068584,390.7416277,401.45413241,38174200000,Process Industries,4320500000,2.07163461,
NCLIND,NCL INDUSTRIES,7734807415,188.35,10.17841474,14.63785758,822989,155009978.15,173.21057114,171.65151532,172.12434832,187.20778272,16334077000,Non-Energy Minerals,2063762000.0000005,3.74791639,
ROTO,ROTO PUMPS LTD,7317188117,476.9,2.22936763,4.56040342,82798,39486366.2,466.28287096,465.1802848,458.95868283,,1755876000,Producer Manufacturing,447145000,16.36424005,
AGARIND,AGARWAL INDUSTRIAL,6683113160,473.2,2.37992211,5.00388328,26721,12644377.2,461.19018393,460.09067311,486.87976318,471.58199747,15982436000,Process Industries,1057589000,6.31919693,
URJA,URJA GLOBAL LTD,6226622625,14.2,19.83122363,21.36752137,11317467,160708031.4,12.16952973,12.10158497,12.87718288,13.55871603,729665000,Electronic Technology,15968000,396.03128914,
APCL,ANJANI PRTLND CEMT,5304939104,236.65,12.95942721,22.61658031,248244,58746942.6,207.66757064,206.20841561,217.8974919,266.68151178,8012600000,Non-Energy Minerals,1440100000,7.0907153,
ABAN,ABAN OFFSHORE,2664377218,46.05,0.76586433,4.42176871,296799,13667593.95,45.20826874,45.19987773,46.77714984,47.81961675,5983400000,Industrial Services,368790000,7.22464605,
SPLIL,SPL INDUSTRIES LTD,1428250188,54.65,10.73961499,16.52452026,251734,13757263.1,49.98217847,49.53723887,51.36864581,52.3179945,1978696000,Consumer Non-Durables,217684000,6.56111698,
LASA,LASA SUPERGENERICS,1315760763,38.75,19.96904025,20.34161491,1138820,44129275,33.27822662,33.07084497,36.92541149,51.03355436,1371267000,Process Industries,156324000,8.41688265,
