Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
SUNPHARMA,SUN PHARMACEUTICAL,2726180546265,1141,0.50649637,1.15248227,8459282,9652040762,1124.20638737,1100.33122847,1054.97885455,994.0649971,438856800000,Health Technology,117728900000,22.7370777,2309420000000
DRREDDY,DR REDDYS LABS,938941615295,5659.5,-0.01678665,2.34177215,514054,2909288613,5539.05659239,5399.94426433,5138.32072559,4719.48509303,245879000000,Health Technology,75931000000,11.736993,810879000000
ZOMATO,ZOMATO LTD,728372948931,86.55,1.76366484,3.83923465,123094922,10653865499.1,83.90933391,81.63548118,76.29855456,68.29143721,70794000000,Transportation,-12103000000,,
BERGEPAINT,BERGER PAINTS IND,691409953949,698.5,-1.84782121,3.94345238,1724857,1204812614.5,690.06655505,683.46441327,667.20934766,632.98444761,104542100000,Process Industries,14872000000,47.09551869,573780000000
IDBI,IDBI BANK LTD,650090235859,64.4,6.44628099,11.32238933,50141333,3229101845.2000003,59.95149255,58.68399588,56.69230869,51.88820641,250659230000,Finance,,,624687000000
IRFC,INDIAN RAILWAY FIN CORP L,519342444787,44.7,12.5944556,26.44979499,454912684,20334596974.800003,38.14724644,36.17358283,34.15895205,30.41632231,239326280000,Finance,64123070000,73.34762395,
ABBOTINDIA,ABBOTT INDIA LTD,511853184418,24555.8,1.9560178,7.01817166,34081,836886219.8,23862.83708596,23591.83416345,23039.16648549,21520.6361039,53484400000,Health Technology,12103100000,40.78412014,451085000000
AUROPHARMA,AUROBINDO PHARMA,478682545306,840.35,2.95883236,4.83408445,3827947,3216815261.4500003,809.90354245,784.06878412,726.26778342,608.66181356,248553800000,Health Technology,37582200000,12.48763099,
ALKEM,ALKEM LAB LTD,470972528705,4023.4,2.23351544,0.52217364,342585,1378356489,3918.19248465,3800.41720698,3616.76329333,3364.39652057,115831500000,Health Technology,16094500000,28.54984179,394787000000
LUPIN,LUPIN LTD,452320085418,1035.35,4.09712657,8.30020921,3960624,4100632058.4,979.15609848,951.97035514,891.16359612,785.44056082,164917800000,Health Technology,17182000000,28.00544089,325123000000
MRF,MRF LTD,435311371522,106973.35,4.27350052,4.23712546,23039,2464559010.65,103346.20650508,102465.72778483,100026.12502507,92187.32916988,229906300000,Consumer Durables,23774400000,18.6334028,364142000000
POONAWALLA,POONAWALLA FINCORP LTD,299919801473,418.25,7.07885031,10.06578947,11209637,4688430675.25,388.9128777,378.54625862,360.42867983,320.82275651,19958700000,Finance,9534700000,31.45560967,
KANSAINER,KANSAI NEROLAC PAI,272464326775.00003,320.5,-4.89614243,-1.68711656,2642097,846792088.5,326.86222501,321.2646817,307.47490592,293.42430114,75427300000,Process Industries,8179900000,32.92851096,204911000000
AJANTPHARM,AJANTA PHARMA,211947529718,1721.55,2.22677474,14.32413587,704974,1213647989.7,1607.91034869,1543.72738456,1462.16964433,1331.73278254,37277900000,Health Technology,8552700000.000001,24.78135907,
HINDCOPPER,HINDUSTAN COPPER,142007478366,151.15,2.92815098,19.06262308,16289751,2462195863.65,137.011012,129.85167732,120.89262471,112.45127229,16773300000,Non-Energy Minerals,4906600000,28.66858484,
AKZOINDIA,AKZO NOBEL INDIA,126506433037,2899.85,4.27176786,7.8813244,149645,433948053.25,2768.11626299,2706.86257549,2589.61581981,2359.1601441,37817000000,Process Industries,5251000000,23.14995868,99307200000
ERIS,ERIS LIFESCIENCES,108702792866,795.7,-0.47529706,5.11228534,873656,695168079.2,776.1272284,752.50509045,708.95319851,667.80233497,16851490000.000002,Health Technology,5367460000,21.76674868,
WELSPUNIND,WELSPUN INDIA,108291206988,114.65,4.65540849,13.29051383,12530671,1436641430.15,106.79753398,103.13427646,97.62230665,86.95687146,80937600000,Consumer Non-Durables,10162400000,10.65606618,
PGHL,PROCTER & GAMBLE HEALTH L,90503155966,5448.95,0.33882757,5.49757986,11137,60684956.15,5324.20100321,5256.15683314,5150.53656707,4799.37600907,11144100000,Health Technology,3391100000,26.68843619,
ELECON,ELECON ENGINEERING,89053114726,819.05,3.232919,8.3542768,623047,510306645.35,766.43119298,732.31141225,653.69269632,489.53894817,15264644000,Producer Manufacturing,3739530000,23.81398591,
WELCORP,WELSPUN CORP LTD,85212783978,330.45,1.58315713,5.76091836,1260912,416668370.4,320.54157676,311.24442543,287.5200384,244.23118763,97581000000,Producer Manufacturing,4845700000,20.25880347,65509600000
MAPMYINDIA,C.E. INFO SYSTEMS LTD,80668244522,1540.65,2.50499002,2.38577837,207223,319258114.95000005,1489.31547431,1433.44685365,1313.83244525,1221.69014877,2814600000,Commercial Services,1172200000,66.24052595,51454800000
KSB,KSB LTD,80120693001,2717.65,18.06117199,20.31654676,1823794,4956433764.1,2327.8055734,2251.32553102,2189.06066114,2016.33316215,18150240000,Producer Manufacturing,2492000000,32.15116092,
GPIL,GODAWARI POWER,78773318470,589.45,1.64683216,2.88880772,1385749,816829748.0500001,564.37319801,545.57275022,495.8293861,402.78605234,57530400000,Non-Energy Minerals,9770300000,8.06252812,
IBULHSGFIN,INDIABULLS HOUSING,70267896179,164.65,10.46628648,30.15810277,55497451,9137655307.15,140.02180742,132.6142396,124.06107995,123.02506051,87257900000,Finance,23554300000,23.00982395,
CAPLIPOINT,CAPLIN POINT LABOR,69338895356,938.6,2.83773307,11.21511806,224226,210458523.6,889.36832401,864.39032162,816.37463265,746.47749046,14667300000,Health Technology,4410600000,14.31376578,39084600000
MIDHANI,MISHRA DHATU NIGAM,69287698789,378.75,2.67010308,19.0663276,2686688,1017583080,340.48868018,323.67063723,291.02009291,238.00593231,8719414000,Non-Energy Minerals,2575044000,28.74904459,
SHRIPISTON,SHRIRAM PISTONS &,65693703591,1519,1.85402488,12.51851852,74974,113885506,1349.62640875,1242.53194899,1053.19908027,732.9987907,20578810000,Producer Manufacturing,4100700000,16.02011939,
