Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
AARVI,AARVI ENCON LTD,1748210000,141.9,20,17.1758877,267030,37891557,124.28749446,125.03689845,127.41393172,130.41596488,4365219000,Commercial Services,177582000,9.56132941,2018730000
SHRADHA,SHRADHA INFRAPROJECTS LTD,1084355005,62.2,16.15313009,26.42276166,2001541,124495850.2,52.78754787,50.88076593,48.64366684,44.96421758,904222000,Industrial Services,202550000,12.25307334,2328980000
ATGL,ADANI TOTAL GAS LTD,708442676094,732.55,13.71468312,34.62280126,15470432,11332864961.599998,588.70108198,572.73707193,586.25900067,987.71610867,43781900000,Utilities,9527800000,75.4360058,685030000000
ESFL,ESSEN SPECIALITY F,4025990000,218.5,12.33933162,16.53333333,499200,109075200,190.16221071,179.94877204,165.08379954,,,Producer Manufacturing,,,
MARKSANS,MARKSANS PHARMA LTD,64711785929,159.65,11.87806587,14.03571429,17622260,2813393809,141.6870741,133.06831299,121.1505157,98.35981537,18513750000,Health Technology,4021080000,14.7785361,44539200000
TORNTPOWER,TORRENT POWER,405568467159,941.4,11.53367824,15.08557457,6224400,5859650160,833.71274249,804.50640551,759.98918909,654.52264251,255996700000,Utilities,49402800000,10.16430986,451512000000
ROSSELLIND,ROSSELL INDIA LTD,17019958906,500.6,11.01008735,3.66535729,1814081,908128948.6,466.46828509,465.26148082,466.02379779,395.37591343,3486755000,Electronic Technology,353800000,52.76839713,21076400000
MINDACORP,MINDA CORP LTD,80235055481,373.15,10.99047855,5.40960452,8752532,3266007315.7999997,347.69655369,344.59848515,337.77633411,296.39480812,42695000000,Producer Manufacturing,4770000000,18.15363847,85899500000
ESTER,ESTER INDUSTRIES,6965880728,92.35,10.66507288,8.13817077,1506209,139098401.15,85.99566337,87.09775965,90.54940414,104.45330892,11029415000,Process Industries,-15531000,,13944000000
ZOTA,ZOTA HEALTH CARE LTD,10391214640,456.8,10.60532688,12.49846355,271857,124184277.6,421.25298356,419.01552193,413.49572206,372.92197227,1393865000,Health Technology,73357000,148.28197227,10450400000
