Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
ICICIBANK,ICICI BANK,6331359480835,918.1,0.89010989,4.501737,14712914,13507926343.4,896.34588429,880.59724286,838.16944329,763.91882933,1573324947000,Finance,,,5459110000000
SBIN,STATE BK OF INDIA,4982164819092,571.75,2.46415771,6.9891427,21626167,12364760982.25,548.7008717,538.96240222,520.7380364,488.09581124,4074352313000,Finance,,,6439320000000
ITC,ITC LTD,4145421587402,335.35,0.28409391,2.86809816,12265965,4113391362.750001,328.55923983,322.73836215,308.99076575,269.9785285,603922200000,Consumer Non-Durables,222918000000,17.86482916,
ADANIENT,ADANI ENTERPRISES,4054014795575,3572.1,0.45840598,3.9670528,2740141,9788057666.1,3427.15060556,3272.24751623,2929.82923568,2255.91956668,693829500000,Distribution Services,52821600000,84.87786995,
ADANIPORTS,ADANI PORT SPECIAL,2004325345609,947.85,-0.10012542,11.90672963,8497504,8054359166.400001,900.67312111,869.39245958,818.8786373,761.13623966,159340300000,Transportation,100255300000,23.71155585,
NTPC,NTPC LTD,1622737116899,172.35,2.9569954,2.28486647,38749010,6678391873.5,166.6284892,163.73090732,158.04903906,145.32822822,1326692800000,Utilities,422136600000,8.81900792,
SIEMENS,SIEMENS INDIA LTD,1086398173113.9998,3108.6,1.83616976,5.55517827,631616,1963441497.6,2979.00338605,2924.28415571,2790.7579295,2486.85354518,135742000000,Producer Manufacturing,17088000000,60.72221285,
AMBUJACEM,AMBUJA CEMENTS LTD,965817784756,524.6,7.83144913,19.21372842,57222011,30018666970.600002,462.48917135,438.07389646,407.23860796,373.85859736,287890000000,Non-Energy Minerals,50838000000,18.77984352,709602000000
SRF,SRF LTD,837785439962,2822.4,-0.12915554,7.97245601,1159261,3271898246.4,2680.71137218,2597.34729252,2480.85417298,2312.29310636,123841900000,Process Industries,34586700000,25.05519289,
BAJAJHLDNG,BAJAJ HLDG & INVES,737314014251,7144.35,7.90928126,24.03385417,527466,3768401717.1,6333.47394908,5971.89768836,5521.47747596,5071.18875051,4734600000,Finance,3543600000,232.95646073,
BANKBARODA,BK OF BARODA,717009284281,140.45,1.29824027,5.28486546,20470328,2875057567.6,135.89515114,131.46942787,122.46757873,106.91736356,877759527000,Finance,,,757448000000
ACC,ACC LTD,483223571846,2743.2,6.62313433,17.23076923,4455973,12223625133.599998,2467.96220215,2388.056983,2294.7368074,2208.22993882,159896000000,Non-Energy Minerals,23294000000,18.7884808,354157000000
INDHOTEL,INDIAN HOTELS,450905888835,321.4,1.24428725,5.20458265,7402983,2379318736.2,308.19380383,296.80364659,275.75543017,232.36779392,30240300000,Consumer Services,9314500000,50.97556378,
OBEROIRLTY,OBEROI REALTY LTD,382545933503,1070.8,1.66144498,4.98039216,1334931,1429444114.8,1033.96982589,1004.84982005,944.00783039,871.73066323,26939704000,Finance,16182700000,24.67473842,
ABFRL,ADITYA BIRLA FASH,308087266846,334.55,1.37878788,7.98902866,2278892,762403318.6,320.53411299,309.5830523,290.6584637,270.28813864,81256300000,Retail Trade,17371000000,19.68549691,
INDIANB,INDIAN BANK,258179956706,205.1,0.12203563,6.82291667,2054812,421441941.2,199.41336275,193.39718152,182.14989655,161.8786275,466083400000,Finance,,,
NAVINFLUOR,NAVIN FLUORINE INT,233751020321,4753.85,0.73530404,11.6529999,180638,858725956.3000001,4489.83549631,4392.63812992,4215.31798301,3919.1607227,14509800000,Process Industries,3761514000,61.93224864,
FORTIS,FORTIS HLTH (INDIA,220410035235,307.7,5.34063316,7.6062211,6308222,1941039909.4,293.52439815,289.80929385,278.16150717,262.07532961,56567206000,Health Services,10438100000,22.71796929,
FINEORG,FINE ORGANIC IND,213595798478,7196,3.35665235,14.89701421,196318,1412704328,6667.58549632,6411.28694632,5903.33463504,4743.77572796,18762592000,Process Industries,5271351000,40.18997985,
JBCHEPHARM,J.B.CHEMICALS & PH,152011886026,1966.35,0.10436288,5.74616832,262323,515818831.0499999,1883.22033773,1845.44510326,1772.47318739,1664.58849468,24027493000,Health Technology,5525338000,27.51253082,
RATNAMANI,RATNAMANI MET &TBS,138158345143,1975.25,0.12926446,7.61959246,20547,40585461.75,1904.77799283,1855.4696291,1779.17679237,1604.8176775,31387772000,Non-Energy Minerals,5405484000,25.56843386,
TATAINVEST,TATA INVESTMENT,110639269579,2621.3,19.99816888,45.70872707,5010512,13134055105.6,1975.73119418,1798.67977019,1615.09133047,1452.21317986,2536563000,Finance,2726500000,40.5377112,
ALLCARGO,ALLCARGO LOGISTICS,102012779110,438,5.54216867,33.11047358,7773485,3404786430,376.55680759,353.22606396,326.84964294,308.04701732,200720700000,Transportation,17319100000,6.99339914,
KALYANKJIL,KALYAN JEWELLERS IND LTD,86060700000,91.85,9.93416721,14.17029636,17246796,1584118212.6,83.53443914,80.18361661,73.60080437,67.56555211,107998610000,Retail Trade,10099800000,11.74194836,
KRBL,KRBL LTD,85940851217,365.6,0.15066704,17.93548387,6585245,2407565572,328.75553599,311.64292179,281.31138045,249.37028001,42012400000,Process Industries,7004600000,11.88985113,
INDIACEM,INDIA CEMENTS,74731711939,263.1,9.03439702,13.50301984,21001966,5525617254.6,237.91117854,225.97973697,206.24459908,193.57549311,48583500000,Non-Energy Minerals,3594200000,29.46368481,
SHOPERSTOP,SHOPPERS STOP,73539462562,700.7,4.52748876,9.5442786,602685,422301379.5,660.80736673,640.72053783,594.85241827,470.93243457,25187500000,Retail Trade,4949500000,18.77079757,
CCL,CCL PRODUCTS(IND),67298825729,518.7,2.64173142,8.74213836,808261,419244980.7000001,496.28889257,480.73901092,448.74236312,407.72205958,14620289000,Consumer Non-Durables,3476192000,20.8116254,
GHCL,GHCL,65944640608,688.7,-0.03628855,12.16612378,1499228,1032518323.6,650.55593932,637.02057165,626.07731966,546.42024067,37783600000,Process Industries,12677600000,5.62156407,
KARURVYSYA,KARUR VYSYA BANK,62393177856,83.3,6.93196131,16.34078537,15338185,1277670810.5,74.71800599,70.73331315,62.92207557,53.14793703,63556241000,Finance,,,
BLS,BLS INTERNATIONAL,59748839471,299.25,2.58827211,21.52284264,8042636,2406758823,264.46263911,253.39616526,236.06773639,177.56838691,8498897000.000001,Technology Services,1196319000,47.32730022,
MAHSCOOTER,MAHARASHTRA SCOOT,58708553232,5225.65,1.85856975,18.57612889,89240,466337005.99999994,4687.30428759,4469.46157894,4175.32930956,3928.22243172,171896000,Producer Manufacturing,-41100000,,
KENNAMET,KENNAMETAL INDIA L,58580801327,2670,0.22522523,12.56323777,32896,87832320,2539.30339148,2456.95161295,2294.01346984,1961.73245629,9907000000,Producer Manufacturing,1789000000,32.74499795,
ROLEXRINGS,ROLEX RINGS LTD,57567140513,2045.65,-3.22634514,8.81117021,212238,434164664.7000001,1962.3635752,1902.67660256,1794.68415505,1474.40633988,10047860000,Producer Manufacturing,2391750000,24.9178428,
MHRIL,MAHINDRA HOLIDAYS,56823914592,292.9,3.5165187,2.41258741,1556891,456013373.9,282.33006562,273.60781896,256.1579239,230.17007105,19552932000,Consumer Services,3869702000,19.4962133,
ELECON,ELECON ENGINEERING,42635987244,393.75,3.67298851,7.02636877,2125093,836755368.75,375.29016238,366.86644637,338.98310039,247.05609686,12023052000,Producer Manufacturing,2524637000,17.04269019,
HSCL,HIMADRI SPECIALITY,42542007293,104.85,3.45337938,3.81188119,10851909,1137822658.6499999,100.86382634,98.72567072,91.08634754,72.45128202,27907272000,Process Industries,1924900000,23.75855592,
DCBBANK,DCB BANK LTD,33964671536,110.15,0.82379863,13.14843581,4009306,441625055.9,102.00084647,97.06192477,90.56743209,86.32138424,39718180000,Finance,,,
NAVNETEDUL,NAVNEET EDUCATION,33717075250,148.4,-0.43609527,6.07577599,780824,115874281.6,143.14316152,138.31666781,124.91203298,105.12239334,11001000000,Producer Manufacturing,3019600000,11.52287563,
DAAWAT,L.T. FOODS LTD,32352300754,109.35,7.94669299,18.08855547,29368273,3211420652.5499997,97.02499208,94.97900234,90.81402262,81.27398835,53889086000,Process Industries,6240300000,7.47882902,
JAICORPLTD,JAI CORP LTD,28632205983,170.95,6.54409473,9.65363115,10734359,1835038671.05,156.46270011,147.148277,134.45561691,124.6718296,7200900000,Process Industries,581800000,48.38416291,
JAYNECOIND,JAYASWAL NECO IND,27382150826,31.8,12.76595345,28.74493406,3101043,98613167.4,26.41522378,25.00492417,24.08647405,23.44693086,59585500000,Producer Manufacturing,10742100000,2.54905008,
UNICHEMLAB,UNICHEM LABS,26550007420,391.2,3.46468914,10.82152975,380791,148965439.2,360.75721202,337.82628543,306.24315473,275.6207138,12557446000,Health Technology,812764000,32.31528884,
DBCORP,D B CORP LTD,23841130827,142.35,5.56172743,28.24324324,14676109,2089144116.15,118.69933021,110.55230192,98.84420328,90.89046564,17685420000,Consumer Services,3689520000,5.59972864,
WELENT,WELSPUN ENTERPRISE,20105230019,137.85,2.68156425,14.97080901,747385,103027022.25,127.812778,121.78163229,111.74324311,98.97919816,14014000000,Industrial Services,2058199999.9999995,20.16972598,
VADILALIND,VADILAL INDUSTRIES,19435532500,2748.1,1.84560649,6.1862442,25118,69026775.8,2622.07781902,2535.46380438,2339.36533161,1765.89871918,6973683000,Consumer Non-Durables,1458122000,14.2503628,
MBAPL,MADHYA BHARAT AGRO P. LTD,18764214774,873.4,1.96719517,9.175,6205,5419447,832.36694584,812.4773003,753.24038262,525.11687127,2834616000,Process Industries,1065895000,19.06337845,10423200000
LUMAXIND,LUMAX INDUSTRIES,15543410131,1715.4,2.95900606,3.46200241,14671,25166633.4,1644.22087907,1592.54893666,1481.00512144,1299.08483007,17513110000,Producer Manufacturing,1720105000,11.27348454,
VINYLINDIA,VINYL CHEMICALS(IN,14534911101,831.4,4.99463547,53.96296296,221063,183791778.2,678.83914382,585.09481585,459.43440099,321.48172956,8650715000,Distribution Services,,,
SRHHYPOLTD,SREE RAYALASEEMA H,14371245308,910.55,8.80683776,18.19952277,260254,236974279.7,800.17362141,765.82921637,672.41641987,495.33228194,12642050000,Process Industries,1784432000,7.57726453,
ADORWELD,ADOR WELDING,13010333181,950.9,-0.02102618,5.79661889,40143,38171978.7,922.59997782,885.58640887,818.21957489,711.83227831,6614800000,Producer Manufacturing,633600000,20.13452207,
RUBYMILLS,RUBY MILLS,12009975303,721.1,0.32695652,12.75115492,140206,101102546.6,664.56441509,617.34265621,527.40458577,399.97724654,1871024000,Process Industries,657598000,22.36782701,
BSHSL,BOMBAY SUPER HYBRID SEEDS,6936340000,694.05,5,20.91463415,24521,17018800.05,598.86259818,547.20221825,482.84396792,393.72492145,1938025000,Process Industries,137766000,50.34870723,
NRAIL,NR AGARWAL IND,6538738500,398.45,3.65504952,6.40939761,94616,37699745.2,375.08388857,353.19272053,311.41519222,271.59275062,16165060000,Process Industries,1533074000,4.26511603,
BBTCL,B&B TRIPLEWALL CON,6128750000,328.45,9.92302911,28.30078125,22000,7225900,285.3126178,269.54948014,252.34717323,207.71849684,3126017000,Process Industries,446100000,14.46471419,
CHEMFAB,CHEMFAB ALKALIS,6122605955,453.9,4.99653262,38.04744945,45860,20815854,383.70972226,338.85333967,272.6144989,209.44083552,2715895000,Process Industries,835985000,6.97021353,
HINDCOMPOS,HINDUSTAN COMPOSIT,5371485500,389.7,6.46086891,24.50479233,147418,57448794.6,344.79399992,325.20409144,302.61367622,292.7716113,1858809000,Producer Manufacturing,337000000,15.93912611,
SILVERTUC,SILVER TOUCH TECHNO LTD,5123123901,393,-2.72277228,0.31908105,1556,611508,391.6237695,379.38998741,351.47300431,261.70623315,1395904000,Technology Services,127322000,38.81666091,
KERNEX,KERNEX MICROSYSTEM,4090907882,299.4,0.84203775,7.96971179,12326,3690404.4,276.56137219,261.86928587,238.40642925,176.91408136,66515000,Electronic Technology,-93738950,,
SALZERELEC,SALZER ELECTRONICS,3932552621,278.9,13.21290387,15.94263147,941428,262564269.2,249.24008732,239.04199525,217.68869161,192.95010879,8022411000,Producer Manufacturing,720861000,8.81352108,
DEEPENR,DEEP ENE RESOURCES LTD,3723199951,117.95,1.54972019,25.74626463,205358,24221976.1,103.04896169,97.54261087,91.51496111,73.86409015,26548000,Industrial Services,5689000,706.19967499,
REFEX,REFEX INDUSTRIES L,3711057523,180.8,2.66893227,24.94816862,1736829,314018683.20000005,154.91758954,145.66498163,133.6596833,126.1270391,4572849000,Energy Minerals,815291000,5.58347942,
GPTINFRA,GPT INFRAPROJECTS,3350707162,122.1,5.98958333,31.07890218,1512057,184622159.7,102.81827549,97.68958379,91.9442214,84.3694895,6745206000,Industrial Services,870617000,6.63916184,
LIBERTSHOE,LIBERTY SHOES,3259752227,192.7,0.52164841,7.35376045,568357,109522393.9,180.80678272,174.47388403,164.31026566,156.64060505,4869534000,Consumer Non-Durables,547377000,8.17748504,
GLOBAL,GLOBAL EDUCATION LTD,2836231575,292.5,4.98922811,30.46387154,17598,5147415,251.89501777,230.0685606,197.09602102,127.59533418,412733000,Commercial Services,,,
GUJAPOLLO,GUJARAT APOLLO IND,2777130117,233.35,-1.54008439,20.43870968,1008288,235284004.8,206.69406685,201.13027793,199.85087166,207.07451827,496651000,Producer Manufacturing,-37606000,,
MANGALAM,MANGALAM DRUGS & O,2545182331,162.55,0.96273292,8.11439254,424952,69075947.60000001,150.95410058,148.16443549,144.70461002,135.53791698,4475613000,Health Technology,369076000,9.2248787,
DEVIT,DEV INFO TECHNOLOGY LTD,2436196663,226.75,2.76456391,6.95754717,129784,29428522,215.87402909,210.03292999,196.65286209,161.66918497,846376623,Technology Services,,,
TRF,TRF LTD,2229070727,243.75,19.98523849,44.78763619,475819,115980881.25,185.40204051,170.2079036,153.34987108,136.43425302,1271376000,Producer Manufacturing,182370000,27.24958451,
BHARATGEAR,BHARAT GEARS,2187583790,251.3,17.18349266,28.31247749,1343206,337547667.8,205.78328223,191.32192189,170.09937601,149.31582092,7204104000,Producer Manufacturing,604100000,5.23089354,
ASPINWALL,ASPINWALL AND COMP,2155110998,303.2,9.99456231,26.57065331,190300,57698960,257.62619993,246.91211328,226.08851694,194.40938999,2596200000,Transportation,190100000,11.33672277,
OSWALSEEDS,SHREEOSWAL SEEDS A,1638840000,112.85,4.97674419,22.26435139,24000,2708400,99.54774955,96.33866865,92.20959209,71.65422516,1612162212.6699998,Process Industries,,,
