Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
AXITA,AXITA COTTON LTD,7830310000,32.75,-18.02253021,-6.56205154,15757306,516051771.5,35.53503295,33.35649865,30.51011326,31.91849385,5509796000,Process Industries,241812000,32.58999967,5274470000
ATGL,ADANI TOTAL GAS LTD,1224363547729,1004.55,-9.84114163,9.78688525,8702489,8742085324.949999,977.35087078,847.64300343,716.85055749,982.29693539,43781900000,Utilities,9527800000,129.58500889,685030000000
NILASPACES,NILA SPACES LTD,2186080000,5.05,-9.82142857,44.28571429,5689269,28730808.45,4.34550307,3.9358371,3.55754401,3.29419865,10108000,Consumer Durables,-87973000,,947168000
ARVEE,ARVEE LABORATORIES I LTD,2217220000,189.65,-5.74055666,49.80252765,27724,5257856.6,160.58142699,144.99242721,130.18272823,116.66123454,613470920,Process Industries,45744000,47.06103533,1190170000
ADANIENSOL,ADANI ENERGY SOLUTION LTD,1214994567994,1030.9,-5.34820732,-9.33157432,2756628,2841807805.2000003,1036.75485075,956.35848254,870.57917937,1072.20090899,132227700000.00002,Utilities,57590800000,26.98650771,1241610000000
INVENTURE,INVENTURE GROWTH &,2419200096,2.75,-5.17241379,25,19464865,53528378.75,2.48132698,2.37048201,2.2742187,2.22102656,509682000,Finance,175013000,6.83263584,792600000
DRCSYSTEMS,DRC SYSTEMS INDIA LTD,2043507590,42.7,-5.00556385,-16.8451769,187311,7998179.7,47.50841762,48.29185489,46.02334182,40.80243391,256252000,Technology Services,70080000,28.49953753,1908660000
LGHL,LAXMI GOLDORNA HOUSE LTD,3402120000,154.85,-5,-3.81987578,2548,394557.8,157.35800918,157.30873738,,,608757500,Consumer Durables,30327500,123.16518012,
63MOONS,63 MOONS TECHNOLOG,27280797261,564.1,-4.99368421,-5.00168247,9427,5317770.7,565.71181845,502.58692809,403.18022545,283.00562017,2900682000,Technology Services,1370630000,10.59654922,193524000
PRITI,PRITI INTERNATIONAL LTD,3320660849,271.55,-4.98600087,20.63526785,171871,46671570.05,254.05918232,237.30720871,212.14327101,183.70729288,828548000,Consumer Durables,106943000,30.99006806,2127070000.0000005
KOHINOOR,KOHINOOR FOODS,1907330215,48.8,-4.96591645,21.54420316,105379,5142495.2,48.33331152,45.15223541,41.18604454,40.92438705,823565000,Process Industries,120800000,73.86366072,8309570000
