Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
SUNPHARMA,SUN PHARMACEUTICAL,2503887306072,1051.7,0.79547633,1.61352657,3320916,3492607357.2000003,1039.57054816,1031.11814987,1015.85641622,944.41244439,386544900000,Health Technology,107330100000,22.74901734,2214740000000
SUPREMEIND,SUPREME INDUSTRIES,322413258897,2549.05,0.39780224,7.9648454,260622,664338509.1,2450.4955476,2437.79123587,2396.3429758,2188.30912874,77490800000,Producer Manufacturing,11108300000,28.61153902,
CARBORUNIV,CARBORUNDUM UNVRSL,178167569435,965.54999,2.91515452,6.10439451,278608,269009951.61392,934.01419913,920.65442527,893.92224351,839.22672156,33247580000,Process Industries,5590000000,32.25965464,172443000000
AEGISCHEM,AEGIS LOGISTICS,117462147858,373.60001,11.92331372,7.46440982,5275225,1970824112.75225,350.52734078,349.0738433,339.22983936,291.41746312,46261736000,Distribution Services,5451900000,22.8777945,102474000000
BSHSL,BOMBAY SUPER HYBRID SEEDS,52143200000,521.70001,4.99094798,30.09975312,133658,69729379.93658,442.40580061,383.55802068,284.06953433,143.17710972,1935051830,Process Industries,207883000,250.82091369,
JWL,JUPITER WAGONS LTD,43549090398,117.4,4.30919591,6.10031631,777888,91324051.2,109.51301727,104.82139828,95.8691103,74.54786166,11783540000,Producer Manufacturing,1159758000,39.2416887,30303600000
JINDALSAW,JINDAL SAW LTD,37251354965,123.2,5.66037736,5.2991453,6428952,792046886.4,115.33991739,112.38235338,104.56429459,94.21437648,132605905999.99998,Non-Energy Minerals,14656000000,6.14019889,
GRAVITA,GRAVITA INDIA LTD,34077113025,522.20001,5.91218347,13.0792597,857880,447984944.5788,482.12354458,463.56494805,430.68617298,353.79241482,22083500000,Non-Energy Minerals,2219400000,16.80040237,33635199999.999996
AUTOAXLES,AUTOMOTIVE AXLES,33607660498.999996,2309.1499,3.72374621,10.22195227,35377,81690796.0123,2176.30930515,2124.40963448,2057.20770405,1883.02123415,14906190000,Producer Manufacturing,1989350000,16.61191369,28846400000
BECTORFOOD,MRS BECTORS FOOD SPE LTD,27867718636,451.70001,-4.49307528,-4.70463924,211990,95755885.1199,461.41834787,453.03497242,435.35286097,386.04376304,9678240000,Consumer Non-Durables,1344430000,20.96167791,21584400000
KABRAEXTRU,KABRA EXTRUSIONTEC,17265342106,564.90002,4.99024821,18.62662918,424486,239792149.88972005,525.74451459,511.41676328,487.68551789,421.7130586,4048059000,Producer Manufacturing,703874000,25.56443072,
DSSL,DYNACONS SYS SOLUT,6775565922,506.79999,-4.99578583,13.90043344,78209,39636320.41791,466.28704402,430.12348636,382.54839339,312.22698709,6539761000,Technology Services,416716000,16.88915694,3615300000
SERVOTECH,SERVOTECH POWER SYS LTD.,4712410000,232.64999,4.98645284,21.51997388,20647,4803524.34353,198.75238938,183.9449091,168.60156421,128.49448458,1436672000,Producer Manufacturing,,,
INDOTHAI,INDO THAI SECURITI,4153999939.000001,435.75,5,21.19316148,42601,18563385.75,371.74250022,349.60645564,320.1166064,258.08444528,176222000,Finance,12736000,270.97031556,878078000
ASCOM,ASCOM L & I LTD,2192113555,294.70001,4.98753099,15.72747755,2000,589400.02,247.13253183,214.33625193,156.87351414,,124463000,Finance,,,
GOLDSTAR,GOLDSTAR POWER LTD,1993037425,10.85,4.83091787,14.81481481,108000,1171800,9.51984228,8.62622502,6.60609533,3.49261966,429145000,Producer Manufacturing,,,
