Ticker,Description,Market Capitalization,Price,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
SBIN,STATE BK OF INDIA,5481496986482,614.15002,3.4009613,6.81798579,44265903,27185905212.768063,582.27759366,569.34708042,550.98616749,508.65363245,4074352313000,Finance,,,
ADANIENT,ADANI ENTERPRISES,4515715240521,3960.6001,3.32224874,18.58261651,5985652,23706773909.7652,3590.44964046,3484.05000348,3327.69534319,2617.71478908,693829500000,Distribution Services,64137700000,76.90878751,
ATGL,ADANI TOTAL GAS LTD,4178893181732,3800.3999,1.09463058,9.8381474,529323,2011639076.2677,3594.96060995,3485.78515333,3375.33165116,2731.41878444,30378100000,Utilities,7792200000,537.32587481,3678120000000
COALINDIA,COAL INDIA LTD,1537600764648,249.55,1.42247511,1.44308943,10513106,2623545602.3,244.54282347,240.35127173,231.45363607,202.80713499,1097120399999.9998,Energy Minerals,325623100000,3.73095909,
BRITANNIA,BRITANNIA INDS,997724725069,4139.25,8.8073708,9.27270327,3142443,13007357187.75,3836.4020569,3804.31950912,3763.25699184,3636.66834207,141356300000,Consumer Non-Durables,21484700000,47.13239771,
BANKBARODA,BK OF BARODA,818885175191,158.35001,9.54687651,6.99325,144518304,22884474883.58304,147.71943881,143.80345584,136.38999262,116.60436663,877759527000,Finance,,,757448000000
CANBK,CANARA BANK,561382627705,309.45001,4.15684941,6.72529723,23526948,7280414293.86948,288.5258275,273.09171647,252.66089396,225.02455852,938958811000,Finance,,,-371883000000
TIINDIA,TUBE INVESTMENTS O,555776898757,2879.75,-0.18370566,7.65420561,574006,1652993778.5,2814.64321206,2768.90139266,2620.30334759,2098.43053533,125253000000,Non-Energy Minerals,17303400000,32.37398423,536381000000
BHARATFORG,BHARAT FORGE,407592697156,875.5,2.40963616,4.23239354,1243388,1088586194,838.38620389,812.47360502,776.03001695,726.3788867,103751610000,Producer Manufacturing,19677020000,22.50237369,
MRF,MRF LTD,402559573695,94900.102,4.0022226,6.1898964,28285,2684249385.07,90083.41096572,87811.26728705,85203.46203042,79226.2179248,191492500000,Consumer Durables,18731400000,21.44627597,
UNIONBANK,UNION BK OF INDIA,400174464341,58.549999,5.97284887,8.82899645,36296784,2125176666.903216,53.25477011,50.59196415,46.70462331,42.01330726,817544192000,Finance,,,89551100000
CUMMINSIND,CUMMINS INDIA,370075889832,1335.15,0.24401231,2.64857384,754875,1007871356.2500002,1304.79270492,1273.15549278,1232.64730753,1111.02370931,61447000000,Producer Manufacturing,9852400000,35.75303376,313584000000
SOLARINDS,SOLAR INDUSTRIES I,369878084564,4087.8999,1.97697484,3.51734363,120184,491300161.5816,3972.96634925,3923.56335211,3726.91910576,3070.73035365,38413300000,Process Industries,10227400000,37.31552345,366579000000
INDIANB,INDIAN BANK,323627893576,259.89999,4.08489788,5.43610142,7891059,2050886155.18941,244.3600719,231.8534036,212.07737368,177.96442016,466083400000,Finance,,,-60261800000
BANKINDIA,BK OF INDIA,289711747547,70.650002,5.52652004,18.63980384,37785088,2669516542.770176,61.59134651,57.2355974,53.03098952,51.32728113,460141458000,Finance,,,-189807000000
FEDERALBNK,FED BANK,288964727606,137,0.47670697,3.82720728,15494978,2122811986,134.04116314,131.07790755,123.94107667,106.77300493,163993491000,Finance,,,359299000000
PHOENIXLTD,PHOENIX MILLS,276751140448,1545.9,0.37334026,7.51469207,159107,245963511.3,1479.8385687,1447.33313955,1398.04128443,1215.03135572,14834764000,Finance,9807103000,32.29219969,
SUNDRMFAST,SUNDRAM FASTNERS,210811289402,1003.85,3.60183597,9.48901368,538433,540505967.0500001,948.20619902,931.49226898,900.18365586,840.0252288,48785200000,Producer Manufacturing,8264700000.000001,26.36926802,
UCOBANK,UCO BANK,181132759258,15.15,1.33779264,15.64885496,26108100,395537715,13.81472163,13.15903278,12.48709476,12.18358053,183953113000,Finance,,,41002000000
MAZDOCK,MAZAGON DOCK SHIPBUIL LTD,163268056976,810.15002,3.75896905,25.98554274,10054219,8145425723.934381,709.51686251,656.84094164,549.89475926,376.84503949,57332800000,Producer Manufacturing,5381300000,9.02751324,
MAHABANK,BK OF MAHARASHTRA,156820565226,23.299999,2.41757802,11.21717369,27606247,643225527.493753,21.17984691,20.29314353,19.13206703,18.31154597,156711246000,Finance,,,203453000000
SJVN,SJVN LTD,151493591240,38.549999,6.78670675,7.23226127,17569636,677309450.230364,35.40230575,34.28064982,32.55414993,29.87952105,24170000000,Utilities,20462600000,9.36023727,
CUB,CITY UNION BANK,145069585574,196.25,3.26229939,3.48010037,10138415,1989663943.75,188.92202885,186.54420411,180.32788452,160.50147348,48744980000,Finance,,,
IDFC,IDFC LTD,129615235164,81.150002,2.91693603,6.42623213,19430049,1576748515.210098,77.88380131,76.1761272,71.41661258,61.73810337,229900000,Finance,2037300000,62.2073505,
PSB,PUNJAB & SIND BANK,125389052490,18.4,-1.34048257,10.17963412,3961497,72891544.8,17.08067927,16.51915552,15.9635577,15.81039508,80600075000,Finance,,,104461000000
WESTLIFE,WESTLIFE DEVELOPMENT LTD,123470259470,791.65002,4.20560874,9.38925094,368334,291591618.46668,757.28809613,743.89693237,702.96953258,590.3088936,15601640000,Finance,2752907000,48.59714929,
RVNL,RAIL VIKAS NIGAM,105919015401,50.799999,10.31487536,23.90243659,105238512,5346116304.361488,42.72086174,40.25797614,37.03732629,33.76203833,193817100000,Industrial Services,12354100000,8.4278673,
GESHIP,GREAT EASTERN SHI,86060036807,602.79999,8.70074851,8.80866245,2017296,1216026008.62704,555.60967963,543.70055012,527.46672212,447.77188459,35089400000,Transportation,18457700000,5.02112055,
LEMONTREE,LEMON TREE HOTELS,75976436719,95.800003,2.67952832,14.73054251,8118323,777735367.754969,89.58265707,87.68696073,83.30054785,68.94400278,3869898000,Consumer Services,2063273000.0000005,49.59598643,
KALPATPOWR,KALPATARU POWER TR,74074888434,497,4.36791045,4.56553976,613885,305100845,469.63640055,457.45265244,433.62489723,398.00816456,147635100000,Industrial Services,11580000000,8.79662249,
CRAFTSMAN,CRAFTSMAN AUTOMATION LTD,68454670702,3240.45,1.40825236,3.69274092,60658,196559216.1,3105.29083302,3012.1706968,2864.77060275,2507.35445036,21938500000,Producer Manufacturing,6196900000,12.27805366,65845000000
VSTIND,VST INDUSTRIES,56153770250,3621.6499,0.86475238,3.29862807,10128,36680070.1872,3538.07412839,3479.41947393,3373.95510713,3259.36110001,11781630000,Consumer Non-Durables,4326200000,11.16998064,
UJJIVANSFB,UJJIVAN SMALL FINANC BANK,54921581092,28.1,5.04672897,11.28712871,46489143,1306344918.3,25.87423369,25.16643047,23.67977629,20.98476852,31280006000,Finance,,,36311100000
MASFIN,MAS FINANCIAL SERV,50830236538,929.75,4.7251645,16.51002506,182340,169530615,849.38506283,822.04161635,766.98552979,677.28570065,6882501000,Finance,2773258000,35.35258621,87459300000
MIDHANI,MISHRA DHATU NIGAM,49317254036,262.79999,3.50531719,7.30910606,2657366,698355758.2263399,247.93953236,241.11985011,223.75351304,196.04223607,8594902000,Non-Energy Minerals,2698052000,19.03863048,
IRCON,IRCON INTERNATIONA,46931737214,49.950001,2.88362931,13.26531353,20938107,1045858465.588107,46.01884383,44.39158846,42.45338705,41.48002489,73796700000,Industrial Services,6370800000,0.82516124,
ELECON,ELECON ENGINEERING,46815435993,416.95001,4.73499109,11.7828445,1399027,583324321.64027,384.30796749,371.95388318,357.34558533,281.05138982,12023052000,Producer Manufacturing,2783765000,16.64009354,37828600000
KIRLOSENG,KIRLOSKAR OIL ENGI,43320148760,298.79999,7.87003249,15.50057149,1601070,478399699.9892999,271.61482162,265.59310067,245.19488767,197.27979599,40056700000,Producer Manufacturing,5016700000,10.89904694,
KTKBANK,KARNATAKA BANK,42663831574,137.05,-0.83212735,42.68609653,18336583,2513028700.15,112.51765248,101.71912886,89.67155866,74.44469575,72751616000,Finance,,,33823300000.000004
RAILTEL,RAILTEL CORP OF IND LTD,42123167038,131.25,5.42168675,10.29411765,10100144,1325643900,119.67599838,115.20824855,109.27309262,106.49744328,15484500000,Communications,3439700000,11.26230981,
ACE,ACTION CONSTRUCT,39791650068,334.25,1.98321892,10.0230451,2300568,768964854,307.79340678,299.11271255,284.01145217,246.12259418,16282687000,Producer Manufacturing,1619745000,23.85570696,
BESTAGRO,BEST AGROLIFE LTD,38089200000,1610.95,2.23061302,5.98355263,102223,164676141.85,1536.70199381,1476.53712862,1333.72177897,1059.43511234,12107954000,Consumer Services,3429315000,12.05357134,33087100000
RKFORGE,RAMKRISHNA FORGINS,38037717347,237.25,-0.04213608,5.82069581,536213,127216534.25,231.95149496,225.78024828,211.87629955,188.03549777,22584019000,Producer Manufacturing,6141810000,8.49496945,45914800000
ANANTRAJ,ANANT RAJ LTD,37076622247,114.45,-0.34828037,-0.82322357,1274421,145857483.45000002,111.32330648,107.47348239,97.25877466,77.05388943,4618628000,Industrial Services,1181600000,38.81873921,37504500000
DCBBANK,DCB BANK LTD,36856858107,118.5,-1.0851419,13.94230769,7671263,909044665.5,110.07958169,106.5829729,101.73340544,91.92285132,39718180000,Finance,,,
UJJIVAN,UJJIVAN FIN SERV,33607490760,276.10001,2.73488744,11.15137726,2563642,707821581.8364199,257.48334699,249.01508957,228.69331902,183.58323004,30941774000,Finance,8606754000,11.43062934,
SOUTHBANK,SOUTH INDIA BANK,31746880626,15.15,2.02020202,13.05970149,53952252,817376617.8000001,13.70942644,12.52024093,10.82257076,9.19267918,76202869000,Finance,,,19857300000
ITDCEM,ITD CEMENTATION IN,21988810547,128,1.02604578,6.66666667,1255380,160688640,122.48074249,120.28120633,112.55859082,90.10107139,38090165000,Industrial Services,3043560000,7.46285256,
JMCPROJECT,JMC PROJECTS IND,19502185360,116.2,3.15135375,3.79633765,718925,83539085,110.66798751,107.63121319,101.22094118,92.40270249,55188171000,Industrial Services,4982700000,6.95589186,
EVERESTIND,EVEREST INDUSTRIES,14703860920,937.45001,7.3088406,8.36319867,135491,127016039.30491,889.3545788,859.78098108,782.45134697,644.18546054,13640040000,Distribution Services,681300000,19.90016134,
MPSLTD,MPS LTD,13101344806,766.25,4.59323245,18.24845679,87271,66871403.75,703.13374148,685.28803232,680.59534029,668.7489283,4464002000,Consumer Services,1337077000,9.02142869,9771880000
AXISCADES,AXISCADES TECHNOLO,12728451449,334.70001,4.98745938,40.10047049,220083,73661782.30083,272.82064825,239.96535881,198.15728393,145.92847738,6099613000,Commercial Services,839283000,14.64778442,
KRISHANA,KRISHANA PHOSCHEM LTD,11078983667,373.79999,1.32827328,4.3988271,42208,15777349.97792,359.46540364,354.65129967,342.03220988,288.36799827,2083099000.0000005,Process Industries,,,8860830000
VIMTALABS,VIMTA LABORATORIES,10637173115,481.10001,4.20186259,15.51020648,228614,109986197.68614,426.57733757,403.43380138,381.02757281,359.75195972,2759420000,Commercial Services,929220000,11.35116885,7577460000
DLINKINDIA,D-LINK (INDIA)LTD,10394044393,293.35001,10.51045355,9.82777949,3161473,927418136.16473,258.97480343,237.0631939,205.9452931,165.77891893,9180262000,Electronic Technology,661403000,13.72288362,
ARTEMISMED,ARTEMIS MEDICARE,10144645225,76.150002,2.90540811,12.81481778,626480,47706453.25296,69.91813919,67.40470724,63.34317027,51.50483203,5527451000,Health Services,736711000,16.1502519,
JPOLYINVST,JINDAL POLY INV &,6369177770,607,-3.13572479,-5.15625,31417,19070119,579.14340396,534.31374035,458.37605916,332.20217957,18891395000,Finance,12679165000,3.22137663,
PDMJEPAPER,PUDUMJEE PAPER PRO,5037097266,53.049999,3.61327727,15.57733483,1181778,62693321.718222,48.95556629,46.18551475,43.45914987,39.90674231,5550030000,Process Industries,757300000,7.01547903,
KECL,KIRLOSKAR ELECTRIC,4795095661,72.199997,4.94185153,27.33685313,199330,14391625.40201,60.5971132,54.5816528,47.49667855,34.8465655,3346706000,Producer Manufacturing,95000000,61.73363854,3762690000
MACPOWER,MACPOWER CNC MACHINES LTD,4086720000,408.5,1.47807978,6.96517693,79105,32314392.5,396.10187025,384.31414429,344.84273964,261.26829463,1904788000,Producer Manufacturing,208644000,18.95749219,
DHANBANK,DHANLAXMI BANK LTD,3868554769,15.35,13.7037037,25.30612245,17347985,266291569.75,12.8466395,12.46048336,12.24853446,12.73849268,10857600000,Finance,,,
NDRAUTO,NDR AUTO COMPONENTS LTD,3235693577,541.75,1.00680902,18.60974275,26067,14121797.25,485.51766901,471.91311757,454.63737486,409.15193338,2325489000,Producer Manufacturing,158059000,18.0367684,
MAANALU,MAAN ALUMINIUM LTD,2719116507,201.39999,13.43283019,10.99475889,650211,130952488.89789,181.32364462,176.20797697,166.92039511,143.43211079,5722917000,Non-Energy Minerals,375100000,8.95757267,
MURUDCERA,MURUDESHWAR CERAMI,2489550683,43.150002,-6.29749634,2.7381,720716,31098896.841432,41.6485034,39.19489239,34.59551049,28.72697188,1217579000,Producer Manufacturing,289154000,11.64696557,2551390000
VETO,VETO SWITCHGEARS A,2430466672,127.4,-0.74017135,14.98194946,453970,57835778,118.58769549,114.09975891,109.27794885,103.27817249,2675518000,Producer Manufacturing,386426000,7.27730451,
