Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Exponential Moving Average (200),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ)
CASTROLIND,CASTROL INDIA,106168047131,109.15,1.53488372,5.50990817,3067693,334838690.95,105.57680177,105.49809609,107.27017302,119.17898545,41921000000,Energy Minerals,10431000000,,
AVANTIFEED,AVANTI FEEDS,62019008218,457.95,0.53787047,13.62113882,361556,165574570.2,444.82427176,444.04256984,458.08423037,510.16497677,40703584000,Process Industries,2905139000,10.6439,
SHOPERSTOP,SHOPPERS STOP,52686034458,477.1,-0.81081081,6.98508801,139126,66377014.6,474.13820744,473.92411277,449.74176684,362.40290982,25187500000,Retail Trade,2692600000,,
CRAFTSMAN,CRAFTSMAN AUTOMATION LTD,48342633375,2299.1,0.61706783,2.92787751,33629,77316433.89999998,2238.27956122,2232.12774067,2212.95972284,2088.35404435,22170200000,Producer Manufacturing,5341600000,,
VIJAYA,VIJAYA DIAGNOSTIC CEN LTD,48102426121,461.5,-1.54666667,23.92588614,83945,38740617.5,429.83087817,429.30538398,438.87634333,,3767460000,Health Services,,,
KSB,KSB LTD,45968977723,1354.15,2.39706605,8.05968958,38583,52247169.45,1306.07561336,1303.6149777,1273.95037767,1181.36553346,14864770000,Producer Manufacturing,2094000000,19.181,38790000000
ANANDRATHI,ANAND RATHI WEALTH LTD,27479193649,638.2,-3.28837703,2.91888405,47962,30609348.4,632.61122568,632.48202942,621.16588837,,4256251000,Finance,,,
TNPL,TAMIL NADU NEWSPRI,14385424008,214.15,3.10544054,13.97019691,753788,161423700.20000002,202.96355197,202.05133118,186.18653884,153.41897269,27748316000,Process Industries,3297700000,13.2958,
ANDHRAPAP,ANDHRA PAPER LTD,13702766316,350.85,2.02093632,5.67771084,89983,31570535.55,335.39210685,334.02576659,312.16522785,261.89631013,13802338000,Process Industries,2209279000,,
AXISCADES,AXISCADES TECHNOLO,5599902408,147.85,-0.80509896,12.2627183,150349,22229099.65,144.36939544,144.35638808,134.12449187,105.53751246,5173861000,Technology Services,617628000,2.17032,
PONNIERODE,PONNI SUGARS ERODE,2442810673,287.3,1.21543069,15.19647153,121552,34921889.6,267.68450338,266.94853045,261.61145054,243.56821595,2883500000,Process Industries,355600000,,
NDRAUTO,NDR AUTO COMPONENTS LTD,2312823670,427.55,10.43523182,12.29152988,98338,42044411.9,394.33976962,391.21661019,390.56157826,367.29346304,1141290000,Producer Manufacturing,113685000,5.02668,
DEVIT,DEV INFO TECHNOLOGY LTD,1926102480,183.15,4.98710232,15.29745042,68759,12593210.85,174.1108119,173.67311373,153.24690942,,846376623,Technology Services,39098570,15.0407,
FIBERWEB,FIBERWEB INDIA LTD,1242362408,48.85,12.81755196,18.42424242,472119,23063013.15,43.79287893,43.75193958,43.32817365,,1074535950,Producer Manufacturing,213203000,3.15633,
